TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
be	0.105044	0.000065	0.000251	0.000267	0.001067	0.000263	0.000000	0.000133	0.000109	0.000088	0.137546	0.000084	0.000084	0.000038	0.001677	0.000358	0.000100	0.001985	0.008323	0.000481	0.000229	0.004350	0.000128	0.001089	0.000138	0.000357	0.004167	0.000128	0.000720	0.015342	0.001115	0.000272	0.000561	0.002122	0.000255	0.004989	0.001059	0.002208	0.001119	0.000442	0.000031	0.000242	0.015776	0.000077	0.001512	0.015428	0.005966	0.001014	0.003483	0.002000	0.000513	0.000474	0.065417	0.589315
sold	0.005352	0.000001	0.000000	0.000006	0.000015	0.000005	0.000022	0.000175	0.000204	0.000001	0.000008	0.009727	0.000003	0.000001	0.000002	0.000028	0.000028	0.000058	0.000030	0.000072	0.000001	0.945121	0.000016	0.000007	0.001871	0.000111	0.000033	0.000005	0.000048	0.000009	0.001129	0.000038	0.000009	0.000446	0.000002	0.000081	0.000001	0.000009	0.000007	0.000001	0.000001	0.000009	0.000057	0.000025	0.000000	0.000049	0.000012	0.000002	0.000005	0.000017	0.000034	0.000034	0.004989	0.030083
in	0.069710	0.000064	0.000055	0.000032	0.000159	0.000237	0.000001	0.000061	0.000011	0.000100	0.000063	0.000006	0.094798	0.000041	0.002556	0.000077	0.000092	0.002269	0.000501	0.000081	0.000030	0.000435	0.002335	0.000287	0.000034	0.000107	0.000009	0.000290	0.000111	0.001440	0.000211	0.015661	0.003363	0.000101	0.002287	0.006391	0.003290	0.001278	0.001018	0.000674	0.000040	0.243663	0.009890	0.000693	0.002119	0.000854	0.002623	0.000059	0.000101	0.002574	0.001432	0.000170	0.035826	0.489691
order	0.098815	0.000223	0.000025	0.000018	0.000079	0.000025	0.000003	0.000018	0.000003	0.000222	0.000065	0.000011	0.000257	0.042194	0.000516	0.000055	0.000004	0.001901	0.001330	0.000232	0.000100	0.000269	0.000885	0.000574	0.000045	0.000200	0.000055	0.000049	0.000044	0.004578	0.010310	0.001588	0.000140	0.000111	0.001205	0.013871	0.004594	0.000584	0.005828	0.004762	0.000576	0.002041	0.021531	0.001470	0.001049	0.000137	0.003965	0.000326	0.000044	0.000262	0.000622	0.000252	0.024984	0.746954
to	0.081936	0.000255	0.000336	0.000242	0.001200	0.000539	0.000004	0.000209	0.000037	0.000750	0.002570	0.000009	0.002665	0.000254	0.187671	0.000178	0.000121	0.002343	0.000782	0.000147	0.000884	0.000146	0.000780	0.001037	0.000045	0.003555	0.000104	0.000076	0.000356	0.001240	0.000377	0.003824	0.000345	0.000082	0.002009	0.004875	0.002399	0.000472	0.001675	0.000272	0.000471	0.006971	0.007365	0.000534	0.005749	0.001069	0.009296	0.001162	0.000214	0.000867	0.000256	0.000455	0.027468	0.631321
recognize	0.127044	0.000517	0.000071	0.000013	0.000512	0.000026	0.000080	0.000105	0.000070	0.000088	0.000087	0.000336	0.000024	0.000008	0.000054	0.165977	0.000009	0.000746	0.000071	0.000031	0.000032	0.000820	0.000006	0.000215	0.000037	0.000471	0.000093	0.000009	0.000014	0.000299	0.000532	0.004079	0.000136	0.000567	0.000024	0.002765	0.000020	0.000266	0.000019	0.000007	0.000004	0.000238	0.001682	0.000096	0.000035	0.000201	0.000943	0.001053	0.000198	0.000045	0.000107	0.000123	0.029471	0.659527
revenue	0.217947	0.000252	0.000082	0.000017	0.000275	0.000081	0.000347	0.000567	0.000617	0.000107	0.000053	0.000606	0.000123	0.000003	0.000186	0.000030	0.081747	0.000233	0.000038	0.000472	0.000039	0.001454	0.000036	0.000003	0.000967	0.000560	0.000141	0.000244	0.000458	0.000085	0.000254	0.000108	0.000313	0.001776	0.000419	0.001317	0.000108	0.000134	0.001545	0.000008	0.000016	0.000371	0.000429	0.000101	0.000045	0.000109	0.000261	0.000163	0.000031	0.000082	0.000415	0.000013	0.023484	0.660725
,	0.069700	0.000969	0.000204	0.000310	0.004794	0.000340	0.000010	0.000319	0.001249	0.000344	0.000195	0.000164	0.000559	0.000498	0.000208	0.000511	0.000025	0.235271	0.003830	0.000027	0.000206	0.000381	0.011920	0.001378	0.000080	0.000180	0.000083	0.000196	0.000520	0.037215	0.000493	0.000611	0.000065	0.000486	0.009395	0.106313	0.001776	0.002947	0.000356	0.000371	0.000386	0.001779	0.004268	0.000424	0.007795	0.000846	0.002289	0.001538	0.000100	0.000224	0.000880	0.001379	0.037981	0.445611
or	0.180388	0.008170	0.001164	0.001200	0.004562	0.000412	0.000001	0.000051	0.000126	0.000111	0.002628	0.000495	0.000385	0.000414	0.000323	0.000086	0.000008	0.013809	0.214675	0.000015	0.000089	0.000063	0.001017	0.001276	0.000010	0.000016	0.000133	0.000050	0.000030	0.129490	0.000118	0.000110	0.000046	0.000143	0.001043	0.013228	0.000968	0.001131	0.001055	0.000187	0.000063	0.000154	0.002147	0.000068	0.001948	0.002339	0.005039	0.003303	0.000350	0.000289	0.000009	0.000027	0.032837	0.372200
construct	0.262559	0.002195	0.001207	0.000127	0.000123	0.000230	0.001094	0.000084	0.000192	0.000024	0.000132	0.000864	0.000094	0.000040	0.000090	0.000041	0.000516	0.000432	0.000044	0.053595	0.000034	0.000056	0.000009	0.000031	0.000008	0.000032	0.000134	0.000111	0.000019	0.000356	0.000496	0.000109	0.000070	0.000393	0.000356	0.003096	0.000112	0.000065	0.000394	0.000022	0.000008	0.000081	0.002276	0.000106	0.000063	0.000057	0.002489	0.000143	0.000296	0.000457	0.000306	0.000003	0.013474	0.650658
##ively	0.152925	0.001387	0.001811	0.000023	0.003615	0.000043	0.000022	0.000189	0.000136	0.000031	0.000199	0.000026	0.000061	0.000082	0.000977	0.000019	0.000038	0.001183	0.000239	0.000025	0.015577	0.000007	0.000042	0.000064	0.000008	0.000170	0.000413	0.000138	0.000020	0.001662	0.000034	0.000033	0.000081	0.000051	0.001458	0.002118	0.000972	0.000020	0.000297	0.000059	0.000057	0.000104	0.002008	0.000061	0.000692	0.000035	0.001186	0.006718	0.000038	0.000009	0.000062	0.000146	0.013018	0.789615
sold	0.005922	0.000030	0.000006	0.000020	0.000151	0.000066	0.000770	0.000849	0.001110	0.000003	0.000107	0.968835	0.000019	0.000006	0.000006	0.000046	0.000023	0.000038	0.000002	0.000002	0.000000	0.006433	0.000000	0.000003	0.000089	0.000005	0.000005	0.000001	0.000003	0.000002	0.000022	0.000002	0.000000	0.000045	0.000001	0.000008	0.000000	0.000000	0.000001	0.000002	0.000000	0.000001	0.000024	0.000027	0.000000	0.000042	0.000007	0.000003	0.000005	0.000006	0.000076	0.000013	0.001722	0.013440
(	0.232252	0.005242	0.000104	0.000054	0.000710	0.000059	0.000010	0.000083	0.000195	0.000061	0.000037	0.000102	0.000980	0.000479	0.000078	0.000015	0.000008	0.017929	0.000688	0.000006	0.000011	0.000009	0.053788	0.000081	0.000007	0.000020	0.000003	0.000017	0.000008	0.009114	0.000099	0.000018	0.000007	0.000071	0.013751	0.008931	0.000654	0.000662	0.000231	0.000081	0.000199	0.001048	0.000627	0.000035	0.000742	0.000186	0.000565	0.000070	0.000014	0.000120	0.000358	0.000087	0.033595	0.615699
if	0.209776	0.001810	0.001406	0.000202	0.002938	0.000512	0.000010	0.000055	0.000023	0.000261	0.001720	0.000905	0.000439	0.000333	0.000945	0.000316	0.000005	0.003623	0.002832	0.000043	0.000060	0.000309	0.000060	0.074472	0.000002	0.000047	0.000165	0.000053	0.000004	0.004418	0.000074	0.000131	0.000021	0.000121	0.000222	0.003080	0.000203	0.000042	0.000053	0.000579	0.000011	0.000111	0.005081	0.000202	0.000742	0.000682	0.001760	0.000404	0.000867	0.000304	0.000030	0.000091	0.039653	0.637798
transferred	0.171454	0.000155	0.000018	0.000007	0.000645	0.000022	0.000745	0.000529	0.000575	0.000019	0.000108	0.020329	0.000081	0.000042	0.000037	0.000052	0.000172	0.000530	0.000015	0.000006	0.000005	0.001561	0.000029	0.000001	0.047905	0.000318	0.000032	0.000025	0.000055	0.000044	0.001229	0.000085	0.000101	0.000539	0.000112	0.000534	0.000022	0.000113	0.000179	0.000023	0.000014	0.000157	0.000130	0.000191	0.000004	0.000161	0.000164	0.000027	0.000017	0.000006	0.001028	0.000169	0.043304	0.706172
to	0.134364	0.000371	0.000103	0.000175	0.000934	0.000058	0.000111	0.001516	0.000622	0.000181	0.000071	0.000564	0.000105	0.000057	0.001270	0.000300	0.000073	0.000922	0.000012	0.000007	0.000035	0.000051	0.000026	0.000009	0.000036	0.144786	0.000050	0.000001	0.000012	0.000048	0.000050	0.004262	0.000017	0.000403	0.000315	0.000746	0.000009	0.000131	0.000062	0.000004	0.000015	0.000946	0.000174	0.000149	0.000026	0.000133	0.000143	0.000449	0.000119	0.000095	0.000433	0.001873	0.036485	0.666091
another	0.157521	0.000509	0.032740	0.000047	0.000756	0.000031	0.000008	0.000114	0.000191	0.000005	0.001033	0.000168	0.000017	0.000023	0.000075	0.000045	0.000089	0.000809	0.000130	0.000055	0.000236	0.000050	0.000004	0.000027	0.000010	0.000191	0.191572	0.000026	0.000016	0.000091	0.000070	0.000024	0.000145	0.000164	0.000072	0.001250	0.000145	0.000067	0.000673	0.000125	0.000001	0.000042	0.011389	0.000010	0.000042	0.000292	0.000061	0.000545	0.000566	0.000063	0.000338	0.000030	0.052507	0.544789
Federal	0.141137	0.000041	0.000304	0.000073	0.001543	0.000060	0.000027	0.000048	0.000119	0.000021	0.000089	0.000120	0.000365	0.000021	0.000116	0.000053	0.000525	0.003084	0.000153	0.000142	0.000249	0.000097	0.000045	0.000148	0.000059	0.000010	0.000083	0.054818	0.001526	0.000149	0.000015	0.000058	0.001521	0.000036	0.000129	0.001521	0.000109	0.000017	0.000104	0.000055	0.000001	0.000157	0.001471	0.000102	0.000269	0.000132	0.000510	0.000202	0.000026	0.000009	0.000078	0.000052	0.035431	0.752769
agency	0.168735	0.000021	0.000042	0.000088	0.000610	0.000128	0.000030	0.000133	0.000692	0.000019	0.000370	0.000940	0.000252	0.000152	0.001095	0.000242	0.002790	0.005997	0.000173	0.000064	0.000095	0.000308	0.000049	0.000013	0.000389	0.000316	0.000076	0.002601	0.186392	0.000289	0.000274	0.000208	0.001065	0.001916	0.000742	0.004638	0.000129	0.000204	0.000141	0.000003	0.000009	0.000283	0.001251	0.000964	0.000261	0.000260	0.001331	0.000559	0.000017	0.000054	0.000236	0.000153	0.035894	0.576307
or	0.139302	0.000278	0.000061	0.000526	0.000611	0.000305	0.000000	0.000201	0.000195	0.000434	0.002990	0.000076	0.000759	0.000531	0.000222	0.000082	0.000035	0.072549	0.123419	0.000183	0.000109	0.000165	0.012617	0.001237	0.000033	0.000015	0.000038	0.000039	0.000128	0.129141	0.000027	0.000020	0.000023	0.000139	0.000253	0.000790	0.000046	0.000040	0.000056	0.000012	0.000005	0.000016	0.000108	0.000005	0.002280	0.000751	0.000587	0.000205	0.000794	0.000048	0.000013	0.000268	0.051598	0.455631
placed	0.208487	0.000463	0.000012	0.000107	0.000186	0.000067	0.001453	0.001219	0.001186	0.000060	0.000656	0.015788	0.000197	0.001157	0.000089	0.000706	0.000094	0.001945	0.000133	0.000366	0.000021	0.001063	0.000253	0.000088	0.001445	0.000183	0.000082	0.000011	0.000062	0.000024	0.087857	0.000067	0.000019	0.000164	0.000040	0.000305	0.000002	0.000023	0.000093	0.000045	0.000034	0.000056	0.000606	0.000038	0.000020	0.000175	0.000104	0.000030	0.000062	0.000040	0.000078	0.000339	0.039705	0.632496
into	0.116420	0.000164	0.000168	0.000353	0.000429	0.000097	0.000075	0.000145	0.000070	0.000207	0.000168	0.000340	0.006925	0.000222	0.002300	0.004693	0.000012	0.001717	0.000108	0.000030	0.000024	0.000034	0.000010	0.000039	0.000033	0.002846	0.000021	0.000007	0.000008	0.000032	0.000040	0.490764	0.000392	0.000025	0.000009	0.000152	0.000001	0.000012	0.000025	0.000035	0.000001	0.001430	0.000330	0.000102	0.000015	0.000232	0.000452	0.000187	0.000096	0.000203	0.000058	0.000113	0.028740	0.338887
internal	0.147351	0.000071	0.001475	0.000072	0.000394	0.000286	0.000018	0.000195	0.000543	0.000021	0.000404	0.000222	0.002236	0.000048	0.000704	0.000409	0.000785	0.001489	0.000196	0.000073	0.000156	0.000046	0.000027	0.000030	0.000411	0.000099	0.000373	0.000666	0.000436	0.000049	0.000098	0.002124	0.224526	0.000252	0.000039	0.000196	0.000016	0.000005	0.000121	0.000090	0.000002	0.000320	0.000549	0.000258	0.000062	0.000352	0.004842	0.000308	0.000301	0.000046	0.000062	0.000036	0.048104	0.558010
use	0.200237	0.000126	0.000239	0.000752	0.000229	0.000194	0.000187	0.000786	0.005157	0.000128	0.001129	0.025511	0.000152	0.000111	0.000061	0.000932	0.000835	0.002135	0.000268	0.000208	0.000058	0.003172	0.000190	0.000096	0.001162	0.000949	0.000619	0.000027	0.000698	0.000229	0.000210	0.000064	0.000111	0.105312	0.000055	0.000166	0.000003	0.000026	0.000020	0.000013	0.000007	0.000012	0.000095	0.000245	0.000014	0.000624	0.000048	0.000061	0.000305	0.000353	0.000082	0.000180	0.032170	0.613247
)	0.136510	0.002840	0.000073	0.000071	0.000082	0.000007	0.000007	0.000032	0.000141	0.000696	0.000030	0.000004	0.000716	0.001143	0.000123	0.000059	0.000058	0.029382	0.001165	0.000073	0.000189	0.000009	0.096076	0.000045	0.000092	0.000088	0.000038	0.000030	0.000311	0.000151	0.000055	0.000003	0.000006	0.000018	0.040405	0.003981	0.000148	0.000023	0.000027	0.000005	0.000546	0.000052	0.000073	0.000048	0.000202	0.000049	0.000008	0.000007	0.000011	0.000046	0.000002	0.000101	0.034602	0.649340
,	0.119663	0.011304	0.000221	0.000486	0.000991	0.000144	0.000105	0.000076	0.001153	0.001369	0.000379	0.000040	0.001418	0.003233	0.000373	0.001296	0.000070	0.145375	0.002029	0.000294	0.000139	0.000009	0.007249	0.000555	0.000044	0.000164	0.000065	0.000068	0.000286	0.000106	0.000060	0.000034	0.000004	0.000008	0.000607	0.068301	0.000241	0.000503	0.000148	0.000052	0.000363	0.000128	0.000497	0.000145	0.000568	0.000759	0.000068	0.000097	0.000067	0.000244	0.000068	0.000186	0.069126	0.559020
this	0.203996	0.026819	0.003773	0.000141	0.002594	0.000092	0.000037	0.000423	0.000184	0.000979	0.001014	0.000038	0.008010	0.005788	0.002635	0.000089	0.000179	0.014152	0.003444	0.000270	0.000531	0.000023	0.007406	0.000602	0.000077	0.000200	0.000606	0.000115	0.000110	0.000227	0.000012	0.000007	0.000055	0.000017	0.000420	0.004109	0.042602	0.000072	0.000973	0.000193	0.000786	0.000077	0.000920	0.000145	0.001243	0.000561	0.000114	0.000085	0.000358	0.000058	0.000043	0.000073	0.091115	0.571408
is	0.193973	0.003514	0.000057	0.000363	0.000322	0.000012	0.000003	0.000007	0.000129	0.000456	0.001052	0.000026	0.002183	0.000279	0.000178	0.000556	0.000039	0.006725	0.001287	0.000062	0.000006	0.000008	0.001905	0.000084	0.000033	0.000270	0.000035	0.000004	0.000040	0.000077	0.000011	0.000046	0.000002	0.000041	0.000046	0.001445	0.000042	0.035118	0.000444	0.000004	0.000012	0.000314	0.000141	0.000008	0.000008	0.033393	0.000020	0.000053	0.000133	0.000258	0.000031	0.000075	0.075505	0.639166
the	0.184848	0.001754	0.000332	0.000490	0.000097	0.000136	0.000009	0.000021	0.000068	0.000188	0.001302	0.000024	0.003260	0.002140	0.002024	0.000076	0.000462	0.002894	0.001282	0.000162	0.000117	0.000009	0.000620	0.000076	0.000043	0.000256	0.000190	0.000041	0.000046	0.000069	0.000052	0.000080	0.000022	0.000021	0.000039	0.000710	0.000316	0.000883	0.221966	0.000759	0.000024	0.000193	0.000575	0.000011	0.000114	0.001705	0.000201	0.000449	0.000206	0.000019	0.000048	0.000034	0.062244	0.506292
last	0.185648	0.003396	0.001350	0.000251	0.000133	0.000032	0.000009	0.000029	0.000003	0.000256	0.000294	0.000017	0.000593	0.002392	0.000231	0.000094	0.000008	0.002281	0.000720	0.000090	0.000169	0.000034	0.000189	0.000395	0.000030	0.000048	0.000445	0.000037	0.000002	0.000036	0.000133	0.000244	0.000091	0.000017	0.000026	0.000498	0.000072	0.000009	0.001515	0.161238	0.000082	0.000031	0.000465	0.000040	0.000007	0.000072	0.000189	0.000050	0.000038	0.000008	0.000008	0.000021	0.077610	0.558325
step	0.215123	0.002753	0.000044	0.000215	0.000047	0.000013	0.000009	0.000085	0.000030	0.000452	0.000036	0.000011	0.000062	0.001467	0.000372	0.000053	0.000009	0.003384	0.000297	0.000051	0.000107	0.000012	0.000589	0.000054	0.000018	0.000216	0.000009	0.000004	0.000005	0.000053	0.000135	0.000009	0.000007	0.000018	0.000867	0.003150	0.000330	0.000025	0.000088	0.000162	0.106662	0.000011	0.000114	0.000235	0.000073	0.000026	0.000096	0.000070	0.000099	0.000011	0.000006	0.000135	0.042086	0.620006
in	0.110689	0.000908	0.000133	0.000388	0.001260	0.000047	0.000030	0.000135	0.000015	0.000276	0.000113	0.000013	0.144917	0.000367	0.003765	0.000465	0.000060	0.005757	0.000154	0.000038	0.000020	0.000007	0.001508	0.000069	0.000024	0.001544	0.000015	0.000023	0.000037	0.000018	0.000017	0.005770	0.000143	0.000009	0.000107	0.000510	0.000007	0.000114	0.000033	0.000010	0.000002	0.028104	0.000295	0.000010	0.000052	0.000415	0.000021	0.000013	0.000019	0.000122	0.000038	0.000107	0.038447	0.652838
a	0.159131	0.002146	0.002487	0.000471	0.004357	0.000188	0.000025	0.000438	0.000183	0.000421	0.011373	0.000341	0.012763	0.005530	0.005122	0.003227	0.000404	0.022841	0.004458	0.001004	0.000899	0.000461	0.001622	0.003731	0.000029	0.000383	0.007795	0.001067	0.001560	0.000189	0.000376	0.000384	0.000247	0.000083	0.000203	0.004931	0.000756	0.000298	0.000408	0.000328	0.000038	0.000425	0.113930	0.000178	0.000838	0.003898	0.000078	0.000112	0.000111	0.000381	0.000161	0.000606	0.054733	0.561849
process	0.214076	0.001165	0.000283	0.000278	0.000425	0.001587	0.000205	0.000420	0.000204	0.000789	0.000115	0.000692	0.003559	0.002687	0.000981	0.001014	0.000417	0.006752	0.000385	0.000528	0.000376	0.002102	0.000648	0.000713	0.001188	0.001811	0.000151	0.000407	0.001560	0.000027	0.000172	0.000873	0.001924	0.000508	0.000273	0.003589	0.000340	0.000050	0.000165	0.000323	0.000501	0.000094	0.000498	0.145703	0.000021	0.000168	0.000278	0.000038	0.000198	0.000354	0.000124	0.000609	0.087052	0.510602
that	0.177401	0.000909	0.000195	0.000406	0.003109	0.000175	0.000001	0.000116	0.000056	0.000468	0.001263	0.000010	0.002076	0.000366	0.003682	0.000096	0.000098	0.026351	0.003536	0.000108	0.000205	0.000036	0.002497	0.001022	0.000013	0.000180	0.000102	0.000224	0.000353	0.001754	0.000044	0.000050	0.000250	0.000035	0.000291	0.005721	0.000551	0.000009	0.000131	0.000018	0.000033	0.000140	0.000715	0.000011	0.067309	0.000087	0.000226	0.000066	0.000176	0.000013	0.000002	0.000054	0.045326	0.651935
is	0.148907	0.001402	0.000322	0.000930	0.004205	0.000105	0.000004	0.000016	0.000211	0.000455	0.010946	0.000667	0.001669	0.000052	0.000905	0.000536	0.000123	0.002289	0.003334	0.000033	0.000025	0.001409	0.000492	0.000582	0.000176	0.000260	0.000430	0.000172	0.000190	0.001406	0.000117	0.000877	0.000321	0.000813	0.000134	0.003236	0.000465	0.027031	0.001014	0.000067	0.000010	0.000747	0.001698	0.000066	0.000116	0.064827	0.000593	0.000206	0.000199	0.001135	0.000052	0.000033	0.038595	0.675394
inherent	0.103497	0.002936	0.000366	0.000379	0.000575	0.000471	0.000056	0.000190	0.000912	0.000403	0.002127	0.000077	0.002288	0.001528	0.005044	0.001001	0.000194	0.009476	0.006555	0.002695	0.001738	0.000247	0.001228	0.001399	0.000751	0.000483	0.000270	0.000735	0.000439	0.000686	0.000544	0.001564	0.011877	0.000058	0.000031	0.000875	0.000159	0.000047	0.000352	0.000186	0.000021	0.000060	0.000105	0.000068	0.000067	0.000701	0.235004	0.002086	0.000855	0.000009	0.000006	0.000026	0.039911	0.556642
##ly	0.243063	0.004669	0.000902	0.001712	0.004346	0.000101	0.000047	0.000420	0.000425	0.000062	0.000597	0.000086	0.000080	0.000080	0.000751	0.001151	0.000286	0.002789	0.002151	0.000087	0.007631	0.000113	0.000130	0.000251	0.000075	0.001026	0.000822	0.000226	0.000258	0.000388	0.000046	0.000396	0.000557	0.000144	0.000029	0.001042	0.000068	0.000105	0.000513	0.000033	0.000028	0.000035	0.000147	0.000026	0.000052	0.000233	0.002434	0.057705	0.000150	0.000007	0.000003	0.000052	0.024501	0.636969
none	0.206040	0.000398	0.000318	0.000111	0.000291	0.000594	0.000094	0.000036	0.000045	0.000113	0.000356	0.000146	0.000091	0.000023	0.000139	0.000178	0.000023	0.000689	0.000349	0.000180	0.000085	0.000190	0.000007	0.000197	0.000027	0.000294	0.000524	0.000034	0.000003	0.000511	0.000074	0.000131	0.000574	0.000258	0.000051	0.002496	0.000086	0.000060	0.000190	0.000025	0.000007	0.000030	0.000381	0.000034	0.000041	0.000055	0.000452	0.000068	0.079251	0.000079	0.000020	0.000005	0.028618	0.674929
##x	0.195425	0.000970	0.000223	0.000354	0.000183	0.000033	0.000045	0.000030	0.000060	0.000258	0.000669	0.000365	0.001410	0.000076	0.000485	0.000036	0.000032	0.000484	0.000174	0.000257	0.000007	0.000136	0.000115	0.000057	0.000011	0.000285	0.000092	0.000010	0.000013	0.000052	0.000045	0.000235	0.000018	0.000235	0.000144	0.000846	0.000018	0.000088	0.000023	0.000007	0.000006	0.000189	0.000403	0.000108	0.000014	0.000389	0.000007	0.000002	0.000113	0.382515	0.000012	0.000009	0.012125	0.400102
