TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
be	0.000282	0.001290	0.001251	0.000312	0.000378	0.001207	0.026427	0.006164	0.011085	0.023920	0.011433	0.520552	0.032097	0.002856	0.005817	0.003699	0.005279	0.000174	0.000725	0.000381	0.005369	0.029512	0.001112	0.001190	0.004953	0.023862	0.002565	0.002708	0.000867	0.000099	0.004207	0.003329	0.001001	0.000472	0.000349	0.000143	0.000039	0.000008	0.000014	0.000019	0.000078	0.000095	0.000189	0.000444	0.000100	0.000279	0.000963	0.000443	0.001910	0.000193	0.000028	0.000337	0.001532	0.256258
sold	0.005660	0.003909	0.005854	0.002306	0.001805	0.002500	0.002509	0.003991	0.022282	0.017534	0.005803	0.009425	0.165523	0.007578	0.015433	0.003149	0.003280	0.001108	0.001081	0.000039	0.000459	0.000609	0.001309	0.000321	0.000084	0.005824	0.003095	0.002771	0.001265	0.000198	0.000053	0.000765	0.000218	0.000085	0.000702	0.000449	0.000050	0.000019	0.000007	0.000016	0.000015	0.000453	0.000182	0.000231	0.000960	0.000132	0.000219	0.000074	0.000110	0.000303	0.000009	0.000077	0.001400	0.696766
in	0.000437	0.004954	0.000987	0.000536	0.000204	0.000144	0.000287	0.000081	0.000046	0.001833	0.006100	0.005884	0.008448	0.715075	0.086059	0.094734	0.004460	0.000209	0.001592	0.000283	0.000232	0.000480	0.000154	0.002660	0.000305	0.001633	0.000658	0.000463	0.000244	0.000142	0.001758	0.000901	0.001677	0.000481	0.000197	0.000581	0.000282	0.000054	0.000038	0.000026	0.000021	0.000025	0.000376	0.000272	0.000310	0.000525	0.000964	0.000170	0.000354	0.000045	0.000030	0.000068	0.000108	0.051412
order	0.000992	0.000646	0.002598	0.000250	0.000249	0.000356	0.000590	0.000139	0.000051	0.000378	0.005984	0.007050	0.000387	0.013529	0.162348	0.664746	0.027164	0.001320	0.000862	0.001372	0.000926	0.005372	0.000082	0.000689	0.001206	0.002134	0.001236	0.000304	0.000083	0.000097	0.002438	0.003283	0.005760	0.001243	0.000218	0.000116	0.000178	0.000047	0.000011	0.000001	0.000005	0.000009	0.000209	0.000078	0.000090	0.001763	0.000901	0.000333	0.002073	0.000048	0.000044	0.000249	0.000230	0.077533
to	0.000138	0.000270	0.000228	0.000044	0.000018	0.000067	0.000154	0.000013	0.000012	0.000049	0.000739	0.001140	0.000023	0.001335	0.010588	0.920537	0.023359	0.000785	0.000794	0.002029	0.000443	0.004175	0.000034	0.000434	0.000228	0.000235	0.000187	0.000068	0.000024	0.000007	0.001078	0.000822	0.003658	0.001139	0.000032	0.000038	0.000036	0.000004	0.000001	0.000000	0.000000	0.000000	0.000004	0.000005	0.000003	0.000139	0.000296	0.000071	0.000632	0.000034	0.000028	0.000050	0.000036	0.023736
recognize	0.000236	0.000092	0.000475	0.000349	0.000177	0.000131	0.000254	0.000067	0.000658	0.000032	0.000121	0.000448	0.000024	0.000467	0.003476	0.033519	0.721243	0.002074	0.000746	0.000943	0.002312	0.005301	0.000082	0.000136	0.000089	0.000079	0.000172	0.000365	0.000595	0.000006	0.000136	0.000222	0.004261	0.004931	0.000084	0.000051	0.000029	0.000001	0.000000	0.000000	0.000001	0.000000	0.000002	0.000020	0.000002	0.000046	0.000066	0.000089	0.000572	0.000211	0.000097	0.000140	0.000106	0.214264
revenue	0.007955	0.000535	0.001505	0.000229	0.002493	0.000503	0.000158	0.000671	0.001923	0.000111	0.000116	0.000054	0.000071	0.000100	0.000790	0.001275	0.008866	0.148900	0.046195	0.000188	0.000281	0.000920	0.001645	0.000129	0.000029	0.000100	0.000256	0.000441	0.000191	0.000256	0.000011	0.000065	0.000234	0.000117	0.003492	0.003045	0.000034	0.000006	0.000000	0.000001	0.000000	0.000024	0.000003	0.000010	0.000104	0.000051	0.000024	0.000011	0.000092	0.000315	0.000055	0.000176	0.002577	0.762667
,	0.000051	0.004046	0.000973	0.000199	0.000193	0.001174	0.001340	0.000123	0.000716	0.000259	0.000212	0.000166	0.000038	0.000801	0.000332	0.002781	0.005708	0.007171	0.639015	0.113070	0.008536	0.027273	0.014038	0.099880	0.001306	0.001604	0.000331	0.000023	0.000038	0.000114	0.001660	0.000701	0.001220	0.000186	0.003904	0.023751	0.003416	0.000335	0.000211	0.000009	0.000004	0.000008	0.000055	0.000014	0.000018	0.000457	0.000125	0.000046	0.000261	0.000196	0.000040	0.000217	0.000480	0.031176
or	0.000070	0.000231	0.000559	0.000294	0.000176	0.001666	0.016101	0.000714	0.002995	0.001006	0.001410	0.000527	0.000028	0.000188	0.000783	0.011337	0.011116	0.000487	0.003449	0.164382	0.304020	0.330001	0.005197	0.021280	0.010201	0.003456	0.000478	0.000112	0.000179	0.000015	0.040720	0.009319	0.002494	0.002206	0.000624	0.001664	0.000758	0.000308	0.000217	0.000043	0.000024	0.000004	0.000017	0.000021	0.000004	0.000190	0.000046	0.000229	0.000900	0.000370	0.000158	0.002364	0.000065	0.044799
construct	0.001482	0.000602	0.001517	0.001212	0.004513	0.002122	0.004542	0.000935	0.005563	0.000333	0.000504	0.000110	0.000010	0.000074	0.000157	0.003674	0.010826	0.003654	0.003004	0.034835	0.054367	0.078807	0.014130	0.009070	0.002593	0.002246	0.001061	0.001124	0.000249	0.000007	0.000244	0.000693	0.001498	0.002678	0.001487	0.004592	0.002805	0.000310	0.000276	0.000037	0.000113	0.000057	0.000026	0.000029	0.000005	0.000056	0.000058	0.000025	0.000478	0.000771	0.000265	0.000626	0.001510	0.738037
##ively	0.000190	0.000227	0.000218	0.000129	0.000379	0.000554	0.008706	0.001932	0.010372	0.000752	0.000207	0.000266	0.000013	0.000007	0.000012	0.000351	0.001754	0.000260	0.000392	0.001382	0.013507	0.053431	0.004105	0.001420	0.001888	0.001010	0.000308	0.001636	0.000288	0.000005	0.000301	0.000360	0.000980	0.001194	0.000861	0.000676	0.000157	0.000044	0.000010	0.000006	0.000019	0.000013	0.000006	0.000010	0.000002	0.000026	0.000008	0.000010	0.000724	0.000362	0.000075	0.000388	0.000924	0.887142
sold	0.009128	0.001033	0.001517	0.001478	0.001671	0.001019	0.000962	0.001204	0.032398	0.003533	0.000713	0.000299	0.003024	0.000552	0.000690	0.000953	0.003564	0.006299	0.005713	0.000639	0.005946	0.005098	0.081251	0.009091	0.000800	0.064279	0.022343	0.005131	0.003036	0.000614	0.000376	0.009279	0.001898	0.001190	0.032139	0.018086	0.001393	0.000203	0.000052	0.000076	0.000056	0.000584	0.000164	0.000117	0.000332	0.000116	0.000061	0.000026	0.000039	0.000584	0.000012	0.000095	0.010212	0.648930
(	0.000170	0.002835	0.000169	0.000116	0.000026	0.000119	0.000206	0.000034	0.000224	0.001652	0.000900	0.000605	0.000172	0.000635	0.000231	0.000386	0.000129	0.000085	0.008485	0.005452	0.003417	0.008772	0.015352	0.453601	0.046847	0.142836	0.017169	0.001783	0.001041	0.003014	0.021118	0.012235	0.002290	0.000391	0.005054	0.006561	0.004392	0.000550	0.000584	0.000216	0.000160	0.000224	0.000239	0.000071	0.000098	0.000143	0.000159	0.000010	0.000088	0.000045	0.000027	0.000172	0.000314	0.228394
if	0.000430	0.000122	0.000310	0.000100	0.000127	0.000151	0.001890	0.000188	0.000458	0.002195	0.002642	0.003591	0.000090	0.000085	0.000246	0.000271	0.000816	0.000073	0.000255	0.001968	0.014381	0.019886	0.003965	0.009008	0.054110	0.047557	0.007515	0.003545	0.000704	0.000786	0.018744	0.013475	0.004222	0.001780	0.002189	0.000534	0.000780	0.000317	0.000149	0.000387	0.000401	0.000785	0.000326	0.000274	0.000062	0.000588	0.000418	0.000092	0.000641	0.000160	0.000078	0.000260	0.000377	0.775496
transferred	0.001163	0.000358	0.001097	0.001419	0.000706	0.000335	0.000755	0.000324	0.023598	0.001502	0.000678	0.000701	0.001418	0.000503	0.000502	0.000474	0.006658	0.000280	0.000727	0.000686	0.005502	0.006356	0.012204	0.009539	0.002692	0.190867	0.185321	0.032632	0.029228	0.003361	0.001012	0.013234	0.006094	0.004400	0.008393	0.001976	0.000651	0.000071	0.000044	0.000184	0.000481	0.001340	0.001795	0.000663	0.000448	0.000164	0.000200	0.000102	0.000046	0.000129	0.000008	0.000140	0.000497	0.436341
to	0.000412	0.000120	0.000094	0.000139	0.000016	0.000014	0.000132	0.000035	0.000824	0.000120	0.000139	0.000208	0.000047	0.000060	0.000048	0.000406	0.001190	0.000054	0.000130	0.000137	0.000257	0.000973	0.001877	0.002017	0.001158	0.018741	0.468923	0.023829	0.027027	0.002320	0.001195	0.000969	0.005564	0.003363	0.001380	0.000246	0.000051	0.000016	0.000008	0.000016	0.000036	0.000066	0.000660	0.000132	0.000090	0.000069	0.000054	0.000026	0.000038	0.000023	0.000004	0.000068	0.000241	0.434236
another	0.000234	0.000097	0.000054	0.000205	0.000015	0.000026	0.000126	0.000043	0.001024	0.000188	0.000080	0.000205	0.000061	0.000051	0.000014	0.000038	0.000693	0.000056	0.000072	0.000048	0.000135	0.000577	0.000416	0.000228	0.000365	0.001498	0.014167	0.104365	0.060871	0.003072	0.000154	0.000107	0.001782	0.001934	0.000782	0.000141	0.000010	0.000006	0.000001	0.000004	0.000039	0.000048	0.000084	0.000168	0.000031	0.000035	0.000078	0.000028	0.000057	0.000187	0.000008	0.000021	0.000542	0.804725
Federal	0.000617	0.000047	0.000020	0.000287	0.000037	0.000009	0.000012	0.000026	0.000905	0.000319	0.000124	0.000036	0.000622	0.000340	0.000040	0.000025	0.000495	0.000105	0.000082	0.000004	0.000015	0.000159	0.000269	0.000057	0.000067	0.000337	0.000673	0.003452	0.071257	0.009797	0.000184	0.000237	0.001124	0.001678	0.007279	0.001461	0.000045	0.000016	0.000000	0.000007	0.000044	0.000351	0.000075	0.001079	0.000308	0.000089	0.000044	0.000025	0.000014	0.000025	0.000033	0.000057	0.000354	0.895235
agency	0.002051	0.000102	0.000059	0.000013	0.000028	0.000003	0.000002	0.000012	0.000029	0.000089	0.000080	0.000018	0.000036	0.000082	0.000059	0.000076	0.000081	0.000300	0.000340	0.000003	0.000008	0.000034	0.000119	0.000045	0.000036	0.000318	0.002856	0.001643	0.001923	0.022613	0.000054	0.000082	0.000880	0.000313	0.003098	0.000913	0.000040	0.000006	0.000000	0.000001	0.000001	0.000074	0.000150	0.000045	0.000221	0.000111	0.000066	0.000013	0.000018	0.000010	0.000004	0.000018	0.000630	0.960194
or	0.000176	0.000058	0.000018	0.000012	0.000002	0.000007	0.000181	0.000008	0.000013	0.000087	0.000199	0.000281	0.000153	0.000646	0.002091	0.004040	0.000856	0.000017	0.000147	0.000463	0.003510	0.005242	0.000275	0.003694	0.002884	0.004428	0.001698	0.000975	0.002607	0.002701	0.356350	0.444874	0.067394	0.020601	0.003187	0.000391	0.000338	0.000051	0.000012	0.000003	0.000013	0.000007	0.000094	0.000264	0.000117	0.001458	0.001762	0.001113	0.000538	0.000044	0.000059	0.000542	0.000027	0.063289
placed	0.000776	0.000071	0.000560	0.000380	0.000189	0.000079	0.000209	0.000043	0.001201	0.000184	0.000111	0.000120	0.000352	0.000718	0.002413	0.003459	0.014123	0.000699	0.000300	0.000433	0.002066	0.003098	0.002090	0.000949	0.001065	0.039056	0.022767	0.012365	0.006331	0.002372	0.004605	0.253938	0.194990	0.064622	0.042805	0.003252	0.000675	0.000120	0.000038	0.000054	0.000067	0.000213	0.000464	0.000446	0.000286	0.000668	0.000950	0.000802	0.000692	0.000695	0.000100	0.000320	0.000814	0.309805
into	0.000110	0.000022	0.000118	0.000077	0.000026	0.000028	0.000035	0.000008	0.000128	0.000002	0.000008	0.000016	0.000002	0.000144	0.000176	0.002776	0.019571	0.000144	0.000029	0.000178	0.000133	0.000928	0.000048	0.000053	0.000187	0.001162	0.008839	0.004563	0.002857	0.000091	0.000769	0.008637	0.646905	0.227651	0.003350	0.000617	0.000123	0.000015	0.000013	0.000009	0.000017	0.000010	0.000648	0.000177	0.000042	0.000375	0.000711	0.000784	0.005681	0.000527	0.000427	0.000611	0.000150	0.059292
internal	0.000481	0.000082	0.000016	0.000175	0.000022	0.000012	0.000086	0.000044	0.000345	0.000047	0.000008	0.000016	0.000015	0.000189	0.000105	0.000192	0.007344	0.000264	0.000135	0.000029	0.000174	0.000474	0.000034	0.000036	0.000044	0.000073	0.000280	0.000767	0.006237	0.001624	0.000535	0.000896	0.016670	0.105548	0.004837	0.001188	0.000182	0.000011	0.000003	0.000009	0.000026	0.000006	0.000030	0.000343	0.000018	0.000046	0.000098	0.000197	0.000323	0.000365	0.000512	0.001230	0.000632	0.846948
use	0.007815	0.000296	0.000137	0.000161	0.000277	0.000015	0.000027	0.000116	0.000994	0.000035	0.000009	0.000019	0.000028	0.000035	0.000062	0.000079	0.001653	0.002245	0.002604	0.000018	0.000043	0.000380	0.001629	0.000054	0.000062	0.001053	0.002767	0.003318	0.004996	0.004018	0.000085	0.000822	0.006779	0.004913	0.120835	0.008487	0.000130	0.000055	0.000008	0.000008	0.000013	0.000186	0.000216	0.000184	0.000208	0.000095	0.000165	0.000051	0.000065	0.000180	0.000057	0.000355	0.006623	0.814537
)	0.003482	0.001491	0.000511	0.000151	0.000158	0.000073	0.000070	0.000053	0.000170	0.000356	0.000216	0.000023	0.000009	0.000056	0.000077	0.000279	0.000088	0.000864	0.006794	0.000244	0.000128	0.000347	0.001254	0.001177	0.000339	0.000611	0.000658	0.000411	0.000387	0.002801	0.001374	0.001029	0.002715	0.000288	0.078009	0.367224	0.048191	0.023738	0.003084	0.000275	0.000225	0.001430	0.002038	0.000369	0.000456	0.002733	0.000441	0.000079	0.000169	0.000148	0.000051	0.001093	0.008485	0.433075
,	0.001224	0.015141	0.005506	0.001010	0.000904	0.001376	0.001733	0.000525	0.000926	0.001336	0.000443	0.000190	0.000149	0.000291	0.000272	0.000440	0.000209	0.000145	0.002272	0.000546	0.000408	0.000353	0.001198	0.004613	0.001081	0.001970	0.000432	0.000731	0.000095	0.000177	0.000624	0.001262	0.002375	0.000238	0.011718	0.079272	0.143749	0.093615	0.024719	0.007293	0.003557	0.027656	0.016681	0.002329	0.005252	0.004849	0.001327	0.000333	0.001781	0.001393	0.000550	0.001032	0.002809	0.519884
this	0.000476	0.001024	0.000684	0.000789	0.000663	0.000828	0.001095	0.000179	0.000324	0.000736	0.000237	0.000051	0.000023	0.000023	0.000029	0.000041	0.000024	0.000017	0.000305	0.000121	0.000124	0.000151	0.000393	0.000548	0.000404	0.000746	0.000043	0.000103	0.000019	0.000052	0.000210	0.000413	0.000087	0.000028	0.000686	0.007301	0.014700	0.305346	0.175544	0.191710	0.016431	0.057718	0.002528	0.002292	0.002105	0.004022	0.000583	0.000332	0.001092	0.001843	0.000462	0.000413	0.001480	0.202421
is	0.000850	0.002626	0.001181	0.000830	0.001429	0.000443	0.000742	0.000382	0.000508	0.000892	0.000112	0.000329	0.000025	0.000078	0.000024	0.000021	0.000042	0.000011	0.000162	0.000091	0.000141	0.000162	0.000310	0.001136	0.000663	0.002011	0.000566	0.000783	0.000074	0.000038	0.000163	0.000451	0.000421	0.000076	0.000984	0.003752	0.014097	0.015255	0.112281	0.309987	0.084750	0.189066	0.105428	0.013066	0.011070	0.005156	0.008821	0.002491	0.003848	0.000946	0.000283	0.000511	0.001695	0.098744
the	0.000311	0.000876	0.000226	0.000357	0.000649	0.000505	0.000315	0.000206	0.000117	0.000449	0.000091	0.000057	0.000007	0.000050	0.000002	0.000004	0.000004	0.000004	0.000031	0.000049	0.000044	0.000053	0.000199	0.001111	0.000390	0.000492	0.000100	0.000257	0.000030	0.000007	0.000063	0.000194	0.000104	0.000035	0.000346	0.002898	0.006795	0.004684	0.005946	0.436316	0.063890	0.425255	0.010097	0.005217	0.004693	0.002011	0.001147	0.000299	0.000273	0.000212	0.000126	0.000161	0.000371	0.021871
last	0.000384	0.000937	0.000100	0.000310	0.000274	0.000131	0.000300	0.000209	0.000132	0.001150	0.000095	0.000033	0.000026	0.000010	0.000002	0.000003	0.000002	0.000002	0.000006	0.000003	0.000007	0.000005	0.000069	0.000147	0.000040	0.000314	0.000053	0.000175	0.000028	0.000012	0.000004	0.000067	0.000048	0.000011	0.000299	0.000605	0.001702	0.002564	0.000420	0.013986	0.048225	0.659417	0.011439	0.002245	0.007603	0.001346	0.000636	0.000080	0.000025	0.000152	0.000037	0.000104	0.001587	0.242435
step	0.003669	0.000386	0.000333	0.000249	0.001010	0.000546	0.001401	0.001465	0.002956	0.003728	0.001021	0.001048	0.000117	0.000025	0.000035	0.000023	0.000045	0.000011	0.000057	0.000027	0.000080	0.000393	0.000116	0.000477	0.000482	0.001362	0.000902	0.000709	0.000215	0.000171	0.000192	0.001101	0.000330	0.000112	0.000920	0.002826	0.005695	0.003113	0.006722	0.010726	0.009275	0.524980	0.028002	0.009288	0.013836	0.009043	0.003230	0.002096	0.001556	0.002051	0.000358	0.003986	0.007389	0.330112
in	0.001810	0.000876	0.000389	0.000995	0.000335	0.000480	0.001309	0.000554	0.002049	0.000570	0.000351	0.001897	0.000076	0.000238	0.000032	0.000044	0.000062	0.000001	0.000006	0.000004	0.000021	0.000111	0.000020	0.000445	0.000198	0.001428	0.002004	0.001139	0.000804	0.000042	0.000176	0.000251	0.001368	0.000177	0.000286	0.000863	0.004248	0.001572	0.001817	0.004232	0.027452	0.061586	0.428261	0.184164	0.056227	0.054115	0.036344	0.009742	0.004745	0.000392	0.000224	0.003023	0.001089	0.099358
a	0.001808	0.000757	0.000221	0.000619	0.000135	0.000296	0.000538	0.000237	0.001385	0.000414	0.000221	0.001344	0.000167	0.000338	0.000032	0.000083	0.000096	0.000006	0.000019	0.000005	0.000006	0.000140	0.000025	0.000169	0.000116	0.000891	0.000692	0.002383	0.001227	0.000113	0.000106	0.000359	0.001666	0.000206	0.000399	0.001131	0.001784	0.000736	0.000154	0.002304	0.008562	0.047621	0.026829	0.288044	0.252349	0.122334	0.078338	0.007422	0.013681	0.001301	0.001007	0.005277	0.002838	0.121067
process	0.005566	0.000192	0.000087	0.000059	0.000249	0.000023	0.000142	0.000095	0.000095	0.000301	0.000608	0.000145	0.000044	0.000065	0.000172	0.000483	0.000040	0.000012	0.000049	0.000003	0.000011	0.000048	0.000008	0.000099	0.000039	0.000178	0.000092	0.000196	0.000031	0.000207	0.000076	0.000534	0.000224	0.000156	0.000222	0.000932	0.001692	0.001196	0.000272	0.000289	0.000240	0.033693	0.006529	0.002603	0.021159	0.065445	0.007853	0.005234	0.003274	0.001447	0.000646	0.001765	0.001201	0.833979
that	0.000260	0.000091	0.000040	0.000014	0.000013	0.000009	0.000182	0.000010	0.000053	0.000147	0.000213	0.000235	0.000008	0.000079	0.000252	0.002330	0.000089	0.000011	0.000089	0.000013	0.000010	0.000237	0.000001	0.000139	0.000060	0.000198	0.000035	0.000043	0.000004	0.000060	0.000123	0.000711	0.000312	0.000268	0.000107	0.000578	0.003567	0.001492	0.000696	0.000092	0.000099	0.000956	0.004781	0.001714	0.003463	0.665322	0.117092	0.042180	0.106094	0.002360	0.002729	0.012826	0.001257	0.026260
is	0.000247	0.000044	0.000005	0.000004	0.000011	0.000002	0.000127	0.000085	0.000078	0.000037	0.000017	0.000192	0.000001	0.000004	0.000012	0.000132	0.000123	0.000007	0.000020	0.000003	0.000111	0.000395	0.000002	0.000024	0.000029	0.000015	0.000016	0.000059	0.000016	0.000002	0.000084	0.000066	0.000223	0.000171	0.000025	0.000102	0.000138	0.000070	0.000375	0.000146	0.000275	0.000075	0.000950	0.000562	0.000381	0.004074	0.015107	0.093463	0.396704	0.008290	0.014285	0.344112	0.006299	0.112201
inherent	0.000444	0.000127	0.000039	0.000050	0.000036	0.000026	0.000126	0.000094	0.000186	0.000093	0.000026	0.000052	0.000036	0.000096	0.000171	0.000689	0.000925	0.000047	0.000040	0.000009	0.000052	0.000094	0.000004	0.000029	0.000009	0.000033	0.000085	0.000360	0.000210	0.000038	0.000053	0.000244	0.001764	0.000573	0.000172	0.000306	0.000152	0.000087	0.000129	0.000132	0.000288	0.000662	0.006681	0.004094	0.010156	0.027531	0.026679	0.262623	0.149096	0.030267	0.010039	0.057685	0.006274	0.400086
##ly	0.000068	0.000018	0.000002	0.000001	0.000003	0.000001	0.000039	0.000060	0.000045	0.000008	0.000001	0.000010	0.000000	0.000002	0.000003	0.000046	0.000106	0.000006	0.000006	0.000001	0.000024	0.000078	0.000001	0.000003	0.000002	0.000001	0.000005	0.000065	0.000018	0.000001	0.000008	0.000013	0.000405	0.000081	0.000015	0.000048	0.000039	0.000009	0.000009	0.000009	0.000025	0.000011	0.000174	0.000199	0.000253	0.003642	0.001361	0.016501	0.383655	0.013338	0.010281	0.395639	0.006972	0.166689
none	0.000870	0.000109	0.000008	0.000028	0.000040	0.000052	0.000292	0.000362	0.000284	0.000079	0.000053	0.000012	0.000003	0.000015	0.000049	0.000498	0.000351	0.000214	0.000204	0.000044	0.000324	0.000256	0.000014	0.000033	0.000010	0.000026	0.000006	0.000150	0.000030	0.000007	0.000005	0.000030	0.000082	0.000102	0.000097	0.000722	0.000165	0.000201	0.000025	0.000022	0.000053	0.000125	0.000085	0.000079	0.000527	0.002722	0.001735	0.013058	0.012634	0.345892	0.052849	0.447723	0.004145	0.112499
##x	0.000609	0.000284	0.000025	0.000053	0.000071	0.000009	0.000152	0.000128	0.000216	0.000120	0.000109	0.000019	0.000024	0.000071	0.000100	0.000230	0.000764	0.000339	0.000480	0.000021	0.000181	0.000133	0.000073	0.000082	0.000019	0.000019	0.000010	0.000081	0.000044	0.000015	0.000042	0.000098	0.000129	0.000370	0.000258	0.002237	0.001218	0.000689	0.000314	0.000185	0.000239	0.000445	0.000095	0.000139	0.000464	0.000784	0.000727	0.001829	0.001982	0.019545	0.076716	0.149555	0.002719	0.734740
