TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
be	0.022635	0.002681	0.002432	0.001206	0.000832	0.001117	0.004430	0.004100	0.045100	0.024960	0.010948	0.170647	0.025465	0.005080	0.016461	0.026958	0.019814	0.003160	0.011354	0.000451	0.001417	0.010562	0.000668	0.000313	0.003388	0.000477	0.002737	0.005608	0.001912	0.001353	0.000731	0.000335	0.000184	0.000082	0.000678	0.000390	0.000223	0.000010	0.000014	0.000002	0.000024	0.000021	0.000113	0.000870	0.000178	0.000093	0.000147	0.000020	0.000294	0.000168	0.000035	0.000121	0.001572	0.565431
sold	0.030872	0.006022	0.003820	0.002364	0.007503	0.005110	0.009404	0.019778	0.089815	0.018416	0.054035	0.052125	0.035558	0.003895	0.020648	0.046508	0.014126	0.002748	0.007324	0.000682	0.001327	0.001511	0.000637	0.000621	0.003014	0.007757	0.002774	0.005654	0.002311	0.000657	0.001913	0.002930	0.000527	0.000046	0.000041	0.000083	0.000055	0.000055	0.000018	0.000006	0.000028	0.000121	0.000215	0.003400	0.000198	0.000855	0.000570	0.000149	0.000482	0.000239	0.000090	0.000201	0.001273	0.529491
in	0.012401	0.006011	0.004005	0.003393	0.001111	0.000403	0.003072	0.000513	0.009699	0.002179	0.001774	0.030722	0.000851	0.201113	0.026724	0.059436	0.355511	0.013843	0.012327	0.003111	0.000732	0.015397	0.001174	0.000489	0.000755	0.000667	0.000358	0.000766	0.002491	0.000743	0.002848	0.000102	0.001214	0.006152	0.002693	0.008494	0.000834	0.000017	0.000015	0.000006	0.000093	0.000002	0.000100	0.001891	0.000188	0.000077	0.000318	0.000092	0.001139	0.000256	0.000383	0.001016	0.003494	0.196804
order	0.013787	0.003491	0.001438	0.003999	0.000153	0.000472	0.000578	0.000304	0.002241	0.001168	0.001125	0.013883	0.000882	0.017216	0.177749	0.084450	0.185310	0.005715	0.012228	0.006045	0.000505	0.033664	0.001239	0.000334	0.000426	0.000013	0.001045	0.001691	0.003038	0.000667	0.005285	0.000256	0.001461	0.005767	0.001467	0.001836	0.000663	0.000018	0.000012	0.000003	0.000019	0.000001	0.000021	0.000205	0.000151	0.000060	0.000191	0.000086	0.000705	0.000188	0.000614	0.000773	0.004353	0.401010
to	0.013731	0.001308	0.001244	0.000912	0.000578	0.000402	0.002296	0.000502	0.006407	0.000803	0.000646	0.007020	0.000366	0.000994	0.001424	0.073841	0.212501	0.016256	0.015238	0.006962	0.004232	0.154516	0.005229	0.001330	0.002695	0.000366	0.000779	0.000837	0.003547	0.000399	0.003996	0.001873	0.002738	0.006645	0.006619	0.005019	0.000844	0.000033	0.000008	0.000001	0.000006	0.000002	0.000014	0.000340	0.000019	0.000110	0.000123	0.000049	0.003436	0.000478	0.000965	0.001145	0.004656	0.423523
recognize	0.008376	0.000508	0.000659	0.000720	0.000304	0.000580	0.002098	0.000770	0.018151	0.000355	0.000289	0.002786	0.000904	0.001172	0.000544	0.114590	0.187554	0.008803	0.008906	0.018104	0.016327	0.088570	0.002442	0.001339	0.003727	0.000226	0.006992	0.001884	0.008694	0.000335	0.004140	0.017651	0.004533	0.004943	0.000455	0.000755	0.000131	0.000014	0.000004	0.000001	0.000004	0.000002	0.000008	0.000218	0.000024	0.000055	0.000051	0.000105	0.002245	0.000664	0.000989	0.002709	0.003221	0.450370
revenue	0.019872	0.000334	0.000731	0.000685	0.001917	0.005448	0.004856	0.008460	0.007315	0.001090	0.000174	0.002071	0.000463	0.000309	0.001117	0.086037	0.041843	0.006812	0.016257	0.055110	0.031382	0.050243	0.003228	0.001443	0.012118	0.000243	0.001768	0.006533	0.002735	0.000134	0.001853	0.000575	0.008728	0.000859	0.000148	0.000168	0.000061	0.000032	0.000025	0.000003	0.000009	0.000002	0.000019	0.000108	0.000028	0.000052	0.000492	0.000153	0.008673	0.002284	0.002191	0.002344	0.002919	0.597550
,	0.003199	0.000096	0.000098	0.001174	0.002681	0.000704	0.002543	0.002275	0.033128	0.000456	0.000457	0.001184	0.000177	0.000041	0.000294	0.004421	0.013825	0.010695	0.073650	0.049389	0.155646	0.477825	0.077244	0.013432	0.028415	0.002270	0.001640	0.000668	0.002500	0.000835	0.002083	0.000635	0.001189	0.000532	0.001201	0.003786	0.000622	0.000174	0.000107	0.000003	0.000097	0.000020	0.000024	0.000089	0.000006	0.000010	0.000013	0.000015	0.000301	0.000294	0.000120	0.000175	0.002677	0.024862
or	0.005262	0.000143	0.000581	0.001809	0.000506	0.001044	0.003904	0.001840	0.032457	0.000506	0.000257	0.001433	0.000060	0.000031	0.000129	0.001451	0.007524	0.007883	0.012985	0.041677	0.113514	0.498265	0.100171	0.006621	0.038179	0.003235	0.001320	0.000272	0.001219	0.000157	0.001263	0.000560	0.000985	0.000549	0.002810	0.007842	0.003912	0.000532	0.000250	0.000057	0.000208	0.000024	0.000028	0.000104	0.000006	0.000018	0.000008	0.000014	0.000478	0.000318	0.000268	0.000328	0.004103	0.090905
construct	0.016647	0.000178	0.000389	0.000936	0.000904	0.000538	0.002194	0.001433	0.005418	0.001305	0.000088	0.000213	0.000020	0.000122	0.000074	0.000748	0.002257	0.001051	0.002338	0.023506	0.395550	0.070900	0.036391	0.006817	0.007384	0.000389	0.000662	0.000217	0.000135	0.000012	0.000346	0.000080	0.000199	0.000199	0.000751	0.004890	0.001302	0.000193	0.000589	0.000024	0.000133	0.000005	0.000034	0.000009	0.000002	0.000002	0.000003	0.000010	0.000042	0.000085	0.000339	0.000061	0.003744	0.408145
##ively	0.024447	0.000042	0.000213	0.000070	0.000139	0.001668	0.003678	0.004633	0.009285	0.000197	0.000098	0.000603	0.000005	0.000009	0.000026	0.000118	0.002749	0.001234	0.000968	0.005843	0.006953	0.332993	0.040455	0.001910	0.016808	0.001352	0.002513	0.000146	0.000778	0.000024	0.000502	0.000310	0.001360	0.001184	0.000455	0.002688	0.003014	0.000171	0.000232	0.000027	0.000072	0.000004	0.000041	0.000027	0.000001	0.000004	0.000002	0.000002	0.000249	0.000235	0.000036	0.000102	0.000940	0.528386
sold	0.024407	0.000344	0.000124	0.000443	0.000749	0.000819	0.001457	0.003844	0.018990	0.001066	0.001512	0.000665	0.000726	0.000033	0.000617	0.005454	0.006639	0.003664	0.015873	0.007588	0.042595	0.019697	0.024246	0.033053	0.056432	0.132807	0.038103	0.029427	0.007737	0.005222	0.027804	0.033940	0.010881	0.000461	0.001115	0.000800	0.000493	0.000841	0.000208	0.000015	0.000039	0.000162	0.000202	0.000886	0.000015	0.000373	0.000132	0.000055	0.000231	0.000389	0.000064	0.000290	0.001847	0.434421
(	0.018419	0.000074	0.000039	0.000100	0.000015	0.000136	0.000375	0.000379	0.004372	0.000246	0.000092	0.001995	0.000049	0.000087	0.000203	0.001270	0.003654	0.002317	0.002334	0.003060	0.004096	0.130115	0.016332	0.017611	0.183926	0.040423	0.050674	0.024754	0.020834	0.018161	0.039859	0.003975	0.008108	0.004478	0.114832	0.019763	0.006888	0.000210	0.000292	0.000022	0.000269	0.000017	0.000383	0.000419	0.000058	0.000056	0.000055	0.000012	0.000323	0.000177	0.000059	0.000439	0.002458	0.250704
if	0.030286	0.000314	0.000276	0.000282	0.000045	0.000135	0.000977	0.000582	0.001183	0.001309	0.000072	0.004215	0.000738	0.000467	0.000830	0.000234	0.000383	0.000858	0.000330	0.000665	0.000365	0.013790	0.013622	0.003930	0.130976	0.036312	0.054151	0.007409	0.002490	0.004776	0.016539	0.001975	0.002414	0.000617	0.037671	0.041870	0.032126	0.000122	0.000833	0.000228	0.003142	0.000628	0.001208	0.001661	0.000724	0.000030	0.000069	0.000007	0.000072	0.000070	0.000010	0.000052	0.002887	0.543043
transferred	0.033670	0.000084	0.000039	0.000125	0.000009	0.000026	0.000490	0.000305	0.007629	0.000270	0.000502	0.001890	0.000070	0.000028	0.000030	0.001249	0.001126	0.000207	0.000504	0.000350	0.000716	0.007765	0.004111	0.006788	0.035869	0.415199	0.078591	0.087482	0.022057	0.007030	0.018706	0.032948	0.003603	0.000622	0.000677	0.000516	0.001079	0.000510	0.000072	0.000051	0.000082	0.000081	0.000382	0.002916	0.000009	0.000201	0.000064	0.000016	0.000147	0.000040	0.000019	0.000079	0.000465	0.222504
to	0.001739	0.000010	0.000013	0.000012	0.000002	0.000020	0.000063	0.000056	0.001490	0.000049	0.000060	0.001077	0.000040	0.000032	0.000040	0.001343	0.004280	0.000179	0.000107	0.000224	0.000161	0.009129	0.000681	0.001199	0.025330	0.011435	0.235432	0.187571	0.429233	0.008160	0.021921	0.007407	0.011511	0.004501	0.001749	0.000514	0.000270	0.000031	0.000006	0.000019	0.000097	0.000013	0.000057	0.001728	0.000046	0.000054	0.000032	0.000008	0.000385	0.000078	0.000061	0.000284	0.000117	0.029944
another	0.005868	0.000025	0.000021	0.000111	0.000003	0.000030	0.000062	0.000044	0.002609	0.000017	0.000061	0.000796	0.000037	0.000146	0.000053	0.000557	0.003298	0.000225	0.000075	0.000097	0.000107	0.002604	0.000299	0.000637	0.008400	0.008256	0.264664	0.127609	0.342707	0.004323	0.001839	0.000772	0.005425	0.005050	0.000395	0.000547	0.000297	0.000021	0.000016	0.000009	0.000105	0.000006	0.000068	0.001014	0.000091	0.000093	0.000033	0.000039	0.000909	0.000136	0.000089	0.000375	0.000153	0.208775
Federal	0.007630	0.000120	0.000058	0.000019	0.000017	0.000018	0.000012	0.000090	0.000671	0.000028	0.000061	0.000088	0.000048	0.000044	0.000134	0.001713	0.000737	0.000315	0.000487	0.000086	0.000073	0.000345	0.000404	0.000257	0.001723	0.000388	0.077859	0.062217	0.145143	0.012742	0.001262	0.002360	0.003401	0.002347	0.000338	0.000328	0.000049	0.000049	0.000046	0.000005	0.000050	0.000010	0.000223	0.000638	0.000183	0.000261	0.000083	0.000423	0.000982	0.000043	0.000199	0.000242	0.000743	0.672208
agency	0.014262	0.000071	0.000054	0.000137	0.000093	0.000071	0.000049	0.000138	0.000733	0.000022	0.000016	0.000051	0.000018	0.000054	0.000412	0.001666	0.001737	0.000373	0.000438	0.000195	0.000451	0.001400	0.000215	0.000273	0.002038	0.000392	0.166082	0.101617	0.009010	0.002946	0.005019	0.002161	0.074024	0.001944	0.000909	0.000963	0.000423	0.000045	0.000046	0.000002	0.000010	0.000005	0.000245	0.000272	0.000142	0.000286	0.000222	0.000154	0.003370	0.000624	0.000132	0.000984	0.001402	0.601604
or	0.012091	0.000158	0.000450	0.000088	0.000012	0.000018	0.000036	0.000007	0.000186	0.000009	0.000011	0.000089	0.000005	0.000061	0.000216	0.005237	0.020690	0.006784	0.001691	0.001005	0.001011	0.019174	0.002285	0.000530	0.002316	0.000463	0.006094	0.002991	0.012397	0.008496	0.047039	0.038491	0.222177	0.056213	0.137095	0.028806	0.010723	0.000475	0.000107	0.000026	0.000035	0.000006	0.000070	0.000485	0.000048	0.001079	0.000945	0.000417	0.009143	0.002097	0.001480	0.001630	0.001383	0.335423
placed	0.042752	0.000231	0.000182	0.000024	0.000008	0.000003	0.000082	0.000018	0.000116	0.000014	0.000007	0.000029	0.000016	0.000007	0.000013	0.002968	0.001701	0.000449	0.000234	0.000145	0.000337	0.003815	0.000391	0.000199	0.000701	0.000110	0.009280	0.000887	0.001421	0.001328	0.018191	0.645500	0.062900	0.024908	0.012685	0.002653	0.001248	0.000329	0.000039	0.000008	0.000004	0.000022	0.000047	0.000064	0.000012	0.000659	0.000110	0.000183	0.001162	0.000595	0.001724	0.000390	0.001062	0.158036
into	0.002007	0.000021	0.000125	0.000114	0.000012	0.000038	0.000083	0.000012	0.000524	0.000001	0.000000	0.000010	0.000000	0.000020	0.000010	0.000269	0.019750	0.000087	0.000067	0.000269	0.000274	0.001761	0.000210	0.000061	0.000267	0.000049	0.002098	0.003253	0.013324	0.000386	0.006990	0.001980	0.066073	0.802742	0.004754	0.001929	0.002765	0.000064	0.000029	0.000028	0.000101	0.000002	0.000038	0.000266	0.000008	0.000019	0.000034	0.000026	0.001685	0.000627	0.002478	0.002855	0.000210	0.059199
internal	0.017652	0.000102	0.000318	0.000170	0.000077	0.000099	0.000291	0.000044	0.000423	0.000011	0.000004	0.000022	0.000001	0.000013	0.000009	0.000308	0.010514	0.000717	0.000089	0.000545	0.000401	0.008385	0.000277	0.000042	0.000311	0.000229	0.001243	0.000546	0.005801	0.000065	0.001030	0.010484	0.012577	0.179773	0.003805	0.003582	0.005662	0.001085	0.000230	0.000047	0.000023	0.000015	0.000065	0.000053	0.000032	0.000342	0.000070	0.000348	0.003050	0.001286	0.000666	0.000726	0.000751	0.725590
use	0.033001	0.000113	0.000082	0.000319	0.001163	0.000136	0.000175	0.000564	0.000752	0.000041	0.000013	0.000005	0.000018	0.000003	0.000021	0.002089	0.001449	0.000125	0.002024	0.000905	0.006224	0.000579	0.000504	0.001136	0.002429	0.000087	0.012070	0.009082	0.001661	0.001277	0.018046	0.006967	0.067856	0.001977	0.000844	0.000503	0.001530	0.001972	0.001287	0.000048	0.000266	0.000210	0.000705	0.000971	0.000039	0.000568	0.001445	0.000450	0.001724	0.002784	0.000969	0.000948	0.001796	0.808043
)	0.010300	0.000401	0.000594	0.000436	0.000619	0.000565	0.000431	0.000393	0.001724	0.000069	0.000011	0.000026	0.000002	0.000001	0.000004	0.000212	0.000396	0.000332	0.001479	0.001614	0.002256	0.005326	0.002568	0.001349	0.003649	0.000411	0.000847	0.001855	0.001267	0.001635	0.001484	0.000827	0.019934	0.007516	0.025793	0.030122	0.012420	0.011067	0.003644	0.000927	0.001183	0.000424	0.001518	0.001193	0.000081	0.000120	0.000311	0.000041	0.006069	0.001520	0.000959	0.000967	0.002414	0.828695
,	0.015148	0.004181	0.002027	0.001307	0.007731	0.002918	0.002234	0.001795	0.008743	0.001156	0.000156	0.000815	0.000088	0.000013	0.000068	0.000579	0.000202	0.000419	0.003142	0.003257	0.002662	0.028218	0.008725	0.005177	0.015907	0.001673	0.000917	0.001562	0.001426	0.002794	0.003402	0.005549	0.011192	0.002113	0.049345	0.060795	0.044437	0.048451	0.019054	0.012927	0.020904	0.067525	0.018869	0.020935	0.009848	0.000789	0.001073	0.000223	0.005952	0.003089	0.001202	0.002186	0.015235	0.449862
this	0.015613	0.000800	0.000176	0.001648	0.000382	0.000089	0.000263	0.000664	0.003311	0.000116	0.000069	0.000128	0.000001	0.000000	0.000000	0.000032	0.000014	0.000014	0.000056	0.000081	0.000147	0.000921	0.000441	0.000305	0.004544	0.000141	0.000116	0.000266	0.000194	0.000087	0.000215	0.000040	0.000243	0.000055	0.004441	0.020290	0.025584	0.119234	0.016542	0.005447	0.055695	0.011576	0.011023	0.029921	0.001104	0.001436	0.001110	0.000197	0.001174	0.000472	0.001044	0.000627	0.006221	0.655689
is	0.013243	0.000561	0.000513	0.000673	0.000101	0.000707	0.000592	0.000836	0.001499	0.000450	0.000151	0.001403	0.000011	0.000010	0.000008	0.000070	0.000039	0.000010	0.000023	0.000054	0.000057	0.001371	0.000236	0.001083	0.004430	0.000286	0.000942	0.001241	0.001209	0.000231	0.000894	0.000055	0.001124	0.000864	0.008753	0.017883	0.055996	0.021398	0.022613	0.037140	0.228737	0.029077	0.019184	0.056228	0.006246	0.001823	0.006262	0.001010	0.010224	0.001963	0.002161	0.003921	0.006451	0.427950
the	0.031492	0.000325	0.000162	0.001277	0.000312	0.000308	0.000638	0.000619	0.005643	0.000615	0.000070	0.000714	0.000013	0.000020	0.000014	0.000033	0.000017	0.000006	0.000029	0.000041	0.000077	0.000568	0.000171	0.000578	0.005449	0.000491	0.000692	0.001252	0.001581	0.000169	0.001043	0.000059	0.000148	0.000207	0.001553	0.004091	0.029909	0.008751	0.008244	0.028917	0.495606	0.050861	0.026127	0.052174	0.019205	0.001664	0.002437	0.001396	0.003094	0.001758	0.001346	0.005310	0.011206	0.191516
last	0.017869	0.000398	0.000020	0.000456	0.000018	0.000047	0.000062	0.000094	0.000533	0.000114	0.000019	0.000066	0.000011	0.000024	0.000003	0.000005	0.000009	0.000001	0.000004	0.000003	0.000002	0.000017	0.000018	0.000242	0.000274	0.000076	0.000109	0.000166	0.000230	0.000060	0.000172	0.000012	0.000139	0.000125	0.000853	0.006622	0.016598	0.016327	0.015719	0.006077	0.366513	0.077607	0.012866	0.061086	0.004997	0.005408	0.001659	0.000659	0.000147	0.000257	0.000040	0.000779	0.003126	0.381262
step	0.112808	0.000121	0.000308	0.000351	0.000044	0.000089	0.001039	0.000129	0.001417	0.000263	0.000223	0.002412	0.000188	0.000019	0.000014	0.000033	0.000038	0.000019	0.000043	0.000035	0.000023	0.000744	0.000078	0.000122	0.002104	0.000122	0.000397	0.000909	0.000291	0.000404	0.003782	0.001543	0.002049	0.000773	0.000768	0.006145	0.049049	0.011150	0.009066	0.032380	0.018345	0.162780	0.074118	0.038987	0.002788	0.008073	0.014386	0.000287	0.012545	0.001660	0.003505	0.007996	0.021114	0.391923
in	0.009015	0.000223	0.000110	0.000080	0.000010	0.000054	0.000200	0.000069	0.001247	0.000102	0.000032	0.001009	0.000006	0.000076	0.000017	0.000075	0.000216	0.000004	0.000006	0.000003	0.000002	0.000049	0.000008	0.000043	0.000285	0.000075	0.000436	0.000730	0.001612	0.000228	0.000620	0.000023	0.001118	0.001148	0.000900	0.003452	0.004758	0.000944	0.000892	0.003266	0.031785	0.003272	0.051478	0.608730	0.049634	0.008019	0.021405	0.001654	0.014688	0.001283	0.003521	0.014293	0.010187	0.146911
a	0.004649	0.000280	0.000118	0.000106	0.000044	0.000051	0.000061	0.000029	0.001282	0.000040	0.000015	0.001332	0.000026	0.000144	0.000038	0.000241	0.000183	0.000004	0.000009	0.000004	0.000002	0.000083	0.000008	0.000014	0.000133	0.000039	0.000883	0.000504	0.001796	0.000074	0.000245	0.000049	0.000286	0.001061	0.000289	0.000441	0.001400	0.000078	0.000138	0.000274	0.006338	0.002293	0.008280	0.232437	0.480022	0.007445	0.006742	0.004684	0.031713	0.001450	0.003909	0.026210	0.007415	0.164610
process	0.028368	0.000377	0.000388	0.000805	0.000169	0.000121	0.000072	0.000029	0.000166	0.000198	0.000020	0.000313	0.000350	0.000814	0.000888	0.001536	0.000216	0.000058	0.000056	0.000032	0.000036	0.000189	0.000033	0.000012	0.000095	0.000002	0.000429	0.000357	0.000641	0.000166	0.000943	0.000257	0.001462	0.000705	0.000630	0.000968	0.004687	0.000432	0.002654	0.000407	0.003493	0.002437	0.022808	0.016259	0.348972	0.013254	0.018988	0.007576	0.034714	0.001594	0.002720	0.003592	0.083017	0.390500
that	0.013347	0.000318	0.000877	0.000589	0.000027	0.000015	0.000054	0.000005	0.000116	0.000013	0.000006	0.000322	0.000017	0.000074	0.000106	0.000204	0.001239	0.000244	0.000126	0.000010	0.000003	0.000219	0.000046	0.000007	0.000030	0.000002	0.000156	0.000067	0.000147	0.000083	0.000122	0.000277	0.002937	0.001725	0.001800	0.005319	0.027556	0.000154	0.000435	0.000105	0.000322	0.000199	0.013334	0.046865	0.030747	0.038325	0.070430	0.006991	0.212560	0.012564	0.028322	0.038732	0.088001	0.353707
is	0.004589	0.000021	0.000068	0.000238	0.000035	0.000037	0.000094	0.000012	0.000366	0.000017	0.000004	0.000301	0.000013	0.000025	0.000104	0.000313	0.001673	0.000062	0.000119	0.000047	0.000113	0.001082	0.000020	0.000015	0.000082	0.000005	0.000050	0.000133	0.000169	0.000032	0.000224	0.000148	0.001869	0.001665	0.000736	0.000934	0.002245	0.000108	0.000232	0.000019	0.000166	0.000162	0.000863	0.003397	0.002811	0.006631	0.037873	0.020823	0.404130	0.040462	0.143510	0.104159	0.095252	0.121742
inherent	0.019229	0.000241	0.000493	0.000022	0.000007	0.000009	0.000125	0.000021	0.000269	0.000032	0.000013	0.000104	0.000019	0.000012	0.000022	0.000976	0.000710	0.000154	0.000052	0.000030	0.000042	0.000151	0.000010	0.000005	0.000033	0.000003	0.000139	0.000025	0.000056	0.000006	0.000055	0.000467	0.001063	0.000260	0.000587	0.000928	0.000789	0.000422	0.000202	0.000015	0.000008	0.000140	0.000819	0.000260	0.002230	0.037682	0.012295	0.115224	0.083006	0.007762	0.051054	0.007992	0.076318	0.577413
##ly	0.008594	0.000023	0.000125	0.000052	0.000015	0.000038	0.000053	0.000014	0.000138	0.000005	0.000002	0.000047	0.000003	0.000002	0.000015	0.000075	0.000427	0.000064	0.000044	0.000022	0.000040	0.000534	0.000021	0.000006	0.000027	0.000002	0.000028	0.000012	0.000021	0.000003	0.000060	0.000118	0.000842	0.000509	0.000332	0.000874	0.000857	0.000098	0.000297	0.000014	0.000036	0.000025	0.000586	0.000459	0.000264	0.005709	0.006320	0.009667	0.239543	0.026428	0.062350	0.049403	0.095749	0.489009
none	0.013905	0.000245	0.000284	0.000224	0.000750	0.000215	0.000795	0.002610	0.000512	0.000227	0.000010	0.000114	0.000010	0.000002	0.000064	0.000634	0.000179	0.000131	0.000651	0.001429	0.002349	0.001569	0.000247	0.000181	0.000147	0.000030	0.000142	0.000083	0.000021	0.000015	0.000042	0.000409	0.002211	0.000071	0.000158	0.000398	0.000344	0.002523	0.002498	0.000563	0.000219	0.000143	0.001639	0.000812	0.001277	0.014794	0.090557	0.052526	0.101677	0.142353	0.211774	0.040755	0.052747	0.251734
##x	0.008911	0.000263	0.000064	0.000055	0.000142	0.000776	0.000336	0.000819	0.000117	0.000059	0.000023	0.000043	0.000003	0.000029	0.000071	0.000428	0.000485	0.000042	0.000094	0.000777	0.000900	0.000453	0.000048	0.000178	0.000040	0.000005	0.000007	0.000146	0.000037	0.000004	0.000100	0.000022	0.000301	0.000630	0.000093	0.000221	0.000275	0.003326	0.003115	0.003660	0.000123	0.000065	0.001451	0.000142	0.000567	0.006771	0.017595	0.012064	0.018463	0.025473	0.361419	0.057658	0.016293	0.454817
