TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
be	0.000276	0.000109	0.000108	0.000123	0.000103	0.000032	0.003347	0.000271	0.002404	0.000448	0.000465	0.511747	0.002467	0.004097	0.002585	0.000538	0.001985	0.000499	0.002623	0.002618	0.000813	0.261163	0.001007	0.000126	0.044828	0.000905	0.000111	0.000006	0.000016	0.000024	0.146764	0.003223	0.000042	0.000551	0.000026	0.001025	0.000089	0.000003	0.000040	0.000003	0.000020	0.000023	0.000063	0.000020	0.000006	0.000002	0.000009	0.000001	0.000292	0.000009	0.000015	0.000071	0.000131	0.001729
sold	0.000837	0.004286	0.002562	0.001083	0.001844	0.000268	0.001924	0.000572	0.301169	0.000924	0.000791	0.011602	0.007842	0.003623	0.002925	0.002272	0.021240	0.010762	0.003423	0.000914	0.000561	0.004406	0.002567	0.000098	0.001042	0.001068	0.000317	0.000158	0.000348	0.000049	0.000197	0.000435	0.000127	0.000104	0.000129	0.009186	0.000421	0.000015	0.000009	0.000001	0.000012	0.000014	0.000095	0.000105	0.000152	0.000028	0.000082	0.000010	0.000152	0.000058	0.000076	0.000320	0.001117	0.595678
in	0.002412	0.001690	0.000313	0.000235	0.000893	0.000278	0.001343	0.000079	0.000278	0.002139	0.001477	0.006123	0.006189	0.546817	0.076830	0.084205	0.068491	0.009309	0.051667	0.042636	0.012667	0.005494	0.008265	0.014176	0.003881	0.003529	0.000637	0.000131	0.000107	0.000233	0.009031	0.006938	0.001481	0.004987	0.000909	0.010752	0.001799	0.000248	0.000105	0.000036	0.000259	0.000083	0.000713	0.000691	0.000075	0.000068	0.000049	0.000011	0.000458	0.000206	0.000183	0.000738	0.001384	0.006276
order	0.011928	0.000711	0.000320	0.000053	0.000277	0.000560	0.001588	0.000147	0.000992	0.000860	0.002016	0.006850	0.001864	0.031948	0.051648	0.205581	0.396166	0.018642	0.030442	0.047263	0.017147	0.020228	0.007179	0.007032	0.004633	0.003719	0.008670	0.000123	0.000529	0.000526	0.032474	0.005775	0.003096	0.049201	0.000134	0.002864	0.000293	0.000093	0.000046	0.000010	0.000016	0.000030	0.000078	0.000058	0.000032	0.000089	0.000091	0.000093	0.000681	0.000265	0.000519	0.000921	0.004904	0.018595
to	0.011654	0.000786	0.001346	0.000331	0.000796	0.000673	0.002253	0.000245	0.001688	0.001442	0.001179	0.008896	0.003462	0.009198	0.010983	0.179561	0.240548	0.016338	0.038115	0.069404	0.036462	0.104989	0.026256	0.005304	0.018969	0.012669	0.017257	0.000143	0.000475	0.000268	0.056215	0.035847	0.003682	0.033994	0.000570	0.010306	0.004734	0.000276	0.000411	0.000043	0.000186	0.000183	0.000257	0.000162	0.000197	0.000076	0.000262	0.000209	0.002066	0.001019	0.000818	0.002322	0.005190	0.019285
recognize	0.015289	0.000623	0.000121	0.000609	0.000568	0.001024	0.003450	0.000740	0.003110	0.002199	0.000993	0.000757	0.000372	0.001243	0.002915	0.013277	0.631260	0.035543	0.023051	0.011962	0.014828	0.029368	0.074710	0.010718	0.002133	0.002375	0.004912	0.000100	0.000869	0.000171	0.004507	0.008495	0.002935	0.014827	0.001201	0.012985	0.006186	0.000501	0.000300	0.000008	0.000039	0.000034	0.000200	0.000104	0.000194	0.000537	0.000768	0.000233	0.003387	0.001314	0.001773	0.002418	0.007789	0.039974
revenue	0.002840	0.000439	0.000033	0.000048	0.000214	0.000965	0.000491	0.000248	0.002441	0.000670	0.000384	0.000454	0.000065	0.000091	0.000203	0.001110	0.010750	0.002814	0.005868	0.000832	0.000654	0.005657	0.005369	0.001825	0.000205	0.000245	0.000910	0.000886	0.000970	0.000281	0.000071	0.000487	0.001389	0.001496	0.000150	0.001491	0.000812	0.000049	0.000027	0.000004	0.000005	0.000003	0.000021	0.000119	0.000002	0.000029	0.000013	0.000008	0.000357	0.000181	0.000264	0.000324	0.001977	0.942757
,	0.006642	0.000162	0.000159	0.000096	0.000141	0.000515	0.000744	0.000175	0.002852	0.005037	0.001126	0.002734	0.000684	0.000325	0.000680	0.004164	0.011276	0.000550	0.002910	0.045064	0.039257	0.414012	0.059134	0.071790	0.079794	0.025085	0.018741	0.001370	0.002990	0.001186	0.106878	0.025877	0.007718	0.001683	0.003474	0.010759	0.019147	0.004147	0.001962	0.000441	0.000500	0.000280	0.001144	0.001190	0.000059	0.000392	0.000269	0.000060	0.000956	0.000250	0.000099	0.001231	0.001859	0.010228
or	0.002015	0.000141	0.000142	0.000046	0.000130	0.000513	0.005323	0.000541	0.002761	0.002585	0.001114	0.002872	0.000318	0.000199	0.001502	0.004027	0.005894	0.000118	0.004592	0.070033	0.080735	0.332308	0.025679	0.023373	0.088513	0.026617	0.004373	0.000117	0.000204	0.000617	0.256808	0.027714	0.005426	0.001169	0.000848	0.001417	0.004029	0.000983	0.001055	0.000072	0.000054	0.000092	0.000378	0.000093	0.000025	0.000302	0.000077	0.000050	0.000838	0.000219	0.000066	0.001008	0.000618	0.009255
construct	0.023592	0.000212	0.000080	0.000157	0.000385	0.001300	0.010157	0.001431	0.018206	0.002446	0.000967	0.000645	0.000070	0.000167	0.000179	0.002186	0.005962	0.000658	0.003099	0.022175	0.040733	0.172162	0.015676	0.009890	0.028382	0.002164	0.003371	0.000157	0.000697	0.000153	0.008552	0.003016	0.001063	0.000977	0.000144	0.000901	0.003689	0.000350	0.000140	0.000028	0.000357	0.000047	0.000117	0.000324	0.000017	0.000113	0.000009	0.000010	0.001531	0.000712	0.000680	0.003737	0.001684	0.604344
##ively	0.004462	0.000172	0.000294	0.000069	0.000400	0.001191	0.005089	0.006362	0.001295	0.003470	0.001282	0.005997	0.000530	0.000232	0.000880	0.000416	0.000859	0.000330	0.008950	0.025649	0.017846	0.215113	0.019892	0.009503	0.273022	0.035054	0.007305	0.000515	0.000066	0.001832	0.163021	0.031421	0.004169	0.003983	0.001020	0.003481	0.004934	0.001519	0.004365	0.000199	0.000072	0.000352	0.000930	0.000098	0.000113	0.000323	0.000035	0.000045	0.000586	0.000096	0.000048	0.000194	0.001168	0.129748
sold	0.002204	0.000365	0.000206	0.000099	0.000277	0.000106	0.000626	0.000289	0.115455	0.000199	0.000089	0.000417	0.000332	0.000094	0.000090	0.000111	0.004784	0.000916	0.000869	0.001331	0.001425	0.008898	0.010873	0.000832	0.007974	0.008685	0.002552	0.000896	0.001342	0.000445	0.001944	0.005670	0.001356	0.001150	0.000835	0.017206	0.003421	0.000239	0.000234	0.000016	0.000134	0.000162	0.000808	0.000298	0.000269	0.000129	0.000076	0.000015	0.000331	0.000147	0.000373	0.000900	0.002288	0.789216
(	0.005218	0.001089	0.000133	0.000016	0.000031	0.000138	0.000148	0.000034	0.000199	0.000877	0.000119	0.000263	0.000667	0.004741	0.002754	0.002810	0.003942	0.000612	0.001365	0.004899	0.001290	0.004911	0.007240	0.085125	0.107647	0.146049	0.092311	0.009536	0.008027	0.118311	0.124453	0.042133	0.058244	0.020047	0.079572	0.016931	0.003027	0.001456	0.000873	0.000689	0.000204	0.000314	0.001083	0.001199	0.000777	0.001005	0.001701	0.000096	0.000764	0.000069	0.000032	0.000426	0.000783	0.033615
if	0.001043	0.000062	0.000041	0.000004	0.000008	0.000012	0.000071	0.000046	0.000068	0.000159	0.000033	0.000734	0.000085	0.000166	0.000473	0.000091	0.000125	0.000077	0.000202	0.003093	0.001011	0.015601	0.000791	0.001982	0.253531	0.018902	0.010692	0.000525	0.003479	0.009085	0.619950	0.029304	0.001345	0.006000	0.005436	0.001803	0.000296	0.000063	0.000442	0.000023	0.000023	0.000089	0.000201	0.000052	0.000195	0.000162	0.000280	0.000035	0.000923	0.000015	0.000011	0.000233	0.000173	0.010753
transferred	0.015594	0.002701	0.000379	0.000045	0.000346	0.000228	0.000332	0.000031	0.011730	0.000376	0.000182	0.000332	0.000312	0.001489	0.000607	0.002852	0.049288	0.002281	0.003820	0.000932	0.000520	0.001355	0.010772	0.005326	0.012421	0.099646	0.098609	0.048108	0.037269	0.025979	0.006101	0.071339	0.015560	0.035279	0.002596	0.011017	0.007662	0.000191	0.000090	0.000024	0.000243	0.000205	0.001861	0.001307	0.000933	0.000603	0.000169	0.000031	0.000456	0.000209	0.000437	0.000774	0.003747	0.405305
to	0.003311	0.000062	0.000026	0.000003	0.000004	0.000003	0.000002	0.000001	0.000202	0.000007	0.000004	0.000029	0.000011	0.000009	0.000031	0.000485	0.001076	0.000223	0.000413	0.000044	0.000011	0.000246	0.000360	0.000693	0.000364	0.001590	0.169429	0.058158	0.728785	0.008675	0.000661	0.003036	0.003145	0.002219	0.000266	0.001591	0.000123	0.000006	0.000004	0.000002	0.000021	0.000015	0.000057	0.002482	0.000122	0.000020	0.000007	0.000002	0.000044	0.000017	0.000020	0.000065	0.000323	0.011499
another	0.004144	0.000273	0.000057	0.000033	0.000020	0.000005	0.000001	0.000004	0.000057	0.000037	0.000011	0.000025	0.000069	0.000027	0.000083	0.000225	0.000314	0.001267	0.000543	0.000159	0.000184	0.000389	0.000848	0.000315	0.001023	0.000931	0.021452	0.047162	0.820012	0.011531	0.002837	0.005293	0.002979	0.001072	0.002898	0.006538	0.000259	0.000016	0.000019	0.000003	0.000102	0.000036	0.000056	0.000798	0.000288	0.000039	0.000162	0.000016	0.000024	0.000034	0.000014	0.000155	0.000962	0.064200
Federal	0.002029	0.000029	0.000007	0.000000	0.000005	0.000008	0.000012	0.000009	0.000007	0.000075	0.000008	0.000017	0.000033	0.000038	0.000276	0.000105	0.000099	0.000235	0.000427	0.000030	0.000021	0.000051	0.000117	0.000076	0.000266	0.000209	0.001476	0.000672	0.000480	0.001983	0.000149	0.001687	0.001308	0.001690	0.001679	0.002538	0.000564	0.000066	0.000040	0.000002	0.000001	0.000024	0.000143	0.000023	0.000068	0.000167	0.000024	0.000013	0.000524	0.000024	0.000051	0.000568	0.001400	0.978447
agency	0.004713	0.000130	0.000082	0.000003	0.000052	0.000086	0.000010	0.000005	0.000041	0.000058	0.000012	0.000036	0.000142	0.000077	0.000659	0.000797	0.000553	0.000187	0.000523	0.000467	0.000051	0.000255	0.000301	0.000406	0.000425	0.002465	0.010344	0.099931	0.047715	0.008395	0.000129	0.009337	0.007780	0.000845	0.002172	0.002530	0.000579	0.000343	0.000051	0.000006	0.000002	0.000075	0.000514	0.000899	0.000015	0.000207	0.000054	0.000037	0.000706	0.000231	0.000176	0.000359	0.002238	0.791795
or	0.002083	0.000220	0.000378	0.000050	0.000041	0.000017	0.000100	0.000009	0.000076	0.000041	0.000008	0.000092	0.000043	0.000143	0.001716	0.001888	0.006802	0.000090	0.000656	0.005103	0.001355	0.008688	0.001233	0.003203	0.048585	0.019927	0.007070	0.002082	0.011338	0.003974	0.487035	0.183018	0.114950	0.060562	0.005137	0.000746	0.000753	0.000339	0.000294	0.000037	0.000050	0.000132	0.000216	0.000427	0.000027	0.000280	0.000297	0.000072	0.001592	0.000361	0.000091	0.001132	0.000201	0.015240
placed	0.014442	0.001014	0.000996	0.000204	0.000347	0.000278	0.002603	0.000053	0.002124	0.000315	0.000039	0.000122	0.000030	0.000286	0.000264	0.001574	0.040179	0.003243	0.002445	0.000866	0.000483	0.001550	0.003783	0.000816	0.005490	0.007427	0.021372	0.008393	0.012970	0.007473	0.002270	0.106051	0.134329	0.485898	0.006227	0.005345	0.003083	0.000474	0.000200	0.000067	0.000443	0.000209	0.000618	0.001764	0.000357	0.000677	0.000229	0.000147	0.017273	0.002582	0.001476	0.011207	0.002776	0.075115
into	0.002335	0.000070	0.000013	0.000006	0.000018	0.000004	0.000008	0.000003	0.000029	0.000002	0.000001	0.000003	0.000000	0.000006	0.000002	0.000047	0.001372	0.000233	0.000249	0.000053	0.000024	0.000050	0.000163	0.000016	0.000077	0.000140	0.000162	0.000022	0.000120	0.000040	0.000320	0.000426	0.003231	0.984584	0.000183	0.000370	0.000099	0.000071	0.000039	0.000006	0.000055	0.000006	0.000025	0.000204	0.000005	0.000024	0.000002	0.000002	0.000141	0.000035	0.000515	0.000903	0.000255	0.003235
internal	0.008635	0.000483	0.000162	0.000032	0.000362	0.000108	0.000055	0.000105	0.000056	0.000231	0.000045	0.000020	0.000010	0.000026	0.000043	0.000267	0.001672	0.000938	0.001871	0.000250	0.000267	0.000687	0.000729	0.000305	0.001399	0.000737	0.000832	0.000379	0.000564	0.000860	0.001700	0.006555	0.013559	0.111356	0.002600	0.005556	0.004477	0.002679	0.001279	0.000113	0.000160	0.000085	0.000400	0.000395	0.000074	0.000415	0.000078	0.000040	0.000698	0.000228	0.001838	0.001864	0.002378	0.819346
use	0.002003	0.000112	0.000111	0.000005	0.000125	0.000027	0.000018	0.000035	0.001220	0.000019	0.000005	0.000005	0.000031	0.000009	0.000029	0.000091	0.000824	0.000142	0.000153	0.000043	0.000067	0.000142	0.000491	0.000070	0.000130	0.000256	0.000585	0.001675	0.003626	0.000294	0.000095	0.001188	0.010957	0.000224	0.001627	0.004100	0.000572	0.001171	0.000375	0.000020	0.000023	0.000169	0.001211	0.001112	0.000018	0.000216	0.000194	0.000007	0.000079	0.000168	0.000797	0.000231	0.001162	0.961939
)	0.008013	0.002196	0.006299	0.000803	0.001712	0.009806	0.009263	0.001210	0.002326	0.003243	0.001434	0.001342	0.000509	0.000167	0.000487	0.000904	0.000818	0.000177	0.000727	0.001208	0.000957	0.002339	0.002966	0.004455	0.006347	0.010108	0.022648	0.005385	0.001954	0.003223	0.005274	0.029522	0.062024	0.037922	0.004890	0.016347	0.074094	0.027193	0.027640	0.016601	0.020319	0.034757	0.038334	0.025410	0.006965	0.005140	0.002673	0.000850	0.024338	0.004915	0.003575	0.008981	0.006530	0.402684
,	0.010947	0.000906	0.000725	0.001395	0.000820	0.000999	0.002494	0.000438	0.002402	0.005482	0.001001	0.000638	0.000580	0.000249	0.000401	0.000408	0.000395	0.000046	0.000149	0.000247	0.000477	0.000435	0.000372	0.000671	0.000723	0.000855	0.000624	0.000316	0.000247	0.000133	0.000389	0.001615	0.002854	0.002066	0.001042	0.006213	0.142653	0.087915	0.054104	0.048872	0.048189	0.116755	0.146727	0.081146	0.019171	0.053434	0.018509	0.006087	0.030896	0.005309	0.003779	0.016398	0.012905	0.057395
this	0.006539	0.000104	0.000009	0.000063	0.000082	0.000083	0.000166	0.000048	0.000776	0.000113	0.000061	0.000069	0.000013	0.000029	0.000007	0.000007	0.000046	0.000002	0.000009	0.000004	0.000006	0.000191	0.000055	0.000043	0.000181	0.000013	0.000008	0.000024	0.000039	0.000013	0.000028	0.000037	0.000099	0.000135	0.000022	0.000951	0.003352	0.003586	0.004324	0.009503	0.807072	0.015318	0.008566	0.100077	0.001763	0.001089	0.000591	0.000040	0.002558	0.000408	0.000886	0.010276	0.003818	0.016697
is	0.007346	0.000076	0.000003	0.000014	0.000007	0.000012	0.000038	0.000016	0.000137	0.000038	0.000015	0.000075	0.000008	0.000018	0.000002	0.000002	0.000013	0.000001	0.000003	0.000005	0.000002	0.000031	0.000021	0.000038	0.000043	0.000005	0.000002	0.000009	0.000030	0.000004	0.000023	0.000032	0.000033	0.000022	0.000007	0.000522	0.000353	0.000201	0.002060	0.026415	0.687822	0.011537	0.006258	0.224803	0.002691	0.000320	0.001135	0.000030	0.003653	0.000368	0.000572	0.019014	0.002740	0.001374
the	0.003627	0.000054	0.000002	0.000081	0.000002	0.000003	0.000024	0.000004	0.000090	0.000045	0.000009	0.000056	0.000005	0.000005	0.000001	0.000001	0.000001	0.000000	0.000001	0.000003	0.000004	0.000027	0.000004	0.000046	0.000046	0.000002	0.000002	0.000006	0.000016	0.000001	0.000036	0.000013	0.000006	0.000003	0.000001	0.000115	0.000327	0.000111	0.000286	0.013228	0.871237	0.009855	0.001802	0.090621	0.001328	0.000204	0.000187	0.000009	0.000638	0.000142	0.000096	0.002481	0.000891	0.002214
last	0.025130	0.000454	0.000149	0.000030	0.000056	0.000236	0.000051	0.000091	0.000004	0.001048	0.001055	0.000289	0.000327	0.000061	0.000307	0.000179	0.000005	0.000020	0.000101	0.000027	0.000022	0.000017	0.000038	0.000181	0.000463	0.000263	0.000308	0.000031	0.000018	0.000195	0.000328	0.001292	0.000357	0.000048	0.000377	0.006776	0.004958	0.001775	0.004303	0.007076	0.084997	0.135180	0.105731	0.019010	0.169260	0.011833	0.012325	0.000351	0.002579	0.001057	0.000099	0.001154	0.032473	0.365504
step	0.091435	0.000923	0.000049	0.000011	0.000051	0.001521	0.000564	0.000035	0.000761	0.000400	0.000395	0.000243	0.000209	0.000210	0.000492	0.000210	0.000139	0.000021	0.000062	0.000225	0.000037	0.000058	0.000132	0.000532	0.000033	0.000144	0.000341	0.000040	0.000106	0.000263	0.000074	0.001742	0.001590	0.000083	0.000074	0.001157	0.004800	0.001049	0.000642	0.001042	0.003526	0.009922	0.051631	0.280820	0.008764	0.007190	0.002481	0.000235	0.004589	0.002100	0.004818	0.010155	0.059108	0.442770
in	0.011712	0.000089	0.000004	0.000002	0.000008	0.000007	0.000004	0.000001	0.000037	0.000063	0.000023	0.000023	0.000040	0.000150	0.000079	0.000047	0.000030	0.000004	0.000014	0.000019	0.000007	0.000002	0.000003	0.000017	0.000003	0.000008	0.000025	0.000048	0.000253	0.000020	0.000017	0.000226	0.000125	0.000009	0.000080	0.000324	0.000116	0.000170	0.000040	0.000071	0.000924	0.001139	0.026011	0.920186	0.007029	0.006230	0.001694	0.000156	0.001649	0.000451	0.000365	0.003541	0.015012	0.001692
a	0.009145	0.000030	0.000005	0.000011	0.000003	0.000003	0.000009	0.000003	0.000234	0.000054	0.000011	0.000067	0.000038	0.000235	0.000029	0.000027	0.000095	0.000014	0.000010	0.000002	0.000001	0.000009	0.000001	0.000006	0.000007	0.000001	0.000021	0.000027	0.000355	0.000005	0.000005	0.000008	0.000036	0.000064	0.000010	0.000135	0.000105	0.000068	0.000013	0.000038	0.002226	0.000613	0.003626	0.863445	0.006845	0.002804	0.002088	0.000203	0.016263	0.001337	0.000797	0.072656	0.014770	0.001389
process	0.019990	0.000162	0.000029	0.000004	0.000053	0.000948	0.002100	0.000084	0.000305	0.000309	0.000263	0.002641	0.000135	0.000158	0.001145	0.000538	0.000332	0.000059	0.000190	0.000147	0.000043	0.001793	0.000026	0.000136	0.000274	0.000086	0.000247	0.000020	0.000030	0.000136	0.000848	0.001200	0.000722	0.001169	0.000065	0.000212	0.001132	0.000879	0.000511	0.000136	0.000087	0.002986	0.017867	0.016422	0.002814	0.033055	0.010614	0.010875	0.212277	0.012446	0.039436	0.122474	0.124700	0.354690
that	0.002285	0.000020	0.000011	0.000009	0.000049	0.000059	0.000156	0.000015	0.000100	0.000377	0.000101	0.000462	0.000077	0.000142	0.000184	0.000294	0.002163	0.000022	0.000074	0.000043	0.000013	0.000352	0.000028	0.000008	0.000388	0.000095	0.000022	0.000006	0.000046	0.000011	0.000174	0.000911	0.000836	0.005969	0.000017	0.000126	0.000695	0.001607	0.002379	0.000256	0.002510	0.001764	0.005399	0.025295	0.006506	0.053676	0.152316	0.012056	0.357844	0.010685	0.037500	0.299361	0.013277	0.001232
is	0.001328	0.000002	0.000000	0.000002	0.000005	0.000004	0.000195	0.000072	0.000470	0.000006	0.000002	0.000075	0.000002	0.000010	0.000002	0.000005	0.000516	0.000007	0.000009	0.000025	0.000023	0.000623	0.000012	0.000002	0.000109	0.000001	0.000002	0.000003	0.000030	0.000000	0.000081	0.000050	0.000049	0.000940	0.000001	0.000012	0.000014	0.000021	0.000397	0.000050	0.000568	0.000076	0.000278	0.004773	0.000102	0.000664	0.009428	0.001089	0.198030	0.005628	0.095615	0.674234	0.003902	0.000457
inherent	0.003460	0.000046	0.000010	0.000009	0.000068	0.000110	0.000680	0.000258	0.000145	0.000364	0.000037	0.000015	0.000015	0.000123	0.000120	0.000235	0.001342	0.000161	0.000189	0.000026	0.000042	0.000020	0.000014	0.000013	0.000012	0.000003	0.000022	0.000045	0.000018	0.000004	0.000002	0.000059	0.000202	0.000345	0.000007	0.000031	0.000223	0.000678	0.000398	0.000058	0.000138	0.000054	0.000427	0.004626	0.003858	0.025778	0.034882	0.015305	0.319068	0.015568	0.052309	0.444686	0.013528	0.060162
##ly	0.003785	0.000017	0.000005	0.000009	0.000038	0.000015	0.000237	0.000721	0.000147	0.000045	0.000008	0.000028	0.000011	0.000015	0.000019	0.000038	0.001060	0.000208	0.000270	0.000085	0.000212	0.000528	0.000084	0.000005	0.000086	0.000005	0.000011	0.000029	0.000016	0.000006	0.000070	0.000136	0.000385	0.001467	0.000007	0.000089	0.000112	0.000300	0.001767	0.000082	0.000102	0.000128	0.001273	0.001037	0.002222	0.007886	0.026673	0.010793	0.326071	0.021615	0.122960	0.415141	0.037336	0.014605
none	0.001325	0.000021	0.000075	0.000009	0.000132	0.000299	0.000196	0.002620	0.000352	0.000140	0.000049	0.000047	0.000037	0.000022	0.000131	0.000294	0.003896	0.000116	0.000109	0.000285	0.000466	0.000564	0.000050	0.000009	0.000391	0.000027	0.000077	0.000044	0.000063	0.000010	0.000038	0.000493	0.001816	0.001711	0.000025	0.000093	0.000155	0.000127	0.000740	0.000204	0.000080	0.000187	0.000477	0.000483	0.000533	0.004698	0.053520	0.003839	0.013433	0.015866	0.240354	0.044884	0.006876	0.597514
##x	0.000837	0.000013	0.000003	0.000000	0.000004	0.000020	0.000011	0.000041	0.000011	0.000066	0.000007	0.000004	0.000019	0.000006	0.000023	0.000079	0.000105	0.000034	0.000067	0.000025	0.000047	0.000032	0.000030	0.000030	0.000030	0.000022	0.000010	0.000002	0.000001	0.000004	0.000006	0.000096	0.000110	0.000005	0.000010	0.000057	0.000049	0.000092	0.000213	0.000122	0.000005	0.000078	0.000095	0.000055	0.000156	0.000817	0.000870	0.000208	0.000079	0.000298	0.002345	0.001332	0.002796	0.988522
