TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
be	0.022371	0.004598	0.001017	0.001381	0.004538	0.000322	0.001502	0.000986	0.001188	0.001744	0.000945	0.000827	0.001114	0.001581	0.003301	0.001198	0.002541	0.027115	0.003799	0.001716	0.001521	0.001527	0.008590	0.000969	0.000543	0.005208	0.000716	0.000812	0.000625	0.000741	0.000947	0.001783	0.001551	0.008867	0.001479	0.024805	0.001023	0.000546	0.001421	0.001939	0.000986	0.000333	0.001212	0.002172	0.000193	0.000346	0.000458	0.000570	0.000484	0.000623	0.000368	0.002581	0.026557	0.813722
sold	0.100797	0.012492	0.003670	0.007308	0.015361	0.004615	0.015238	0.003374	0.017212	0.004223	0.001304	0.026715	0.000908	0.003174	0.006907	0.001946	0.016896	0.008464	0.005112	0.007087	0.003896	0.035411	0.005465	0.003228	0.002611	0.006358	0.006760	0.001075	0.000536	0.000430	0.002841	0.004020	0.001588	0.012352	0.001142	0.008176	0.003617	0.000919	0.004317	0.002582	0.003000	0.000485	0.001465	0.006163	0.000675	0.000490	0.002463	0.001293	0.000863	0.002701	0.001956	0.002005	0.037776	0.568535
in	0.017233	0.002659	0.000854	0.000335	0.002924	0.000207	0.000582	0.000468	0.000549	0.000310	0.000365	0.000180	0.000149	0.004018	0.001112	0.000213	0.000761	0.097117	0.002115	0.000447	0.000462	0.000513	0.015562	0.000179	0.000202	0.002949	0.000494	0.000128	0.000062	0.000585	0.000473	0.000408	0.000333	0.001933	0.014069	0.219117	0.000534	0.000448	0.001276	0.001596	0.001271	0.000098	0.000856	0.000944	0.000228	0.000144	0.000248	0.000256	0.000116	0.000319	0.000160	0.001342	0.062537	0.537560
order	0.078430	0.002672	0.002081	0.000891	0.007382	0.000375	0.002968	0.002860	0.001453	0.009916	0.006336	0.000476	0.002045	0.003900	0.002636	0.008761	0.001440	0.037626	0.002711	0.000736	0.010645	0.001103	0.003691	0.000427	0.000940	0.001893	0.002078	0.000905	0.000379	0.001960	0.001081	0.000635	0.000648	0.003352	0.001717	0.093105	0.002680	0.011484	0.006265	0.002298	0.003142	0.001207	0.001814	0.002639	0.000404	0.003328	0.001441	0.003092	0.001299	0.001380	0.000572	0.004821	0.103693	0.548182
to	0.030478	0.003347	0.002395	0.000775	0.004424	0.000491	0.004405	0.001168	0.002130	0.000940	0.001151	0.001201	0.000632	0.003835	0.001460	0.000662	0.002549	0.118360	0.002879	0.004521	0.002020	0.004016	0.027346	0.000550	0.000872	0.003852	0.001753	0.000182	0.000287	0.001183	0.000911	0.000912	0.001602	0.008747	0.010742	0.171072	0.002178	0.002557	0.001926	0.003291	0.004922	0.000721	0.001798	0.001929	0.000394	0.000693	0.000786	0.000794	0.000224	0.001532	0.001043	0.004647	0.078999	0.467717
recognize	0.089783	0.009179	0.005039	0.006591	0.009795	0.002422	0.027259	0.007097	0.012669	0.018435	0.005588	0.003563	0.003974	0.012087	0.008257	0.014171	0.007911	0.013467	0.006789	0.005564	0.008133	0.010213	0.005105	0.002105	0.007829	0.007549	0.002489	0.004699	0.004257	0.002079	0.005234	0.007822	0.013544	0.025826	0.009864	0.018714	0.004793	0.012586	0.004701	0.005349	0.003947	0.003152	0.006506	0.008826	0.001205	0.005282	0.004468	0.002675	0.000582	0.004093	0.003547	0.007308	0.043481	0.472398
revenue	0.105696	0.008208	0.006700	0.011395	0.010161	0.014942	0.029370	0.010328	0.019886	0.009954	0.008551	0.004816	0.004682	0.006461	0.010249	0.046442	0.013063	0.004360	0.005366	0.021837	0.017885	0.003376	0.001634	0.003952	0.019799	0.011116	0.024771	0.017728	0.008047	0.001458	0.005433	0.014936	0.010932	0.033978	0.001343	0.005501	0.007934	0.002815	0.009098	0.003983	0.008469	0.002946	0.007727	0.022167	0.003265	0.002009	0.009813	0.004357	0.002427	0.003451	0.001701	0.003535	0.017786	0.352161
,	0.015041	0.000454	0.001285	0.000116	0.005358	0.000293	0.000325	0.000957	0.001724	0.000212	0.000195	0.001113	0.001472	0.001270	0.002851	0.000391	0.001511	0.172813	0.003589	0.000531	0.002459	0.003193	0.030716	0.000079	0.000279	0.004271	0.000641	0.000573	0.000162	0.004229	0.000697	0.001212	0.000872	0.001290	0.030164	0.405053	0.000272	0.000451	0.003190	0.001422	0.001378	0.000870	0.008808	0.000449	0.001021	0.000193	0.000186	0.000673	0.000347	0.001841	0.000169	0.001619	0.064738	0.214981
or	0.027702	0.003112	0.002355	0.000293	0.006638	0.000534	0.001298	0.001363	0.000918	0.003131	0.001556	0.000747	0.003833	0.001373	0.006412	0.001309	0.000779	0.124639	0.013500	0.001777	0.004235	0.001608	0.043950	0.000479	0.000645	0.008879	0.001913	0.000615	0.000910	0.016052	0.001340	0.001848	0.001620	0.002979	0.011753	0.245431	0.001854	0.004210	0.005470	0.000895	0.002979	0.001816	0.006642	0.000514	0.001272	0.002332	0.000497	0.001486	0.000550	0.002344	0.000233	0.006372	0.094406	0.318603
construct	0.015876	0.000968	0.000795	0.000607	0.001873	0.000178	0.000668	0.000668	0.001312	0.000873	0.000662	0.000362	0.000352	0.000653	0.000663	0.000859	0.000798	0.007787	0.000549	0.000272	0.000758	0.000667	0.001530	0.000127	0.000994	0.001550	0.000794	0.000222	0.000198	0.000237	0.000784	0.000247	0.000293	0.006944	0.001092	0.042271	0.001217	0.001309	0.001463	0.001529	0.001829	0.000379	0.002734	0.002996	0.000262	0.001489	0.000196	0.001314	0.000337	0.000458	0.000079	0.001994	0.013758	0.871171
##ively	0.034807	0.004198	0.001987	0.001535	0.003891	0.000727	0.004007	0.001923	0.001907	0.001279	0.001459	0.000959	0.001360	0.002142	0.003418	0.004016	0.003331	0.032692	0.006052	0.007046	0.002438	0.001052	0.016322	0.000558	0.001602	0.013512	0.007666	0.001174	0.000915	0.001588	0.002931	0.005372	0.004153	0.009594	0.004615	0.092677	0.002309	0.002466	0.004192	0.008381	0.005532	0.001353	0.003570	0.002904	0.000272	0.001158	0.001597	0.004947	0.001277	0.000810	0.002823	0.009650	0.042940	0.618918
sold	0.141458	0.018706	0.003824	0.008937	0.013500	0.003321	0.010727	0.006053	0.017451	0.005010	0.001883	0.032039	0.001750	0.003916	0.011595	0.003296	0.014290	0.010412	0.006054	0.005725	0.004720	0.020839	0.009556	0.006326	0.003826	0.015390	0.018558	0.003132	0.001104	0.001235	0.005306	0.010799	0.002387	0.008301	0.001722	0.019775	0.004447	0.001750	0.008971	0.004622	0.007234	0.001568	0.004022	0.011379	0.002536	0.001591	0.003936	0.002150	0.000881	0.004340	0.002557	0.002528	0.069194	0.413370
(	0.001971	0.000233	0.000180	0.000034	0.000693	0.000085	0.000075	0.000180	0.000046	0.000167	0.000603	0.000056	0.000494	0.000939	0.002274	0.000302	0.000070	0.033780	0.000292	0.000176	0.002220	0.000135	0.001062	0.000042	0.000594	0.001814	0.000136	0.000059	0.000122	0.001140	0.000316	0.000287	0.000266	0.000532	0.821296	0.047080	0.000225	0.000477	0.001019	0.000796	0.000337	0.000183	0.001851	0.000114	0.000599	0.000802	0.000268	0.001155	0.000177	0.000131	0.000004	0.000168	0.018010	0.053930
if	0.021971	0.001766	0.001417	0.000243	0.001998	0.000259	0.001420	0.001088	0.000575	0.000664	0.001162	0.000639	0.001004	0.002225	0.002724	0.001494	0.000653	0.080707	0.001824	0.001812	0.001235	0.001149	0.014068	0.000079	0.000723	0.005269	0.001546	0.000486	0.000467	0.001429	0.001483	0.001675	0.001824	0.005314	0.014365	0.348032	0.001279	0.001624	0.002264	0.007413	0.001671	0.000804	0.003375	0.001039	0.000821	0.001733	0.000762	0.001635	0.000775	0.001433	0.000631	0.001761	0.074654	0.371538
transferred	0.045540	0.003995	0.000829	0.001074	0.001650	0.000629	0.003902	0.001133	0.002115	0.000647	0.000665	0.001006	0.000790	0.002226	0.003318	0.002471	0.001157	0.005647	0.002219	0.003798	0.000684	0.000825	0.002370	0.000520	0.000983	0.004214	0.003753	0.002332	0.000545	0.000656	0.002956	0.002901	0.001375	0.007678	0.001586	0.021666	0.001397	0.000532	0.001754	0.000970	0.001654	0.000709	0.001404	0.001674	0.000589	0.000580	0.001766	0.000538	0.000770	0.000629	0.000388	0.000748	0.033491	0.810552
to	0.030592	0.002836	0.002136	0.000495	0.002872	0.001598	0.004025	0.001524	0.004304	0.000276	0.000544	0.008410	0.001255	0.001148	0.004251	0.001423	0.006316	0.037731	0.010592	0.008244	0.002750	0.010615	0.017851	0.000436	0.002404	0.007781	0.007998	0.001446	0.001024	0.005777	0.004237	0.007135	0.005800	0.017299	0.008493	0.070508	0.001137	0.000800	0.002704	0.002343	0.002377	0.001058	0.002947	0.001197	0.000541	0.000551	0.002020	0.001237	0.001193	0.000967	0.001644	0.004528	0.050469	0.620165
another	0.027695	0.002695	0.001371	0.000485	0.002538	0.000395	0.003009	0.001290	0.002524	0.000367	0.000473	0.001804	0.001014	0.000792	0.002995	0.001567	0.004704	0.007086	0.002861	0.001400	0.003313	0.002052	0.002162	0.000221	0.002517	0.006700	0.005655	0.002433	0.001570	0.001248	0.003443	0.004209	0.014450	0.008799	0.001238	0.014633	0.001503	0.000665	0.001917	0.000986	0.001024	0.000585	0.002206	0.000861	0.000446	0.000872	0.001155	0.001683	0.000959	0.001047	0.001106	0.001438	0.018404	0.821435
Federal	0.041235	0.010040	0.001772	0.001027	0.003790	0.002382	0.004336	0.002704	0.009856	0.005698	0.002283	0.000650	0.001868	0.018457	0.006732	0.015982	0.008788	0.001225	0.004888	0.000467	0.005051	0.000914	0.005422	0.002097	0.007214	0.010451	0.010921	0.511853	0.163694	0.001896	0.002696	0.014108	0.016219	0.001404	0.000547	0.001797	0.004039	0.001741	0.002760	0.000804	0.003853	0.002690	0.004138	0.006636	0.008021	0.001239	0.021091	0.001562	0.001575	0.000377	0.001913	0.003358	0.010433	0.023306
agency	0.200980	0.016075	0.003537	0.006465	0.007755	0.005496	0.009945	0.007639	0.010533	0.002594	0.001617	0.002442	0.003769	0.002582	0.033167	0.018572	0.038441	0.000978	0.011889	0.004982	0.019250	0.001883	0.002887	0.003877	0.021867	0.015431	0.008285	0.101840	0.047708	0.001943	0.008454	0.042505	0.071269	0.009981	0.010193	0.003282	0.007628	0.001114	0.010308	0.010327	0.009482	0.002978	0.005763	0.015665	0.009344	0.001199	0.014710	0.006867	0.001444	0.003084	0.005846	0.005483	0.029155	0.099492
or	0.023572	0.002507	0.001765	0.000263	0.005079	0.000620	0.001277	0.001255	0.000700	0.001102	0.000955	0.000573	0.001476	0.000936	0.005539	0.000904	0.000585	0.077771	0.017261	0.001725	0.006754	0.001312	0.040461	0.000336	0.000557	0.009897	0.001873	0.000345	0.000507	0.011924	0.001174	0.003067	0.001752	0.003764	0.066676	0.173782	0.001685	0.002655	0.006253	0.001384	0.001561	0.000896	0.006394	0.000220	0.001065	0.001457	0.000508	0.001513	0.000778	0.001469	0.000192	0.003754	0.073107	0.425063
placed	0.024476	0.000966	0.000825	0.000541	0.002146	0.000273	0.002387	0.000760	0.003248	0.000377	0.000243	0.000979	0.000304	0.001348	0.001250	0.001816	0.002867	0.009749	0.001339	0.001430	0.001311	0.000774	0.003490	0.000172	0.001026	0.004405	0.006461	0.000877	0.001203	0.000318	0.000682	0.001353	0.002042	0.006881	0.002513	0.040659	0.000946	0.000361	0.001334	0.001351	0.001635	0.000499	0.002589	0.001703	0.000754	0.000245	0.001208	0.001045	0.000407	0.000767	0.000492	0.003284	0.021879	0.828011
into	0.036571	0.003915	0.002913	0.001188	0.004022	0.001270	0.001492	0.001691	0.003992	0.000489	0.001586	0.001376	0.000485	0.001415	0.003118	0.001167	0.001183	0.008686	0.003566	0.001157	0.002694	0.002121	0.003940	0.000517	0.001362	0.005591	0.007883	0.000651	0.000520	0.001188	0.002543	0.001712	0.002629	0.017722	0.001578	0.031377	0.003201	0.001453	0.005441	0.004083	0.002241	0.001166	0.005358	0.001120	0.000737	0.000525	0.002962	0.000734	0.001858	0.000374	0.000518	0.003138	0.028129	0.771652
internal	0.055738	0.009292	0.002827	0.002428	0.008689	0.005746	0.016116	0.005752	0.011938	0.004480	0.002985	0.012298	0.003328	0.004386	0.012253	0.004515	0.010011	0.002877	0.006146	0.002546	0.006406	0.009307	0.001661	0.001595	0.018726	0.024536	0.017855	0.009749	0.007063	0.001649	0.007855	0.012701	0.012004	0.023665	0.001425	0.007172	0.006147	0.002114	0.007187	0.004478	0.003320	0.001650	0.004494	0.010964	0.001849	0.002086	0.002996	0.002477	0.002945	0.001440	0.001483	0.004761	0.013417	0.578476
use	0.105026	0.010039	0.001500	0.008427	0.008420	0.003605	0.009846	0.005618	0.014482	0.008037	0.001667	0.031802	0.001770	0.000763	0.008815	0.007124	0.017738	0.000643	0.006212	0.007053	0.009073	0.024383	0.003211	0.006229	0.006196	0.008592	0.004772	0.004843	0.001358	0.000655	0.006171	0.013288	0.003499	0.009881	0.000859	0.001127	0.001392	0.001910	0.003376	0.002617	0.002241	0.000993	0.002727	0.011671	0.000710	0.001910	0.003598	0.003096	0.000786	0.002044	0.002337	0.005087	0.012408	0.578374
)	0.022055	0.001686	0.000670	0.000168	0.001355	0.000237	0.000188	0.000644	0.000178	0.000569	0.000542	0.000136	0.000246	0.000417	0.002683	0.000521	0.000112	0.005998	0.001715	0.000338	0.002323	0.000239	0.001710	0.000160	0.000466	0.005029	0.000910	0.000093	0.000069	0.001204	0.000442	0.000572	0.000380	0.001263	0.043999	0.023147	0.000902	0.000938	0.002907	0.001507	0.000985	0.000286	0.003200	0.000660	0.000611	0.001107	0.000534	0.000709	0.000224	0.000433	0.000031	0.000315	0.043513	0.818673
,	0.021100	0.001391	0.001536	0.000394	0.002395	0.000329	0.000845	0.001070	0.004583	0.000513	0.000679	0.001445	0.000939	0.002375	0.001616	0.000989	0.001780	0.041490	0.000618	0.000633	0.000991	0.002239	0.013091	0.000296	0.000803	0.004061	0.001511	0.001023	0.000526	0.000963	0.001115	0.000645	0.000977	0.004518	0.005875	0.152401	0.000940	0.001080	0.004931	0.002301	0.002781	0.001765	0.013806	0.002216	0.002523	0.000907	0.000833	0.000375	0.000405	0.001936	0.000286	0.000979	0.060426	0.623762
this	0.018118	0.006617	0.001587	0.001350	0.002144	0.000372	0.004352	0.002305	0.001530	0.004533	0.003954	0.001895	0.001476	0.001710	0.002463	0.002609	0.000576	0.016234	0.001177	0.001256	0.001075	0.002136	0.007652	0.000999	0.003308	0.004264	0.001983	0.003406	0.000401	0.001483	0.001696	0.000596	0.001446	0.004349	0.004102	0.044973	0.002398	0.004560	0.005507	0.003986	0.002001	0.001715	0.004118	0.002295	0.001555	0.004282	0.004519	0.001454	0.000293	0.002136	0.000259	0.003902	0.046553	0.748340
is	0.088113	0.012268	0.001910	0.005008	0.003110	0.000545	0.006353	0.005384	0.004723	0.180498	0.036149	0.002075	0.004951	0.005258	0.004618	0.055113	0.001394	0.003147	0.004143	0.002046	0.002623	0.003410	0.005052	0.005768	0.009009	0.004539	0.001498	0.011411	0.002756	0.003144	0.004428	0.002089	0.001882	0.007082	0.002618	0.010711	0.014325	0.071890	0.009878	0.006202	0.008327	0.004967	0.009253	0.010318	0.003414	0.071121	0.011723	0.005999	0.001444	0.002159	0.001083	0.010064	0.048319	0.204685
the	0.070082	0.005804	0.004096	0.001461	0.004102	0.000527	0.002483	0.001450	0.003513	0.000721	0.001487	0.001381	0.001021	0.003372	0.003133	0.001780	0.002242	0.026963	0.003716	0.002016	0.002099	0.001779	0.018521	0.000711	0.001156	0.006958	0.008735	0.001298	0.001318	0.002065	0.002024	0.002379	0.004376	0.010362	0.009216	0.079992	0.003521	0.002523	0.005774	0.004069	0.005106	0.003138	0.016342	0.004471	0.003616	0.002251	0.005799	0.003587	0.001700	0.002192	0.000959	0.004261	0.130672	0.505680
last	0.026310	0.001256	0.001147	0.000399	0.001067	0.000103	0.000307	0.000402	0.000370	0.005062	0.002261	0.000178	0.000511	0.002449	0.001265	0.002378	0.000225	0.003707	0.000361	0.000346	0.000815	0.000360	0.000927	0.000266	0.000814	0.000888	0.001621	0.000438	0.000701	0.000323	0.000723	0.000176	0.000643	0.002641	0.004106	0.013318	0.004814	0.009020	0.002522	0.004081	0.002886	0.000689	0.002995	0.001865	0.001081	0.014796	0.002580	0.005872	0.001529	0.001046	0.000098	0.001677	0.030279	0.833306
step	0.030234	0.002162	0.001747	0.001765	0.002189	0.000218	0.001491	0.001360	0.000772	0.005379	0.001653	0.000140	0.000362	0.001818	0.001657	0.003217	0.000309	0.008859	0.000852	0.001269	0.001420	0.000183	0.002729	0.000554	0.000362	0.003474	0.001594	0.000885	0.000171	0.000268	0.001192	0.001022	0.000878	0.008175	0.009164	0.059408	0.003143	0.003634	0.005561	0.007268	0.003717	0.000830	0.003995	0.010805	0.000537	0.003721	0.001704	0.004542	0.001134	0.001817	0.000436	0.005579	0.048667	0.733984
in	0.035722	0.002400	0.000890	0.000393	0.001638	0.000141	0.000307	0.000411	0.000922	0.000590	0.000370	0.000287	0.000255	0.001204	0.001111	0.000589	0.001013	0.024972	0.001799	0.000553	0.000736	0.000476	0.009831	0.000337	0.000318	0.002182	0.000850	0.000883	0.000236	0.001011	0.001195	0.001080	0.001022	0.002374	0.007924	0.085616	0.000879	0.001609	0.003322	0.002179	0.002266	0.000507	0.004703	0.002810	0.001420	0.001607	0.001407	0.001089	0.000307	0.001209	0.000425	0.005548	0.106222	0.670854
a	0.051750	0.010725	0.007049	0.004826	0.005549	0.000834	0.005052	0.003509	0.004632	0.003241	0.002354	0.004336	0.001211	0.004226	0.005545	0.001575	0.000879	0.018957	0.008254	0.001029	0.001927	0.005761	0.011627	0.003606	0.003049	0.013228	0.004226	0.001933	0.000605	0.004072	0.002266	0.003138	0.010898	0.023785	0.008422	0.034429	0.005088	0.004950	0.006729	0.008932	0.005146	0.003624	0.006820	0.009361	0.003160	0.006797	0.005716	0.002413	0.001872	0.006303	0.001656	0.009166	0.075116	0.558647
process	0.127125	0.016996	0.004335	0.005737	0.012635	0.001827	0.011643	0.007276	0.006710	0.006905	0.004230	0.006051	0.001975	0.005975	0.012010	0.005897	0.009819	0.005391	0.005538	0.002003	0.007648	0.008304	0.003442	0.004829	0.007098	0.013217	0.006486	0.003669	0.004356	0.000805	0.006468	0.005794	0.006281	0.025969	0.003434	0.009758	0.014813	0.002383	0.011921	0.007942	0.017048	0.002995	0.006116	0.020505	0.012329	0.004612	0.009520	0.004371	0.006833	0.013776	0.003732	0.017764	0.055557	0.410150
that	0.017332	0.000847	0.000805	0.000364	0.001483	0.000111	0.001081	0.000435	0.000605	0.000187	0.000191	0.000415	0.000190	0.000503	0.001021	0.000283	0.000248	0.017299	0.000734	0.000629	0.000852	0.000662	0.005063	0.000115	0.000280	0.002148	0.001214	0.000218	0.000104	0.000272	0.000240	0.000338	0.000777	0.002628	0.001486	0.043890	0.000658	0.000440	0.002182	0.001170	0.000879	0.000481	0.002935	0.001834	0.000441	0.000446	0.000799	0.000550	0.000318	0.001526	0.000135	0.002612	0.052597	0.824946
is	0.084765	0.011096	0.002156	0.008001	0.006703	0.000940	0.007572	0.006352	0.005454	0.122470	0.028040	0.004122	0.005321	0.005549	0.004671	0.045541	0.003302	0.003796	0.006306	0.004831	0.004751	0.010234	0.003673	0.007578	0.009553	0.004384	0.001082	0.006347	0.001968	0.001286	0.004341	0.002052	0.002322	0.010003	0.000717	0.006741	0.015886	0.086063	0.009945	0.016410	0.007989	0.006241	0.010082	0.010890	0.002468	0.067286	0.008786	0.009934	0.005144	0.007733	0.002635	0.021485	0.045966	0.221038
inherent	0.017193	0.000972	0.000750	0.000406	0.001578	0.000340	0.002798	0.000661	0.001935	0.000447	0.000421	0.001261	0.000306	0.002213	0.000753	0.000893	0.001689	0.018020	0.000652	0.000817	0.000581	0.002151	0.010861	0.000168	0.002012	0.003163	0.000849	0.000298	0.000539	0.000116	0.000278	0.000174	0.000694	0.003416	0.000361	0.043091	0.001407	0.001068	0.002180	0.000816	0.004031	0.000395	0.002441	0.004734	0.000234	0.000991	0.000547	0.000640	0.000435	0.001231	0.000396	0.002575	0.056368	0.796653
##ly	0.041822	0.002390	0.001223	0.001022	0.003852	0.000927	0.001697	0.001489	0.000674	0.002488	0.000689	0.000936	0.000732	0.000359	0.002764	0.000964	0.001475	0.010417	0.005145	0.002168	0.007911	0.001752	0.009969	0.000582	0.000853	0.005179	0.001458	0.000237	0.000408	0.001173	0.000653	0.001081	0.000917	0.002527	0.002221	0.009979	0.001133	0.002220	0.005840	0.003233	0.003043	0.000859	0.002991	0.004190	0.000359	0.002666	0.001376	0.004677	0.002672	0.007707	0.002213	0.021593	0.063164	0.739936
none	0.018208	0.000571	0.000394	0.001033	0.001225	0.000096	0.000182	0.000367	0.000233	0.000379	0.000264	0.000279	0.000254	0.000308	0.000843	0.000332	0.000274	0.004467	0.000680	0.000243	0.000521	0.000197	0.001576	0.000363	0.000171	0.002547	0.001796	0.000433	0.000060	0.000116	0.000204	0.000284	0.000270	0.000738	0.000150	0.003922	0.000157	0.000317	0.001058	0.000925	0.000670	0.000289	0.001811	0.000847	0.000143	0.000410	0.000493	0.000903	0.000462	0.001856	0.000168	0.002863	0.013282	0.929364
##x	0.062199	0.010688	0.001119	0.001757	0.009965	0.000820	0.002191	0.004070	0.006275	0.005661	0.002349	0.001861	0.001676	0.001848	0.003476	0.007521	0.001902	0.001469	0.002839	0.001069	0.011456	0.001810	0.002335	0.004357	0.001582	0.005036	0.002368	0.002183	0.000551	0.001767	0.002072	0.001337	0.000775	0.003260	0.000412	0.003324	0.002169	0.003574	0.008619	0.001070	0.001840	0.002108	0.007366	0.006908	0.003653	0.005793	0.006612	0.009470	0.010235	0.001275	0.001837	0.007722	0.033783	0.710586
