TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
be	0.007545	0.007282	0.002604	0.007794	0.000841	0.001180	0.006468	0.004130	0.020715	0.007340	0.012910	0.055489	0.064206	0.124063	0.034374	0.103435	0.062113	0.036564	0.170801	0.009500	0.024450	0.018229	0.007565	0.015666	0.002498	0.003592	0.046492	0.005513	0.007429	0.014634	0.005855	0.003583	0.003487	0.002800	0.004805	0.015502	0.001690	0.000386	0.000096	0.000033	0.000114	0.000076	0.000405	0.002154	0.000127	0.000345	0.000830	0.000151	0.000842	0.000176	0.000340	0.000279	0.002869	0.067632
sold	0.025500	0.004394	0.002413	0.006681	0.000843	0.004254	0.018101	0.003971	0.026620	0.003210	0.008884	0.030521	0.014062	0.162331	0.015319	0.066831	0.152615	0.022799	0.011823	0.004204	0.006513	0.008423	0.002354	0.006095	0.003399	0.006069	0.014458	0.004166	0.008733	0.001658	0.001743	0.001141	0.002520	0.002110	0.000544	0.002556	0.000372	0.000051	0.000024	0.000027	0.000056	0.000026	0.000096	0.002096	0.000154	0.000291	0.000604	0.000189	0.001658	0.000637	0.000789	0.000273	0.005550	0.329246
in	0.003928	0.001683	0.002929	0.003390	0.001629	0.001820	0.008179	0.002066	0.012459	0.004646	0.005766	0.014411	0.005674	0.015965	0.015380	0.179637	0.226650	0.021960	0.063836	0.056428	0.049549	0.031913	0.024241	0.018104	0.009979	0.002758	0.031624	0.013371	0.011128	0.007334	0.008573	0.006567	0.013952	0.007616	0.007348	0.014679	0.003790	0.000519	0.000126	0.000067	0.000106	0.000035	0.000205	0.000842	0.000160	0.000731	0.002011	0.000759	0.003014	0.000737	0.001250	0.001163	0.002407	0.074905
order	0.001584	0.000418	0.000721	0.000993	0.000656	0.001259	0.003021	0.000755	0.004836	0.003724	0.004259	0.003139	0.005302	0.011750	0.022368	0.191772	0.338251	0.026008	0.026971	0.050165	0.045226	0.014200	0.009715	0.010410	0.007340	0.001255	0.052225	0.011238	0.017384	0.004151	0.005505	0.006192	0.013117	0.012129	0.003389	0.005176	0.001139	0.000154	0.000028	0.000012	0.000039	0.000013	0.000089	0.000352	0.000095	0.000481	0.000724	0.000471	0.002343	0.000935	0.001282	0.000643	0.003633	0.070960
to	0.002452	0.000593	0.001059	0.001853	0.000679	0.000777	0.002291	0.001419	0.007239	0.002353	0.002288	0.002543	0.004364	0.013623	0.005866	0.091963	0.151495	0.019393	0.031233	0.060500	0.124550	0.038047	0.029804	0.041920	0.008199	0.008837	0.078825	0.019693	0.023554	0.007592	0.014738	0.030589	0.035681	0.022195	0.007299	0.015081	0.003848	0.000567	0.000128	0.000089	0.000130	0.000102	0.000273	0.000866	0.000093	0.000434	0.001166	0.000429	0.001860	0.000860	0.001438	0.000747	0.003322	0.073065
recognize	0.016822	0.000956	0.000292	0.000888	0.000919	0.002250	0.001605	0.002118	0.005270	0.005994	0.002828	0.002205	0.002158	0.006707	0.001548	0.026144	0.065135	0.021837	0.037703	0.028775	0.066667	0.069730	0.013003	0.033129	0.011791	0.007152	0.028474	0.008864	0.014593	0.007214	0.016142	0.020480	0.021048	0.013761	0.003571	0.006323	0.001581	0.001120	0.000137	0.000052	0.000064	0.000061	0.000226	0.000184	0.000269	0.000716	0.000984	0.000226	0.002164	0.004529	0.002582	0.001387	0.006665	0.402956
revenue	0.004748	0.000145	0.000021	0.000245	0.000106	0.000574	0.000568	0.000301	0.001679	0.000164	0.000339	0.002231	0.000316	0.000425	0.000521	0.009885	0.064365	0.002383	0.004528	0.005663	0.011527	0.023756	0.003103	0.011677	0.003474	0.001745	0.002531	0.002593	0.003159	0.000216	0.002784	0.001529	0.003350	0.003274	0.000297	0.000430	0.000145	0.000102	0.000062	0.000035	0.000021	0.000009	0.000025	0.000127	0.000018	0.000110	0.000587	0.000153	0.001459	0.001113	0.001258	0.000450	0.001109	0.818566
,	0.003822	0.000589	0.000091	0.000331	0.000154	0.000226	0.000954	0.000440	0.002208	0.007294	0.006240	0.001730	0.000732	0.002503	0.001136	0.005803	0.002708	0.014541	0.013210	0.007562	0.098549	0.145399	0.242515	0.039217	0.037698	0.014323	0.010932	0.004057	0.008590	0.007175	0.044008	0.007781	0.002892	0.006824	0.015314	0.086111	0.068786	0.029650	0.012674	0.001370	0.001553	0.001089	0.005093	0.000610	0.000593	0.000984	0.000135	0.000374	0.001328	0.000741	0.000479	0.002341	0.010041	0.018500
or	0.001731	0.000577	0.000209	0.000777	0.000154	0.000271	0.001438	0.000475	0.004184	0.002387	0.002193	0.001946	0.000959	0.000973	0.000877	0.004938	0.005625	0.002294	0.005017	0.016825	0.053426	0.126454	0.089132	0.192158	0.058502	0.041454	0.039334	0.009691	0.010415	0.009532	0.080173	0.026757	0.008031	0.009015	0.015921	0.052030	0.057114	0.007682	0.002355	0.000570	0.000675	0.001038	0.002739	0.000863	0.000465	0.000673	0.000611	0.000281	0.000969	0.000792	0.000476	0.000958	0.007713	0.038155
construct	0.004490	0.000161	0.000143	0.000495	0.000337	0.000715	0.001615	0.000997	0.004944	0.000959	0.001086	0.001770	0.001272	0.000557	0.000494	0.007019	0.009578	0.001168	0.002517	0.014687	0.057705	0.030282	0.038682	0.051450	0.036493	0.008853	0.072157	0.027974	0.015543	0.004672	0.012488	0.007875	0.006364	0.003366	0.001341	0.006044	0.001427	0.000585	0.000230	0.000218	0.000150	0.000305	0.000302	0.000430	0.000090	0.000102	0.000154	0.000045	0.000285	0.000374	0.000083	0.000109	0.000745	0.558073
##ively	0.006177	0.000395	0.000101	0.000910	0.000179	0.000501	0.000388	0.000477	0.003908	0.000478	0.000483	0.000660	0.000636	0.000656	0.000396	0.002067	0.004739	0.001843	0.007651	0.006956	0.021499	0.012232	0.023261	0.049251	0.017477	0.016096	0.037268	0.007898	0.010950	0.011547	0.010926	0.015722	0.010804	0.003403	0.003221	0.006113	0.001753	0.001318	0.000743	0.000214	0.000472	0.000288	0.000407	0.001294	0.000048	0.000128	0.000427	0.000034	0.000288	0.000391	0.000199	0.000180	0.001285	0.693263
sold	0.012955	0.000957	0.000211	0.000966	0.000097	0.000650	0.000917	0.000408	0.004086	0.000295	0.000663	0.001262	0.000542	0.008807	0.000787	0.008936	0.024444	0.003590	0.002804	0.004584	0.012529	0.013669	0.009055	0.031291	0.024606	0.070109	0.069587	0.025551	0.048975	0.012398	0.029098	0.014020	0.026623	0.023983	0.005229	0.014354	0.003408	0.000820	0.000307	0.000448	0.000519	0.000213	0.000462	0.006039	0.000166	0.000495	0.000843	0.000189	0.001628	0.000962	0.000652	0.000478	0.006216	0.467119
(	0.004389	0.002635	0.000285	0.000312	0.000098	0.000242	0.000469	0.000097	0.000819	0.000322	0.000182	0.000526	0.000259	0.000684	0.000580	0.003051	0.004650	0.000505	0.003611	0.002393	0.003321	0.001771	0.011667	0.094862	0.041847	0.046819	0.154139	0.049977	0.020014	0.300272	0.029461	0.018807	0.040880	0.014154	0.100729	0.001691	0.010075	0.003098	0.000642	0.000995	0.001264	0.000252	0.001005	0.001274	0.000438	0.000569	0.001048	0.000738	0.000955	0.001340	0.000468	0.000168	0.001551	0.017602
if	0.011246	0.001437	0.000210	0.000131	0.000034	0.000160	0.000164	0.000134	0.000490	0.000122	0.000092	0.000328	0.000353	0.000263	0.000106	0.000682	0.001257	0.000760	0.001739	0.000279	0.000704	0.000740	0.007594	0.009346	0.006281	0.003860	0.151563	0.023580	0.026066	0.574588	0.009165	0.004961	0.010248	0.004664	0.028532	0.005533	0.002740	0.001023	0.000394	0.000294	0.000408	0.000219	0.000974	0.001891	0.000497	0.000594	0.000776	0.000341	0.001237	0.000507	0.000104	0.000144	0.001091	0.099359
transferred	0.016542	0.000388	0.000270	0.000477	0.000052	0.000300	0.000139	0.000135	0.001252	0.000149	0.000146	0.000279	0.000378	0.004016	0.000263	0.003404	0.008565	0.001191	0.000777	0.001676	0.001357	0.000943	0.003176	0.021919	0.010601	0.081648	0.105356	0.071184	0.124778	0.103684	0.018230	0.056022	0.051193	0.031864	0.009475	0.008715	0.001979	0.000239	0.000090	0.000248	0.000853	0.000184	0.000505	0.008256	0.000373	0.000352	0.001125	0.000144	0.002112	0.000589	0.000645	0.000864	0.002720	0.238181
to	0.005418	0.000369	0.000239	0.000606	0.000030	0.000265	0.000342	0.000176	0.000533	0.000120	0.000148	0.000652	0.000126	0.000897	0.000361	0.003591	0.010698	0.000765	0.000504	0.000560	0.001110	0.005392	0.001038	0.008460	0.022706	0.009701	0.164221	0.076414	0.098441	0.071528	0.093226	0.075673	0.122278	0.036697	0.014552	0.003657	0.001131	0.000259	0.000086	0.000148	0.000393	0.000087	0.000246	0.002129	0.000569	0.000523	0.001395	0.000283	0.002313	0.000638	0.000565	0.000816	0.001177	0.155749
another	0.019380	0.000394	0.000069	0.000173	0.000060	0.000157	0.000140	0.000195	0.000141	0.000095	0.000047	0.000545	0.000041	0.000317	0.000133	0.003092	0.003736	0.001483	0.000433	0.000299	0.000391	0.002808	0.000858	0.002458	0.004367	0.002509	0.048579	0.080054	0.018782	0.004655	0.020884	0.006627	0.017533	0.006707	0.004142	0.004009	0.000550	0.000188	0.000097	0.000050	0.000065	0.000035	0.000366	0.000385	0.000602	0.000502	0.000493	0.000246	0.003088	0.000476	0.000346	0.000921	0.001311	0.733985
Federal	0.005501	0.000069	0.000003	0.000007	0.000013	0.000051	0.000011	0.000011	0.000033	0.000003	0.000002	0.000016	0.000005	0.000006	0.000009	0.000114	0.000499	0.000094	0.000040	0.000032	0.000020	0.000185	0.000099	0.000124	0.000201	0.000115	0.000452	0.001516	0.001278	0.000491	0.000919	0.000796	0.001019	0.000511	0.000479	0.000159	0.000030	0.000018	0.000014	0.000002	0.000004	0.000003	0.000023	0.000042	0.000012	0.000032	0.000036	0.000012	0.000141	0.000228	0.000071	0.000108	0.000187	0.984155
agency	0.013858	0.000529	0.000031	0.000189	0.000142	0.000260	0.000119	0.000099	0.000359	0.000030	0.000026	0.000244	0.000049	0.000127	0.000522	0.001733	0.007435	0.001133	0.000428	0.000303	0.000802	0.001335	0.001419	0.001057	0.001360	0.001346	0.014328	0.015377	0.007607	0.001995	0.003874	0.004895	0.007863	0.011084	0.002614	0.000759	0.000715	0.000454	0.000235	0.000101	0.000150	0.000049	0.000617	0.000907	0.000250	0.000767	0.000803	0.000671	0.001913	0.001671	0.001354	0.000647	0.001760	0.881602
or	0.006338	0.001581	0.001157	0.002476	0.000347	0.000419	0.000769	0.000120	0.000928	0.000098	0.000039	0.000185	0.000083	0.000109	0.000142	0.003083	0.019045	0.001117	0.000705	0.001788	0.001677	0.007935	0.007037	0.013348	0.007553	0.006715	0.027821	0.015721	0.014994	0.013350	0.048191	0.060055	0.167554	0.095340	0.035429	0.003889	0.007442	0.001417	0.000371	0.000118	0.000370	0.000123	0.000340	0.000725	0.000095	0.000672	0.002374	0.000435	0.003945	0.003658	0.001032	0.000544	0.001161	0.408040
placed	0.026833	0.000196	0.000541	0.001719	0.000389	0.000762	0.000396	0.000175	0.001370	0.000130	0.000032	0.000024	0.000048	0.000381	0.000044	0.001748	0.009589	0.000521	0.000188	0.000730	0.002464	0.000409	0.001304	0.001779	0.002149	0.001147	0.019714	0.012590	0.026381	0.012064	0.003131	0.034247	0.308412	0.063690	0.005965	0.001737	0.000939	0.000716	0.000282	0.000339	0.004301	0.000494	0.000247	0.003693	0.000100	0.000414	0.001049	0.000259	0.005749	0.002617	0.000908	0.000950	0.000890	0.433050
into	0.008277	0.000249	0.000287	0.001072	0.000387	0.000699	0.000498	0.000487	0.000749	0.000077	0.000016	0.000059	0.000011	0.000023	0.000021	0.000501	0.003989	0.000112	0.000259	0.000569	0.000924	0.001361	0.000428	0.001923	0.001544	0.000543	0.004427	0.003926	0.002528	0.001842	0.004365	0.007026	0.125942	0.016564	0.003172	0.000446	0.000529	0.000743	0.000235	0.000218	0.000541	0.000105	0.000165	0.000491	0.000091	0.000288	0.001461	0.000200	0.001619	0.002435	0.002036	0.000506	0.000414	0.792619
internal	0.002274	0.000072	0.000027	0.000117	0.000104	0.000148	0.000083	0.000079	0.000174	0.000020	0.000004	0.000023	0.000004	0.000004	0.000006	0.000123	0.001034	0.000038	0.000040	0.000092	0.000159	0.000271	0.000152	0.000409	0.000359	0.000304	0.001072	0.001840	0.000437	0.000157	0.000908	0.002113	0.012730	0.004765	0.000421	0.000128	0.000091	0.000167	0.000054	0.000042	0.000047	0.000044	0.000135	0.000058	0.000041	0.000133	0.000688	0.000053	0.000433	0.000505	0.000441	0.000199	0.000256	0.965923
use	0.005327	0.000204	0.000051	0.000434	0.000079	0.000365	0.000381	0.000143	0.000606	0.000070	0.000039	0.000114	0.000018	0.000039	0.000080	0.000416	0.002082	0.000099	0.000138	0.000173	0.001694	0.001549	0.000249	0.001562	0.001667	0.000473	0.002823	0.001199	0.001783	0.000576	0.005733	0.002267	0.017466	0.007023	0.001426	0.000795	0.000620	0.001664	0.001296	0.000573	0.000639	0.000635	0.000735	0.001256	0.000173	0.000957	0.002312	0.000492	0.001201	0.001153	0.000939	0.000933	0.001500	0.923780
)	0.009256	0.002040	0.000669	0.001908	0.000484	0.000760	0.001304	0.001032	0.006571	0.000902	0.000305	0.000392	0.000039	0.000051	0.000047	0.000429	0.000570	0.000070	0.000458	0.000277	0.000931	0.001078	0.000663	0.001763	0.002705	0.001169	0.002702	0.002780	0.003440	0.001533	0.003400	0.003836	0.016393	0.007607	0.006898	0.007877	0.048884	0.064219	0.025829	0.024132	0.015088	0.023429	0.019979	0.019582	0.005167	0.008544	0.009047	0.003999	0.002532	0.007439	0.002810	0.004342	0.011544	0.611098
,	0.009933	0.003245	0.002108	0.001048	0.001093	0.000868	0.002781	0.001188	0.006330	0.003479	0.002135	0.001228	0.000463	0.000317	0.000225	0.000657	0.000452	0.000319	0.000833	0.000304	0.000782	0.000424	0.001725	0.003352	0.001754	0.001553	0.002579	0.002765	0.002668	0.003056	0.001420	0.001662	0.004166	0.002951	0.002942	0.022209	0.076395	0.051306	0.039010	0.085004	0.045619	0.149243	0.091022	0.071971	0.069125	0.022470	0.030829	0.016642	0.013513	0.009526	0.005617	0.005824	0.050253	0.071617
this	0.020464	0.001194	0.000186	0.000272	0.000193	0.000378	0.001425	0.000339	0.004763	0.001121	0.000576	0.001298	0.000100	0.000093	0.000090	0.000246	0.000185	0.000023	0.000068	0.000051	0.000342	0.000117	0.000312	0.000689	0.000567	0.000149	0.001543	0.001067	0.000634	0.000187	0.000288	0.000227	0.001034	0.000777	0.000910	0.002430	0.018943	0.027156	0.025204	0.058159	0.055409	0.077367	0.167746	0.104341	0.047286	0.028284	0.029443	0.036631	0.020787	0.008926	0.010186	0.008492	0.071094	0.160208
is	0.005800	0.000731	0.000360	0.000200	0.000073	0.000110	0.000498	0.000240	0.001033	0.001262	0.000381	0.000587	0.000099	0.000156	0.000094	0.000208	0.000173	0.000024	0.000082	0.000016	0.000079	0.000060	0.000133	0.000518	0.000486	0.000166	0.013801	0.008251	0.002610	0.002333	0.000473	0.000276	0.003473	0.001756	0.002401	0.007813	0.021700	0.015451	0.007795	0.035218	0.023075	0.041032	0.172234	0.106034	0.155014	0.067298	0.072345	0.058051	0.028299	0.007866	0.004101	0.008156	0.073561	0.046013
the	0.004295	0.000466	0.000468	0.000472	0.000137	0.000142	0.001151	0.000437	0.001329	0.001021	0.000496	0.000847	0.000204	0.000397	0.000392	0.000397	0.000335	0.000043	0.000103	0.000046	0.000126	0.000123	0.000136	0.001690	0.001087	0.000736	0.037517	0.025740	0.004365	0.002513	0.000971	0.000918	0.004897	0.001260	0.000987	0.002534	0.004959	0.008424	0.003597	0.007264	0.018824	0.058546	0.233013	0.080128	0.084032	0.102612	0.109031	0.027334	0.025257	0.005601	0.002556	0.009160	0.080722	0.040163
last	0.013112	0.000406	0.000175	0.000095	0.000021	0.000104	0.000672	0.000149	0.000671	0.000221	0.000134	0.000557	0.000234	0.000332	0.000145	0.000260	0.000133	0.000027	0.000075	0.000037	0.000055	0.000087	0.000049	0.000415	0.000399	0.000118	0.006206	0.001983	0.001088	0.001067	0.001365	0.000332	0.002991	0.000951	0.000455	0.003403	0.001064	0.002074	0.008871	0.005504	0.010088	0.043448	0.149959	0.081655	0.053599	0.049746	0.060044	0.025609	0.052195	0.004995	0.002037	0.009692	0.074270	0.326629
step	0.015616	0.000499	0.000154	0.000691	0.000200	0.000168	0.000258	0.000254	0.001201	0.000395	0.000223	0.001089	0.000516	0.000446	0.000684	0.000748	0.000287	0.000058	0.000326	0.000122	0.000304	0.000123	0.000074	0.000260	0.000278	0.000383	0.001946	0.002511	0.000946	0.001035	0.000921	0.002550	0.001573	0.001234	0.000479	0.003346	0.003582	0.005666	0.004601	0.005861	0.008894	0.035542	0.107397	0.159130	0.033828	0.038221	0.033661	0.023973	0.009948	0.007266	0.006170	0.015024	0.048761	0.410578
in	0.007979	0.000438	0.000322	0.000349	0.000074	0.000146	0.000901	0.000281	0.001176	0.000683	0.000365	0.000713	0.000116	0.000565	0.000132	0.000708	0.000457	0.000036	0.000084	0.000034	0.000065	0.000058	0.000035	0.000130	0.000254	0.000077	0.001708	0.002488	0.001219	0.001215	0.000475	0.000475	0.003049	0.001048	0.001092	0.002286	0.003058	0.003643	0.001160	0.003998	0.006407	0.010801	0.041825	0.113787	0.123699	0.135819	0.147992	0.081742	0.049605	0.016646	0.011034	0.028033	0.094209	0.095310
a	0.007922	0.000374	0.000074	0.000188	0.000085	0.000175	0.000359	0.000146	0.000649	0.000638	0.000390	0.001053	0.000178	0.000414	0.000312	0.002165	0.001032	0.000174	0.000387	0.000056	0.000142	0.000127	0.000035	0.000265	0.000182	0.000119	0.002582	0.006634	0.001093	0.000518	0.000433	0.000448	0.001814	0.001151	0.000495	0.001417	0.002675	0.002763	0.000945	0.001407	0.000829	0.004052	0.021090	0.015755	0.137779	0.201754	0.101032	0.114211	0.128098	0.018548	0.013536	0.016504	0.087561	0.097231
process	0.014483	0.000512	0.000090	0.000467	0.000298	0.000382	0.000445	0.000260	0.001382	0.000783	0.000395	0.000673	0.000530	0.000896	0.000833	0.004654	0.002139	0.000185	0.000292	0.000336	0.001567	0.000201	0.000245	0.000490	0.000187	0.000218	0.000812	0.001937	0.000656	0.000221	0.000268	0.001174	0.001489	0.003904	0.000254	0.000618	0.002901	0.003526	0.002934	0.002202	0.003530	0.006170	0.020588	0.024322	0.018351	0.085145	0.044483	0.116544	0.095651	0.052233	0.054051	0.069061	0.117286	0.236743
that	0.003843	0.000171	0.000103	0.000166	0.000084	0.000038	0.000266	0.000049	0.000427	0.000260	0.000107	0.000506	0.000155	0.000192	0.000159	0.001293	0.002663	0.000098	0.000370	0.000153	0.000273	0.000185	0.000136	0.000527	0.000110	0.000060	0.000764	0.000625	0.000221	0.000279	0.000160	0.000450	0.001560	0.001669	0.000181	0.000358	0.000552	0.000524	0.000415	0.000326	0.001169	0.001396	0.007709	0.009448	0.012264	0.049351	0.352974	0.128458	0.176705	0.023182	0.029978	0.023470	0.093377	0.070043
is	0.008869	0.000162	0.000103	0.000365	0.000154	0.000125	0.000418	0.000239	0.001199	0.000220	0.000078	0.000250	0.000090	0.000231	0.000201	0.000787	0.005344	0.000102	0.000589	0.000162	0.000397	0.000429	0.000175	0.000968	0.000194	0.000128	0.001417	0.001267	0.000920	0.000391	0.000120	0.000292	0.004975	0.001253	0.000120	0.000249	0.000750	0.000746	0.000463	0.000332	0.001786	0.001086	0.002501	0.013551	0.007827	0.025348	0.219382	0.066264	0.189849	0.046988	0.062467	0.044996	0.126809	0.155873
inherent	0.010151	0.000059	0.000016	0.000070	0.000090	0.000107	0.000110	0.000079	0.000772	0.000067	0.000025	0.000079	0.000021	0.000061	0.000033	0.000620	0.002509	0.000099	0.000192	0.000059	0.000059	0.000098	0.000036	0.000140	0.000057	0.000040	0.000157	0.000280	0.000407	0.000023	0.000026	0.000091	0.001085	0.000436	0.000012	0.000077	0.000105	0.000149	0.000131	0.000026	0.000124	0.000193	0.000532	0.001285	0.001153	0.008591	0.032551	0.003717	0.056383	0.016927	0.022557	0.029250	0.042559	0.765525
##ly	0.007300	0.000085	0.000015	0.000104	0.000041	0.000064	0.000124	0.000122	0.000551	0.000044	0.000016	0.000085	0.000031	0.000021	0.000023	0.000194	0.001438	0.000080	0.000616	0.000103	0.000156	0.000311	0.000188	0.000460	0.000075	0.000029	0.000226	0.000198	0.000216	0.000102	0.000049	0.000142	0.001077	0.000402	0.000022	0.000159	0.000369	0.000588	0.000514	0.000079	0.000291	0.000316	0.000916	0.003120	0.002180	0.009556	0.070118	0.017164	0.089282	0.047710	0.047455	0.029161	0.088668	0.577640
none	0.004779	0.000059	0.000018	0.000122	0.000031	0.000058	0.000211	0.000059	0.000481	0.000025	0.000011	0.000133	0.000026	0.000026	0.000027	0.000116	0.001371	0.000029	0.000227	0.000060	0.000115	0.000275	0.000050	0.000325	0.000228	0.000094	0.000263	0.000213	0.000107	0.000066	0.000064	0.000214	0.001107	0.000256	0.000013	0.000071	0.000054	0.000163	0.000212	0.000074	0.000142	0.000373	0.000566	0.001434	0.000530	0.003283	0.068684	0.004641	0.013172	0.009006	0.010113	0.004295	0.029128	0.842801
##x	0.000542	0.000003	0.000000	0.000003	0.000003	0.000010	0.000018	0.000004	0.000071	0.000006	0.000002	0.000011	0.000004	0.000002	0.000002	0.000011	0.000157	0.000002	0.000008	0.000008	0.000010	0.000062	0.000003	0.000056	0.000023	0.000007	0.000008	0.000012	0.000018	0.000002	0.000015	0.000015	0.000058	0.000016	0.000001	0.000006	0.000002	0.000005	0.000005	0.000002	0.000003	0.000011	0.000015	0.000037	0.000013	0.000055	0.000464	0.000034	0.000152	0.000406	0.000389	0.000240	0.001056	0.995932
