TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
be	0.020484	0.011621	0.003124	0.007576	0.014066	0.030381	0.090806	0.028886	0.024904	0.041813	0.003826	0.015702	0.003235	0.000837	0.002488	0.025632	0.053621	0.024891	0.001428	0.001111	0.001320	0.009724	0.004245	0.002289	0.002823	0.000774	0.001650	0.109104	0.015159	0.001371	0.001072	0.001102	0.006985	0.003541	0.005080	0.009732	0.002215	0.006925	0.002025	0.003789	0.015065	0.004609	0.038824	0.044683	0.003913	0.008669	0.012998	0.004724	0.004532	0.016414	0.004126	0.018836	0.101742	0.123507
sold	0.066585	0.007107	0.003108	0.003913	0.005415	0.027400	0.027945	0.004900	0.010640	0.048526	0.004346	0.007802	0.009764	0.002511	0.005649	0.011887	0.018716	0.009826	0.003221	0.001149	0.000804	0.002492	0.004123	0.002612	0.001377	0.000359	0.003311	0.030724	0.007065	0.002262	0.000601	0.000938	0.004099	0.001806	0.007610	0.009658	0.010784	0.020970	0.007090	0.011891	0.007772	0.006981	0.054382	0.028761	0.004870	0.013490	0.022724	0.010166	0.008845	0.003456	0.008033	0.014634	0.177782	0.227118
in	0.018834	0.002374	0.001142	0.002761	0.003444	0.014574	0.050136	0.005454	0.018098	0.023670	0.000965	0.004613	0.000746	0.000066	0.000616	0.009433	0.037429	0.007180	0.001229	0.000535	0.000516	0.002576	0.002963	0.002556	0.001080	0.000069	0.000378	0.061666	0.008284	0.001237	0.000667	0.000289	0.002837	0.001397	0.001838	0.002003	0.000669	0.001544	0.000398	0.000963	0.001989	0.000373	0.004197	0.008364	0.000495	0.001041	0.004569	0.001673	0.000870	0.001724	0.000877	0.003312	0.276844	0.396443
order	0.012289	0.001421	0.000758	0.003356	0.003245	0.019551	0.047405	0.008689	0.016633	0.019335	0.001456	0.007506	0.001031	0.000261	0.001347	0.005814	0.023365	0.004187	0.000905	0.000482	0.000356	0.002780	0.002344	0.001152	0.001789	0.000174	0.000392	0.026204	0.004612	0.000767	0.000681	0.000174	0.001621	0.001074	0.003155	0.002816	0.001504	0.002077	0.000831	0.001169	0.002717	0.000999	0.008847	0.007777	0.001231	0.002658	0.010029	0.003630	0.001099	0.001791	0.000768	0.003535	0.297557	0.422655
to	0.022303	0.007413	0.002338	0.004454	0.007682	0.017017	0.041278	0.008754	0.022685	0.025652	0.001331	0.005280	0.001459	0.000165	0.000928	0.011907	0.035366	0.010816	0.001797	0.000742	0.000791	0.003059	0.003978	0.003422	0.001387	0.000227	0.000733	0.076726	0.009399	0.001432	0.001020	0.000455	0.002946	0.001345	0.002613	0.004156	0.001965	0.003421	0.000920	0.001062	0.004449	0.001214	0.006998	0.012139	0.001473	0.002742	0.008772	0.004237	0.001211	0.003146	0.000866	0.004522	0.251622	0.346185
recognize	0.019533	0.000781	0.000679	0.000676	0.000879	0.002933	0.008420	0.000861	0.004874	0.004790	0.000731	0.001582	0.000579	0.000250	0.000658	0.003410	0.007670	0.002746	0.001005	0.000404	0.000387	0.001069	0.001226	0.001340	0.000427	0.000245	0.000367	0.018787	0.003232	0.000956	0.000515	0.000923	0.001188	0.001102	0.000876	0.001586	0.001493	0.001369	0.000932	0.001816	0.001437	0.000779	0.001913	0.003780	0.000868	0.000840	0.001367	0.001232	0.001132	0.001662	0.001449	0.003291	0.369332	0.507623
revenue	0.041037	0.002772	0.004334	0.002234	0.003515	0.008208	0.012044	0.002786	0.017800	0.014838	0.002971	0.002524	0.004866	0.001073	0.003103	0.009019	0.020658	0.007424	0.002342	0.000820	0.001803	0.001996	0.004236	0.004207	0.001025	0.000416	0.001695	0.053982	0.013641	0.001941	0.001333	0.002137	0.002974	0.001127	0.002408	0.004252	0.005859	0.006811	0.003425	0.002432	0.003279	0.002262	0.008149	0.006557	0.002504	0.005497	0.007042	0.007534	0.002140	0.002334	0.002531	0.006761	0.281459	0.379883
,	0.063745	0.017682	0.008722	0.008226	0.007696	0.010970	0.023469	0.014217	0.044537	0.079852	0.009759	0.003576	0.007334	0.001354	0.005284	0.015269	0.021041	0.047460	0.013393	0.003791	0.007897	0.002306	0.021182	0.008586	0.001947	0.000180	0.002307	0.062492	0.032306	0.004622	0.002123	0.000846	0.004166	0.002245	0.027607	0.016538	0.009627	0.028447	0.008933	0.001610	0.025292	0.003763	0.037114	0.024786	0.005438	0.012011	0.025319	0.019313	0.005567	0.001728	0.004052	0.007982	0.078411	0.095880
or	0.019748	0.000609	0.000389	0.000794	0.000655	0.002029	0.004023	0.000732	0.002241	0.006575	0.000973	0.000977	0.000551	0.000057	0.000271	0.001385	0.003849	0.009496	0.001541	0.000359	0.000342	0.000521	0.002209	0.001284	0.000204	0.000043	0.000230	0.005840	0.001801	0.000677	0.000126	0.000114	0.000670	0.000286	0.001358	0.000997	0.000977	0.002494	0.000976	0.000333	0.001701	0.000281	0.001686	0.004179	0.000128	0.000263	0.000791	0.000424	0.000274	0.000210	0.000243	0.000765	0.365540	0.544776
construct	0.006292	0.000037	0.000030	0.000034	0.000076	0.000414	0.000677	0.000070	0.001139	0.000313	0.000040	0.000071	0.000025	0.000013	0.000041	0.000742	0.006431	0.001187	0.000224	0.000125	0.000062	0.000050	0.000735	0.000413	0.000062	0.000013	0.000027	0.005119	0.000366	0.000291	0.000049	0.000037	0.000214	0.000168	0.000199	0.000188	0.000070	0.000058	0.000046	0.000070	0.000279	0.000058	0.000191	0.000492	0.000034	0.000055	0.000315	0.000131	0.000060	0.000279	0.000052	0.000161	0.377908	0.593764
##ively	0.005365	0.000357	0.000330	0.000528	0.000721	0.001847	0.006418	0.000717	0.003913	0.004792	0.000459	0.000537	0.000204	0.000056	0.000197	0.003282	0.008803	0.004605	0.000334	0.000106	0.000183	0.000328	0.000897	0.000693	0.000121	0.000027	0.000109	0.023484	0.001810	0.000262	0.000127	0.000175	0.000495	0.000278	0.000491	0.000880	0.000390	0.000805	0.000411	0.000286	0.001208	0.000244	0.001632	0.002557	0.000217	0.000448	0.000675	0.000510	0.000291	0.000506	0.000222	0.000816	0.364069	0.550780
sold	0.055759	0.001464	0.000936	0.000869	0.001414	0.007602	0.009531	0.001094	0.004517	0.010744	0.001141	0.001624	0.001822	0.000416	0.001260	0.005391	0.010153	0.003817	0.001298	0.000457	0.000392	0.000756	0.001802	0.001549	0.000426	0.000105	0.000857	0.022129	0.004000	0.001388	0.000346	0.000697	0.002146	0.000833	0.001715	0.002367	0.002902	0.004775	0.001915	0.002332	0.002247	0.001620	0.009654	0.005529	0.001396	0.003292	0.005759	0.003138	0.001821	0.001089	0.002687	0.004599	0.322459	0.459966
(	0.018194	0.000389	0.000156	0.000503	0.000326	0.002959	0.015415	0.000922	0.005346	0.006564	0.000656	0.000463	0.000342	0.000053	0.000264	0.003977	0.009022	0.008171	0.001548	0.000208	0.000437	0.000256	0.002004	0.001627	0.000250	0.000027	0.000247	0.015576	0.003468	0.001308	0.000424	0.000143	0.000921	0.001067	0.001734	0.001394	0.001187	0.001191	0.000459	0.000794	0.001032	0.000396	0.001584	0.004420	0.000275	0.000735	0.001907	0.002237	0.000730	0.000326	0.000839	0.002516	0.358267	0.514748
if	0.008499	0.000509	0.000208	0.000510	0.000320	0.001825	0.006858	0.000579	0.002035	0.002810	0.000461	0.000658	0.000343	0.000049	0.000228	0.001521	0.004518	0.004814	0.000653	0.000159	0.000247	0.000485	0.000907	0.000985	0.000258	0.000068	0.000131	0.013354	0.001524	0.000855	0.000229	0.000220	0.001170	0.000387	0.000523	0.000734	0.000318	0.000666	0.000365	0.000409	0.000753	0.000497	0.000904	0.001141	0.000208	0.000217	0.000749	0.000334	0.000299	0.000546	0.000300	0.001202	0.377511	0.553947
transferred	0.022781	0.001045	0.000535	0.000405	0.000590	0.002531	0.004871	0.000403	0.003335	0.008562	0.000526	0.000659	0.000635	0.000227	0.000545	0.002465	0.005196	0.003085	0.000496	0.000185	0.000190	0.000262	0.001308	0.001023	0.000146	0.000058	0.000547	0.023062	0.002139	0.000529	0.000189	0.000317	0.000716	0.000296	0.000791	0.001977	0.000724	0.000868	0.000585	0.000996	0.000615	0.000493	0.002285	0.002046	0.000716	0.000739	0.002097	0.001029	0.000822	0.000537	0.000674	0.001012	0.360170	0.530965
to	0.030971	0.001246	0.000607	0.001499	0.001588	0.001661	0.005709	0.000552	0.003851	0.004016	0.000255	0.000666	0.000258	0.000109	0.000353	0.002545	0.008150	0.001139	0.000223	0.000158	0.000185	0.000359	0.000805	0.000712	0.000391	0.000119	0.000410	0.038330	0.002789	0.000578	0.000307	0.000399	0.000845	0.000493	0.000280	0.000933	0.000283	0.000472	0.000246	0.000498	0.000418	0.000557	0.001352	0.003051	0.000964	0.000979	0.001855	0.001064	0.000334	0.000301	0.000417	0.001015	0.352578	0.520129
another	0.030951	0.003070	0.000937	0.004939	0.004592	0.012070	0.030217	0.004574	0.012536	0.019619	0.002375	0.004913	0.001004	0.000261	0.001004	0.005589	0.024018	0.008615	0.002006	0.000772	0.000661	0.002014	0.002232	0.002563	0.002086	0.000361	0.000950	0.037138	0.006259	0.003018	0.001358	0.000757	0.003133	0.002269	0.001657	0.002583	0.001556	0.002344	0.001317	0.001261	0.003483	0.001040	0.005166	0.007805	0.000957	0.002377	0.004767	0.002176	0.001354	0.002295	0.002199	0.005178	0.294432	0.417191
Federal	0.013836	0.009428	0.005917	0.017617	0.016035	0.021739	0.053028	0.018076	0.075411	0.083530	0.012181	0.018649	0.004926	0.006200	0.012667	0.031622	0.048491	0.009716	0.002484	0.000748	0.002352	0.004339	0.002676	0.002539	0.002872	0.000708	0.001879	0.107065	0.015369	0.001283	0.001524	0.001519	0.001643	0.004791	0.005908	0.008288	0.013048	0.023467	0.005916	0.006427	0.006046	0.002524	0.020051	0.027441	0.004394	0.024119	0.027963	0.015196	0.011103	0.004874	0.002835	0.010658	0.076642	0.090239
agency	0.018779	0.007355	0.002356	0.005567	0.006773	0.016891	0.040756	0.006079	0.038628	0.036733	0.005140	0.012201	0.002402	0.001079	0.002298	0.012490	0.033734	0.005437	0.001590	0.000411	0.000848	0.002500	0.001194	0.001404	0.001126	0.000275	0.000676	0.105880	0.007749	0.001027	0.000808	0.000875	0.001204	0.002463	0.002817	0.004728	0.004743	0.009419	0.002054	0.003394	0.002393	0.001558	0.010924	0.008892	0.002174	0.007640	0.015734	0.005197	0.002934	0.002681	0.001218	0.003550	0.222806	0.300414
or	0.033940	0.001719	0.000742	0.001806	0.001203	0.001700	0.006032	0.001314	0.004642	0.005864	0.000970	0.000836	0.000439	0.000069	0.000262	0.002063	0.009298	0.008037	0.000701	0.000326	0.000371	0.000480	0.001934	0.001030	0.000381	0.000090	0.000650	0.024234	0.005562	0.000633	0.000212	0.000232	0.001331	0.000577	0.001162	0.001568	0.000736	0.001262	0.000641	0.000381	0.001244	0.000359	0.001506	0.004394	0.000361	0.000504	0.001119	0.000708	0.000397	0.000317	0.000273	0.001331	0.357277	0.504781
placed	0.020310	0.000666	0.000173	0.000191	0.000266	0.000853	0.002513	0.000205	0.001998	0.003585	0.000151	0.000188	0.000104	0.000020	0.000106	0.001132	0.005952	0.003142	0.000381	0.000149	0.000097	0.000097	0.000643	0.000647	0.000046	0.000018	0.000119	0.024117	0.001189	0.000571	0.000067	0.000118	0.000319	0.000131	0.000497	0.001418	0.000225	0.000656	0.000242	0.000495	0.000438	0.000230	0.001148	0.001666	0.000566	0.000571	0.001571	0.000716	0.000404	0.000379	0.000320	0.000529	0.381450	0.536213
into	0.044976	0.001049	0.000842	0.000682	0.000919	0.001867	0.009960	0.000951	0.007161	0.003416	0.000425	0.000529	0.000083	0.000042	0.000122	0.003324	0.013880	0.002631	0.000465	0.000236	0.000402	0.000546	0.001357	0.002153	0.000203	0.000045	0.000272	0.070666	0.004342	0.000704	0.000370	0.000477	0.000865	0.000852	0.000559	0.001170	0.000332	0.000764	0.000253	0.000654	0.000883	0.000522	0.001903	0.001356	0.000363	0.000764	0.001339	0.000794	0.000497	0.001040	0.000296	0.001058	0.334402	0.474238
internal	0.011896	0.000681	0.001048	0.000709	0.000781	0.001819	0.006063	0.000567	0.005347	0.003992	0.000629	0.000793	0.000538	0.000170	0.000349	0.002421	0.008264	0.001773	0.000475	0.000120	0.000281	0.000595	0.002095	0.001549	0.000388	0.000067	0.000254	0.014681	0.001788	0.000553	0.000358	0.000658	0.000943	0.000423	0.000641	0.000686	0.000781	0.001294	0.000704	0.000343	0.000546	0.000451	0.001331	0.000730	0.000361	0.000509	0.000561	0.000856	0.000276	0.000493	0.000532	0.000762	0.360715	0.554360
use	0.035342	0.002012	0.001816	0.001314	0.001613	0.006623	0.010645	0.001694	0.012815	0.008607	0.001876	0.001480	0.001583	0.000981	0.000922	0.005401	0.013290	0.005799	0.001824	0.000503	0.000645	0.000991	0.002523	0.002879	0.000698	0.000177	0.001246	0.044264	0.005225	0.001084	0.000404	0.001141	0.002341	0.001336	0.001138	0.002732	0.002628	0.003115	0.002226	0.002818	0.002330	0.002019	0.006394	0.004033	0.001153	0.002188	0.007486	0.002322	0.002727	0.002881	0.000666	0.002777	0.319146	0.448126
)	0.016853	0.015050	0.004894	0.007113	0.012553	0.016126	0.056416	0.021007	0.028052	0.057928	0.007552	0.005449	0.002619	0.000436	0.002548	0.014936	0.074403	0.076038	0.009671	0.001153	0.004250	0.003808	0.013617	0.008055	0.002022	0.000315	0.002404	0.086353	0.025038	0.004572	0.002262	0.001652	0.004000	0.002695	0.006129	0.009935	0.007606	0.011731	0.003349	0.001841	0.008695	0.001921	0.022390	0.018113	0.002847	0.010908	0.007880	0.014403	0.005799	0.006128	0.007911	0.023873	0.107068	0.129635
,	0.013980	0.016868	0.004644	0.007915	0.013838	0.016298	0.073535	0.040932	0.032745	0.140911	0.006649	0.006972	0.003198	0.000825	0.004137	0.020481	0.046017	0.041011	0.005952	0.001638	0.003309	0.006732	0.004352	0.004151	0.003010	0.000867	0.002535	0.091621	0.030314	0.002619	0.002960	0.001163	0.002762	0.001956	0.009344	0.021360	0.006134	0.010874	0.004312	0.002783	0.015766	0.003019	0.031226	0.046949	0.006079	0.013325	0.012079	0.016898	0.006483	0.005682	0.003937	0.025785	0.047589	0.053475
this	0.037007	0.008090	0.003239	0.011562	0.013399	0.022254	0.066576	0.024527	0.043420	0.077828	0.003682	0.011906	0.001432	0.000461	0.001347	0.009843	0.024379	0.022685	0.003083	0.001464	0.000778	0.007899	0.005313	0.003626	0.002531	0.000346	0.001619	0.052872	0.036212	0.002112	0.001722	0.000768	0.004216	0.003166	0.005649	0.009606	0.002960	0.009081	0.002182	0.004120	0.016670	0.002232	0.020821	0.031371	0.003088	0.007623	0.011612	0.006059	0.004206	0.006391	0.006395	0.013938	0.146760	0.177869
is	0.027534	0.009419	0.004023	0.021353	0.029043	0.014453	0.048353	0.038120	0.047669	0.078515	0.007468	0.011316	0.004235	0.001099	0.004440	0.009900	0.031926	0.029682	0.006305	0.003162	0.002129	0.008703	0.005335	0.007671	0.004389	0.000902	0.002321	0.106788	0.066852	0.004931	0.003773	0.001406	0.006342	0.004398	0.008079	0.007973	0.004717	0.019140	0.005651	0.004778	0.029098	0.008342	0.031305	0.070105	0.006640	0.015688	0.008288	0.008996	0.006423	0.007071	0.005577	0.018148	0.038722	0.041299
the	0.027342	0.008897	0.006328	0.018773	0.017511	0.006704	0.026155	0.015679	0.058400	0.042243	0.003013	0.004807	0.002207	0.000426	0.003300	0.008203	0.036860	0.025718	0.003732	0.002477	0.002063	0.004556	0.014467	0.008799	0.003735	0.000897	0.001647	0.076570	0.031655	0.004354	0.002512	0.001157	0.007787	0.002887	0.007206	0.006801	0.001470	0.008356	0.001477	0.000866	0.005228	0.002527	0.011843	0.020994	0.005837	0.010633	0.014845	0.010766	0.002082	0.002246	0.002022	0.006252	0.183975	0.212714
last	0.025759	0.001264	0.001322	0.005479	0.004503	0.002624	0.006047	0.003453	0.017991	0.015112	0.001129	0.001494	0.001432	0.000227	0.002957	0.004621	0.012489	0.007859	0.001255	0.000841	0.001291	0.001810	0.008408	0.002948	0.001170	0.000910	0.001125	0.025910	0.014999	0.002154	0.001884	0.001065	0.002905	0.001544	0.003059	0.002197	0.001415	0.001841	0.000646	0.000493	0.002936	0.000663	0.002940	0.008747	0.003026	0.003263	0.005704	0.004407	0.000811	0.000630	0.002608	0.002110	0.343542	0.422976
step	0.015468	0.000943	0.000735	0.001175	0.002568	0.002907	0.006263	0.001615	0.014845	0.004160	0.000684	0.001113	0.000425	0.000147	0.000972	0.002355	0.009885	0.006683	0.001855	0.000475	0.000596	0.000665	0.005581	0.002458	0.000483	0.000142	0.000297	0.027099	0.005551	0.001878	0.000525	0.000316	0.001689	0.000824	0.001118	0.001539	0.000541	0.000962	0.000366	0.000254	0.001971	0.000485	0.002716	0.003112	0.001624	0.002199	0.009816	0.003867	0.001035	0.000956	0.000648	0.002094	0.357897	0.483427
in	0.024948	0.001229	0.000721	0.000994	0.001003	0.002154	0.007138	0.001726	0.010638	0.004340	0.000294	0.001878	0.000697	0.000185	0.000901	0.003180	0.012002	0.006717	0.000863	0.000529	0.000326	0.001017	0.005577	0.000903	0.000859	0.000099	0.000567	0.033285	0.004987	0.000702	0.000670	0.000281	0.003113	0.001117	0.000874	0.001232	0.000589	0.000683	0.000279	0.000556	0.002910	0.000810	0.001256	0.005782	0.001160	0.001296	0.006665	0.002269	0.001618	0.001039	0.001040	0.003636	0.362393	0.468277
a	0.012176	0.018423	0.008851	0.013158	0.041772	0.016486	0.045628	0.036282	0.027685	0.047520	0.007629	0.016546	0.007829	0.003487	0.012581	0.015233	0.041052	0.050537	0.004487	0.001783	0.005773	0.012020	0.004256	0.004703	0.005814	0.003835	0.003850	0.186714	0.043674	0.005639	0.006445	0.003434	0.006409	0.002632	0.004266	0.008325	0.006396	0.010610	0.009102	0.002211	0.029261	0.005533	0.019684	0.027731	0.005516	0.009410	0.008354	0.010051	0.008716	0.019391	0.006063	0.044558	0.019318	0.021163
process	0.022288	0.003216	0.001946	0.002330	0.006595	0.009137	0.013918	0.004271	0.018221	0.013065	0.002729	0.007237	0.002107	0.000724	0.003092	0.008070	0.013898	0.012553	0.005575	0.000839	0.000897	0.002253	0.003312	0.003151	0.001318	0.000283	0.000773	0.039307	0.005411	0.003020	0.001557	0.000555	0.002518	0.001549	0.002140	0.003353	0.002968	0.004792	0.002284	0.001985	0.005465	0.002229	0.012592	0.012149	0.003102	0.005880	0.010920	0.005426	0.002627	0.002721	0.001513	0.005547	0.299841	0.394752
that	0.018089	0.024247	0.007774	0.012941	0.014537	0.010220	0.058094	0.022711	0.048250	0.068033	0.004745	0.010267	0.004439	0.001395	0.005247	0.012406	0.036676	0.061652	0.006132	0.001351	0.002865	0.005810	0.007532	0.003440	0.003668	0.000908	0.002048	0.100070	0.019738	0.003170	0.003504	0.001239	0.003162	0.002093	0.007334	0.014710	0.007778	0.013622	0.006399	0.002265	0.019942	0.003067	0.014255	0.027350	0.006954	0.012550	0.021082	0.019099	0.011538	0.005518	0.002994	0.023355	0.089410	0.102322
is	0.016958	0.004173	0.002033	0.009080	0.015585	0.022238	0.097545	0.029885	0.064818	0.026752	0.004846	0.009778	0.001862	0.000805	0.002869	0.025087	0.084338	0.025008	0.005065	0.002262	0.002241	0.006272	0.004363	0.005273	0.004217	0.000309	0.001151	0.160422	0.037621	0.004716	0.003480	0.001115	0.002886	0.005157	0.006258	0.003610	0.004750	0.009617	0.005310	0.004132	0.036961	0.002865	0.015590	0.061778	0.002492	0.007642	0.004495	0.005783	0.006531	0.004969	0.002816	0.019153	0.048630	0.056407
inherent	0.014336	0.001557	0.001240	0.003729	0.004713	0.007885	0.049634	0.009132	0.034168	0.009787	0.001552	0.005349	0.001016	0.000772	0.002782	0.013269	0.046902	0.011278	0.001180	0.000862	0.001185	0.003511	0.004600	0.002782	0.002755	0.000352	0.000543	0.080867	0.016989	0.001413	0.003073	0.001403	0.002962	0.004400	0.002167	0.002591	0.002909	0.001991	0.001518	0.001215	0.010479	0.001187	0.003247	0.017050	0.001209	0.001977	0.003469	0.002955	0.003165	0.003776	0.001336	0.008075	0.254812	0.326892
##ly	0.017658	0.005991	0.002401	0.006495	0.010675	0.011776	0.082070	0.014983	0.064015	0.039852	0.003626	0.006600	0.001899	0.000538	0.003481	0.028575	0.100922	0.050090	0.004481	0.001338	0.002209	0.003522	0.010455	0.005183	0.001671	0.000204	0.000966	0.115867	0.023273	0.002500	0.002900	0.001206	0.001930	0.003768	0.005927	0.006773	0.004741	0.005878	0.003737	0.003353	0.020666	0.001295	0.009754	0.070898	0.003005	0.005499	0.005625	0.008992	0.010707	0.004770	0.002210	0.020585	0.080365	0.092099
none	0.032569	0.001075	0.001243	0.001578	0.002339	0.008647	0.015256	0.004421	0.035728	0.007331	0.001080	0.003487	0.000481	0.000357	0.001549	0.010355	0.046806	0.011272	0.002483	0.001432	0.001124	0.002511	0.008253	0.004713	0.002443	0.000177	0.000699	0.045590	0.009132	0.001649	0.002033	0.000731	0.003619	0.004814	0.002081	0.001900	0.001166	0.001459	0.000671	0.000820	0.003800	0.000830	0.003853	0.008345	0.000978	0.001489	0.004538	0.002356	0.002414	0.002388	0.001705	0.004826	0.290154	0.387248
##x	0.023215	0.000700	0.000805	0.000996	0.000706	0.002093	0.002495	0.000801	0.007885	0.003880	0.000355	0.001705	0.000391	0.000262	0.000805	0.004765	0.008088	0.002071	0.000247	0.000220	0.000391	0.000794	0.005136	0.000507	0.000457	0.000060	0.000265	0.017182	0.002139	0.000146	0.000245	0.000144	0.000653	0.000834	0.000927	0.000544	0.000369	0.000410	0.000174	0.000211	0.001131	0.000364	0.001126	0.001729	0.000156	0.000169	0.001163	0.000400	0.000390	0.000486	0.000813	0.000806	0.358755	0.538439
