TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
or	0.016648	0.000615	0.000465	0.003180	0.002121	0.053317	0.004294	0.025432	0.028193	0.141277	0.010306	0.056760	0.022983	0.029102	0.009059	0.015130	0.016329	0.005032	0.012052	0.007740	0.005609	0.016299	0.002886	0.005455	0.004116	0.006127	0.009877	0.000855	0.001637	0.001002	0.000371	0.000665	0.001157	0.002313	0.000296	0.004577	0.000085	0.006404	0.003650	0.000930	0.001363	0.000538	0.000265	0.002155	0.000161	0.000246	0.001314	0.002556	0.000139	0.001909	0.000688	0.001098	0.001623	0.000398	0.001942	0.001071	0.000314	0.002927	0.000365	0.001430	0.001752	0.000697	0.000234	0.000566	0.000275	0.000093	0.000406	0.002829	0.000145	0.000527	0.008098	0.427533
none	0.001206	0.001007	0.000072	0.000125	0.000096	0.000599	0.001654	0.001785	0.000332	0.008640	0.001187	0.194550	0.367257	0.149833	0.001656	0.000295	0.000523	0.000190	0.000184	0.000269	0.000541	0.000104	0.014033	0.000690	0.000533	0.000357	0.000207	0.000504	0.031702	0.023996	0.006085	0.001545	0.002045	0.000535	0.000045	0.000055	0.003638	0.002146	0.000556	0.000088	0.000183	0.000109	0.000080	0.000062	0.000074	0.000114	0.000089	0.000040	0.000096	0.000217	0.000205	0.000098	0.000035	0.000150	0.000045	0.000290	0.000037	0.000058	0.000043	0.001448	0.000093	0.000376	0.000254	0.009853	0.008537	0.001763	0.000333	0.000148	0.001165	0.005665	0.000208	0.147267
##xi	0.003975	0.002986	0.000243	0.000218	0.000179	0.001197	0.003985	0.001175	0.000838	0.010791	0.002025	0.091873	0.044731	0.066941	0.004831	0.000642	0.003799	0.001743	0.000974	0.000445	0.002600	0.000782	0.009032	0.002432	0.001300	0.001032	0.000866	0.001248	0.024520	0.036631	0.013103	0.001447	0.001647	0.001139	0.000284	0.000308	0.003359	0.002089	0.002541	0.000228	0.001100	0.000367	0.000335	0.000178	0.000324	0.000424	0.000351	0.000116	0.000286	0.000345	0.000201	0.000074	0.000132	0.000174	0.000152	0.000731	0.000092	0.000118	0.000084	0.000717	0.000164	0.000727	0.000546	0.006133	0.009381	0.003141	0.000344	0.000397	0.000831	0.002723	0.001290	0.617841
##sten	0.002390	0.008250	0.000303	0.001208	0.000748	0.001339	0.007179	0.001213	0.001071	0.009106	0.000499	0.007158	0.149942	0.062695	0.004905	0.001358	0.002993	0.000470	0.000693	0.002467	0.003500	0.001143	0.008834	0.001492	0.001175	0.000702	0.000829	0.001020	0.042010	0.010598	0.006335	0.002646	0.001614	0.007494	0.001100	0.000548	0.004457	0.003757	0.002225	0.000406	0.000303	0.000418	0.000141	0.000246	0.000289	0.000356	0.000093	0.000110	0.000146	0.000224	0.000888	0.000247	0.000146	0.000550	0.000220	0.002125	0.000078	0.000123	0.000119	0.000400	0.000219	0.000169	0.000335	0.013495	0.003074	0.001624	0.000882	0.000161	0.000375	0.004375	0.001043	0.599157
##t	0.000037	0.000136	0.000023	0.000050	0.000006	0.000040	0.000540	0.000061	0.000037	0.001247	0.000487	0.300308	0.362990	0.276385	0.000210	0.000072	0.000108	0.000224	0.000025	0.000147	0.000032	0.000024	0.001403	0.000232	0.000039	0.000124	0.000042	0.000160	0.027399	0.010520	0.001577	0.000040	0.000101	0.000253	0.000011	0.000009	0.000172	0.000151	0.000102	0.000009	0.000019	0.000019	0.000014	0.000005	0.000041	0.000008	0.000009	0.000003	0.000003	0.000019	0.000046	0.000005	0.000010	0.000011	0.000008	0.000108	0.000008	0.000005	0.000008	0.000185	0.000014	0.000054	0.000050	0.006180	0.003687	0.000595	0.000012	0.000049	0.000958	0.000192	0.000013	0.002132
because	0.009904	0.000641	0.003171	0.003770	0.001680	0.004993	0.001183	0.008668	0.021910	0.030946	0.017149	0.011304	0.000909	0.036673	0.010653	0.003781	0.005453	0.002830	0.005885	0.463083	0.001783	0.002154	0.011724	0.001628	0.003403	0.007192	0.001217	0.000410	0.000945	0.000223	0.000139	0.000492	0.007194	0.000901	0.001158	0.001369	0.000359	0.001896	0.005241	0.001047	0.000255	0.000127	0.000309	0.000468	0.000451	0.000274	0.001337	0.000581	0.000180	0.002096	0.001633	0.000237	0.002142	0.000653	0.000753	0.000169	0.001447	0.000499	0.001179	0.001130	0.000314	0.000153	0.000092	0.000277	0.000060	0.000023	0.000237	0.002877	0.000084	0.000203	0.001447	0.283253
,	0.012253	0.001520	0.006479	0.013146	0.001258	0.002260	0.000110	0.005585	0.001588	0.004981	0.012107	0.000917	0.005442	0.004838	0.002823	0.015744	0.004214	0.083399	0.056458	0.024858	0.003441	0.003243	0.001220	0.000968	0.002827	0.005285	0.001833	0.000285	0.000648	0.000766	0.001409	0.000649	0.001493	0.044806	0.000881	0.001606	0.000117	0.000355	0.005116	0.001450	0.000439	0.000163	0.000684	0.000729	0.000289	0.000331	0.001045	0.000648	0.000279	0.009756	0.001451	0.000809	0.000562	0.000084	0.000255	0.000063	0.000194	0.000401	0.000442	0.000233	0.000824	0.000085	0.000057	0.000178	0.000169	0.000198	0.000236	0.000807	0.000063	0.000152	0.006034	0.633963
among	0.013345	0.000617	0.009386	0.021781	0.017655	0.006660	0.000056	0.004027	0.002671	0.002024	0.003399	0.001031	0.000253	0.001285	0.002282	0.008815	0.005475	0.040967	0.496444	0.006493	0.012101	0.011244	0.000530	0.001188	0.001637	0.005193	0.004026	0.000200	0.000138	0.000068	0.000088	0.000421	0.000320	0.016716	0.001718	0.004572	0.000058	0.000961	0.000782	0.001189	0.000239	0.000015	0.000059	0.000827	0.000044	0.000139	0.000433	0.001115	0.000037	0.006810	0.000206	0.001429	0.001649	0.000101	0.000794	0.000071	0.000103	0.000959	0.000196	0.000439	0.000644	0.000187	0.000025	0.000032	0.000013	0.000008	0.000062	0.000288	0.000007	0.000084	0.004694	0.270474
other	0.012402	0.000585	0.005173	0.002288	0.008441	0.014106	0.000831	0.001753	0.002162	0.003862	0.003543	0.000549	0.003672	0.000935	0.003804	0.063246	0.020275	0.257705	0.016430	0.013612	0.020864	0.042167	0.002702	0.002460	0.039107	0.009227	0.009814	0.000495	0.000258	0.000306	0.000349	0.000325	0.000322	0.146747	0.004573	0.013234	0.000235	0.001312	0.003980	0.002613	0.000296	0.000098	0.000432	0.001666	0.000049	0.000125	0.000347	0.001557	0.000102	0.000597	0.000314	0.000255	0.001032	0.000073	0.000854	0.000304	0.000132	0.001309	0.000088	0.000247	0.000993	0.000051	0.000031	0.000026	0.000043	0.000030	0.000057	0.000580	0.000033	0.000074	0.005071	0.246670
reasons	0.011474	0.001837	0.003905	0.002563	0.000749	0.001359	0.000339	0.000493	0.007375	0.021963	0.006631	0.014481	0.002980	0.034764	0.007209	0.010729	0.007507	0.006156	0.001822	0.006233	0.005847	0.004383	0.004459	0.003054	0.011454	0.010246	0.004596	0.000360	0.006088	0.003441	0.001481	0.000893	0.001055	0.001216	0.002010	0.002308	0.000252	0.001682	0.009058	0.000962	0.000873	0.000081	0.001074	0.000482	0.000260	0.000257	0.000989	0.000598	0.000383	0.000575	0.000865	0.000109	0.000761	0.000187	0.000440	0.000045	0.000316	0.000267	0.000113	0.000201	0.000464	0.000089	0.000045	0.001015	0.000456	0.000157	0.000075	0.002033	0.000231	0.000992	0.003239	0.756917
,	0.003066	0.001710	0.008029	0.023476	0.002830	0.003636	0.000606	0.003139	0.003732	0.003793	0.007439	0.000660	0.000764	0.004492	0.002962	0.019428	0.005653	0.315355	0.097815	0.162373	0.003759	0.008755	0.008970	0.003689	0.009386	0.027016	0.003768	0.001002	0.000516	0.000342	0.000938	0.000691	0.003350	0.062941	0.009746	0.005597	0.000292	0.003567	0.005622	0.002487	0.000126	0.000118	0.000482	0.000628	0.000457	0.000425	0.001576	0.000624	0.000294	0.005242	0.001455	0.001844	0.002212	0.000447	0.000344	0.000626	0.000457	0.000400	0.001275	0.000384	0.000932	0.000045	0.000078	0.000084	0.000071	0.000126	0.000189	0.000643	0.000032	0.000148	0.002782	0.142060
the	0.001096	0.011412	0.008455	0.042580	0.004380	0.001411	0.002990	0.003964	0.007402	0.023050	0.006433	0.008074	0.001460	0.024727	0.004805	0.055473	0.001355	0.025309	0.010434	0.269138	0.004952	0.004638	0.094564	0.007850	0.021705	0.066761	0.008510	0.004214	0.005714	0.006237	0.004421	0.003664	0.039137	0.018893	0.021807	0.005618	0.001490	0.016704	0.006813	0.003138	0.000291	0.000205	0.003213	0.000391	0.001802	0.002171	0.002036	0.001242	0.002967	0.011680	0.010735	0.006147	0.002778	0.001540	0.000492	0.003470	0.002092	0.000399	0.004098	0.002130	0.003107	0.000134	0.000346	0.000783	0.001316	0.000505	0.000736	0.002371	0.000450	0.001594	0.001778	0.066219
phase	0.006078	0.021244	0.003982	0.004379	0.000510	0.001454	0.013644	0.001479	0.002812	0.007953	0.002497	0.010400	0.001186	0.038095	0.004457	0.002137	0.003017	0.007495	0.002117	0.008493	0.005001	0.002408	0.045330	0.021992	0.028145	0.037723	0.007885	0.011754	0.026763	0.009235	0.005141	0.021507	0.017453	0.004372	0.004571	0.001873	0.010091	0.078564	0.007322	0.009259	0.005887	0.010080	0.009502	0.000863	0.002988	0.003709	0.006702	0.002099	0.006190	0.002126	0.001949	0.000940	0.002027	0.001579	0.000602	0.002339	0.002327	0.000947	0.001367	0.002944	0.003905	0.003357	0.002062	0.005982	0.001634	0.000765	0.004158	0.002624	0.002026	0.018468	0.002028	0.386006
-	0.031949	0.000483	0.000968	0.001712	0.000307	0.003599	0.000555	0.013269	0.002195	0.007502	0.001594	0.005549	0.001861	0.003163	0.001770	0.023375	0.028799	0.061650	0.000642	0.015386	0.007856	0.007961	0.085226	0.031574	0.278760	0.031072	0.003365	0.001150	0.001000	0.001434	0.001737	0.001442	0.034691	0.091431	0.002059	0.002930	0.000693	0.024938	0.001319	0.001405	0.000418	0.000046	0.004412	0.001119	0.000166	0.000893	0.002628	0.001173	0.000450	0.004044	0.001021	0.000336	0.001046	0.000211	0.000508	0.000832	0.000888	0.001037	0.000464	0.000097	0.001112	0.000219	0.000090	0.000135	0.000218	0.000309	0.000366	0.000676	0.000719	0.000588	0.018138	0.137267
in	0.019218	0.007351	0.000866	0.004447	0.002035	0.005537	0.000589	0.012118	0.001813	0.015026	0.007596	0.017996	0.013430	0.016893	0.003807	0.005161	0.003753	0.010307	0.001192	0.014521	0.007509	0.010049	0.376627	0.024861	0.003602	0.027747	0.010061	0.019108	0.009456	0.003738	0.005324	0.003711	0.007653	0.029665	0.004076	0.004459	0.010070	0.079042	0.002413	0.003725	0.003395	0.000963	0.001723	0.000770	0.001867	0.002256	0.001542	0.002516	0.000568	0.004222	0.006064	0.006698	0.003365	0.000956	0.001171	0.005795	0.000409	0.000729	0.002128	0.001190	0.002182	0.000900	0.003102	0.002144	0.001186	0.000801	0.001695	0.000722	0.000801	0.001072	0.009923	0.120596
of	0.005647	0.006892	0.003872	0.023324	0.003320	0.002221	0.002588	0.009444	0.009262	0.012691	0.001764	0.014509	0.012105	0.024663	0.005080	0.057482	0.010521	0.014062	0.003207	0.038119	0.012168	0.017214	0.215855	0.017149	0.142919	0.020642	0.008885	0.030088	0.020826	0.012610	0.011954	0.002586	0.013177	0.007619	0.024650	0.006856	0.004976	0.020332	0.009009	0.006907	0.000316	0.000351	0.002497	0.001583	0.011672	0.007008	0.000516	0.000533	0.000595	0.004266	0.003738	0.005648	0.002752	0.003819	0.000932	0.002606	0.001853	0.000707	0.004263	0.000614	0.000918	0.000357	0.002346	0.002312	0.002478	0.002120	0.000319	0.000382	0.000235	0.001283	0.001538	0.062245
the	0.002257	0.026089	0.003365	0.024006	0.002514	0.001636	0.009572	0.003922	0.004148	0.013127	0.003628	0.007729	0.010098	0.038931	0.006670	0.024347	0.003056	0.012845	0.002308	0.076754	0.005584	0.005399	0.142528	0.016131	0.022911	0.033312	0.010175	0.006192	0.014919	0.009259	0.021747	0.015181	0.119582	0.026656	0.007119	0.004381	0.025736	0.043188	0.015229	0.004855	0.000794	0.001214	0.003326	0.000387	0.005153	0.005315	0.001180	0.001005	0.006719	0.003278	0.004990	0.005948	0.001650	0.001010	0.000462	0.009229	0.001343	0.000560	0.006034	0.012342	0.003268	0.002730	0.000618	0.001979	0.002192	0.003324	0.001869	0.001889	0.001631	0.008590	0.001754	0.071134
re	0.000403	0.001117	0.000082	0.000032	0.000022	0.000059	0.001615	0.000101	0.000042	0.000335	0.000113	0.008718	0.021749	0.036583	0.000480	0.000075	0.000187	0.000015	0.000016	0.000158	0.000408	0.000232	0.013244	0.000561	0.002850	0.000665	0.000522	0.001252	0.655523	0.086522	0.010075	0.003978	0.002800	0.000264	0.000189	0.000138	0.002404	0.003142	0.002871	0.000197	0.000248	0.000842	0.000217	0.000072	0.000233	0.001239	0.000085	0.000124	0.000783	0.000150	0.000829	0.000067	0.000048	0.000172	0.000093	0.001081	0.000105	0.000067	0.000147	0.000405	0.000101	0.000448	0.000298	0.097348	0.014291	0.003502	0.000884	0.000117	0.004018	0.007591	0.000223	0.004436
##man	0.015717	0.003472	0.000072	0.000074	0.000073	0.000427	0.004480	0.000640	0.000117	0.002609	0.000225	0.025449	0.015278	0.010271	0.000451	0.000429	0.001449	0.000860	0.000360	0.003096	0.006593	0.000680	0.020114	0.007335	0.006041	0.005907	0.002814	0.025878	0.030335	0.111487	0.014650	0.005128	0.017730	0.003175	0.000621	0.000452	0.011863	0.008030	0.000561	0.001390	0.000975	0.001427	0.003213	0.000337	0.000802	0.001259	0.000893	0.000729	0.001283	0.000598	0.000268	0.000380	0.000208	0.000116	0.000173	0.000589	0.000510	0.000430	0.000344	0.000779	0.000743	0.008656	0.006320	0.006711	0.017456	0.002246	0.001362	0.000478	0.006230	0.001430	0.007666	0.559055
##uf	0.004110	0.004301	0.000145	0.000070	0.000022	0.000035	0.000527	0.000009	0.000021	0.000237	0.000116	0.011770	0.001052	0.020361	0.000687	0.000042	0.000282	0.000175	0.000078	0.000579	0.000493	0.000024	0.004187	0.000570	0.000823	0.000754	0.000078	0.001624	0.031088	0.004144	0.005271	0.003708	0.002238	0.000212	0.000242	0.000042	0.006176	0.005405	0.000083	0.000503	0.000617	0.001675	0.000404	0.000054	0.000097	0.000366	0.000443	0.000061	0.000483	0.000038	0.000062	0.000039	0.000104	0.000029	0.000021	0.000155	0.000135	0.000036	0.000057	0.000392	0.000100	0.001564	0.000605	0.008730	0.001097	0.001360	0.000404	0.000050	0.000229	0.002107	0.000930	0.865274
##act	0.004417	0.019443	0.000111	0.000039	0.000016	0.000097	0.000210	0.000040	0.000027	0.000297	0.000766	0.063641	0.198984	0.036253	0.000573	0.000194	0.000451	0.000313	0.000055	0.000074	0.000693	0.000169	0.005376	0.000923	0.000644	0.001014	0.000595	0.004893	0.046209	0.129321	0.018378	0.004499	0.001714	0.000541	0.000050	0.000077	0.014673	0.001777	0.000898	0.000214	0.000515	0.000259	0.000325	0.000078	0.000390	0.000194	0.000296	0.000098	0.001453	0.000089	0.000165	0.000066	0.000041	0.000019	0.000030	0.000215	0.000043	0.000047	0.000087	0.001379	0.000187	0.000693	0.001637	0.010995	0.042609	0.004009	0.001377	0.000086	0.001053	0.000665	0.001673	0.370569
##uring	0.000915	0.000299	0.000080	0.000104	0.000007	0.000016	0.000065	0.000100	0.000022	0.000341	0.000781	0.251001	0.022164	0.020246	0.000229	0.000095	0.000309	0.001153	0.000191	0.000081	0.000140	0.000035	0.010566	0.000971	0.000492	0.000999	0.000097	0.015822	0.255397	0.201451	0.065901	0.000948	0.000564	0.000414	0.000164	0.000030	0.002694	0.001915	0.000115	0.000088	0.000204	0.000085	0.000178	0.000031	0.000266	0.000141	0.000116	0.000017	0.000192	0.000111	0.000086	0.000094	0.000058	0.000131	0.000024	0.000616	0.000425	0.000019	0.000153	0.000238	0.000036	0.001621	0.004549	0.052274	0.053822	0.008403	0.000157	0.000174	0.001440	0.004729	0.000273	0.012329
requirements	0.024101	0.006780	0.001603	0.003766	0.000559	0.001831	0.003023	0.000964	0.001067	0.009718	0.003748	0.003571	0.003690	0.021423	0.003032	0.004855	0.003414	0.002414	0.000471	0.001709	0.006521	0.004023	0.014805	0.004502	0.013793	0.015697	0.011348	0.006412	0.013509	0.011185	0.006766	0.019844	0.006897	0.003458	0.002254	0.004158	0.021480	0.104611	0.003258	0.003348	0.004362	0.000378	0.003980	0.001359	0.003303	0.001623	0.001892	0.003631	0.009446	0.000720	0.002793	0.000748	0.001058	0.001544	0.001274	0.003742	0.001902	0.001421	0.001345	0.002199	0.001611	0.003155	0.001129	0.004124	0.003063	0.001304	0.003000	0.002360	0.003859	0.011726	0.008602	0.527743
combined	0.004975	0.001250	0.015248	0.010866	0.005880	0.001929	0.000480	0.000649	0.014184	0.006794	0.007303	0.003340	0.000710	0.018131	0.004855	0.009557	0.003712	0.035638	0.028250	0.039712	0.012670	0.009538	0.049864	0.005008	0.045257	0.061883	0.011571	0.003409	0.012508	0.005791	0.001544	0.004504	0.008861	0.005123	0.131242	0.029604	0.001003	0.009070	0.003933	0.006188	0.000774	0.000288	0.001566	0.001758	0.000623	0.000513	0.002357	0.000961	0.001316	0.002096	0.002797	0.000340	0.003415	0.008953	0.001390	0.000678	0.003053	0.000634	0.001180	0.000504	0.000740	0.000089	0.000152	0.000963	0.000668	0.000168	0.000170	0.002564	0.000301	0.000396	0.002264	0.324297
with	0.001037	0.000046	0.000079	0.000253	0.000101	0.000216	0.000105	0.000300	0.000053	0.000538	0.000096	0.000107	0.001239	0.000858	0.000154	0.001237	0.000504	0.004576	0.000200	0.004173	0.000648	0.002006	0.004807	0.000567	0.004446	0.003225	0.001730	0.000264	0.000632	0.000770	0.000317	0.000344	0.000429	0.925767	0.001563	0.004431	0.001441	0.003354	0.005199	0.000551	0.000055	0.000025	0.000647	0.000746	0.000182	0.000402	0.000278	0.000571	0.000051	0.000908	0.000349	0.000098	0.000413	0.000125	0.000547	0.001400	0.000385	0.000284	0.000136	0.000040	0.000132	0.000031	0.000017	0.000113	0.000148	0.000042	0.000038	0.000163	0.000138	0.000170	0.000555	0.012452
the	0.003339	0.015766	0.006420	0.019479	0.001797	0.000582	0.002501	0.000656	0.001319	0.005089	0.001459	0.001539	0.000863	0.014560	0.002855	0.020834	0.001235	0.016059	0.003609	0.083810	0.004639	0.003168	0.040184	0.006316	0.017623	0.025843	0.006654	0.002529	0.005912	0.006806	0.004955	0.005060	0.038742	0.085395	0.035619	0.013109	0.009682	0.035788	0.028217	0.009659	0.000739	0.000464	0.007258	0.001288	0.003910	0.004346	0.003268	0.001899	0.006595	0.007249	0.014189	0.003123	0.004151	0.002303	0.001100	0.011532	0.003031	0.000902	0.004176	0.003775	0.003594	0.000479	0.000290	0.001344	0.001956	0.000968	0.000906	0.003792	0.000652	0.004807	0.002476	0.303760
compliance	0.010537	0.005403	0.000058	0.000113	0.000084	0.000333	0.003921	0.000142	0.000120	0.001069	0.000095	0.001002	0.000255	0.000995	0.000234	0.000588	0.000211	0.000023	0.000080	0.000539	0.001253	0.000250	0.005827	0.000562	0.000883	0.000943	0.001037	0.001673	0.000587	0.002560	0.002093	0.009676	0.023840	0.000200	0.000155	0.000423	0.055114	0.009213	0.000768	0.001401	0.000975	0.000408	0.000711	0.000299	0.000396	0.001131	0.001007	0.000871	0.010566	0.000210	0.000216	0.000208	0.000264	0.000154	0.000211	0.001108	0.000475	0.000542	0.000888	0.001039	0.001056	0.015668	0.001327	0.000404	0.001255	0.000840	0.001989	0.000709	0.000264	0.006967	0.004909	0.798679
