TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
##sten	0.063496	0.026121	0.012172	0.018800	0.008075	0.014051	0.027685	0.012348	0.009037	0.016598	0.004678	0.008335	0.023221	0.018515	0.007629	0.008643	0.001408	0.009086	0.014656	0.021917	0.001470	0.012640	0.023247	0.019844	0.008579	0.011774	0.015103	0.009965	0.018781	0.004363	0.023806	0.013492	0.020910	0.012761	0.008437	0.015921	0.011459	0.013484	0.009379	0.011818	0.013123	0.018183	0.005798	0.014011	0.022805	0.022297	0.011513	0.012476	0.013577	0.016375	0.009995	0.020573	0.007870	0.010293	0.011826	0.020256	0.007073	0.010805	0.016142	0.008164	0.006025	0.007781	0.007669	0.016394	0.003571	0.020389	0.012800	0.005210	0.016456	0.008912	0.019192	0.008743
##t	0.030911	0.016671	0.018171	0.011332	0.006073	0.003736	0.039572	0.012145	0.011585	0.029469	0.004735	0.030564	0.030292	0.008483	0.005000	0.012647	0.001417	0.024077	0.011003	0.012660	0.001598	0.003756	0.029850	0.005172	0.011291	0.006841	0.003541	0.028853	0.009959	0.009641	0.010114	0.025007	0.018795	0.014368	0.009979	0.003435	0.051106	0.020943	0.013010	0.009704	0.012162	0.022361	0.013052	0.002833	0.014528	0.006648	0.005351	0.002774	0.012510	0.020282	0.016611	0.008254	0.008047	0.014565	0.002663	0.021205	0.015694	0.002524	0.009455	0.035842	0.005892	0.014719	0.021670	0.008231	0.008020	0.008663	0.012971	0.019648	0.012429	0.012417	0.007432	0.013040
because	0.009382	0.008058	0.013803	0.011316	0.011555	0.007455	0.017009	0.013629	0.007745	0.023950	0.005557	0.025482	0.012493	0.013171	0.012221	0.014101	0.001851	0.017257	0.014291	0.011431	0.002160	0.007690	0.022423	0.004458	0.012899	0.008440	0.007656	0.018565	0.013447	0.017204	0.008514	0.016152	0.022744	0.018943	0.012302	0.008024	0.035443	0.023713	0.013801	0.019168	0.026083	0.015844	0.017321	0.006597	0.029754	0.009367	0.006671	0.005780	0.015604	0.016724	0.029077	0.020746	0.014775	0.018556	0.005540	0.012691	0.014359	0.005484	0.011384	0.011743	0.010535	0.011762	0.014065	0.009587	0.013327	0.006944	0.014388	0.014597	0.026134	0.010948	0.013267	0.014844
,	0.010382	0.007434	0.011438	0.008418	0.016190	0.005203	0.009406	0.012070	0.008356	0.017978	0.007905	0.018929	0.010797	0.011568	0.010171	0.028866	0.001671	0.026597	0.009387	0.005949	0.002259	0.005882	0.014263	0.008456	0.017069	0.008821	0.006346	0.017010	0.010981	0.014050	0.009097	0.029654	0.013611	0.022673	0.031642	0.006433	0.030662	0.014015	0.016894	0.033258	0.018639	0.008729	0.030652	0.005293	0.021763	0.005912	0.006713	0.004710	0.008665	0.014570	0.014842	0.008541	0.025855	0.012692	0.004658	0.008892	0.027895	0.004763	0.015878	0.005770	0.024414	0.010610	0.012666	0.008250	0.011201	0.007231	0.009313	0.035607	0.014960	0.012421	0.010171	0.035929
among	0.008622	0.037590	0.003406	0.007835	0.006314	0.004770	0.030825	0.006609	0.005087	0.045686	0.002314	0.072844	0.018129	0.004670	0.003211	0.011362	0.000465	0.011034	0.031032	0.025081	0.000520	0.004899	0.027630	0.001146	0.007356	0.006887	0.004604	0.043715	0.004458	0.008815	0.005737	0.010786	0.025293	0.029261	0.003602	0.004425	0.043358	0.021936	0.003360	0.009672	0.039673	0.066145	0.005282	0.003334	0.035921	0.010111	0.004690	0.003076	0.015108	0.006648	0.010695	0.019391	0.007292	0.006041	0.002627	0.013088	0.006664	0.002642	0.013909	0.007855	0.004940	0.012736	0.028953	0.002780	0.005404	0.004401	0.006371	0.005271	0.023033	0.001730	0.012483	0.007361
other	0.016626	0.007658	0.012728	0.009037	0.017953	0.010799	0.007612	0.010913	0.015363	0.016051	0.009979	0.031692	0.021377	0.011382	0.015799	0.020358	0.003464	0.018206	0.022431	0.009469	0.003896	0.011204	0.012213	0.008179	0.018879	0.010710	0.012111	0.017578	0.011397	0.020348	0.012973	0.015279	0.011057	0.029607	0.018046	0.011622	0.018039	0.015919	0.013128	0.016756	0.020166	0.016899	0.017326	0.009996	0.040543	0.008388	0.008269	0.008686	0.009920	0.010813	0.015463	0.012396	0.012179	0.016863	0.007628	0.005870	0.016746	0.007839	0.015179	0.006318	0.017091	0.007650	0.011337	0.007674	0.013961	0.009335	0.011421	0.017408	0.021533	0.011337	0.004531	0.021395
reasons	0.022780	0.020746	0.012753	0.015289	0.007000	0.003313	0.040261	0.011188	0.005324	0.027244	0.009215	0.015864	0.018231	0.013065	0.012433	0.013778	0.001637	0.013147	0.016996	0.016456	0.001717	0.003113	0.057669	0.009194	0.011397	0.005717	0.003373	0.015806	0.009677	0.016182	0.022183	0.016541	0.033153	0.015593	0.007187	0.003421	0.031984	0.021433	0.022079	0.005465	0.019062	0.015783	0.018298	0.002683	0.024123	0.014104	0.004475	0.002254	0.028292	0.010438	0.018899	0.008665	0.003450	0.010525	0.002151	0.025994	0.009874	0.002055	0.014494	0.011227	0.006030	0.019507	0.011227	0.007028	0.011522	0.017122	0.011370	0.010286	0.027637	0.007413	0.006508	0.007904
,	0.008606	0.007292	0.012685	0.008796	0.014628	0.005326	0.009254	0.013233	0.007783	0.017654	0.009625	0.016590	0.010294	0.011558	0.010954	0.028795	0.002470	0.027108	0.009346	0.005820	0.003165	0.005995	0.013279	0.008871	0.017253	0.008770	0.006467	0.017290	0.012347	0.014156	0.009204	0.028241	0.013021	0.022246	0.032340	0.006776	0.029714	0.013425	0.017826	0.031041	0.018086	0.009140	0.031301	0.005669	0.020775	0.006159	0.007080	0.005042	0.008802	0.014939	0.015886	0.008351	0.024766	0.012856	0.004942	0.009281	0.027210	0.005115	0.015535	0.006263	0.023303	0.010735	0.013800	0.009765	0.011813	0.007708	0.010463	0.036625	0.014395	0.013811	0.010523	0.030614
the	0.010482	0.010148	0.011006	0.009857	0.017256	0.006658	0.009603	0.009336	0.009084	0.022766	0.004601	0.024647	0.010162	0.011989	0.012061	0.023208	0.001211	0.017933	0.012051	0.007746	0.001628	0.008093	0.013900	0.005939	0.014023	0.009559	0.008538	0.020322	0.011716	0.010274	0.009869	0.031502	0.015350	0.012983	0.023355	0.008076	0.023703	0.018881	0.010693	0.034203	0.028488	0.014116	0.024752	0.006966	0.018267	0.006937	0.007282	0.006375	0.009505	0.016208	0.018140	0.016316	0.028551	0.014823	0.006329	0.007187	0.024427	0.006338	0.014909	0.006775	0.020903	0.007711	0.015475	0.008750	0.008180	0.008209	0.016411	0.026830	0.018954	0.014190	0.015366	0.021917
phase	0.009333	0.010489	0.019180	0.009081	0.018711	0.028643	0.007807	0.009757	0.008931	0.019662	0.010048	0.023728	0.016939	0.010262	0.011714	0.012792	0.003013	0.007669	0.015596	0.015208	0.002909	0.029905	0.005774	0.007923	0.017042	0.010297	0.029296	0.010663	0.012471	0.011328	0.012678	0.012714	0.016215	0.017183	0.021958	0.034211	0.014394	0.015516	0.015406	0.011450	0.011336	0.006220	0.014310	0.027672	0.016283	0.007475	0.009681	0.030679	0.009549	0.009514	0.010037	0.023508	0.011295	0.010335	0.026869	0.007105	0.010324	0.026508	0.012807	0.009137	0.017606	0.004602	0.010911	0.011574	0.011043	0.012932	0.005793	0.017572	0.010270	0.006560	0.019821	0.002778
-	0.010713	0.008165	0.013349	0.012534	0.008078	0.005662	0.012894	0.011108	0.013027	0.023129	0.003335	0.010530	0.014887	0.016380	0.007448	0.011803	0.000921	0.021798	0.007453	0.009500	0.001066	0.006085	0.016717	0.004067	0.025396	0.011885	0.006201	0.022298	0.017519	0.010525	0.006619	0.024957	0.023113	0.023405	0.021353	0.006344	0.034866	0.020337	0.018673	0.015596	0.019220	0.017386	0.024119	0.005716	0.024679	0.008267	0.009762	0.005258	0.016852	0.015814	0.024151	0.008080	0.012421	0.023409	0.004765	0.013426	0.026522	0.005111	0.018020	0.015317	0.016102	0.017274	0.017865	0.012767	0.008924	0.005837	0.010846	0.021169	0.015713	0.013247	0.009286	0.012937
in	0.011383	0.011860	0.011809	0.009198	0.010230	0.004440	0.022283	0.011885	0.009299	0.017622	0.008080	0.014736	0.013913	0.016513	0.008730	0.026119	0.002091	0.021203	0.008790	0.009708	0.002485	0.005522	0.022435	0.011989	0.021154	0.011835	0.005318	0.016440	0.012464	0.012472	0.011915	0.017492	0.016020	0.015440	0.019659	0.005065	0.037734	0.015394	0.010676	0.024434	0.016717	0.028633	0.021170	0.004060	0.020067	0.008080	0.008848	0.003972	0.010055	0.018546	0.016527	0.011051	0.021368	0.014832	0.003945	0.011417	0.028499	0.004304	0.010516	0.007466	0.019338	0.012867	0.014827	0.009752	0.010769	0.011195	0.014172	0.026123	0.016206	0.016825	0.011033	0.020988
of	0.012924	0.006855	0.016544	0.009581	0.011213	0.004273	0.018084	0.013108	0.010158	0.014627	0.008906	0.013519	0.010373	0.012296	0.012891	0.027932	0.002249	0.017745	0.009969	0.006456	0.002711	0.004958	0.022064	0.012348	0.022417	0.009751	0.005105	0.016229	0.016617	0.010953	0.016605	0.021929	0.010913	0.016819	0.028588	0.005197	0.027989	0.015684	0.016878	0.021236	0.012991	0.013936	0.027995	0.004290	0.018509	0.005702	0.008292	0.004015	0.008695	0.022518	0.019507	0.007809	0.017531	0.016138	0.003972	0.012820	0.033144	0.004198	0.014394	0.004936	0.017404	0.013115	0.014321	0.014857	0.009817	0.015868	0.013027	0.030946	0.015370	0.020027	0.010569	0.018599
the	0.009187	0.009638	0.010459	0.009693	0.016948	0.006346	0.009122	0.009104	0.008485	0.019027	0.005230	0.020653	0.009968	0.012807	0.010810	0.023795	0.001430	0.017723	0.010611	0.006472	0.001956	0.007925	0.012864	0.006136	0.016754	0.009794	0.008184	0.020687	0.011418	0.009530	0.010016	0.030397	0.014184	0.012952	0.026591	0.007968	0.022789	0.018908	0.010655	0.032978	0.024242	0.013385	0.029045	0.006810	0.018616	0.006415	0.007280	0.006372	0.009219	0.015864	0.017987	0.013368	0.029307	0.015552	0.006341	0.006515	0.030045	0.006649	0.013692	0.006404	0.024757	0.009085	0.016499	0.008709	0.008052	0.008887	0.017476	0.032893	0.018237	0.016800	0.012620	0.022684
re	0.047084	0.009486	0.017453	0.014238	0.013979	0.009461	0.021412	0.010235	0.014102	0.026903	0.004294	0.017466	0.017498	0.011833	0.008033	0.017059	0.001011	0.012267	0.011055	0.012296	0.001278	0.010330	0.017588	0.011955	0.020308	0.006686	0.010652	0.009697	0.010313	0.007280	0.020436	0.034379	0.013064	0.011345	0.018797	0.011187	0.016317	0.020889	0.012505	0.014262	0.017978	0.015080	0.022032	0.009203	0.032355	0.007252	0.005495	0.009497	0.007988	0.016482	0.014806	0.012621	0.011499	0.015141	0.008538	0.009403	0.024751	0.008466	0.012984	0.006128	0.016591	0.009402	0.007177	0.008152	0.005954	0.016441	0.020445	0.018647	0.021249	0.010350	0.008521	0.012939
##man	0.021384	0.042038	0.009758	0.011240	0.003148	0.007217	0.030139	0.008158	0.007431	0.058271	0.004150	0.012320	0.026495	0.015885	0.009449	0.004850	0.001045	0.015192	0.016058	0.022113	0.001113	0.007266	0.010822	0.004214	0.007826	0.008517	0.007044	0.012901	0.011099	0.011790	0.011233	0.041012	0.021310	0.009242	0.005946	0.007236	0.013411	0.019820	0.008520	0.003935	0.015314	0.040860	0.008082	0.006151	0.023021	0.012008	0.008166	0.006575	0.027690	0.012072	0.008119	0.008589	0.003389	0.017178	0.006605	0.018823	0.010892	0.005868	0.015935	0.051063	0.006230	0.009421	0.011508	0.010266	0.010640	0.010822	0.020762	0.007268	0.016417	0.019905	0.009692	0.010071
##uf	0.082440	0.021522	0.015587	0.008959	0.003400	0.010487	0.032143	0.030619	0.015126	0.005393	0.002519	0.012729	0.025086	0.011143	0.008009	0.004459	0.000530	0.014600	0.005160	0.016240	0.000600	0.009607	0.010199	0.006483	0.014947	0.027299	0.008894	0.012991	0.014971	0.001795	0.007120	0.022238	0.012147	0.006472	0.012802	0.008718	0.021418	0.005886	0.015078	0.017299	0.003846	0.014972	0.008252	0.008032	0.003483	0.006187	0.027407	0.009275	0.009894	0.060429	0.007291	0.012336	0.017680	0.008120	0.008957	0.007251	0.014306	0.008212	0.007974	0.038317	0.012465	0.018455	0.011959	0.015192	0.001703	0.007342	0.014984	0.014029	0.003122	0.031236	0.013363	0.010814
##act	0.135800	0.012268	0.010940	0.022521	0.014154	0.028508	0.017046	0.016559	0.008332	0.023215	0.010773	0.031195	0.012546	0.006714	0.003995	0.010309	0.001358	0.015361	0.024751	0.013295	0.001300	0.023309	0.014966	0.008030	0.008879	0.008985	0.025590	0.008737	0.008439	0.005859	0.012342	0.022369	0.010678	0.019951	0.009109	0.028782	0.015862	0.009877	0.012783	0.006873	0.007006	0.017361	0.005391	0.021413	0.018867	0.013542	0.006947	0.021163	0.005434	0.011368	0.005028	0.010153	0.004865	0.005974	0.017005	0.012521	0.006257	0.016991	0.011700	0.008305	0.003665	0.011734	0.005932	0.005758	0.004166	0.008231	0.017561	0.008847	0.009866	0.004851	0.003535	0.006201
##uring	0.013063	0.035794	0.008183	0.018272	0.007192	0.007462	0.062674	0.006913	0.009903	0.011716	0.006195	0.004908	0.013509	0.019231	0.006718	0.007736	0.002424	0.016962	0.012948	0.025840	0.002780	0.007480	0.030041	0.006664	0.018072	0.012599	0.007522	0.011410	0.011353	0.007718	0.022950	0.006364	0.031160	0.016693	0.009801	0.007117	0.020399	0.023096	0.011470	0.012243	0.022552	0.014141	0.015552	0.006108	0.023156	0.016861	0.010114	0.005867	0.026824	0.007444	0.017172	0.011930	0.010451	0.011710	0.005795	0.015664	0.016041	0.005576	0.015394	0.009757	0.016678	0.024004	0.008836	0.009571	0.006388	0.020725	0.012223	0.007371	0.017876	0.011481	0.010742	0.011422
requirements	0.137733	0.012348	0.015288	0.009124	0.004541	0.025719	0.012927	0.009167	0.008129	0.021930	0.002066	0.013017	0.026379	0.004042	0.002796	0.006061	0.000279	0.009318	0.021787	0.031471	0.000285	0.028373	0.012973	0.004964	0.011949	0.012053	0.030975	0.010135	0.001230	0.002759	0.009209	0.014468	0.014942	0.009375	0.010757	0.029769	0.014666	0.020116	0.008776	0.006740	0.008951	0.010617	0.006857	0.025301	0.017686	0.008812	0.012098	0.025290	0.016949	0.010356	0.007734	0.011880	0.005064	0.006097	0.021892	0.010978	0.010034	0.020436	0.022349	0.021284	0.010763	0.005898	0.008298	0.001111	0.001879	0.008355	0.003721	0.007223	0.009599	0.002572	0.026721	0.004557
combined	0.054236	0.004548	0.020002	0.013184	0.018885	0.031387	0.010828	0.012651	0.008716	0.015147	0.004095	0.017796	0.021271	0.008246	0.004820	0.007235	0.001294	0.002977	0.018346	0.011273	0.001300	0.035044	0.014311	0.024562	0.008499	0.009110	0.039250	0.009469	0.006522	0.007643	0.015844	0.013481	0.013011	0.013361	0.007576	0.036249	0.007238	0.010253	0.011502	0.008971	0.012315	0.006621	0.006653	0.034493	0.028199	0.012045	0.008847	0.034546	0.005833	0.016935	0.004955	0.023689	0.006395	0.013524	0.030069	0.013629	0.005968	0.028053	0.021977	0.009288	0.004970	0.003492	0.007120	0.005346	0.005784	0.012477	0.005588	0.004473	0.018896	0.002967	0.016182	0.008538
with	0.011785	0.004936	0.013379	0.007344	0.011295	0.005213	0.009214	0.011011	0.009583	0.011498	0.005619	0.011349	0.017425	0.013716	0.012559	0.017430	0.001789	0.015760	0.008342	0.005511	0.002355	0.006987	0.018527	0.012984	0.026701	0.017630	0.007092	0.022344	0.017334	0.012003	0.010210	0.025008	0.009690	0.024686	0.025456	0.006950	0.017481	0.009797	0.012937	0.030800	0.016345	0.013227	0.031255	0.006396	0.024737	0.005445	0.015097	0.005921	0.012936	0.018155	0.014140	0.009891	0.027198	0.016821	0.005478	0.007464	0.035203	0.006086	0.012098	0.005397	0.028460	0.011298	0.017673	0.013263	0.009926	0.009306	0.010147	0.023926	0.014932	0.016869	0.012187	0.020991
the	0.007869	0.011167	0.010009	0.008910	0.013677	0.004787	0.010867	0.009216	0.009065	0.016296	0.004388	0.015733	0.010861	0.011129	0.010583	0.019264	0.001227	0.016207	0.008261	0.006771	0.001735	0.006206	0.013795	0.006260	0.015779	0.011483	0.006669	0.020228	0.010359	0.008690	0.010229	0.026908	0.015180	0.012464	0.022933	0.006237	0.025475	0.019991	0.009852	0.037269	0.025947	0.013562	0.027618	0.005542	0.017028	0.007716	0.009077	0.005081	0.011511	0.018811	0.019895	0.014560	0.033876	0.014724	0.005269	0.007607	0.027757	0.005600	0.013657	0.007311	0.026860	0.008553	0.017208	0.008357	0.007507	0.009629	0.018797	0.028314	0.018747	0.016773	0.017964	0.035115
compliance	0.018089	0.010455	0.006165	0.007533	0.012539	0.031887	0.004775	0.005773	0.006513	0.009211	0.002777	0.036477	0.009489	0.009788	0.004951	0.006197	0.000870	0.002931	0.021833	0.021446	0.000914	0.039373	0.007602	0.003843	0.007218	0.006794	0.042231	0.006673	0.005808	0.004577	0.011038	0.010989	0.025648	0.009726	0.009076	0.042114	0.011588	0.019450	0.010543	0.003768	0.007153	0.019663	0.004842	0.038233	0.011046	0.006060	0.006739	0.046587	0.014640	0.008650	0.008263	0.027855	0.003981	0.005374	0.044979	0.015661	0.007960	0.041862	0.020507	0.022198	0.007232	0.029188	0.007528	0.007408	0.004756	0.012578	0.009228	0.010020	0.011916	0.005127	0.022063	0.002031
