TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
or	0.104324	0.014506	0.012232	0.028008	0.020536	0.026419	0.047568	0.015669	0.042602	0.013410	0.045392	0.021853	0.003775	0.004528	0.005844	0.009283	0.061001	0.016016	0.046553	0.042570	0.048027	0.011734	0.003172	0.010691	0.007573	0.010230	0.009886	0.001878	0.004840	0.010769	0.001580	0.014867	0.016862	0.033057	0.002503	0.003829	0.025109	0.027626	0.007196	0.001937	0.001990	0.001706	0.000958	0.001339	0.000832	0.000630	0.002940	0.002455	0.004409	0.002080	0.006191	0.000992	0.002417	0.000587	0.001534	0.003758	0.000821	0.002456	0.001099	0.014355	0.001753	0.001192	0.000449	0.001688	0.003348	0.000344	0.003047	0.008295	0.000256	0.000411	0.012986	0.077227
none	0.147381	0.000951	0.000549	0.000550	0.000799	0.011009	0.000967	0.002474	0.009457	0.002883	0.004121	0.002852	0.001098	0.000891	0.005532	0.000197	0.048286	0.004574	0.005345	0.000379	0.032504	0.002915	0.000302	0.026848	0.007344	0.018186	0.005291	0.001763	0.004749	0.003098	0.000351	0.001608	0.001276	0.001315	0.001076	0.001697	0.001577	0.000386	0.000771	0.006415	0.001879	0.000066	0.000121	0.000983	0.000379	0.000093	0.006720	0.001857	0.000522	0.000389	0.000262	0.001187	0.002812	0.000277	0.002093	0.000300	0.000567	0.003174	0.001716	0.000850	0.003789	0.002170	0.000941	0.002190	0.001909	0.000271	0.000174	0.002764	0.000173	0.000165	0.024885	0.564556
##xi	0.201702	0.001230	0.000820	0.000449	0.000221	0.006155	0.000969	0.002600	0.002658	0.000997	0.001624	0.001176	0.000573	0.000583	0.003540	0.000030	0.011263	0.000397	0.002032	0.000194	0.007490	0.002102	0.000284	0.002882	0.001828	0.007171	0.003645	0.001740	0.002285	0.000976	0.000136	0.000228	0.000200	0.000778	0.000466	0.001602	0.000420	0.000216	0.000143	0.001096	0.000597	0.000072	0.000046	0.000360	0.000211	0.000067	0.001577	0.000680	0.000195	0.000296	0.000063	0.000215	0.000591	0.000101	0.000937	0.000236	0.000151	0.001160	0.000879	0.000322	0.001450	0.000528	0.001253	0.001101	0.000746	0.000117	0.000121	0.002711	0.000046	0.000041	0.009612	0.698620
##sten	0.322094	0.000757	0.002837	0.000205	0.000293	0.002897	0.000823	0.000860	0.000950	0.000562	0.000538	0.001555	0.003417	0.000427	0.009220	0.000060	0.039643	0.001146	0.002622	0.000260	0.036364	0.001517	0.000605	0.007796	0.002503	0.009250	0.001409	0.000756	0.001530	0.003058	0.000038	0.000129	0.000136	0.000337	0.000766	0.000899	0.000147	0.000094	0.000119	0.001827	0.000311	0.000022	0.000058	0.000304	0.000124	0.000052	0.002605	0.000325	0.000047	0.000401	0.000064	0.000089	0.000758	0.000066	0.000283	0.000060	0.000079	0.000428	0.000080	0.000041	0.000658	0.000198	0.000388	0.000683	0.001848	0.000028	0.000252	0.000979	0.000042	0.000152	0.045436	0.482696
##t	0.197494	0.015904	0.015590	0.004306	0.004188	0.042896	0.017862	0.008238	0.006793	0.009560	0.008909	0.000543	0.005622	0.007956	0.012512	0.003824	0.054349	0.000582	0.002343	0.011104	0.064221	0.029286	0.011642	0.016081	0.005731	0.014843	0.034313	0.005343	0.004023	0.008279	0.002159	0.007065	0.008101	0.004830	0.004819	0.016401	0.008063	0.004583	0.002348	0.002713	0.007079	0.008833	0.005339	0.006558	0.004387	0.006030	0.004976	0.009530	0.005070	0.004471	0.001197	0.001264	0.002250	0.002582	0.007438	0.002906	0.002158	0.012076	0.010257	0.011772	0.005616	0.002939	0.003627	0.001753	0.005760	0.001318	0.003201	0.009356	0.001116	0.001292	0.038742	0.123690
because	0.131701	0.006814	0.008291	0.006055	0.014275	0.028782	0.022131	0.012757	0.007987	0.003416	0.124432	0.000897	0.000973	0.002982	0.006244	0.010799	0.126505	0.027967	0.022682	0.017388	0.128851	0.017886	0.002544	0.013289	0.013025	0.015565	0.012904	0.001780	0.001974	0.001794	0.001008	0.003785	0.006735	0.008276	0.009901	0.007995	0.004894	0.003107	0.003923	0.004763	0.001190	0.001878	0.006224	0.004086	0.000357	0.001032	0.004892	0.006845	0.001516	0.003348	0.001809	0.000912	0.007320	0.001257	0.005963	0.001826	0.001334	0.007192	0.000829	0.005467	0.005573	0.002219	0.000697	0.000857	0.001110	0.000532	0.001610	0.003946	0.000593	0.001236	0.033811	0.035460
,	0.102114	0.008905	0.018019	0.012487	0.029432	0.024809	0.010369	0.006347	0.008090	0.005925	0.004058	0.001522	0.002791	0.003676	0.008575	0.011443	0.099632	0.020633	0.028450	0.024129	0.142352	0.026332	0.004622	0.036732	0.013120	0.027885	0.018475	0.003075	0.002835	0.005707	0.001555	0.011738	0.010342	0.022724	0.009340	0.010613	0.005579	0.006701	0.006347	0.003147	0.001911	0.002131	0.004105	0.006079	0.002444	0.001602	0.009025	0.005655	0.002665	0.005447	0.002288	0.000958	0.003795	0.002291	0.004444	0.003078	0.002887	0.006467	0.001066	0.002912	0.005038	0.002222	0.000937	0.000907	0.002480	0.000586	0.003293	0.005273	0.000615	0.000796	0.042755	0.063223
among	0.168380	0.008552	0.016156	0.003117	0.006900	0.015712	0.013127	0.002677	0.008374	0.001561	0.006107	0.001355	0.004329	0.000803	0.007458	0.005094	0.110060	0.021097	0.047057	0.005843	0.141673	0.015283	0.003910	0.018881	0.035542	0.035360	0.016447	0.007402	0.005266	0.002823	0.000675	0.004076	0.006974	0.021437	0.009097	0.005721	0.011958	0.001513	0.006292	0.007006	0.007528	0.001690	0.002297	0.003522	0.000820	0.001597	0.011643	0.004975	0.003546	0.005828	0.002800	0.003440	0.003338	0.002156	0.001480	0.001047	0.000947	0.004922	0.001074	0.005141	0.009749	0.002181	0.001354	0.001008	0.000835	0.000254	0.000705	0.003015	0.000443	0.000347	0.039003	0.060217
other	0.155454	0.031749	0.011323	0.006905	0.004485	0.008672	0.006364	0.002089	0.004077	0.003088	0.055116	0.040827	0.002653	0.002526	0.007295	0.001221	0.058453	0.120840	0.031621	0.005915	0.079690	0.006860	0.005498	0.006187	0.017577	0.031383	0.006794	0.004496	0.002986	0.004072	0.000878	0.004462	0.004916	0.014865	0.009396	0.003139	0.008459	0.001031	0.009574	0.003903	0.004146	0.001366	0.000694	0.000960	0.001230	0.000248	0.006869	0.002190	0.001456	0.001000	0.002380	0.000995	0.002574	0.000628	0.000870	0.001133	0.000604	0.001746	0.000637	0.010765	0.002274	0.000878	0.000869	0.000636	0.001691	0.000341	0.001119	0.011325	0.000208	0.000155	0.031102	0.120074
reasons	0.153312	0.009834	0.008192	0.007525	0.015336	0.017243	0.017930	0.013250	0.005117	0.004176	0.020593	0.010810	0.008138	0.001915	0.012239	0.004559	0.054550	0.057851	0.095744	0.003386	0.072042	0.012235	0.006151	0.006660	0.013263	0.027188	0.010623	0.015345	0.009730	0.009044	0.004645	0.003093	0.005413	0.017159	0.007669	0.008921	0.006070	0.004284	0.007749	0.016077	0.003508	0.001769	0.001856	0.004056	0.000699	0.001671	0.010519	0.006435	0.002233	0.004725	0.001498	0.001292	0.015998	0.001996	0.004900	0.004369	0.001529	0.005711	0.002171	0.005662	0.006163	0.002338	0.005872	0.004247	0.004627	0.002828	0.002304	0.005330	0.001188	0.003026	0.049895	0.044525
,	0.050501	0.011169	0.014527	0.012715	0.031294	0.018211	0.008541	0.005488	0.004220	0.004241	0.001911	0.000675	0.002314	0.002589	0.005688	0.017013	0.079409	0.024747	0.026790	0.039235	0.143599	0.034231	0.006774	0.060419	0.017235	0.033312	0.023558	0.003234	0.003734	0.006758	0.002871	0.016394	0.023185	0.038285	0.013568	0.014122	0.009346	0.014279	0.008945	0.004246	0.002745	0.003812	0.007262	0.007900	0.003895	0.002964	0.007912	0.005485	0.003491	0.009549	0.002382	0.000939	0.004138	0.002657	0.003881	0.003532	0.003538	0.006057	0.001246	0.003736	0.004149	0.003040	0.000670	0.000911	0.002113	0.000824	0.003468	0.004206	0.000826	0.001095	0.033415	0.018787
the	0.072882	0.017494	0.036903	0.005984	0.004471	0.034323	0.009663	0.011243	0.004280	0.002004	0.015510	0.000918	0.007738	0.002951	0.005215	0.003286	0.061817	0.018412	0.017641	0.017566	0.090476	0.081013	0.011025	0.014331	0.012181	0.036431	0.068809	0.003581	0.005269	0.006967	0.003620	0.010671	0.025244	0.019440	0.015551	0.034233	0.008698	0.017150	0.004082	0.004168	0.003418	0.005414	0.003412	0.012255	0.002432	0.002364	0.005351	0.010458	0.004699	0.008301	0.001904	0.001275	0.002085	0.001091	0.006177	0.002329	0.001301	0.010051	0.001383	0.010591	0.001832	0.003256	0.000717	0.001177	0.002043	0.001039	0.004366	0.007059	0.001074	0.001807	0.038557	0.017543
phase	0.194413	0.035469	0.006618	0.004148	0.003417	0.019551	0.009463	0.009623	0.012800	0.003180	0.009205	0.002222	0.008198	0.002461	0.005484	0.002423	0.017292	0.006702	0.003505	0.004089	0.022187	0.016920	0.010031	0.029226	0.010957	0.043392	0.031117	0.009024	0.008423	0.004022	0.003403	0.007291	0.022706	0.004534	0.009388	0.011784	0.007728	0.013008	0.003787	0.012240	0.010061	0.012158	0.003296	0.007032	0.004422	0.016663	0.009543	0.007391	0.013768	0.005265	0.001137	0.000457	0.005730	0.001816	0.004336	0.006655	0.001669	0.005986	0.014336	0.016938	0.005756	0.005660	0.002594	0.002475	0.001479	0.001368	0.001650	0.007864	0.002025	0.005171	0.034594	0.139277
-	0.090088	0.006642	0.004787	0.004741	0.008521	0.010993	0.002885	0.003036	0.002215	0.001612	0.010537	0.000219	0.001684	0.001114	0.004752	0.002375	0.093217	0.013610	0.026280	0.020680	0.186080	0.034824	0.017663	0.022392	0.009695	0.055624	0.020847	0.007093	0.010399	0.006916	0.002386	0.015821	0.024600	0.040968	0.019396	0.015196	0.008010	0.017864	0.005470	0.004365	0.000995	0.002119	0.008401	0.004729	0.002555	0.001340	0.007682	0.004433	0.002550	0.003192	0.001227	0.001747	0.002782	0.000661	0.002938	0.003019	0.001074	0.004007	0.001568	0.003453	0.003667	0.002383	0.001369	0.003082	0.002041	0.000583	0.002910	0.008709	0.000537	0.001548	0.046962	0.030143
in	0.148727	0.003684	0.006269	0.001277	0.002161	0.010652	0.004007	0.004008	0.002813	0.001755	0.013531	0.000844	0.009152	0.003055	0.015781	0.001299	0.053961	0.014533	0.008658	0.004774	0.068231	0.021829	0.006021	0.039248	0.038057	0.083086	0.030377	0.009316	0.014657	0.003776	0.001961	0.008922	0.008465	0.014868	0.023274	0.013434	0.005305	0.006015	0.002993	0.011551	0.003482	0.002471	0.004725	0.007203	0.002810	0.004531	0.014455	0.005866	0.001950	0.002946	0.000611	0.000877	0.004588	0.001104	0.004371	0.003043	0.003503	0.007741	0.002843	0.003871	0.005994	0.005047	0.003105	0.004341	0.001625	0.001090	0.002544	0.013183	0.001335	0.003096	0.040356	0.112969
of	0.108787	0.015849	0.013707	0.003199	0.003766	0.017848	0.008244	0.002709	0.003271	0.002008	0.013618	0.001157	0.006413	0.000936	0.008274	0.002785	0.051860	0.016874	0.015224	0.014867	0.084369	0.042676	0.014343	0.014172	0.026527	0.099883	0.046370	0.008702	0.010846	0.006175	0.003235	0.011993	0.016532	0.012412	0.023630	0.023934	0.009116	0.016874	0.006283	0.008947	0.006221	0.003774	0.006933	0.008817	0.004914	0.004387	0.015456	0.006000	0.004567	0.003921	0.001617	0.000474	0.003109	0.001072	0.003542	0.005147	0.001932	0.006964	0.003161	0.006874	0.008488	0.002600	0.001460	0.001955	0.001679	0.000793	0.002790	0.007042	0.000656	0.001971	0.036751	0.036512
the	0.059224	0.020684	0.019664	0.004665	0.003381	0.030326	0.009229	0.010077	0.002850	0.002002	0.009028	0.000683	0.006205	0.003202	0.003828	0.002223	0.031435	0.009847	0.008974	0.015085	0.053889	0.094023	0.012431	0.011279	0.011163	0.036507	0.107919	0.003765	0.010004	0.007486	0.005574	0.013219	0.034304	0.023571	0.012052	0.045147	0.013367	0.030349	0.005454	0.004048	0.008837	0.017694	0.004355	0.016131	0.003252	0.003779	0.005254	0.013903	0.008353	0.007571	0.002038	0.001228	0.001712	0.001327	0.006497	0.003039	0.001416	0.012991	0.002815	0.018302	0.001731	0.005838	0.000697	0.001980	0.002003	0.001551	0.004936	0.004880	0.001525	0.002402	0.023656	0.020143
re	0.218067	0.009359	0.004344	0.002411	0.001456	0.008657	0.002428	0.007279	0.007255	0.001535	0.002978	0.000839	0.001578	0.002770	0.004508	0.000959	0.025224	0.002467	0.004611	0.002120	0.038711	0.016218	0.011163	0.020721	0.009781	0.032797	0.022378	0.009013	0.010106	0.008091	0.002563	0.007119	0.016172	0.005300	0.006967	0.014440	0.002857	0.004709	0.002434	0.012031	0.003215	0.004465	0.002138	0.004584	0.002263	0.003906	0.006584	0.005796	0.003105	0.006357	0.001047	0.000448	0.008747	0.001083	0.004209	0.001391	0.000886	0.004604	0.003137	0.003508	0.004409	0.010267	0.004132	0.004217	0.004118	0.001495	0.002907	0.005878	0.001072	0.002715	0.082350	0.240550
##man	0.221169	0.017831	0.004001	0.000610	0.000400	0.007907	0.010780	0.001109	0.003705	0.001307	0.000473	0.000470	0.001290	0.000438	0.001702	0.000429	0.022269	0.000348	0.001027	0.001642	0.036573	0.009157	0.022566	0.028375	0.003493	0.007374	0.015692	0.025968	0.002065	0.008603	0.002609	0.009053	0.018236	0.002433	0.001183	0.006035	0.006082	0.005298	0.001199	0.004377	0.002936	0.003681	0.000290	0.001135	0.000792	0.003994	0.001860	0.003809	0.003007	0.001082	0.000354	0.000153	0.002208	0.000258	0.001175	0.000896	0.000177	0.002387	0.003804	0.008975	0.000882	0.003177	0.009158	0.000635	0.004185	0.001338	0.000737	0.001905	0.000262	0.000843	0.077671	0.340952
##uf	0.192524	0.000714	0.000425	0.000055	0.000053	0.001461	0.000484	0.000129	0.000304	0.000158	0.000379	0.000194	0.000189	0.000214	0.002210	0.000041	0.009929	0.000466	0.000468	0.000147	0.018020	0.002470	0.000739	0.001412	0.007039	0.010357	0.005787	0.003453	0.002108	0.001010	0.000364	0.000249	0.000478	0.000567	0.002116	0.002568	0.000534	0.000108	0.001102	0.001333	0.000510	0.000226	0.000263	0.000593	0.000118	0.000147	0.001737	0.000830	0.000275	0.000165	0.000086	0.000050	0.000480	0.000093	0.000573	0.000060	0.000126	0.000999	0.000162	0.000253	0.000710	0.001953	0.000864	0.000608	0.000484	0.000206	0.000097	0.001094	0.000084	0.000141	0.030105	0.683550
##act	0.315874	0.008386	0.004093	0.000683	0.000690	0.008276	0.006086	0.001328	0.003730	0.000825	0.000825	0.001008	0.001542	0.000252	0.006150	0.000825	0.010215	0.000355	0.000553	0.001592	0.023720	0.011148	0.009489	0.003298	0.003828	0.007744	0.021565	0.021502	0.005265	0.002395	0.001897	0.002092	0.005350	0.001908	0.002898	0.009754	0.003780	0.001928	0.003071	0.006296	0.004234	0.002139	0.000734	0.002572	0.000925	0.002728	0.003380	0.005436	0.003003	0.001528	0.000880	0.000610	0.002486	0.001377	0.001881	0.000673	0.000296	0.004082	0.004587	0.008833	0.003347	0.001820	0.005556	0.001371	0.001012	0.000835	0.000861	0.001633	0.000392	0.000967	0.041250	0.366355
##uring	0.245661	0.008584	0.004950	0.001361	0.003703	0.020155	0.004477	0.002586	0.003161	0.000771	0.001673	0.000893	0.001098	0.000946	0.002875	0.003157	0.026175	0.007157	0.012867	0.007447	0.050951	0.033652	0.003432	0.007176	0.010464	0.041371	0.047469	0.006192	0.005224	0.003209	0.001686	0.002563	0.005597	0.006596	0.010260	0.024454	0.005610	0.004275	0.006435	0.008763	0.009561	0.007564	0.002497	0.008090	0.001108	0.004121	0.014268	0.011351	0.002615	0.005311	0.001567	0.001244	0.003957	0.001001	0.004521	0.000697	0.000680	0.008193	0.001201	0.004933	0.005526	0.007212	0.001408	0.001413	0.001200	0.000564	0.000373	0.003283	0.000702	0.000754	0.048816	0.189194
requirements	0.157512	0.005978	0.005721	0.001392	0.002087	0.032325	0.008770	0.003027	0.003632	0.000364	0.003708	0.000670	0.001029	0.000646	0.001135	0.001432	0.050153	0.004832	0.043493	0.005555	0.132462	0.052443	0.002036	0.021474	0.007253	0.051198	0.045807	0.004466	0.002166	0.005639	0.000797	0.002780	0.003105	0.007211	0.009252	0.045831	0.003285	0.006878	0.001862	0.008858	0.003568	0.010067	0.000473	0.008646	0.000782	0.002667	0.017716	0.015738	0.003349	0.003764	0.000961	0.000322	0.004094	0.000816	0.008577	0.002972	0.000820	0.011006	0.005832	0.011814	0.009732	0.000558	0.001750	0.000738	0.002458	0.000358	0.000602	0.004891	0.000228	0.000322	0.057585	0.058525
combined	0.108148	0.003375	0.059451	0.003468	0.002021	0.011929	0.001605	0.011499	0.024132	0.000420	0.011649	0.000108	0.000199	0.000475	0.001177	0.001773	0.020507	0.015571	0.005435	0.011398	0.040476	0.021731	0.003324	0.003814	0.005928	0.024477	0.026196	0.003792	0.004516	0.000694	0.000438	0.004520	0.033081	0.038223	0.076543	0.025634	0.007159	0.006563	0.013252	0.015602	0.007603	0.002565	0.014959	0.006808	0.002097	0.003179	0.006397	0.007627	0.002882	0.149813	0.011527	0.005760	0.011531	0.003191	0.003160	0.000600	0.000710	0.003502	0.003184	0.008236	0.013715	0.001800	0.000543	0.000940	0.000192	0.000184	0.000767	0.015505	0.000170	0.000327	0.030570	0.029652
with	0.067898	0.005544	0.008013	0.001789	0.003663	0.011779	0.003110	0.001733	0.002382	0.000759	0.015889	0.000936	0.001266	0.000577	0.002693	0.002756	0.024971	0.018300	0.014517	0.005901	0.056254	0.021956	0.005494	0.012785	0.022510	0.051553	0.026089	0.010867	0.005052	0.005444	0.005377	0.011685	0.013088	0.021516	0.090866	0.043103	0.013049	0.014090	0.016409	0.041585	0.010136	0.012985	0.016804	0.014845	0.005053	0.005760	0.028482	0.017157	0.007964	0.009967	0.003530	0.002756	0.017185	0.002603	0.008234	0.006562	0.005482	0.007951	0.004974	0.007712	0.020137	0.002981	0.002636	0.001433	0.001942	0.002088	0.001652	0.014193	0.000677	0.000911	0.038718	0.033243
the	0.093793	0.008357	0.019543	0.002810	0.002950	0.027825	0.007018	0.003990	0.002539	0.001473	0.007104	0.000667	0.002519	0.001534	0.002208	0.001013	0.029676	0.007244	0.008801	0.008166	0.057727	0.056227	0.005554	0.009082	0.010583	0.031933	0.065155	0.004381	0.006523	0.007372	0.004431	0.011761	0.018886	0.024326	0.029054	0.073792	0.012942	0.028859	0.009647	0.012546	0.007442	0.010655	0.005817	0.026506	0.003143	0.004377	0.013209	0.024355	0.006818	0.011399	0.003422	0.001518	0.005505	0.001873	0.011686	0.005304	0.002201	0.014132	0.002345	0.008180	0.003268	0.003579	0.000998	0.001820	0.002651	0.001571	0.004167	0.007139	0.001057	0.001536	0.030939	0.051373
compliance	0.352369	0.007978	0.006269	0.001091	0.001802	0.009052	0.007789	0.002104	0.002428	0.000226	0.001191	0.000188	0.000324	0.000178	0.001424	0.000520	0.019838	0.002484	0.005764	0.001466	0.046530	0.013620	0.002797	0.009812	0.004598	0.021556	0.018136	0.004381	0.001918	0.001057	0.001274	0.003717	0.010895	0.002514	0.019073	0.026293	0.004285	0.008590	0.002609	0.013137	0.001600	0.006037	0.000496	0.005202	0.000704	0.001779	0.009952	0.008005	0.013338	0.004439	0.001071	0.000269	0.005380	0.000680	0.004478	0.003153	0.000595	0.004342	0.001831	0.005012	0.006768	0.001918	0.001315	0.000725	0.000437	0.000530	0.001230	0.002332	0.000115	0.000524	0.072316	0.192151
