TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
none	0.000218	0.075196	0.000146	0.000084	0.000092	0.005495	0.252705	0.002017	0.001034	0.010805	0.002389	0.013304	0.021925	0.028061	0.010638	0.000580	0.000022	0.000070	0.000035	0.001992	0.000113	0.000145	0.000738	0.000073	0.000157	0.000138	0.000637	0.001450	0.000611	0.000547	0.000649	0.003652	0.005220	0.000099	0.000059	0.000082	0.004682	0.000743	0.000011	0.000084	0.006079	0.009086	0.000025	0.000014	0.000027	0.000541	0.000031	0.000080	0.001436	0.000401	0.000480	0.001777	0.000096	0.000209	0.000083	0.000229	0.000142	0.000071	0.000231	0.000773	0.000195	0.004327	0.000432	0.000269	0.000253	0.000209	0.000990	0.000134	0.002817	0.001485	0.069290	0.451082
##xi	0.000100	0.009798	0.000023	0.000036	0.000041	0.003037	0.019670	0.000438	0.000356	0.002268	0.000759	0.003381	0.002983	0.008948	0.001130	0.000061	0.000049	0.000046	0.000029	0.000172	0.000022	0.000058	0.000198	0.000087	0.000091	0.000249	0.000487	0.001720	0.001434	0.000984	0.000755	0.002465	0.001464	0.000025	0.000028	0.000029	0.000982	0.000070	0.000008	0.000019	0.000847	0.001112	0.000015	0.000005	0.000011	0.000040	0.000023	0.000029	0.000249	0.000032	0.000032	0.000062	0.000008	0.000022	0.000019	0.000085	0.000060	0.000029	0.000312	0.000282	0.000229	0.001533	0.000750	0.000864	0.000696	0.000355	0.000528	0.000103	0.000519	0.000176	0.103821	0.822658
##sten	0.000203	0.070502	0.000123	0.001138	0.000546	0.010211	0.127040	0.002735	0.001980	0.011964	0.000941	0.005644	0.001758	0.010855	0.004205	0.000268	0.000043	0.000027	0.000022	0.001019	0.000108	0.000243	0.003001	0.000167	0.000298	0.001233	0.002588	0.002527	0.001152	0.000596	0.001517	0.010306	0.027475	0.000103	0.000085	0.000083	0.007388	0.000826	0.000017	0.000159	0.002110	0.006103	0.000013	0.000008	0.000016	0.000117	0.000037	0.000139	0.004367	0.000120	0.000252	0.001084	0.000086	0.000246	0.000101	0.000542	0.000458	0.000148	0.000204	0.003628	0.000778	0.008638	0.001199	0.000511	0.000340	0.000566	0.003012	0.000082	0.001211	0.000563	0.071296	0.580928
##t	0.000142	0.083757	0.000166	0.000482	0.000287	0.005711	0.307994	0.004405	0.001705	0.010980	0.001520	0.016184	0.012410	0.029967	0.007598	0.000746	0.000037	0.000076	0.000064	0.002090	0.000220	0.000230	0.001250	0.000085	0.000233	0.000238	0.000697	0.000821	0.000502	0.000287	0.001241	0.004813	0.007742	0.000108	0.000096	0.000168	0.011743	0.001336	0.000027	0.000155	0.004430	0.012370	0.000017	0.000015	0.000032	0.000378	0.000024	0.000064	0.001141	0.000952	0.001147	0.002759	0.000178	0.000473	0.000228	0.001351	0.000400	0.000105	0.000300	0.001675	0.000142	0.002692	0.000265	0.000313	0.000174	0.000484	0.000586	0.000228	0.005396	0.002321	0.065553	0.375495
because	0.000598	0.018555	0.002419	0.000934	0.000757	0.008948	0.024657	0.014489	0.007083	0.013051	0.017890	0.013001	0.002302	0.007763	0.010144	0.014443	0.000525	0.004289	0.001210	0.004829	0.002128	0.016614	0.002470	0.000459	0.002995	0.001870	0.004590	0.000331	0.000105	0.000187	0.000137	0.000628	0.000663	0.004721	0.004055	0.006203	0.001110	0.011216	0.003260	0.001822	0.010075	0.005907	0.002612	0.001770	0.004745	0.001247	0.001135	0.004378	0.001520	0.158817	0.048899	0.038611	0.018438	0.019993	0.014534	0.009852	0.004051	0.007265	0.057962	0.002899	0.000510	0.004399	0.000260	0.000196	0.000263	0.000091	0.000306	0.157019	0.017329	0.022112	0.035935	0.113419
,	0.002239	0.059776	0.002591	0.002675	0.000890	0.005234	0.017927	0.013980	0.002523	0.003289	0.002857	0.002797	0.000611	0.001999	0.001484	0.010723	0.001000	0.003002	0.001108	0.012156	0.003696	0.021837	0.009527	0.001476	0.003274	0.007589	0.006177	0.001958	0.000940	0.001267	0.001265	0.010428	0.003128	0.004801	0.002853	0.004025	0.002754	0.007294	0.002784	0.002512	0.012793	0.011780	0.005010	0.001786	0.001332	0.000816	0.000779	0.006684	0.004912	0.024475	0.006567	0.009783	0.002087	0.002428	0.002182	0.001848	0.000762	0.001374	0.002055	0.002267	0.000390	0.006010	0.000715	0.000552	0.000450	0.000405	0.001291	0.009795	0.003048	0.005946	0.106819	0.514411
among	0.001127	0.005310	0.004502	0.002369	0.002804	0.004546	0.003163	0.019367	0.008412	0.003088	0.004366	0.004128	0.000743	0.001494	0.003292	0.031473	0.002993	0.004452	0.002062	0.006359	0.010133	0.009044	0.000438	0.000344	0.000556	0.001345	0.002043	0.000247	0.000210	0.000249	0.000257	0.000412	0.000189	0.000999	0.001072	0.002088	0.000408	0.000523	0.001098	0.000234	0.001017	0.001254	0.000624	0.000673	0.000706	0.000181	0.000778	0.003486	0.000553	0.051644	0.005195	0.002721	0.001865	0.001129	0.001683	0.000908	0.000235	0.000775	0.002711	0.000083	0.000226	0.000954	0.000207	0.000274	0.000147	0.000124	0.000136	0.005687	0.001050	0.001952	0.166457	0.596627
other	0.002883	0.045224	0.007366	0.008079	0.005405	0.012545	0.049610	0.059274	0.010600	0.012905	0.005768	0.006020	0.000946	0.005583	0.007358	0.043160	0.002032	0.001065	0.000374	0.033425	0.011810	0.013667	0.002732	0.001487	0.001132	0.002151	0.002642	0.000629	0.000242	0.000379	0.000412	0.001997	0.001464	0.003854	0.003862	0.003378	0.002850	0.005580	0.001400	0.001833	0.003838	0.004659	0.001954	0.000746	0.000421	0.000757	0.000424	0.001260	0.000907	0.092907	0.012208	0.010070	0.012045	0.009349	0.005611	0.003923	0.001361	0.002127	0.002955	0.000886	0.000227	0.001910	0.000177	0.000171	0.000166	0.000112	0.000374	0.005587	0.014317	0.013263	0.098369	0.313798
reasons	0.000383	0.011983	0.001972	0.002099	0.001506	0.008251	0.029711	0.059962	0.020366	0.016515	0.029169	0.008533	0.001294	0.007008	0.011380	0.034025	0.001321	0.003051	0.000625	0.008786	0.006572	0.021266	0.005944	0.001606	0.005380	0.002943	0.003380	0.000719	0.000216	0.000156	0.000258	0.001766	0.001910	0.009039	0.005839	0.007637	0.002129	0.009627	0.004679	0.000912	0.004161	0.003308	0.000679	0.000365	0.000640	0.001008	0.000191	0.000763	0.000860	0.183611	0.054078	0.019642	0.015362	0.018405	0.008938	0.008039	0.003407	0.003549	0.008822	0.001235	0.000187	0.001491	0.000150	0.000149	0.000066	0.000064	0.000159	0.036725	0.006833	0.009678	0.049322	0.208190
,	0.000299	0.038653	0.000156	0.000227	0.000121	0.001952	0.026235	0.004459	0.001366	0.004552	0.006369	0.002907	0.000415	0.002926	0.001764	0.001601	0.000314	0.000577	0.000168	0.006153	0.000262	0.014135	0.013732	0.003125	0.026311	0.009765	0.006616	0.003387	0.000356	0.000983	0.000502	0.006608	0.011349	0.002956	0.004480	0.009919	0.011962	0.056333	0.023011	0.006285	0.015125	0.014647	0.006395	0.002121	0.002544	0.002017	0.001086	0.002665	0.004741	0.034516	0.020777	0.020367	0.008775	0.013315	0.007301	0.016709	0.002792	0.004560	0.035808	0.019303	0.003088	0.025105	0.001033	0.000300	0.000536	0.000211	0.001220	0.127181	0.025229	0.023590	0.040165	0.203488
the	0.000043	0.003904	0.000020	0.000037	0.000009	0.000225	0.005199	0.001092	0.000264	0.000712	0.000472	0.000446	0.000150	0.001202	0.000271	0.000100	0.000034	0.000087	0.000026	0.001561	0.000065	0.013255	0.088953	0.005061	0.102265	0.032089	0.007910	0.004782	0.000436	0.000724	0.000260	0.009532	0.151758	0.005988	0.005171	0.009845	0.006341	0.330220	0.044892	0.038297	0.007337	0.001747	0.013297	0.003320	0.006204	0.003290	0.001231	0.001087	0.007702	0.004317	0.007761	0.003646	0.001178	0.000999	0.000254	0.002858	0.000641	0.000327	0.003351	0.003460	0.000242	0.006630	0.000330	0.000099	0.000107	0.000051	0.000254	0.005885	0.005750	0.003351	0.004488	0.025104
phase	0.000214	0.019673	0.000007	0.000015	0.000006	0.000267	0.006037	0.000645	0.000170	0.000287	0.000251	0.000308	0.000161	0.000606	0.000115	0.000074	0.000032	0.000060	0.000047	0.000739	0.000137	0.003390	0.021197	0.000833	0.007088	0.019046	0.008194	0.023236	0.001360	0.001834	0.003376	0.060708	0.117289	0.002304	0.002946	0.003635	0.030054	0.039780	0.004481	0.014174	0.013013	0.011121	0.005291	0.000790	0.001576	0.002575	0.000648	0.000601	0.013547	0.004115	0.006856	0.004792	0.002391	0.003717	0.000608	0.006259	0.002239	0.000426	0.001845	0.006782	0.001360	0.021550	0.003340	0.000273	0.000305	0.000550	0.003827	0.004234	0.001623	0.002517	0.050877	0.425581
-	0.000505	0.038410	0.000081	0.000324	0.000108	0.000489	0.008515	0.001847	0.000346	0.001455	0.000093	0.000493	0.000156	0.001252	0.000283	0.000256	0.000164	0.000061	0.000071	0.004881	0.000337	0.005231	0.056110	0.004119	0.018087	0.053762	0.008331	0.006445	0.002418	0.004160	0.003552	0.028654	0.308985	0.006262	0.004484	0.003158	0.033461	0.066461	0.006112	0.050352	0.010469	0.013052	0.008140	0.000967	0.001361	0.007726	0.001907	0.000599	0.018500	0.004207	0.006240	0.004374	0.001192	0.001391	0.000237	0.003474	0.002151	0.000324	0.000607	0.007597	0.002267	0.028177	0.001818	0.000629	0.000568	0.000439	0.003140	0.000877	0.003050	0.002295	0.018746	0.113210
in	0.000274	0.044201	0.000021	0.000074	0.000050	0.000850	0.007700	0.001795	0.000340	0.000663	0.000274	0.000631	0.000295	0.001322	0.000385	0.000118	0.000138	0.000120	0.000028	0.000625	0.000294	0.004841	0.021790	0.002368	0.003376	0.026739	0.011085	0.011397	0.002757	0.003567	0.004063	0.029041	0.185213	0.007032	0.004969	0.003211	0.028798	0.033422	0.004231	0.071587	0.016713	0.010056	0.004099	0.000770	0.001372	0.002864	0.001141	0.000679	0.020026	0.003165	0.004683	0.005083	0.001720	0.001844	0.000450	0.004478	0.002340	0.000754	0.001824	0.008967	0.001313	0.018447	0.001841	0.000496	0.000471	0.000384	0.002537	0.001402	0.002090	0.000890	0.047242	0.310171
of	0.000192	0.005364	0.000021	0.000087	0.000031	0.000142	0.004279	0.002423	0.000259	0.000515	0.000339	0.000335	0.000232	0.000887	0.000188	0.000123	0.000116	0.000073	0.000031	0.001997	0.000112	0.002927	0.096495	0.019845	0.014375	0.003951	0.002927	0.005023	0.002021	0.003545	0.001056	0.016253	0.501241	0.001558	0.001253	0.002871	0.028325	0.104546	0.008968	0.017870	0.004799	0.002549	0.002342	0.000665	0.001780	0.002593	0.000234	0.000229	0.012588	0.001675	0.003010	0.003851	0.001175	0.001223	0.000313	0.002920	0.000592	0.000274	0.000392	0.004486	0.000357	0.011211	0.000574	0.000275	0.000371	0.000182	0.000987	0.000460	0.002922	0.000831	0.012279	0.069064
the	0.000190	0.015709	0.000026	0.000051	0.000007	0.000271	0.017499	0.001438	0.000193	0.000265	0.000338	0.000506	0.000323	0.001121	0.000127	0.000070	0.000052	0.000028	0.000009	0.000310	0.000086	0.000880	0.067539	0.001096	0.003844	0.001207	0.002295	0.018879	0.002951	0.003298	0.003842	0.068000	0.386548	0.000376	0.000524	0.000929	0.038536	0.073547	0.003887	0.008823	0.009621	0.013603	0.003804	0.001190	0.007450	0.005063	0.000488	0.000559	0.043996	0.001310	0.001189	0.005256	0.000769	0.000969	0.000277	0.002530	0.000622	0.000194	0.001956	0.006668	0.001048	0.019485	0.005196	0.001135	0.001396	0.001485	0.009903	0.001279	0.010985	0.004189	0.018626	0.092141
re	0.000036	0.040378	0.000001	0.000001	0.000000	0.000024	0.001901	0.000014	0.000002	0.000032	0.000009	0.000105	0.000100	0.000166	0.000009	0.000002	0.000002	0.000001	0.000000	0.000004	0.000001	0.000003	0.000291	0.000005	0.000012	0.000018	0.000085	0.041531	0.020949	0.013198	0.042584	0.038217	0.004178	0.000006	0.000011	0.000005	0.037306	0.000806	0.000019	0.000206	0.011820	0.111438	0.000369	0.000015	0.000159	0.000442	0.000018	0.000021	0.010126	0.000046	0.000046	0.001414	0.000041	0.000172	0.000051	0.000669	0.000092	0.000008	0.000376	0.003745	0.000723	0.089566	0.092902	0.034373	0.022789	0.027145	0.084576	0.000198	0.001491	0.000470	0.021091	0.241392
##man	0.000048	0.077781	0.000000	0.000001	0.000000	0.000103	0.002318	0.000017	0.000003	0.000015	0.000005	0.000031	0.000050	0.000077	0.000005	0.000002	0.000004	0.000001	0.000000	0.000003	0.000005	0.000013	0.000379	0.000008	0.000025	0.000074	0.000376	0.044344	0.027131	0.021229	0.030118	0.036733	0.001985	0.000013	0.000038	0.000018	0.019621	0.000242	0.000034	0.000409	0.011415	0.097268	0.000761	0.000030	0.000171	0.000272	0.000051	0.000083	0.006261	0.000046	0.000043	0.000831	0.000027	0.000108	0.000051	0.000180	0.000054	0.000005	0.000157	0.000356	0.000222	0.017259	0.035336	0.018376	0.015885	0.010125	0.025573	0.000048	0.000660	0.000295	0.041591	0.453199
##uf	0.000070	0.016798	0.000001	0.000001	0.000000	0.000046	0.002179	0.000013	0.000003	0.000021	0.000006	0.000098	0.000113	0.000208	0.000013	0.000003	0.000003	0.000003	0.000001	0.000018	0.000002	0.000016	0.000652	0.000034	0.000064	0.000152	0.000237	0.012432	0.004662	0.006231	0.008082	0.016262	0.003563	0.000011	0.000029	0.000040	0.015633	0.000950	0.000095	0.000596	0.006891	0.035849	0.000535	0.000039	0.000233	0.000467	0.000086	0.000067	0.006892	0.000050	0.000090	0.000742	0.000029	0.000096	0.000029	0.000449	0.000042	0.000006	0.000193	0.000831	0.000495	0.017707	0.016802	0.005057	0.005168	0.004677	0.015185	0.000089	0.002146	0.000550	0.067720	0.721445
##act	0.000045	0.050264	0.000001	0.000001	0.000000	0.000015	0.002536	0.000003	0.000001	0.000018	0.000003	0.000062	0.000062	0.000130	0.000007	0.000003	0.000003	0.000001	0.000000	0.000008	0.000002	0.000005	0.000318	0.000004	0.000015	0.000031	0.000037	0.018763	0.007339	0.014521	0.030451	0.028547	0.001802	0.000004	0.000015	0.000010	0.111046	0.001004	0.000023	0.000168	0.009211	0.150319	0.000472	0.000011	0.000096	0.000379	0.000012	0.000011	0.005022	0.000024	0.000033	0.001064	0.000032	0.000096	0.000023	0.000232	0.000040	0.000004	0.000124	0.001504	0.000918	0.058530	0.107802	0.011379	0.021283	0.020480	0.087579	0.000135	0.002553	0.000726	0.025086	0.227552
##uring	0.000045	0.092576	0.000001	0.000003	0.000000	0.000027	0.002009	0.000013	0.000004	0.000038	0.000008	0.000094	0.000130	0.000186	0.000016	0.000003	0.000003	0.000001	0.000000	0.000004	0.000002	0.000004	0.000554	0.000005	0.000014	0.000015	0.000073	0.038158	0.019855	0.010159	0.045415	0.040822	0.003483	0.000006	0.000010	0.000006	0.112383	0.000600	0.000010	0.000279	0.012014	0.113046	0.000189	0.000014	0.000135	0.000481	0.000021	0.000034	0.014631	0.000035	0.000073	0.001777	0.000077	0.000453	0.000084	0.000642	0.000298	0.000029	0.000272	0.006448	0.001521	0.123412	0.109069	0.024321	0.016259	0.024127	0.083150	0.000189	0.001765	0.000556	0.012056	0.085813
requirements	0.000312	0.031917	0.000006	0.000012	0.000001	0.000096	0.004009	0.000103	0.000030	0.000100	0.000138	0.000178	0.000240	0.000710	0.000055	0.000019	0.000058	0.000012	0.000004	0.000102	0.000019	0.000215	0.019278	0.000649	0.000970	0.000476	0.000848	0.051913	0.016678	0.018249	0.016795	0.068781	0.056489	0.000097	0.000165	0.000227	0.086803	0.013923	0.000259	0.000853	0.015506	0.013793	0.000745	0.000153	0.000528	0.000407	0.000043	0.000105	0.004860	0.000082	0.000216	0.001230	0.000172	0.000358	0.000079	0.000254	0.000253	0.000091	0.000165	0.002138	0.000292	0.028758	0.007559	0.002780	0.003122	0.003552	0.004639	0.000444	0.001777	0.000972	0.066268	0.446869
combined	0.000081	0.001148	0.000025	0.000061	0.000022	0.000420	0.002688	0.001314	0.000705	0.001874	0.001312	0.000436	0.000196	0.000612	0.000302	0.000555	0.000072	0.000158	0.000058	0.001327	0.000209	0.008424	0.010703	0.001443	0.018238	0.003841	0.001314	0.000265	0.000092	0.000250	0.000035	0.000572	0.004116	0.001778	0.001953	0.009009	0.002187	0.098758	0.018352	0.006127	0.002448	0.000568	0.001755	0.000945	0.002173	0.000631	0.000372	0.000270	0.000557	0.004543	0.005635	0.001701	0.001904	0.001910	0.000832	0.005670	0.000587	0.000493	0.002097	0.000513	0.000103	0.001499	0.000069	0.000052	0.000064	0.000011	0.000043	0.012749	0.003522	0.002292	0.074241	0.668719
with	0.000053	0.000894	0.000030	0.000051	0.000019	0.000307	0.003502	0.002270	0.000810	0.002144	0.001151	0.000603	0.000167	0.000696	0.000375	0.000484	0.000037	0.000108	0.000043	0.001909	0.000249	0.013592	0.025661	0.003365	0.057416	0.007532	0.001976	0.000811	0.000164	0.000337	0.000071	0.001625	0.013474	0.004548	0.004301	0.017746	0.006112	0.478235	0.049768	0.016643	0.004234	0.001018	0.005027	0.002381	0.005093	0.002151	0.000409	0.000264	0.001227	0.014658	0.016678	0.004810	0.006683	0.005679	0.001563	0.014142	0.001078	0.000615	0.004156	0.001608	0.000277	0.003863	0.000222	0.000110	0.000107	0.000024	0.000150	0.018570	0.007129	0.003610	0.018244	0.134941
the	0.000069	0.001708	0.000011	0.000014	0.000003	0.000099	0.002331	0.000598	0.000164	0.000180	0.000240	0.000189	0.000066	0.000296	0.000068	0.000066	0.000017	0.000025	0.000008	0.000155	0.000056	0.002627	0.026864	0.001182	0.019081	0.004243	0.001567	0.001503	0.000428	0.000555	0.000313	0.004884	0.022464	0.001140	0.001652	0.005595	0.023014	0.554183	0.038444	0.066194	0.008608	0.003428	0.014257	0.005376	0.014331	0.003315	0.002356	0.001083	0.004979	0.004981	0.009889	0.005142	0.004767	0.003361	0.000671	0.006442	0.001709	0.000653	0.003865	0.003306	0.000663	0.010580	0.000459	0.000305	0.000242	0.000144	0.000594	0.010645	0.005775	0.003972	0.014566	0.067240
compliance	0.000169	0.030155	0.000003	0.000003	0.000001	0.000025	0.001201	0.000039	0.000007	0.000030	0.000047	0.000060	0.000094	0.000110	0.000020	0.000012	0.000005	0.000003	0.000001	0.000006	0.000006	0.000009	0.000203	0.000030	0.000023	0.000059	0.000113	0.016671	0.015554	0.010816	0.016915	0.016718	0.001866	0.000025	0.000038	0.000022	0.049583	0.001470	0.000023	0.000351	0.005074	0.033803	0.000656	0.000050	0.000109	0.000246	0.000055	0.000034	0.001833	0.000105	0.000261	0.001198	0.000318	0.000782	0.000142	0.000404	0.000441	0.000048	0.000105	0.001607	0.002614	0.022036	0.021037	0.014435	0.011572	0.008349	0.037308	0.000375	0.000499	0.000409	0.090167	0.581441
