TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
or	0.021499	0.001821	0.002682	0.007810	0.008406	0.011155	0.016161	0.021853	0.056577	0.251243	0.062874	0.278142	0.008237	0.005572	0.002141	0.011690	0.011684	0.001181	0.004252	0.001781	0.019738	0.002297	0.001004	0.000753	0.000212	0.001298	0.001954	0.000077	0.000428	0.000160	0.000029	0.000269	0.000205	0.000857	0.000414	0.000590	0.000225	0.000117	0.000576	0.000769	0.000352	0.000336	0.000040	0.000313	0.000020	0.000036	0.000177	0.000600	0.000091	0.000302	0.000074	0.000267	0.000456	0.000137	0.000786	0.000149	0.000064	0.000601	0.000049	0.000581	0.001182	0.000602	0.000055	0.000292	0.000105	0.000017	0.000062	0.012308	0.000074	0.000289	0.006411	0.154441
none	0.008589	0.000286	0.000310	0.001101	0.000178	0.000672	0.000318	0.000511	0.000283	0.001579	0.005280	0.065084	0.652723	0.008614	0.061092	0.002070	0.002276	0.001101	0.000272	0.000610	0.001689	0.000493	0.000078	0.000309	0.000487	0.000559	0.000518	0.000114	0.000676	0.000267	0.000661	0.001814	0.000187	0.000022	0.000075	0.000112	0.000023	0.000381	0.000094	0.000253	0.000022	0.000014	0.000001	0.000060	0.000006	0.000003	0.000028	0.000056	0.000058	0.000008	0.000016	0.000106	0.000095	0.000008	0.000113	0.000029	0.000157	0.000180	0.000020	0.000616	0.000074	0.000863	0.000060	0.000345	0.000124	0.000512	0.001505	0.001631	0.000147	0.010069	0.005393	0.155921
##xi	0.016635	0.000205	0.000587	0.000656	0.000112	0.001253	0.000142	0.000607	0.000335	0.003540	0.000750	0.791747	0.059094	0.022203	0.006256	0.000709	0.003690	0.000520	0.000063	0.000284	0.002040	0.000364	0.000444	0.000118	0.000309	0.000198	0.000274	0.000434	0.000979	0.002414	0.000193	0.000089	0.000029	0.000003	0.000108	0.000071	0.000011	0.000146	0.000025	0.000346	0.000087	0.000005	0.000004	0.000086	0.000005	0.000011	0.000030	0.000088	0.000019	0.000009	0.000003	0.000028	0.000050	0.000050	0.000090	0.000004	0.000024	0.000097	0.000157	0.000078	0.000056	0.000020	0.000199	0.000449	0.001232	0.000181	0.000342	0.000120	0.000053	0.000035	0.006727	0.071680
##sten	0.021821	0.005128	0.000839	0.000615	0.002152	0.003964	0.001849	0.000105	0.007587	0.019758	0.000520	0.010773	0.068912	0.002477	0.492568	0.091092	0.024155	0.000162	0.000301	0.005570	0.006409	0.003489	0.000011	0.000256	0.000030	0.001390	0.001690	0.000070	0.015712	0.000623	0.000024	0.001201	0.002620	0.006375	0.000105	0.000983	0.000093	0.000031	0.000852	0.000317	0.000037	0.000072	0.000020	0.000488	0.000001	0.000006	0.000140	0.000094	0.000095	0.000020	0.000021	0.000098	0.000449	0.000003	0.000459	0.000017	0.000008	0.000399	0.000009	0.000188	0.000079	0.000343	0.000036	0.009028	0.000216	0.000013	0.001211	0.000206	0.000147	0.002581	0.013403	0.167487
##t	0.019761	0.000134	0.000090	0.001841	0.000863	0.002738	0.000492	0.000364	0.000740	0.000673	0.000191	0.021166	0.001639	0.906151	0.000585	0.000418	0.002609	0.000192	0.000022	0.000223	0.004588	0.001266	0.000264	0.000603	0.000439	0.002327	0.002068	0.000061	0.000880	0.000433	0.000023	0.000301	0.000007	0.000031	0.000027	0.000262	0.000020	0.000011	0.000025	0.000017	0.000001	0.000007	0.000046	0.000089	0.000002	0.000004	0.000108	0.000428	0.000030	0.000002	0.000004	0.000204	0.000011	0.000006	0.000372	0.000058	0.000007	0.000225	0.000025	0.000017	0.000044	0.000124	0.000029	0.000555	0.000272	0.000040	0.000018	0.000017	0.000073	0.000017	0.005237	0.017382
because	0.016912	0.006311	0.004284	0.008578	0.007885	0.007378	0.001793	0.004244	0.019604	0.000768	0.004530	0.005543	0.000311	0.002098	0.011776	0.002503	0.046557	0.000912	0.002078	0.162907	0.040216	0.007663	0.003479	0.003124	0.000838	0.016179	0.002222	0.000056	0.000199	0.000187	0.000282	0.000567	0.004149	0.000522	0.000351	0.000770	0.000389	0.000141	0.000094	0.000370	0.000015	0.000218	0.000108	0.000097	0.000002	0.000109	0.000305	0.000473	0.000469	0.000486	0.000550	0.001066	0.000671	0.000018	0.000633	0.000351	0.000057	0.000458	0.000011	0.004352	0.000629	0.001365	0.000021	0.000064	0.000075	0.000052	0.000359	0.001270	0.000172	0.000379	0.005562	0.580835
,	0.033571	0.003184	0.003740	0.035634	0.007550	0.007119	0.002272	0.005917	0.023902	0.004503	0.025247	0.005348	0.010640	0.004287	0.007140	0.096049	0.068460	0.056656	0.006694	0.015012	0.081445	0.022115	0.008434	0.010044	0.009614	0.028854	0.007237	0.000075	0.000761	0.001053	0.000407	0.000910	0.006269	0.001173	0.003346	0.001728	0.000338	0.001319	0.001206	0.000997	0.000087	0.000348	0.000538	0.000680	0.000391	0.000323	0.000853	0.000817	0.000496	0.001069	0.000096	0.000814	0.000345	0.000131	0.000771	0.000166	0.000126	0.000799	0.000451	0.000560	0.001038	0.000287	0.000017	0.000169	0.000229	0.000115	0.000229	0.000615	0.000317	0.000366	0.010842	0.365667
among	0.036162	0.000666	0.003313	0.007266	0.001148	0.007192	0.000214	0.001445	0.002085	0.000415	0.004015	0.004007	0.001204	0.000446	0.000391	0.007325	0.039199	0.014598	0.031263	0.001363	0.035860	0.026976	0.001123	0.002534	0.002155	0.024562	0.022250	0.001555	0.001370	0.000179	0.000784	0.000678	0.002095	0.000746	0.002714	0.003286	0.000148	0.004738	0.000888	0.000612	0.000141	0.000749	0.000195	0.000416	0.000022	0.000027	0.000293	0.002183	0.000157	0.000308	0.000017	0.001158	0.000268	0.000008	0.000613	0.000445	0.000049	0.000780	0.000497	0.000310	0.000585	0.000185	0.000156	0.000131	0.000018	0.000086	0.000033	0.000056	0.000015	0.000047	0.018155	0.672927
other	0.027459	0.000082	0.000056	0.000577	0.000777	0.002775	0.000565	0.001157	0.002534	0.000521	0.001361	0.021883	0.009574	0.000840	0.000263	0.005828	0.005258	0.663365	0.009941	0.000583	0.065261	0.014732	0.000069	0.000642	0.002880	0.007186	0.004822	0.000054	0.001215	0.000015	0.000033	0.000027	0.000031	0.000388	0.000857	0.000514	0.000009	0.000174	0.000391	0.000205	0.000023	0.000012	0.000010	0.000174	0.000002	0.000003	0.000182	0.000350	0.000004	0.000014	0.000004	0.000172	0.000007	0.000065	0.000162	0.000006	0.000006	0.000307	0.000009	0.000051	0.000189	0.000038	0.000006	0.000147	0.000002	0.000006	0.000002	0.000024	0.000136	0.000010	0.010075	0.132902
reasons	0.017908	0.000172	0.000374	0.004002	0.004570	0.002009	0.000326	0.001887	0.004578	0.000413	0.000156	0.000568	0.000179	0.002696	0.007455	0.712828	0.009261	0.034923	0.003401	0.003683	0.023308	0.013801	0.000542	0.004072	0.000689	0.010597	0.004298	0.000124	0.003715	0.000233	0.000448	0.000014	0.000084	0.003313	0.000348	0.001425	0.000252	0.000365	0.015363	0.000089	0.000009	0.000010	0.000164	0.000054	0.000011	0.000002	0.000193	0.000332	0.000052	0.000051	0.000022	0.000601	0.000314	0.000004	0.000197	0.000009	0.000002	0.000045	0.000002	0.000125	0.003280	0.000025	0.000017	0.000505	0.000029	0.000060	0.000022	0.000103	0.000011	0.000068	0.006567	0.092648
,	0.013334	0.003761	0.002387	0.026493	0.004482	0.005041	0.000719	0.002596	0.007792	0.001614	0.011184	0.001072	0.004060	0.000698	0.003517	0.054907	0.045473	0.127326	0.028843	0.021383	0.067384	0.051420	0.011985	0.014864	0.027172	0.099971	0.018068	0.000211	0.001732	0.001198	0.000613	0.002119	0.018536	0.010385	0.012654	0.006200	0.001137	0.002595	0.002184	0.002400	0.000293	0.001130	0.000384	0.000973	0.000408	0.000236	0.001337	0.001007	0.000540	0.001572	0.000073	0.001686	0.000345	0.000029	0.000485	0.000135	0.000095	0.000561	0.000433	0.000444	0.000352	0.000163	0.000017	0.000122	0.000096	0.000055	0.000177	0.000466	0.000225	0.000176	0.007623	0.258848
the	0.021414	0.002029	0.002242	0.014280	0.001689	0.006689	0.001188	0.000759	0.002924	0.000732	0.000894	0.000388	0.001057	0.000933	0.003655	0.009329	0.017390	0.041562	0.005290	0.060140	0.063409	0.066917	0.019600	0.011840	0.035159	0.125893	0.041925	0.000309	0.000782	0.001077	0.000749	0.003442	0.005356	0.010751	0.003315	0.010649	0.003577	0.003809	0.004426	0.002433	0.000158	0.000645	0.004385	0.001890	0.000304	0.000251	0.002140	0.001667	0.000308	0.000711	0.000079	0.000633	0.000261	0.000055	0.000732	0.000353	0.000111	0.000953	0.000147	0.000584	0.000169	0.000333	0.000023	0.000056	0.000098	0.000075	0.000269	0.000380	0.001436	0.000351	0.011783	0.358660
phase	0.005870	0.000195	0.000006	0.000906	0.000229	0.002041	0.000175	0.000182	0.000231	0.000011	0.000099	0.000119	0.000322	0.000034	0.000596	0.000147	0.000842	0.002008	0.000108	0.000094	0.002258	0.007603	0.002451	0.005784	0.855668	0.011515	0.006546	0.000372	0.000428	0.000058	0.001506	0.000926	0.000113	0.000126	0.000249	0.000714	0.000042	0.001613	0.000111	0.000237	0.000054	0.000050	0.000148	0.000318	0.000259	0.000176	0.000915	0.000835	0.000025	0.000028	0.000001	0.000081	0.000022	0.000004	0.000405	0.000499	0.000762	0.000198	0.000628	0.000006	0.000040	0.000119	0.000044	0.000053	0.000008	0.000404	0.000013	0.000002	0.000002	0.000026	0.001998	0.079344
-	0.045058	0.001706	0.000230	0.003891	0.000466	0.002852	0.001342	0.000972	0.002037	0.000594	0.004065	0.005021	0.001414	0.001069	0.001974	0.001790	0.013921	0.002141	0.002288	0.004687	0.073231	0.043584	0.029960	0.020253	0.111819	0.072863	0.031222	0.001420	0.002329	0.000945	0.002079	0.000771	0.004741	0.012491	0.003550	0.006593	0.002987	0.004999	0.000255	0.012753	0.000201	0.001170	0.000211	0.000724	0.000150	0.000581	0.000791	0.001413	0.000295	0.000073	0.000052	0.000559	0.000193	0.000804	0.000492	0.000164	0.000131	0.001042	0.000064	0.000633	0.000199	0.000944	0.000100	0.000173	0.000061	0.000142	0.000068	0.000235	0.000105	0.000940	0.022690	0.428241
in	0.045259	0.000272	0.000191	0.000607	0.001226	0.005832	0.001214	0.001746	0.001550	0.000358	0.003300	0.000055	0.000060	0.000344	0.001426	0.001379	0.015458	0.001278	0.002166	0.000180	0.056666	0.049163	0.303242	0.017718	0.001714	0.132933	0.059391	0.000512	0.000833	0.001860	0.000662	0.000474	0.000489	0.004058	0.004283	0.005591	0.001185	0.001227	0.000360	0.001867	0.000511	0.000173	0.000499	0.001897	0.001035	0.000204	0.001731	0.002339	0.000202	0.000104	0.000119	0.000130	0.000123	0.000659	0.000822	0.000159	0.000012	0.002183	0.000175	0.000099	0.000446	0.000111	0.000031	0.000048	0.000120	0.000058	0.000061	0.000079	0.000013	0.000920	0.017869	0.238935
of	0.016291	0.000670	0.000298	0.004336	0.000284	0.004683	0.001945	0.000526	0.003595	0.002758	0.000564	0.000500	0.000363	0.002201	0.003206	0.045931	0.007474	0.033245	0.000848	0.011977	0.025842	0.109396	0.043920	0.008537	0.240470	0.025830	0.053252	0.004339	0.005924	0.002549	0.014602	0.002779	0.003388	0.001586	0.009959	0.017798	0.001535	0.028380	0.001515	0.001439	0.001735	0.000247	0.009607	0.003934	0.000161	0.001145	0.000591	0.001679	0.000297	0.000235	0.000081	0.000121	0.000104	0.000459	0.000770	0.000115	0.000307	0.000757	0.000089	0.000182	0.000123	0.000103	0.000295	0.000303	0.000169	0.000885	0.000282	0.000413	0.001065	0.000157	0.006741	0.222115
the	0.026563	0.001797	0.000798	0.003002	0.000546	0.004136	0.001247	0.000504	0.000895	0.000573	0.000628	0.000312	0.000617	0.000863	0.002216	0.002796	0.009330	0.014055	0.001246	0.024359	0.042837	0.051194	0.040841	0.011560	0.075792	0.131183	0.054380	0.000540	0.001563	0.003039	0.001475	0.010047	0.008642	0.008869	0.005284	0.016801	0.005594	0.006695	0.002747	0.005603	0.003036	0.002141	0.004949	0.003545	0.000738	0.000923	0.003827	0.002492	0.000916	0.000747	0.000151	0.000620	0.000362	0.000056	0.000929	0.000670	0.000318	0.001398	0.000337	0.000912	0.000233	0.000745	0.000042	0.000112	0.000289	0.000148	0.000564	0.000446	0.005252	0.000497	0.016864	0.364574
re	0.038492	0.000462	0.000115	0.000676	0.000119	0.001695	0.026343	0.000734	0.000738	0.000663	0.000197	0.001127	0.138972	0.001354	0.006979	0.000652	0.001523	0.000091	0.000066	0.002591	0.005320	0.014073	0.054394	0.009339	0.072483	0.014764	0.025796	0.000179	0.008593	0.002671	0.022503	0.044072	0.028023	0.003705	0.001951	0.006614	0.017620	0.005394	0.006426	0.019114	0.000309	0.000282	0.001468	0.001673	0.000249	0.003299	0.001045	0.001122	0.001541	0.000143	0.000266	0.000749	0.000629	0.000362	0.002081	0.011463	0.006293	0.001145	0.002185	0.000168	0.000197	0.016842	0.000030	0.001286	0.000454	0.009231	0.000964	0.000972	0.004815	0.002697	0.018384	0.321034
##man	0.129917	0.000130	0.000057	0.000181	0.000145	0.002602	0.000151	0.000013	0.000300	0.000042	0.000224	0.006986	0.003699	0.001838	0.014847	0.000037	0.003098	0.003749	0.000253	0.002234	0.015636	0.010732	0.000119	0.003031	0.019614	0.005709	0.019981	0.011872	0.000534	0.001265	0.010465	0.009519	0.000279	0.000192	0.001790	0.008167	0.000086	0.014880	0.000020	0.002908	0.002997	0.000078	0.000029	0.001430	0.000044	0.000050	0.000770	0.003173	0.000348	0.000002	0.000012	0.000149	0.000094	0.000036	0.000310	0.000009	0.000037	0.000713	0.000017	0.000028	0.000025	0.000112	0.000771	0.000044	0.000060	0.000611	0.000263	0.000116	0.004360	0.003365	0.044806	0.627838
##uf	0.059171	0.000340	0.000240	0.000497	0.000020	0.000457	0.000281	0.000005	0.000080	0.000001	0.000058	0.001549	0.001132	0.001323	0.001734	0.000055	0.005318	0.000105	0.000006	0.000838	0.008905	0.002937	0.000347	0.001480	0.000633	0.003164	0.005135	0.000413	0.000627	0.000304	0.296906	0.008408	0.000149	0.000143	0.001336	0.003358	0.000133	0.001360	0.000009	0.000680	0.000423	0.000135	0.000041	0.000494	0.000010	0.000038	0.000243	0.000685	0.000301	0.000014	0.000060	0.000176	0.000011	0.000004	0.000323	0.000062	0.000079	0.000366	0.000005	0.000085	0.000020	0.000074	0.000039	0.000054	0.000019	0.044733	0.001092	0.000021	0.000063	0.001149	0.018611	0.520933
##act	0.018200	0.001251	0.000007	0.000067	0.000549	0.000622	0.000565	0.000025	0.000179	0.000193	0.000007	0.000282	0.000002	0.002057	0.000217	0.000142	0.002528	0.000024	0.000146	0.000028	0.003676	0.002676	0.000170	0.000831	0.000278	0.001457	0.002270	0.001904	0.000413	0.842150	0.000171	0.010535	0.000774	0.000464	0.000921	0.001155	0.000947	0.000490	0.000048	0.000589	0.000075	0.000246	0.000032	0.000648	0.000130	0.000112	0.000210	0.000226	0.000172	0.000046	0.000001	0.000042	0.000050	0.000017	0.000109	0.000048	0.000005	0.000096	0.000373	0.000050	0.000010	0.000007	0.000144	0.000038	0.054490	0.000017	0.000812	0.000007	0.002580	0.000149	0.005149	0.034900
##uring	0.083562	0.000037	0.000019	0.000034	0.000011	0.000834	0.000355	0.000162	0.000053	0.000063	0.000055	0.000673	0.000129	0.002572	0.000298	0.000079	0.002365	0.000025	0.000005	0.000167	0.005004	0.005000	0.014267	0.004910	0.002239	0.002301	0.010874	0.003208	0.030302	0.004117	0.649180	0.000243	0.000167	0.000097	0.004601	0.003276	0.000448	0.000600	0.000081	0.001546	0.000011	0.000075	0.000275	0.000294	0.000005	0.000345	0.000114	0.001926	0.000358	0.000010	0.000003	0.000466	0.000129	0.000833	0.000567	0.000180	0.000183	0.000384	0.000036	0.000087	0.000306	0.000025	0.000245	0.002166	0.000318	0.037196	0.000292	0.000065	0.000133	0.000190	0.037014	0.081811
requirements	0.047530	0.003048	0.000458	0.004207	0.002789	0.008452	0.003493	0.000394	0.006936	0.023088	0.000689	0.000055	0.000004	0.001771	0.000801	0.032699	0.004805	0.000432	0.002394	0.000883	0.011976	0.060051	0.005442	0.010467	0.014700	0.021301	0.079889	0.001951	0.006531	0.003085	0.002020	0.000407	0.002874	0.066403	0.002362	0.040531	0.143759	0.019780	0.011356	0.010166	0.005208	0.001017	0.002627	0.004054	0.001230	0.000877	0.002725	0.009281	0.000649	0.000113	0.000058	0.000609	0.001491	0.000374	0.002378	0.000686	0.000051	0.001636	0.001435	0.000841	0.001670	0.000573	0.000269	0.000706	0.000277	0.000190	0.000106	0.000416	0.000233	0.000152	0.015949	0.282141
combined	0.014341	0.000483	0.000781	0.001793	0.002159	0.002490	0.000037	0.000504	0.000174	0.000075	0.000125	0.000528	0.000036	0.004098	0.000051	0.000384	0.001639	0.000966	0.001920	0.000027	0.010603	0.006793	0.002996	0.003265	0.005306	0.007190	0.012384	0.001303	0.000976	0.001681	0.000639	0.000080	0.002040	0.005613	0.622901	0.016503	0.000121	0.003329	0.002132	0.007948	0.000590	0.000964	0.000296	0.001649	0.000617	0.000028	0.000722	0.002080	0.000544	0.000362	0.000094	0.004016	0.000432	0.000364	0.000780	0.000004	0.000219	0.000352	0.000185	0.000031	0.000342	0.000002	0.000054	0.000037	0.000056	0.000052	0.000062	0.000153	0.000003	0.000002	0.005304	0.233188
with	0.018301	0.000644	0.000236	0.000163	0.000279	0.000488	0.000327	0.000011	0.000467	0.000052	0.000052	0.000031	0.000109	0.000625	0.000659	0.000293	0.001176	0.000146	0.000041	0.000628	0.005469	0.007660	0.000616	0.001902	0.004216	0.022610	0.008941	0.000033	0.004672	0.001121	0.001195	0.000747	0.000356	0.671118	0.001522	0.017640	0.050136	0.001695	0.003701	0.037004	0.000415	0.003074	0.007975	0.002202	0.000139	0.000434	0.003976	0.001743	0.000122	0.000061	0.000206	0.003768	0.000615	0.000112	0.000869	0.000111	0.000102	0.000413	0.000010	0.000337	0.000236	0.000102	0.000002	0.000300	0.000053	0.000107	0.000149	0.000010	0.000822	0.000318	0.006059	0.098070
the	0.030218	0.001714	0.001230	0.004893	0.000754	0.003157	0.000664	0.000205	0.000531	0.000146	0.000176	0.000098	0.000189	0.000303	0.001183	0.001731	0.003114	0.003745	0.000472	0.009399	0.015077	0.020232	0.006427	0.004031	0.014166	0.061758	0.027252	0.000271	0.001586	0.002319	0.001446	0.006133	0.010602	0.024226	0.013343	0.047075	0.010263	0.014765	0.032217	0.019025	0.002405	0.003970	0.053109	0.015896	0.002311	0.002997	0.020767	0.008978	0.001830	0.003700	0.000973	0.004450	0.001646	0.000173	0.002946	0.001572	0.000347	0.002225	0.000286	0.001446	0.000351	0.000477	0.000033	0.000158	0.000300	0.000180	0.000514	0.000226	0.003740	0.000273	0.011370	0.454214
compliance	0.054827	0.002408	0.000276	0.001002	0.000064	0.000670	0.000722	0.000123	0.000016	0.000077	0.000124	0.000009	0.000005	0.000364	0.000482	0.000471	0.001208	0.000019	0.000032	0.000704	0.003802	0.002944	0.003757	0.006406	0.014537	0.002406	0.011517	0.000272	0.000899	0.001262	0.008399	0.008306	0.073191	0.000255	0.021706	0.011910	0.002098	0.009931	0.003720	0.012959	0.002442	0.002597	0.000385	0.001623	0.000329	0.002664	0.000579	0.001910	0.009031	0.000501	0.001062	0.000261	0.000242	0.000307	0.001168	0.000186	0.000476	0.000804	0.000310	0.003988	0.000317	0.001130	0.000065	0.000161	0.000215	0.000874	0.003931	0.002699	0.000132	0.000872	0.017823	0.677031
