TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
,	0.004243	0.010514	0.031506	0.013471	0.011525	0.002018	0.000940	0.001706	0.001202	0.001914	0.004702	0.000177	0.000136	0.000594	0.001667	0.004570	0.001298	0.003337	0.001179	0.000408	0.001204	0.000364	0.000065	0.000014	0.000085	0.000096	0.000203	0.000012	0.000006	0.000003	0.000004	0.000027	0.000069	0.000099	0.000088	0.000076	0.000011	0.000024	0.000007	0.000028	0.000017	0.000016	0.000034	0.000040	0.000084	0.000019	0.000022	0.000102	0.000031	0.000281	0.000073	0.000048	0.000060	0.000017	0.000058	0.000013	0.000035	0.000149	0.000088	0.000065	0.000240	0.000065	0.000012	0.000009	0.000004	0.000004	0.000041	0.000027	0.000003	0.000009	0.001443	0.897298
among	0.004779	0.001603	0.013417	0.010665	0.007908	0.002287	0.001705	0.001104	0.002258	0.001410	0.001091	0.000047	0.000046	0.000258	0.000707	0.003615	0.000251	0.001394	0.005295	0.003225	0.002019	0.000402	0.000027	0.000007	0.000021	0.000068	0.000207	0.000005	0.000001	0.000002	0.000002	0.000025	0.000073	0.000042	0.000068	0.000122	0.000004	0.000009	0.000002	0.000012	0.000014	0.000011	0.000015	0.000028	0.000010	0.000002	0.000006	0.000044	0.000005	0.000106	0.000034	0.000024	0.000017	0.000008	0.000034	0.000004	0.000008	0.000093	0.000025	0.000027	0.000219	0.000026	0.000006	0.000002	0.000002	0.000002	0.000068	0.000031	0.000012	0.000021	0.001298	0.931617
other	0.004556	0.037101	0.121220	0.094789	0.070138	0.015719	0.021493	0.018910	0.029187	0.062410	0.006645	0.001891	0.000155	0.001438	0.004386	0.013219	0.001645	0.002272	0.010848	0.032460	0.002987	0.001272	0.000358	0.000033	0.000070	0.000355	0.000901	0.000029	0.000005	0.000010	0.000026	0.000164	0.000224	0.000056	0.000060	0.000168	0.000019	0.000049	0.000005	0.000018	0.000044	0.000040	0.000076	0.000175	0.000078	0.000016	0.000038	0.000248	0.000025	0.000302	0.000079	0.000020	0.000026	0.000053	0.000056	0.000005	0.000005	0.000127	0.000016	0.000034	0.000079	0.000070	0.000018	0.000003	0.000006	0.000009	0.000071	0.000028	0.000052	0.000051	0.001542	0.439313
reasons	0.000794	0.021871	0.013294	0.013156	0.013205	0.026067	0.015316	0.015439	0.027152	0.063999	0.009656	0.006172	0.001076	0.002726	0.014994	0.006353	0.003040	0.000884	0.000841	0.008231	0.001109	0.003794	0.000784	0.000155	0.000354	0.000785	0.002974	0.000398	0.000053	0.000052	0.000299	0.000514	0.001917	0.000085	0.000027	0.000108	0.000095	0.000073	0.000061	0.000017	0.000029	0.000016	0.000043	0.000112	0.000014	0.000014	0.000036	0.000560	0.000176	0.000262	0.000120	0.000028	0.000028	0.000029	0.000044	0.000015	0.000017	0.000141	0.000122	0.000233	0.000957	0.000314	0.000236	0.000083	0.000120	0.000634	0.000466	0.000049	0.000062	0.000054	0.002062	0.715003
,	0.000890	0.019263	0.013141	0.006895	0.002330	0.014280	0.034552	0.038554	0.022097	0.006315	0.014378	0.005188	0.001338	0.010045	0.018389	0.006989	0.204011	0.418306	0.018218	0.053017	0.006330	0.003781	0.001620	0.001592	0.002739	0.001219	0.002612	0.000401	0.000296	0.000132	0.000406	0.000432	0.001911	0.000395	0.000118	0.000218	0.000072	0.000103	0.000048	0.000030	0.000014	0.000050	0.000097	0.000056	0.000021	0.000038	0.000061	0.000160	0.000082	0.001214	0.000123	0.000174	0.000087	0.000087	0.000051	0.000022	0.000022	0.000064	0.000070	0.000157	0.000413	0.000643	0.000468	0.000592	0.000275	0.000917	0.000319	0.000367	0.000212	0.000237	0.003950	0.056305
the	0.001816	0.018723	0.023029	0.014476	0.011673	0.061924	0.054254	0.034353	0.027743	0.015254	0.009812	0.001921	0.001270	0.005057	0.020963	0.011821	0.031794	0.011887	0.005581	0.025602	0.002145	0.009647	0.006023	0.001250	0.006668	0.004605	0.007802	0.000785	0.000336	0.000154	0.000188	0.001539	0.002421	0.000702	0.000169	0.000431	0.000242	0.000279	0.000041	0.000049	0.000049	0.000036	0.000096	0.000073	0.000056	0.000039	0.000061	0.000261	0.000088	0.000498	0.000089	0.000201	0.000050	0.000112	0.000101	0.000044	0.000049	0.000128	0.000217	0.000249	0.000296	0.000381	0.000167	0.000234	0.000166	0.000203	0.000467	0.000122	0.000073	0.000039	0.002651	0.558278
phase	0.000161	0.001682	0.000132	0.000043	0.000048	0.000708	0.000364	0.000207	0.000119	0.000183	0.000058	0.000026	0.000011	0.000016	0.000088	0.000243	0.000148	0.000022	0.000291	0.000652	0.000320	0.000842	0.003141	0.000375	0.002394	0.001390	0.001365	0.000161	0.000031	0.000035	0.000034	0.000244	0.000211	0.000026	0.000021	0.000037	0.000048	0.000016	0.000007	0.000003	0.000014	0.000003	0.000013	0.000005	0.000009	0.000005	0.000006	0.000015	0.000011	0.000017	0.000001	0.000005	0.000003	0.000006	0.000005	0.000011	0.000008	0.000012	0.000029	0.000009	0.000016	0.000038	0.000024	0.000008	0.000012	0.000015	0.000028	0.000021	0.000016	0.000005	0.000362	0.983361
-	0.005628	0.004747	0.015525	0.005232	0.008562	0.006060	0.012200	0.013267	0.007582	0.016631	0.002748	0.000712	0.000120	0.000525	0.002417	0.073555	0.005040	0.011329	0.021961	0.106475	0.001989	0.003120	0.009496	0.006310	0.000229	0.002572	0.001608	0.000098	0.000061	0.000055	0.000046	0.000228	0.001574	0.000216	0.000257	0.000262	0.000077	0.000156	0.000012	0.000022	0.000045	0.000010	0.000080	0.000014	0.000050	0.000007	0.000020	0.000016	0.000015	0.000590	0.000015	0.000016	0.000018	0.000011	0.000016	0.000019	0.000004	0.000027	0.000128	0.000130	0.000089	0.000133	0.000026	0.000023	0.000015	0.000010	0.000121	0.000595	0.000093	0.000099	0.015589	0.633272
in	0.001613	0.009389	0.005421	0.004556	0.002818	0.011684	0.011798	0.005599	0.003532	0.006306	0.000195	0.000314	0.000031	0.000268	0.001372	0.005022	0.000727	0.000265	0.001445	0.005840	0.001364	0.011669	0.017548	0.007829	0.009883	0.010250	0.005550	0.000642	0.000086	0.000107	0.000175	0.001455	0.003002	0.001149	0.000551	0.000720	0.000399	0.000454	0.000103	0.000029	0.000040	0.000017	0.000080	0.000015	0.000029	0.000009	0.000016	0.000053	0.000067	0.000435	0.000044	0.000043	0.000040	0.000069	0.000074	0.000157	0.000038	0.000037	0.000091	0.000069	0.000042	0.000078	0.000052	0.000021	0.000036	0.000059	0.000169	0.000122	0.000095	0.000028	0.002366	0.844347
of	0.001823	0.040020	0.012473	0.008370	0.006094	0.034825	0.020238	0.021238	0.012080	0.010663	0.002338	0.003986	0.000792	0.005857	0.008932	0.012621	0.004884	0.002299	0.001840	0.008796	0.005182	0.017147	0.051626	0.003986	0.021718	0.007408	0.008353	0.002061	0.001163	0.000558	0.000476	0.003668	0.004214	0.000354	0.000204	0.000701	0.001288	0.000781	0.000378	0.000105	0.000121	0.000108	0.000047	0.000022	0.000009	0.000010	0.000017	0.000104	0.000087	0.000371	0.000052	0.000129	0.000037	0.000144	0.000149	0.000078	0.000090	0.000125	0.000121	0.000425	0.000113	0.000380	0.000152	0.000205	0.000174	0.000236	0.000449	0.000194	0.000165	0.000110	0.006187	0.637847
the	0.002106	0.021490	0.017035	0.010022	0.009673	0.054218	0.017785	0.035357	0.017764	0.003110	0.002977	0.000694	0.000286	0.002016	0.002934	0.022943	0.002834	0.002227	0.004359	0.012086	0.006432	0.016003	0.018556	0.008778	0.018213	0.008195	0.021406	0.002285	0.000663	0.000650	0.000486	0.003876	0.005657	0.000591	0.000316	0.000674	0.000847	0.000316	0.000242	0.000164	0.000258	0.000162	0.000101	0.000045	0.000007	0.000012	0.000013	0.000215	0.000075	0.000398	0.000040	0.000181	0.000043	0.000107	0.000140	0.000045	0.000098	0.000186	0.000142	0.000191	0.000175	0.000232	0.000088	0.000057	0.000108	0.000116	0.000374	0.000179	0.000104	0.000046	0.008500	0.631300
re	0.000899	0.004379	0.000879	0.000710	0.001044	0.009439	0.006138	0.005666	0.004312	0.002529	0.000374	0.000652	0.000050	0.000254	0.000723	0.007934	0.000560	0.000167	0.001860	0.014960	0.002365	0.013251	0.037525	0.012524	0.013584	0.008543	0.025434	0.011989	0.002427	0.002314	0.001445	0.009993	0.008046	0.000411	0.000163	0.000355	0.001014	0.000702	0.000440	0.000157	0.000622	0.000360	0.000223	0.000059	0.000031	0.000027	0.000011	0.000148	0.000104	0.000076	0.000011	0.000034	0.000027	0.000089	0.000056	0.000099	0.000146	0.000127	0.000211	0.000123	0.000044	0.000278	0.000117	0.000026	0.000042	0.000039	0.000276	0.000098	0.000203	0.000040	0.003992	0.776051
##man	0.000243	0.000118	0.000034	0.000013	0.000040	0.000410	0.000226	0.000312	0.000150	0.000105	0.000041	0.000036	0.000015	0.000031	0.000048	0.000252	0.000066	0.000035	0.000141	0.000485	0.000221	0.001101	0.000982	0.001053	0.001050	0.000968	0.003237	0.001069	0.000244	0.000211	0.000253	0.000760	0.000590	0.000032	0.000022	0.000093	0.000114	0.000060	0.000036	0.000013	0.000063	0.000015	0.000040	0.000020	0.000004	0.000003	0.000003	0.000028	0.000010	0.000019	0.000001	0.000004	0.000002	0.000002	0.000006	0.000005	0.000006	0.000022	0.000022	0.000014	0.000018	0.000037	0.000015	0.000004	0.000004	0.000009	0.000033	0.000009	0.000014	0.000006	0.001545	0.983111
##uf	0.000710	0.000355	0.000106	0.000067	0.000082	0.000648	0.002234	0.000296	0.000292	0.000310	0.000113	0.000042	0.000023	0.000038	0.000037	0.000338	0.000038	0.000041	0.000177	0.000651	0.000181	0.001610	0.000548	0.001138	0.000117	0.000451	0.002206	0.000409	0.000257	0.000125	0.000222	0.000342	0.001075	0.000030	0.000023	0.000057	0.000092	0.000055	0.000012	0.000010	0.000060	0.000014	0.000015	0.000013	0.000010	0.000003	0.000002	0.000013	0.000035	0.000008	0.000002	0.000003	0.000002	0.000002	0.000005	0.000005	0.000003	0.000013	0.000020	0.000038	0.000015	0.000038	0.000006	0.000004	0.000002	0.000005	0.000028	0.000011	0.000015	0.000005	0.001041	0.983004
##act	0.000222	0.000064	0.000008	0.000015	0.000019	0.000175	0.000231	0.000091	0.000096	0.000071	0.000046	0.000090	0.000542	0.000038	0.000082	0.000145	0.000154	0.000025	0.000649	0.000706	0.000176	0.000644	0.000812	0.000646	0.000991	0.000439	0.002530	0.002781	0.002545	0.001314	0.001366	0.005461	0.000603	0.000107	0.000033	0.000042	0.000192	0.000028	0.000036	0.000017	0.000223	0.000105	0.000013	0.000016	0.000010	0.000020	0.000008	0.000043	0.000024	0.000007	0.000001	0.000002	0.000003	0.000006	0.000007	0.000028	0.000045	0.000038	0.000043	0.000037	0.000058	0.000119	0.000049	0.000031	0.000019	0.000031	0.000103	0.000019	0.000035	0.000019	0.000822	0.973786
##uring	0.001127	0.003588	0.001178	0.000485	0.000828	0.002157	0.001713	0.002352	0.001617	0.000696	0.000192	0.000466	0.000040	0.000254	0.000174	0.001524	0.000047	0.000119	0.000672	0.003407	0.002846	0.008860	0.014368	0.013114	0.005583	0.004800	0.015748	0.004864	0.000832	0.001531	0.000869	0.005582	0.002720	0.000042	0.000059	0.000215	0.000365	0.000199	0.000264	0.000076	0.000275	0.000170	0.000188	0.000067	0.000013	0.000009	0.000008	0.000084	0.000065	0.000048	0.000004	0.000009	0.000010	0.000018	0.000023	0.000032	0.000049	0.000068	0.000058	0.000143	0.000046	0.000119	0.000039	0.000009	0.000027	0.000025	0.000076	0.000032	0.000035	0.000021	0.004312	0.888336
requirements	0.003216	0.004252	0.004352	0.001379	0.001684	0.011126	0.004905	0.015227	0.005010	0.001084	0.000838	0.000221	0.000254	0.000979	0.000591	0.009506	0.000129	0.000104	0.000381	0.004021	0.005982	0.031535	0.006468	0.006844	0.006747	0.006270	0.018577	0.001537	0.000570	0.000584	0.000969	0.001789	0.004687	0.000228	0.000123	0.000333	0.000326	0.000301	0.000166	0.000096	0.000188	0.000153	0.000052	0.000033	0.000008	0.000008	0.000006	0.000056	0.000027	0.000122	0.000020	0.000020	0.000011	0.000021	0.000025	0.000014	0.000019	0.000046	0.000041	0.000124	0.000065	0.000072	0.000007	0.000008	0.000012	0.000028	0.000052	0.000028	0.000007	0.000006	0.003539	0.831791
combined	0.002632	0.000365	0.003072	0.001862	0.001286	0.005301	0.005938	0.016674	0.016220	0.006118	0.002464	0.001085	0.000905	0.008193	0.007415	0.047302	0.001935	0.001955	0.006761	0.109649	0.082707	0.238600	0.040741	0.020333	0.025149	0.112820	0.034397	0.001834	0.002910	0.002720	0.001384	0.001319	0.008753	0.008952	0.003070	0.003992	0.000368	0.000955	0.000574	0.000354	0.000082	0.000020	0.000193	0.000083	0.000082	0.000017	0.000033	0.000020	0.000006	0.000111	0.000023	0.000011	0.000010	0.000010	0.000038	0.000008	0.000011	0.000029	0.000039	0.000023	0.000065	0.000048	0.000006	0.000023	0.000026	0.000023	0.000046	0.000048	0.000107	0.000092	0.008508	0.151094
with	0.001390	0.002316	0.002007	0.003205	0.002699	0.007700	0.007003	0.035363	0.033735	0.009352	0.001133	0.001612	0.000511	0.018346	0.013055	0.033276	0.002681	0.000379	0.002390	0.014429	0.018306	0.258535	0.047641	0.010041	0.064724	0.225967	0.060372	0.009449	0.007533	0.004907	0.000757	0.008731	0.007883	0.016892	0.004618	0.004119	0.001097	0.006756	0.001518	0.000938	0.000267	0.000061	0.000183	0.000143	0.000079	0.000029	0.000067	0.000060	0.000016	0.000143	0.000080	0.000025	0.000018	0.000068	0.000053	0.000020	0.000028	0.000060	0.000053	0.000035	0.000077	0.000086	0.000023	0.000055	0.000051	0.000015	0.000070	0.000020	0.000104	0.000043	0.001497	0.043107
the	0.002285	0.008992	0.011319	0.008044	0.005688	0.011205	0.008570	0.031811	0.013738	0.004135	0.001711	0.000592	0.000341	0.004848	0.005776	0.069085	0.011273	0.002666	0.006003	0.037479	0.020393	0.146174	0.019922	0.012094	0.059655	0.141741	0.126954	0.009307	0.004519	0.005287	0.001193	0.008729	0.026054	0.018737	0.005694	0.007498	0.002487	0.006916	0.001310	0.001004	0.000431	0.000313	0.000598	0.000332	0.000220	0.000088	0.000141	0.000319	0.000082	0.000611	0.000079	0.000089	0.000023	0.000043	0.000039	0.000012	0.000016	0.000049	0.000055	0.000043	0.000074	0.000150	0.000026	0.000050	0.000061	0.000021	0.000051	0.000052	0.000119	0.000093	0.003185	0.121308
compliance	0.003642	0.001878	0.000532	0.000144	0.000142	0.001249	0.000503	0.001802	0.000615	0.000034	0.000166	0.000047	0.000027	0.000157	0.000125	0.002225	0.000386	0.000344	0.000506	0.001423	0.005326	0.006621	0.001225	0.006812	0.004675	0.003633	0.016826	0.003995	0.000958	0.000969	0.001316	0.008225	0.006233	0.000757	0.000430	0.001322	0.001857	0.000608	0.000475	0.000216	0.000343	0.000466	0.000398	0.000244	0.000038	0.000071	0.000070	0.000794	0.000254	0.000472	0.000036	0.000056	0.000022	0.000020	0.000030	0.000027	0.000039	0.000035	0.000023	0.000045	0.000110	0.000184	0.000052	0.000037	0.000043	0.000088	0.000123	0.000037	0.000009	0.000004	0.001707	0.905697
