TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
or	0.000400	0.002675	0.000314	0.000671	0.000269	0.000468	0.002444	0.005701	0.000904	0.004532	0.116724	0.002899	0.000792	0.005796	0.001366	0.008671	0.000128	0.000134	0.000088	0.001394	0.000156	0.000119	0.000125	0.000008	0.000016	0.000029	0.000123	0.000024	0.000008	0.000006	0.000010	0.000048	0.000249	0.000143	0.000064	0.000089	0.000299	0.000121	0.000013	0.000016	0.000039	0.000101	0.000041	0.000013	0.000041	0.000012	0.000004	0.000011	0.000064	0.000440	0.000094	0.000059	0.000025	0.000039	0.000036	0.000019	0.000010	0.000028	0.000061	0.000102	0.000079	0.000432	0.000012	0.000011	0.000007	0.000013	0.000023	0.000359	0.000081	0.000126	0.341772	0.497809
none	0.000556	0.009075	0.000033	0.000411	0.000061	0.001281	0.057086	0.000930	0.000321	0.004528	0.001624	0.005596	0.000943	0.012602	0.002772	0.000354	0.000004	0.000016	0.000008	0.000221	0.000025	0.000075	0.000298	0.000015	0.000107	0.000028	0.000067	0.000177	0.000053	0.000054	0.000147	0.000321	0.001226	0.000029	0.000041	0.000053	0.003964	0.000461	0.000024	0.000010	0.000306	0.000714	0.000033	0.000004	0.000035	0.000028	0.000003	0.000008	0.000310	0.000050	0.000025	0.000016	0.000023	0.000098	0.000032	0.000526	0.000025	0.000022	0.000282	0.000875	0.000107	0.005487	0.000101	0.000037	0.000077	0.000138	0.000151	0.000049	0.001514	0.000494	0.361648	0.521187
##xi	0.000215	0.000930	0.000024	0.000369	0.000023	0.000738	0.021316	0.000791	0.000385	0.014787	0.000854	0.048222	0.055254	0.077943	0.008560	0.000621	0.000039	0.000062	0.000031	0.000446	0.000047	0.000117	0.000482	0.000026	0.000080	0.000028	0.000058	0.000081	0.000183	0.000682	0.000106	0.000023	0.001050	0.000159	0.000027	0.000074	0.000139	0.000299	0.000037	0.000012	0.000048	0.000042	0.000053	0.000010	0.000034	0.000013	0.000003	0.000004	0.000032	0.000038	0.000080	0.000007	0.000010	0.000103	0.000028	0.000267	0.000011	0.000024	0.000099	0.000128	0.000023	0.000117	0.000027	0.000105	0.000397	0.000079	0.000016	0.000119	0.002484	0.000665	0.291354	0.468260
##sten	0.000237	0.002301	0.000022	0.000775	0.000017	0.000417	0.021851	0.000698	0.000091	0.004186	0.000268	0.004150	0.007769	0.052995	0.001217	0.000078	0.000005	0.000014	0.000005	0.000097	0.000011	0.000020	0.000695	0.000030	0.000099	0.000015	0.000013	0.000030	0.000114	0.000211	0.000247	0.000042	0.000522	0.000024	0.000018	0.000015	0.000283	0.000147	0.000025	0.000009	0.000035	0.000076	0.000017	0.000003	0.000015	0.000006	0.000001	0.000002	0.000040	0.000014	0.000007	0.000002	0.000002	0.000007	0.000003	0.000047	0.000003	0.000004	0.000027	0.000182	0.000009	0.000150	0.000011	0.000122	0.000197	0.000252	0.000013	0.000011	0.000470	0.000159	0.347023	0.551325
##t	0.000360	0.003957	0.000229	0.004520	0.000150	0.005096	0.160683	0.002359	0.000747	0.022116	0.005312	0.007883	0.001081	0.028610	0.006496	0.002825	0.000004	0.000044	0.000074	0.001550	0.000065	0.000109	0.001033	0.000017	0.000081	0.000032	0.000123	0.000057	0.000050	0.000037	0.000129	0.000106	0.001127	0.000050	0.000035	0.000068	0.001808	0.000973	0.000032	0.000017	0.000141	0.000214	0.000059	0.000006	0.000057	0.000036	0.000003	0.000012	0.000188	0.000268	0.000225	0.000031	0.000031	0.000182	0.000060	0.000361	0.000016	0.000019	0.000161	0.000412	0.000061	0.000946	0.000036	0.000059	0.000053	0.000134	0.000087	0.000554	0.004405	0.001893	0.304391	0.424854
because	0.001041	0.017684	0.007533	0.018484	0.001896	0.000852	0.001067	0.007742	0.002349	0.001760	0.019728	0.000259	0.000011	0.000261	0.000164	0.090340	0.000104	0.001862	0.004353	0.057705	0.000760	0.000968	0.000279	0.000019	0.000031	0.000115	0.000165	0.000004	0.000005	0.000002	0.000003	0.000042	0.000570	0.004194	0.003995	0.000911	0.000285	0.000929	0.000032	0.000111	0.000231	0.000550	0.000207	0.000044	0.000109	0.000137	0.000034	0.000106	0.000188	0.022296	0.002854	0.001039	0.000485	0.000413	0.000429	0.000116	0.000032	0.000092	0.000101	0.000249	0.000033	0.000347	0.000008	0.000011	0.000004	0.000008	0.000114	0.002401	0.000254	0.000481	0.310401	0.407613
,	0.001149	0.013392	0.001970	0.003228	0.001190	0.000885	0.003153	0.001520	0.001160	0.001202	0.003838	0.000196	0.000030	0.000238	0.000147	0.005869	0.000934	0.004641	0.003541	0.013270	0.000848	0.001537	0.000124	0.000020	0.000092	0.000537	0.000338	0.000012	0.000002	0.000005	0.000003	0.000061	0.001135	0.009100	0.002679	0.001072	0.000636	0.001302	0.000535	0.000273	0.000347	0.000506	0.000633	0.000143	0.000380	0.000345	0.000109	0.000359	0.000620	0.009422	0.001023	0.001971	0.000260	0.000401	0.000408	0.000357	0.000068	0.000377	0.000770	0.000605	0.000201	0.000906	0.000011	0.000003	0.000007	0.000006	0.000096	0.002338	0.000372	0.000735	0.366079	0.528277
among	0.000592	0.000732	0.006406	0.002244	0.000445	0.000377	0.000425	0.001489	0.000612	0.000760	0.001513	0.000352	0.000233	0.000582	0.000264	0.010248	0.001116	0.030821	0.006110	0.024176	0.002804	0.002178	0.000149	0.000070	0.000063	0.000265	0.000108	0.000001	0.000001	0.000001	0.000000	0.000001	0.000040	0.026275	0.004234	0.001826	0.000007	0.000494	0.000455	0.000079	0.000021	0.000012	0.000389	0.000205	0.000316	0.000200	0.000045	0.000078	0.000016	0.011325	0.001163	0.000168	0.000134	0.000140	0.000122	0.000194	0.000018	0.000034	0.000050	0.000012	0.000004	0.000009	0.000001	0.000001	0.000001	0.000001	0.000003	0.004249	0.000296	0.000375	0.342224	0.509649
other	0.000998	0.012823	0.003195	0.020441	0.001106	0.007567	0.040766	0.003788	0.002252	0.006928	0.007205	0.002052	0.000105	0.002305	0.002380	0.046785	0.004066	0.011389	0.034170	0.083774	0.001870	0.003441	0.002293	0.000049	0.000178	0.000992	0.001565	0.000007	0.000004	0.000003	0.000004	0.000060	0.004780	0.015312	0.007118	0.003003	0.002655	0.006467	0.001743	0.000344	0.000174	0.000564	0.002577	0.000329	0.002030	0.000859	0.000130	0.000407	0.001157	0.007113	0.002533	0.000373	0.000579	0.002215	0.001453	0.008255	0.000745	0.001711	0.007265	0.010286	0.000708	0.001336	0.000006	0.000006	0.000003	0.000003	0.000050	0.008732	0.000966	0.002731	0.242049	0.346673
reasons	0.000720	0.012757	0.000798	0.009811	0.000346	0.001397	0.012305	0.006569	0.001722	0.004950	0.006561	0.000465	0.000034	0.001334	0.000419	0.051280	0.000571	0.004568	0.002816	0.125367	0.000931	0.001419	0.000663	0.000015	0.000053	0.000230	0.000120	0.000001	0.000004	0.000002	0.000001	0.000010	0.005220	0.004521	0.002106	0.000685	0.000787	0.000942	0.000590	0.000073	0.000047	0.000428	0.000244	0.000028	0.000145	0.000098	0.000021	0.000045	0.000135	0.007102	0.001608	0.000230	0.000070	0.000318	0.000111	0.000453	0.000026	0.000138	0.000178	0.000947	0.000051	0.000176	0.000001	0.000003	0.000002	0.000002	0.000012	0.002865	0.000701	0.000971	0.299453	0.420227
,	0.001346	0.067913	0.000996	0.006567	0.001617	0.003915	0.031689	0.015635	0.005068	0.003672	0.020947	0.000132	0.000029	0.000206	0.000213	0.008018	0.000123	0.000137	0.000235	0.010434	0.001741	0.004135	0.000304	0.000051	0.000180	0.001425	0.001159	0.000047	0.000003	0.000001	0.000004	0.000175	0.003574	0.002603	0.003171	0.002547	0.004985	0.004292	0.002340	0.000332	0.000202	0.000619	0.000922	0.000129	0.000465	0.000089	0.000117	0.000308	0.000683	0.023624	0.006019	0.000820	0.000688	0.001930	0.000733	0.000703	0.000231	0.000328	0.001161	0.000782	0.000495	0.002296	0.000024	0.000004	0.000002	0.000003	0.000095	0.006025	0.000884	0.001400	0.308662	0.427596
the	0.000918	0.061999	0.000478	0.008101	0.000246	0.002601	0.025373	0.002363	0.000964	0.006439	0.001035	0.000390	0.000008	0.000301	0.000238	0.001927	0.000056	0.000040	0.000075	0.003181	0.000655	0.017574	0.011999	0.000223	0.005120	0.008074	0.001992	0.000242	0.000006	0.000002	0.000003	0.000520	0.022818	0.006869	0.006903	0.007256	0.018608	0.040316	0.007294	0.000841	0.000716	0.001253	0.006447	0.000556	0.007360	0.001059	0.000194	0.000524	0.003263	0.003869	0.001108	0.000278	0.000177	0.000833	0.000196	0.002272	0.000403	0.000288	0.002398	0.002923	0.000100	0.010504	0.000081	0.000005	0.000001	0.000002	0.000060	0.004739	0.001963	0.001879	0.275468	0.395033
phase	0.001072	0.007003	0.000012	0.000114	0.000009	0.000141	0.002551	0.000099	0.000016	0.000163	0.000019	0.000050	0.000004	0.000097	0.000010	0.000039	0.000006	0.000009	0.000017	0.000112	0.000033	0.000877	0.038563	0.000699	0.019427	0.002316	0.000311	0.000080	0.000021	0.000008	0.000012	0.000421	0.003157	0.000410	0.000669	0.000272	0.001782	0.002532	0.000790	0.000705	0.000323	0.000627	0.000953	0.000259	0.002381	0.001668	0.000153	0.000145	0.002881	0.000074	0.000021	0.000022	0.000012	0.000049	0.000018	0.002678	0.000160	0.000079	0.000539	0.002923	0.000119	0.001205	0.000076	0.000022	0.000010	0.000008	0.000082	0.000051	0.000494	0.000340	0.352641	0.544357
-	0.000280	0.001666	0.000058	0.000982	0.000022	0.000378	0.002646	0.000303	0.000070	0.000772	0.000042	0.000283	0.000005	0.000182	0.000059	0.000549	0.000011	0.000022	0.000055	0.001235	0.000098	0.003287	0.154306	0.004498	0.051589	0.009115	0.000502	0.000033	0.000018	0.000005	0.000003	0.000292	0.007611	0.001217	0.001980	0.001546	0.001596	0.008988	0.002576	0.001183	0.000230	0.000325	0.001200	0.000374	0.001119	0.001163	0.000206	0.000186	0.000921	0.000213	0.000556	0.000103	0.000212	0.001295	0.000551	0.006267	0.000643	0.001068	0.000934	0.002060	0.000161	0.000705	0.000038	0.000025	0.000004	0.000002	0.000066	0.001531	0.001510	0.001534	0.283969	0.430764
in	0.000135	0.005320	0.000033	0.001194	0.000011	0.000200	0.005021	0.000161	0.000035	0.000954	0.000093	0.000710	0.000026	0.000284	0.000064	0.000260	0.000008	0.000021	0.000008	0.000115	0.000080	0.001423	0.095709	0.000986	0.129368	0.009783	0.000483	0.000192	0.000071	0.000051	0.000029	0.001763	0.014947	0.002926	0.000894	0.000483	0.004523	0.012408	0.005049	0.000614	0.000161	0.000137	0.001203	0.000098	0.001387	0.000288	0.000068	0.000071	0.000882	0.000149	0.000206	0.000010	0.000059	0.000697	0.000067	0.012034	0.000835	0.000321	0.002975	0.001148	0.000147	0.001070	0.000109	0.000051	0.000034	0.000015	0.000077	0.000872	0.000733	0.000325	0.274271	0.403063
of	0.000659	0.017598	0.000150	0.002931	0.000082	0.001309	0.058642	0.002153	0.000314	0.003981	0.000274	0.000528	0.000056	0.000193	0.000193	0.000291	0.000059	0.000015	0.000021	0.001442	0.000213	0.005165	0.030137	0.000864	0.044205	0.043154	0.005399	0.000259	0.000012	0.000011	0.000005	0.001903	0.133100	0.005193	0.002374	0.002675	0.034662	0.059288	0.021569	0.002347	0.000338	0.000334	0.006998	0.000501	0.008082	0.000454	0.000323	0.000237	0.003609	0.001176	0.000225	0.000061	0.000076	0.000790	0.000106	0.015642	0.002306	0.000906	0.010858	0.004776	0.000399	0.007537	0.000084	0.000015	0.000013	0.000003	0.000128	0.000824	0.001299	0.001282	0.185364	0.261827
the	0.000620	0.099151	0.000059	0.000516	0.000055	0.000974	0.029530	0.002342	0.000210	0.000538	0.001318	0.000061	0.000007	0.000029	0.000018	0.000214	0.000017	0.000003	0.000007	0.000689	0.000058	0.000700	0.001167	0.000008	0.000377	0.000895	0.004458	0.002531	0.000035	0.000010	0.000019	0.006036	0.059785	0.000074	0.000155	0.000250	0.100164	0.007664	0.000638	0.000425	0.002902	0.007185	0.001239	0.000139	0.002748	0.000127	0.000075	0.000240	0.019739	0.000732	0.000095	0.000154	0.000038	0.000121	0.000039	0.000389	0.000133	0.000088	0.002448	0.005161	0.000954	0.301243	0.001993	0.000065	0.000031	0.000021	0.002235	0.000271	0.000786	0.000700	0.136190	0.189912
re	0.000341	0.026128	0.000001	0.000007	0.000001	0.000024	0.003017	0.000033	0.000010	0.000104	0.000036	0.000104	0.000011	0.000042	0.000009	0.000004	0.000000	0.000000	0.000000	0.000001	0.000001	0.000011	0.000207	0.000002	0.000037	0.000008	0.000014	0.009762	0.000527	0.000403	0.000875	0.011542	0.001361	0.000004	0.000004	0.000002	0.014276	0.000476	0.000009	0.000010	0.003346	0.006013	0.000030	0.000002	0.000054	0.000009	0.000001	0.000003	0.001149	0.000007	0.000007	0.000018	0.000012	0.000062	0.000004	0.000107	0.000006	0.000002	0.000058	0.000613	0.000100	0.440789	0.023095	0.000534	0.001625	0.001234	0.006390	0.000008	0.000868	0.000100	0.180494	0.263853
##man	0.000340	0.025259	0.000002	0.000005	0.000004	0.000054	0.001686	0.000096	0.000047	0.000094	0.000169	0.000272	0.000232	0.000171	0.000016	0.000009	0.000003	0.000001	0.000001	0.000006	0.000008	0.000031	0.000292	0.000014	0.000051	0.000007	0.000016	0.018182	0.019427	0.032913	0.014241	0.012895	0.000534	0.000049	0.000028	0.000004	0.002064	0.000084	0.000004	0.000007	0.002608	0.003426	0.000033	0.000004	0.000062	0.000007	0.000004	0.000011	0.001255	0.000015	0.000016	0.000038	0.000016	0.000040	0.000009	0.000045	0.000001	0.000001	0.000026	0.000102	0.000046	0.084172	0.080594	0.032364	0.081658	0.017319	0.019733	0.000005	0.000561	0.000090	0.221544	0.324878
##uf	0.000492	0.008468	0.000007	0.000016	0.000002	0.000055	0.000704	0.000023	0.000009	0.000049	0.000030	0.000105	0.000159	0.000630	0.000011	0.000040	0.000016	0.000028	0.000011	0.000057	0.000021	0.000048	0.001588	0.000108	0.000199	0.000030	0.000046	0.001808	0.007978	0.013753	0.004602	0.001979	0.001394	0.000204	0.000032	0.000015	0.001416	0.000544	0.000026	0.000045	0.001380	0.003737	0.000127	0.000023	0.000178	0.000055	0.000013	0.000040	0.000833	0.000011	0.000013	0.000021	0.000010	0.000029	0.000018	0.000152	0.000005	0.000013	0.000076	0.000690	0.000057	0.004093	0.003622	0.006367	0.016954	0.003478	0.003228	0.000019	0.000912	0.000172	0.380560	0.526364
##act	0.000184	0.006673	0.000001	0.000001	0.000001	0.000010	0.000757	0.000015	0.000003	0.000013	0.000103	0.000067	0.000025	0.000053	0.000003	0.000004	0.000000	0.000001	0.000000	0.000003	0.000002	0.000002	0.000078	0.000005	0.000007	0.000001	0.000006	0.003634	0.005763	0.009401	0.028286	0.013562	0.000395	0.000003	0.000002	0.000001	0.002270	0.000096	0.000001	0.000003	0.000967	0.004220	0.000007	0.000001	0.000010	0.000005	0.000001	0.000004	0.000844	0.000006	0.000003	0.000028	0.000008	0.000021	0.000009	0.000065	0.000001	0.000002	0.000014	0.000245	0.000112	0.022004	0.031933	0.012044	0.056862	0.043738	0.056844	0.000007	0.000562	0.000165	0.293583	0.404250
##uring	0.000242	0.009303	0.000002	0.000029	0.000001	0.000032	0.003031	0.000060	0.000003	0.000061	0.000064	0.000037	0.000004	0.000063	0.000008	0.000007	0.000001	0.000000	0.000000	0.000004	0.000002	0.000010	0.002227	0.000022	0.000764	0.000075	0.000056	0.006426	0.001500	0.000875	0.015058	0.128407	0.008563	0.000006	0.000004	0.000004	0.052757	0.001066	0.000060	0.000053	0.001802	0.009062	0.000102	0.000005	0.000175	0.000054	0.000004	0.000017	0.008410	0.000014	0.000011	0.000028	0.000015	0.000119	0.000013	0.000444	0.000057	0.000015	0.000313	0.004878	0.001218	0.270155	0.018095	0.002456	0.005609	0.017957	0.067208	0.000086	0.000800	0.000312	0.147715	0.211967
requirements	0.000686	0.021333	0.000020	0.000286	0.000017	0.000866	0.050462	0.000699	0.000066	0.000426	0.000130	0.000035	0.000013	0.000095	0.000018	0.000061	0.000006	0.000004	0.000001	0.000133	0.000021	0.000559	0.005398	0.000072	0.001477	0.000661	0.001808	0.000430	0.000053	0.000108	0.000077	0.004086	0.169566	0.000082	0.000123	0.000153	0.037598	0.006872	0.001164	0.000381	0.001389	0.004775	0.001010	0.000100	0.001889	0.000239	0.000060	0.000166	0.013563	0.000223	0.000026	0.000060	0.000010	0.000033	0.000009	0.000237	0.000024	0.000017	0.000147	0.002716	0.000456	0.012574	0.000454	0.000046	0.000163	0.000074	0.001386	0.000029	0.000752	0.000540	0.263501	0.387286
combined	0.000106	0.002076	0.001925	0.001842	0.000130	0.000380	0.000566	0.001935	0.000503	0.000944	0.001087	0.000079	0.000026	0.000106	0.000039	0.010019	0.000147	0.000631	0.000408	0.004065	0.001469	0.004170	0.000303	0.000052	0.000401	0.001077	0.000203	0.000006	0.000003	0.000002	0.000002	0.000016	0.000439	0.074052	0.013983	0.006920	0.000131	0.003238	0.003973	0.000236	0.000065	0.000028	0.001061	0.000087	0.000659	0.000059	0.000029	0.000057	0.000090	0.032857	0.002206	0.000086	0.000251	0.000179	0.000073	0.000179	0.000032	0.000032	0.000212	0.000022	0.000013	0.000069	0.000006	0.000003	0.000001	0.000001	0.000006	0.004205	0.000163	0.000147	0.327082	0.492356
with	0.000299	0.004823	0.000764	0.002299	0.000115	0.000603	0.004484	0.003113	0.000766	0.003042	0.000937	0.000333	0.000091	0.000321	0.000155	0.005502	0.000179	0.000123	0.000221	0.006789	0.001566	0.011783	0.002408	0.000154	0.001579	0.003135	0.000609	0.000044	0.000007	0.000003	0.000003	0.000077	0.003195	0.061859	0.021442	0.019817	0.001738	0.026668	0.019581	0.000464	0.000207	0.000114	0.001682	0.000274	0.003699	0.000211	0.000066	0.000084	0.000384	0.025238	0.004102	0.000137	0.000393	0.000651	0.000111	0.002035	0.000140	0.000142	0.001936	0.000437	0.000031	0.001615	0.000044	0.000008	0.000003	0.000003	0.000032	0.006020	0.001418	0.001210	0.301605	0.434876
the	0.000972	0.015783	0.000791	0.003436	0.000143	0.000955	0.005041	0.001685	0.000524	0.002532	0.001015	0.000249	0.000044	0.000268	0.000384	0.003064	0.000153	0.000039	0.000093	0.001664	0.000707	0.008718	0.003033	0.000181	0.003138	0.006693	0.001555	0.000204	0.000009	0.000004	0.000008	0.000457	0.009872	0.007721	0.009467	0.037916	0.017214	0.081811	0.026590	0.003168	0.001193	0.001297	0.013978	0.001405	0.013482	0.000690	0.000342	0.000239	0.001271	0.007473	0.001572	0.000274	0.000352	0.000766	0.000159	0.001263	0.000882	0.000720	0.006066	0.002329	0.000289	0.011831	0.000062	0.000008	0.000004	0.000007	0.000087	0.003471	0.002688	0.002196	0.276051	0.390251
compliance	0.001820	0.016847	0.000011	0.000097	0.000025	0.000247	0.014742	0.000257	0.000079	0.000509	0.000229	0.000108	0.000021	0.000121	0.000077	0.000122	0.000003	0.000002	0.000002	0.000105	0.000031	0.000140	0.000412	0.000044	0.000153	0.000132	0.000117	0.000700	0.000088	0.000044	0.000232	0.004814	0.010515	0.000066	0.000142	0.000137	0.097492	0.014015	0.000563	0.000229	0.002467	0.016899	0.000503	0.000028	0.000245	0.000051	0.000009	0.000010	0.001607	0.000129	0.000067	0.000153	0.000124	0.000751	0.000066	0.000735	0.000184	0.000077	0.000463	0.010436	0.001932	0.048355	0.000614	0.000070	0.000109	0.000214	0.002747	0.000142	0.002841	0.001027	0.309739	0.431715
