TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
reasons	0.006111	0.011778	0.007574	0.029274	0.011151	0.087964	0.056936	0.050063	0.030970	0.044275	0.003935	0.008050	0.000475	0.002062	0.015426	0.098494	0.000853	0.000385	0.001001	0.066943	0.004187	0.006324	0.001603	0.000334	0.002363	0.004735	0.008410	0.002183	0.000090	0.000112	0.000097	0.001043	0.001957	0.003334	0.001335	0.001385	0.001559	0.000762	0.000693	0.001401	0.000113	0.000160	0.001014	0.000173	0.000236	0.000189	0.000635	0.001920	0.002154	0.040602	0.048519	0.000576	0.001434	0.004779	0.001339	0.004514	0.001128	0.001165	0.005232	0.000396	0.001097	0.002363	0.000967	0.000064	0.000077	0.000039	0.000382	0.003702	0.001229	0.001888	0.057510	0.236778
,	0.024492	0.038170	0.000276	0.002746	0.003439	0.031525	0.200126	0.015115	0.014171	0.014304	0.009853	0.001628	0.000141	0.000159	0.001913	0.010484	0.000267	0.000080	0.000253	0.021346	0.016368	0.004956	0.000791	0.000108	0.000440	0.000914	0.013041	0.009921	0.000826	0.000328	0.000734	0.008412	0.012792	0.002332	0.001182	0.001582	0.037880	0.003960	0.000782	0.001556	0.000608	0.001361	0.001074	0.000590	0.000199	0.000780	0.000813	0.004700	0.013137	0.035337	0.051057	0.002012	0.003575	0.002451	0.001142	0.002120	0.000486	0.000570	0.006471	0.001155	0.003934	0.115421	0.010537	0.000532	0.000334	0.000600	0.019538	0.001826	0.001242	0.002312	0.061908	0.142787
the	0.001468	0.028304	0.000496	0.002131	0.000424	0.006137	0.005054	0.001991	0.000903	0.001941	0.000268	0.000103	0.000006	0.000031	0.000276	0.000471	0.000028	0.000007	0.000007	0.000388	0.000398	0.001724	0.002061	0.000243	0.000564	0.005621	0.060788	0.002662	0.000139	0.000035	0.000107	0.011022	0.039221	0.000387	0.000557	0.000733	0.009789	0.002808	0.001678	0.002826	0.001423	0.002559	0.019567	0.004043	0.006186	0.002907	0.016109	0.138614	0.333035	0.002242	0.007311	0.014808	0.001627	0.002294	0.001405	0.000694	0.000622	0.000526	0.001936	0.002612	0.002089	0.178705	0.002526	0.000096	0.000039	0.000080	0.009600	0.000232	0.000342	0.000279	0.017630	0.034064
phase	0.003318	0.012061	0.000177	0.000229	0.000038	0.001536	0.004879	0.000251	0.000125	0.000347	0.000026	0.000052	0.000003	0.000020	0.000141	0.000141	0.000006	0.000002	0.000001	0.000148	0.000055	0.000875	0.003054	0.000183	0.001146	0.019451	0.092496	0.006445	0.000314	0.000050	0.000124	0.034513	0.061866	0.000104	0.000132	0.000416	0.007327	0.001793	0.000467	0.002813	0.002162	0.011490	0.004303	0.001820	0.004545	0.001636	0.010931	0.094537	0.269922	0.000946	0.002177	0.021850	0.003806	0.004912	0.002268	0.004108	0.001129	0.001473	0.005884	0.005687	0.006280	0.083980	0.014638	0.000474	0.000147	0.000216	0.089771	0.000160	0.000724	0.000685	0.030545	0.059668
-	0.002959	0.029725	0.001262	0.003548	0.000450	0.003083	0.021832	0.001569	0.000362	0.002096	0.000156	0.000941	0.000170	0.000442	0.000689	0.001062	0.000255	0.000154	0.000071	0.002818	0.000425	0.002627	0.023704	0.001372	0.002852	0.016626	0.050815	0.003015	0.000292	0.000333	0.000427	0.009322	0.163166	0.000885	0.000882	0.001452	0.060448	0.015051	0.005865	0.006585	0.005809	0.039596	0.005461	0.003448	0.007967	0.002786	0.004441	0.025618	0.105589	0.002148	0.005855	0.048204	0.002412	0.005149	0.001261	0.005346	0.000541	0.000647	0.001746	0.007864	0.001007	0.050029	0.004807	0.000246	0.000237	0.000392	0.014623	0.000357	0.004092	0.003907	0.081611	0.117017
in	0.006397	0.012343	0.000662	0.003672	0.000468	0.004341	0.024008	0.004597	0.001479	0.003631	0.000826	0.001086	0.000292	0.000183	0.001140	0.000799	0.000075	0.000007	0.000009	0.000684	0.000336	0.002773	0.018824	0.001021	0.003089	0.029336	0.052967	0.003685	0.000353	0.000187	0.000126	0.010947	0.120171	0.000596	0.000685	0.002003	0.064838	0.018310	0.011242	0.003739	0.002356	0.006859	0.003667	0.003369	0.008155	0.005513	0.009953	0.022247	0.114663	0.003331	0.014510	0.052504	0.003946	0.005197	0.001708	0.005582	0.000985	0.001306	0.005614	0.006039	0.001242	0.081965	0.007889	0.000426	0.000218	0.000152	0.014482	0.000226	0.002021	0.000885	0.075238	0.125830
of	0.002616	0.028954	0.000114	0.001525	0.000287	0.001269	0.011168	0.000725	0.000333	0.001425	0.000079	0.000133	0.000033	0.000039	0.000175	0.000112	0.000054	0.000012	0.000002	0.000284	0.000170	0.001677	0.028113	0.001323	0.003244	0.010791	0.033485	0.004154	0.000137	0.000098	0.000406	0.017227	0.243150	0.000266	0.000265	0.000720	0.110006	0.006400	0.001326	0.000697	0.001051	0.001465	0.000493	0.000722	0.003486	0.001886	0.001922	0.013251	0.095158	0.000467	0.001183	0.026091	0.000603	0.000750	0.000609	0.005113	0.000442	0.001690	0.003492	0.014481	0.001268	0.250120	0.010416	0.000100	0.000136	0.000335	0.012491	0.000046	0.000613	0.000521	0.016253	0.020350
the	0.001684	0.036853	0.000048	0.000186	0.000061	0.000795	0.001923	0.000175	0.000085	0.000106	0.000072	0.000006	0.000003	0.000003	0.000010	0.000049	0.000003	0.000002	0.000000	0.000008	0.000040	0.000114	0.000493	0.000019	0.000062	0.000271	0.012949	0.008052	0.000121	0.000039	0.000647	0.024170	0.022504	0.000015	0.000018	0.000019	0.012396	0.000098	0.000015	0.000096	0.000582	0.001829	0.000165	0.000152	0.000530	0.000613	0.001014	0.021857	0.416330	0.000292	0.000923	0.003644	0.000935	0.000909	0.000527	0.001001	0.000182	0.000428	0.000923	0.003480	0.002531	0.278488	0.022521	0.000184	0.000122	0.000892	0.087869	0.000027	0.000039	0.000071	0.013131	0.013596
re	0.019863	0.006468	0.000001	0.000001	0.000001	0.000034	0.000585	0.000014	0.000004	0.000009	0.000019	0.000003	0.000006	0.000001	0.000002	0.000004	0.000003	0.000000	0.000000	0.000000	0.000006	0.000003	0.000010	0.000002	0.000001	0.000046	0.000465	0.004264	0.000603	0.000144	0.004500	0.004803	0.001089	0.000001	0.000002	0.000005	0.013040	0.000038	0.000004	0.000561	0.018622	0.156321	0.000176	0.000036	0.000047	0.000072	0.000099	0.000615	0.009841	0.000058	0.000100	0.009504	0.000094	0.000176	0.000068	0.000051	0.000062	0.000071	0.000268	0.004553	0.003848	0.130557	0.017478	0.001717	0.000936	0.011828	0.300064	0.000063	0.000032	0.000105	0.099208	0.176728
##man	0.051156	0.028113	0.000004	0.000002	0.000002	0.000107	0.000586	0.000011	0.000024	0.000035	0.000182	0.000007	0.000014	0.000004	0.000007	0.000013	0.000018	0.000004	0.000001	0.000002	0.000034	0.000019	0.000019	0.000020	0.000009	0.000067	0.000596	0.004502	0.001581	0.000867	0.009482	0.006482	0.000466	0.000019	0.000027	0.000029	0.015923	0.000111	0.000022	0.001046	0.015795	0.070480	0.000315	0.000067	0.000075	0.000084	0.000144	0.000405	0.004334	0.000073	0.000352	0.002532	0.000170	0.000202	0.000099	0.000097	0.000159	0.000087	0.000150	0.001493	0.003029	0.052900	0.009512	0.002007	0.001863	0.011243	0.076630	0.000188	0.000084	0.000176	0.121290	0.502358
##uf	0.015886	0.019107	0.000018	0.000009	0.000008	0.000343	0.001617	0.000099	0.000173	0.000389	0.000244	0.000153	0.000092	0.000126	0.000047	0.000224	0.000272	0.000034	0.000021	0.000053	0.000608	0.000114	0.000060	0.000044	0.000027	0.000212	0.001531	0.004435	0.003605	0.003636	0.010694	0.003155	0.001944	0.000247	0.000191	0.000275	0.009986	0.000711	0.000088	0.001531	0.006804	0.020532	0.000893	0.000260	0.000131	0.000108	0.000318	0.001082	0.003970	0.001037	0.002669	0.004424	0.000504	0.000709	0.000630	0.000375	0.000260	0.000559	0.001281	0.000955	0.002116	0.027944	0.012604	0.005977	0.007676	0.018261	0.037078	0.001173	0.000293	0.000393	0.179126	0.577843
##act	0.014298	0.061726	0.000014	0.000003	0.000001	0.000117	0.001168	0.000008	0.000006	0.000021	0.000014	0.000003	0.000004	0.000005	0.000003	0.000024	0.000007	0.000002	0.000001	0.000003	0.000010	0.000005	0.000026	0.000001	0.000001	0.000047	0.001467	0.010803	0.001850	0.001444	0.027180	0.008620	0.002191	0.000008	0.000005	0.000011	0.016075	0.000072	0.000010	0.000616	0.020739	0.139330	0.000188	0.000038	0.000043	0.000048	0.000040	0.000931	0.016016	0.000068	0.000080	0.014259	0.000030	0.000046	0.000025	0.000032	0.000015	0.000025	0.000099	0.002016	0.003739	0.055322	0.038512	0.001996	0.003787	0.048621	0.249068	0.000038	0.000066	0.000125	0.076896	0.179891
##uring	0.003345	0.010398	0.000001	0.000001	0.000000	0.000028	0.000439	0.000003	0.000004	0.000008	0.000005	0.000004	0.000004	0.000001	0.000003	0.000002	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000028	0.000001	0.000002	0.000011	0.000519	0.017582	0.000807	0.000281	0.006019	0.013619	0.000970	0.000000	0.000000	0.000001	0.008853	0.000012	0.000001	0.000247	0.007852	0.064843	0.000026	0.000014	0.000036	0.000042	0.000041	0.000583	0.020278	0.000006	0.000047	0.008466	0.000063	0.000102	0.000030	0.000062	0.000025	0.000023	0.000097	0.003039	0.002463	0.088028	0.082612	0.001570	0.001882	0.020235	0.603449	0.000005	0.000021	0.000033	0.014995	0.015830
requirements	0.007514	0.028957	0.000016	0.000071	0.000016	0.000302	0.004179	0.000040	0.000111	0.000287	0.000175	0.000040	0.000026	0.000028	0.000062	0.000017	0.000012	0.000003	0.000000	0.000029	0.000022	0.000090	0.001451	0.000059	0.000413	0.000604	0.004308	0.037848	0.000943	0.000345	0.002026	0.072541	0.011650	0.000011	0.000016	0.000050	0.074342	0.000938	0.000067	0.000317	0.001792	0.005514	0.000082	0.000050	0.000246	0.000204	0.000363	0.002510	0.062908	0.000054	0.000411	0.010243	0.000675	0.001010	0.000247	0.001321	0.000349	0.000550	0.000723	0.008255	0.011033	0.281573	0.096845	0.001402	0.001216	0.003648	0.150541	0.000067	0.000872	0.001019	0.031529	0.072823
combined	0.002034	0.001832	0.000178	0.001476	0.000743	0.006630	0.002448	0.007752	0.002049	0.008943	0.001147	0.001264	0.000296	0.000281	0.000727	0.003791	0.001594	0.000167	0.000136	0.003474	0.007526	0.020269	0.000890	0.000907	0.003990	0.009734	0.010517	0.000555	0.000242	0.000204	0.000038	0.000565	0.001356	0.005341	0.004329	0.008411	0.003295	0.006367	0.009431	0.000684	0.000056	0.000059	0.006842	0.001043	0.000909	0.000416	0.002462	0.003207	0.001685	0.015624	0.041360	0.001346	0.000962	0.000915	0.001546	0.001000	0.000863	0.001285	0.005334	0.000140	0.000145	0.002397	0.000214	0.000070	0.000055	0.000006	0.000049	0.000453	0.000291	0.000117	0.077366	0.690162
with	0.003527	0.010124	0.000294	0.002873	0.000573	0.006937	0.009032	0.005120	0.001222	0.010938	0.000547	0.000649	0.000081	0.000149	0.000734	0.002834	0.000455	0.000057	0.000053	0.003521	0.006142	0.020713	0.002141	0.001303	0.004588	0.027213	0.038041	0.001830	0.000309	0.000228	0.000114	0.002962	0.012201	0.005208	0.004305	0.010938	0.036700	0.024935	0.020434	0.001457	0.000194	0.000318	0.022329	0.001696	0.001385	0.000447	0.001733	0.005314	0.006621	0.016900	0.035373	0.004007	0.002042	0.002230	0.002168	0.001696	0.001083	0.000743	0.002776	0.000497	0.000397	0.036995	0.000809	0.000098	0.000076	0.000020	0.000395	0.000634	0.000703	0.000357	0.097894	0.470586
the	0.002113	0.032931	0.000176	0.000290	0.000119	0.003811	0.003397	0.001023	0.000735	0.001362	0.000186	0.000162	0.000010	0.000018	0.000230	0.000406	0.000032	0.000007	0.000011	0.000262	0.000430	0.001074	0.000658	0.000152	0.000193	0.003794	0.052848	0.004700	0.000485	0.000126	0.000356	0.007322	0.022363	0.000371	0.001004	0.000933	0.023495	0.007218	0.002077	0.024323	0.005962	0.006702	0.032282	0.007638	0.008038	0.002108	0.021962	0.084912	0.120606	0.002705	0.017047	0.032047	0.004600	0.002841	0.001869	0.001539	0.000830	0.000653	0.003182	0.002274	0.006568	0.249833	0.004089	0.000326	0.000128	0.000262	0.023826	0.001359	0.000397	0.000534	0.038189	0.113489
compliance	0.010056	0.013960	0.000006	0.000003	0.000001	0.000034	0.000899	0.000011	0.000019	0.000033	0.000037	0.000006	0.000004	0.000003	0.000013	0.000009	0.000005	0.000000	0.000000	0.000005	0.000010	0.000005	0.000020	0.000007	0.000006	0.000266	0.000953	0.006673	0.001863	0.000448	0.004788	0.006296	0.002972	0.000003	0.000004	0.000012	0.021650	0.000142	0.000022	0.003253	0.020891	0.236056	0.000181	0.000053	0.000056	0.000101	0.000228	0.000548	0.003778	0.000023	0.000073	0.011072	0.000263	0.000268	0.000065	0.000057	0.000099	0.000093	0.000205	0.006147	0.008637	0.181874	0.017258	0.002384	0.001417	0.009059	0.356535	0.000071	0.000031	0.000099	0.024811	0.043070
