TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
or	0.727135	0.006354	0.003358	0.008630	0.007414	0.011369	0.005567	0.004015	0.004987	0.004601	0.001154	0.003389	0.001450	0.000975	0.006164	0.005846	0.032012	0.001616	0.002119	0.005305	0.029724	0.009291	0.002913	0.002204	0.004742	0.007603	0.008088	0.000972	0.000663	0.000173	0.000754	0.002159	0.003631	0.005763	0.002461	0.006195	0.001623	0.003924	0.000721	0.005093	0.000680	0.000260	0.000385	0.005007	0.000841	0.000596	0.002759	0.003925	0.000067	0.001442	0.000281	0.000420	0.002742	0.000428	0.003106	0.000776	0.000889	0.003040	0.000782	0.000491	0.001132	0.000355	0.000298	0.000270	0.000068	0.000285	0.000977	0.000520	0.000571	0.000223	0.019143	0.005079
none	0.435521	0.000372	0.002483	0.003571	0.007730	0.001868	0.000526	0.014026	0.002809	0.000115	0.019980	0.000771	0.009781	0.000276	0.011931	0.002099	0.147485	0.008349	0.002724	0.000738	0.098104	0.001691	0.000421	0.011965	0.018412	0.029648	0.001330	0.000854	0.000456	0.000233	0.000595	0.003948	0.001612	0.003627	0.006914	0.001597	0.000177	0.001407	0.001014	0.013132	0.000362	0.000047	0.000329	0.001279	0.000100	0.000186	0.015728	0.001233	0.000065	0.002655	0.000220	0.000263	0.010502	0.000219	0.000954	0.000239	0.002965	0.000886	0.000096	0.000584	0.002986	0.000233	0.000521	0.000269	0.000150	0.000360	0.000645	0.002694	0.000484	0.000925	0.080012	0.001518
##xi	0.098517	0.003000	0.011882	0.002724	0.002405	0.004001	0.004337	0.001169	0.002415	0.001419	0.060922	0.006723	0.013885	0.020405	0.090974	0.000297	0.115594	0.007779	0.000788	0.000281	0.084061	0.002439	0.001724	0.058865	0.014375	0.037373	0.002501	0.008828	0.020395	0.005650	0.002095	0.003955	0.000999	0.001171	0.024574	0.002791	0.000609	0.001946	0.001665	0.016257	0.003260	0.001198	0.000811	0.002164	0.000184	0.000366	0.037368	0.002008	0.001552	0.000894	0.001941	0.000210	0.015334	0.000356	0.002349	0.000509	0.014353	0.001710	0.000377	0.000728	0.011178	0.001477	0.006063	0.018144	0.004298	0.001720	0.003481	0.000615	0.000263	0.005294	0.113216	0.004788
##sten	0.212399	0.000255	0.004734	0.007440	0.003413	0.003592	0.000231	0.002152	0.001271	0.000362	0.061169	0.001204	0.012362	0.004736	0.022659	0.017317	0.174558	0.000697	0.001431	0.001375	0.155501	0.002624	0.000825	0.022181	0.016929	0.041847	0.001932	0.001060	0.000928	0.001600	0.001671	0.004801	0.001021	0.002032	0.006112	0.001972	0.000634	0.000671	0.000322	0.017871	0.000317	0.000030	0.002651	0.002051	0.000225	0.000388	0.032215	0.001534	0.000392	0.000831	0.000295	0.000261	0.015849	0.000116	0.001902	0.000557	0.005012	0.001569	0.000233	0.000189	0.007003	0.000868	0.000756	0.000739	0.001117	0.001506	0.000517	0.000205	0.013304	0.001657	0.084864	0.004958
##t	0.466293	0.003816	0.006666	0.001165	0.001396	0.002116	0.010165	0.001944	0.002978	0.003693	0.027313	0.001445	0.014678	0.117021	0.004487	0.007473	0.057179	0.001347	0.000719	0.000852	0.052148	0.001727	0.005266	0.014526	0.007803	0.022959	0.001199	0.003720	0.003565	0.005546	0.002857	0.004518	0.001254	0.000669	0.004566	0.001191	0.000781	0.001438	0.000131	0.003564	0.001158	0.000686	0.000529	0.000787	0.000143	0.000404	0.009904	0.000887	0.000376	0.000988	0.000132	0.000722	0.002510	0.000443	0.000775	0.000531	0.002394	0.000788	0.000786	0.001572	0.002759	0.000759	0.001431	0.001737	0.003276	0.001556	0.005126	0.000696	0.001483	0.003753	0.023034	0.055700
because	0.678121	0.004078	0.001692	0.017078	0.003876	0.002334	0.010125	0.001383	0.004532	0.001980	0.000831	0.018116	0.000109	0.000330	0.001086	0.002539	0.006753	0.016447	0.014488	0.094479	0.006796	0.002470	0.006841	0.000594	0.001696	0.002680	0.002444	0.001378	0.000160	0.000013	0.000514	0.001661	0.009322	0.023749	0.001848	0.001898	0.003764	0.003842	0.006855	0.004386	0.000494	0.000294	0.000815	0.001502	0.000608	0.000865	0.001036	0.001174	0.000044	0.001575	0.001002	0.001173	0.002126	0.001205	0.000891	0.000833	0.001642	0.000943	0.000505	0.000074	0.000263	0.001006	0.000530	0.000062	0.000004	0.000193	0.001207	0.003604	0.000818	0.000082	0.009327	0.000817
,	0.402106	0.003675	0.002037	0.003689	0.009306	0.073897	0.002380	0.003075	0.003434	0.004115	0.004132	0.001877	0.001216	0.001168	0.009163	0.005857	0.040196	0.001323	0.004613	0.003433	0.039688	0.065985	0.002508	0.006036	0.005174	0.013279	0.061256	0.000984	0.001036	0.000359	0.001256	0.001439	0.001964	0.002919	0.003052	0.033435	0.000560	0.002938	0.000346	0.004146	0.001298	0.000378	0.000481	0.033412	0.000880	0.001137	0.005319	0.028325	0.000458	0.000794	0.000202	0.001252	0.002840	0.000643	0.023967	0.000632	0.001578	0.026727	0.001382	0.000496	0.001442	0.000750	0.000369	0.000542	0.000173	0.000628	0.000565	0.000573	0.000295	0.000639	0.023575	0.009196
among	0.812486	0.001512	0.001363	0.005684	0.004348	0.002095	0.002371	0.004079	0.001363	0.000374	0.000991	0.000171	0.000468	0.000482	0.001630	0.002484	0.018195	0.003195	0.002072	0.004051	0.018086	0.002423	0.002288	0.001385	0.002463	0.009518	0.002350	0.000443	0.000687	0.000066	0.000488	0.006017	0.001857	0.007070	0.001809	0.001903	0.000779	0.001633	0.001808	0.007373	0.000811	0.001270	0.001338	0.001538	0.000375	0.001339	0.004151	0.001713	0.000688	0.003135	0.000167	0.000947	0.005572	0.000262	0.001024	0.001099	0.001187	0.001141	0.000315	0.003357	0.001357	0.001812	0.000180	0.000283	0.000028	0.000202	0.000807	0.000781	0.000106	0.001764	0.017290	0.004099
other	0.601231	0.004212	0.002502	0.015584	0.013269	0.017825	0.004335	0.005190	0.010086	0.004726	0.003077	0.001938	0.002291	0.001151	0.002407	0.019158	0.026830	0.003034	0.000806	0.016149	0.032347	0.015168	0.002280	0.001996	0.004662	0.012307	0.016258	0.001563	0.001151	0.000225	0.000789	0.003703	0.003724	0.009538	0.003810	0.010176	0.000926	0.022203	0.000977	0.007955	0.001020	0.000786	0.000841	0.011001	0.001631	0.002285	0.006224	0.008148	0.001623	0.003395	0.000586	0.003698	0.004259	0.000981	0.005759	0.001251	0.001549	0.006582	0.002239	0.000922	0.002073	0.002214	0.000431	0.000442	0.000068	0.000286	0.001092	0.000342	0.001393	0.000458	0.015196	0.003665
reasons	0.244552	0.030482	0.005207	0.019025	0.007306	0.004327	0.044813	0.002563	0.005283	0.010262	0.002475	0.007816	0.002022	0.000880	0.001676	0.013522	0.006161	0.009146	0.008945	0.026436	0.007599	0.006139	0.025760	0.003767	0.002391	0.004604	0.005449	0.002947	0.004332	0.000362	0.001980	0.040339	0.043838	0.027745	0.004071	0.003875	0.053557	0.086302	0.026104	0.005977	0.001601	0.003371	0.002049	0.002766	0.003120	0.001584	0.001661	0.002661	0.009109	0.002117	0.007604	0.003304	0.003561	0.003017	0.002268	0.024598	0.004473	0.002409	0.005048	0.002155	0.005505	0.056219	0.001446	0.002662	0.000205	0.001199	0.006844	0.008245	0.004807	0.001801	0.008062	0.004496
,	0.406208	0.004770	0.001921	0.003758	0.007818	0.063346	0.002328	0.002489	0.002407	0.003731	0.002581	0.001781	0.001214	0.000823	0.007221	0.004127	0.029882	0.001259	0.004779	0.003923	0.031918	0.069676	0.002668	0.005646	0.005123	0.012512	0.075544	0.001066	0.001335	0.000381	0.001196	0.001608	0.003075	0.004073	0.003230	0.040606	0.000786	0.004054	0.000450	0.003983	0.001403	0.000409	0.000517	0.037206	0.001032	0.001475	0.004828	0.030137	0.000637	0.000704	0.000224	0.001256	0.002576	0.000657	0.023815	0.000728	0.001448	0.028581	0.001436	0.000547	0.001414	0.000936	0.000384	0.000621	0.000164	0.000570	0.000479	0.000572	0.000271	0.000698	0.021022	0.007954
the	0.659346	0.003838	0.002568	0.007369	0.006825	0.017230	0.003584	0.003906	0.006751	0.001566	0.003690	0.001333	0.001512	0.000758	0.001861	0.005968	0.022370	0.001484	0.003444	0.011144	0.024297	0.019518	0.005376	0.002997	0.003583	0.009331	0.019228	0.001791	0.000804	0.000251	0.000740	0.004137	0.003425	0.005633	0.002772	0.013302	0.000779	0.007179	0.000762	0.005479	0.001804	0.000588	0.000781	0.012306	0.001482	0.001546	0.004360	0.011051	0.001012	0.002349	0.000411	0.002949	0.003577	0.000888	0.008469	0.001331	0.002274	0.009449	0.002559	0.000887	0.001719	0.001352	0.000683	0.000382	0.000114	0.000344	0.001178	0.000688	0.000532	0.001540	0.016497	0.006965
phase	0.092795	0.018830	0.005170	0.021646	0.000906	0.000639	0.005740	0.006497	0.012784	0.026158	0.004029	0.005275	0.178627	0.001805	0.010697	0.001189	0.006439	0.010101	0.001354	0.032448	0.006451	0.000909	0.041632	0.004711	0.003793	0.008169	0.000690	0.007373	0.010927	0.001000	0.002793	0.015827	0.080430	0.035396	0.004223	0.000593	0.091779	0.082623	0.004727	0.002426	0.006410	0.003921	0.000814	0.000327	0.003863	0.006459	0.002502	0.000329	0.006197	0.003061	0.001760	0.001029	0.001662	0.001302	0.000259	0.022499	0.002314	0.000278	0.008250	0.005030	0.001286	0.015059	0.004120	0.006438	0.000715	0.002275	0.002145	0.002096	0.013369	0.001482	0.005657	0.017496
-	0.585779	0.008547	0.004314	0.004387	0.002375	0.014162	0.001432	0.001552	0.005603	0.025464	0.001353	0.004400	0.003481	0.000499	0.007766	0.003726	0.010322	0.004461	0.003191	0.017467	0.009952	0.023095	0.009784	0.001855	0.001911	0.006420	0.021369	0.001096	0.001894	0.000283	0.004083	0.002289	0.035352	0.007820	0.001890	0.013835	0.003349	0.012052	0.000501	0.001452	0.003734	0.001027	0.000217	0.009690	0.001970	0.002712	0.001996	0.007598	0.000599	0.000768	0.000583	0.001083	0.000763	0.001228	0.005892	0.003322	0.001421	0.006504	0.015462	0.003371	0.000583	0.005747	0.000382	0.000921	0.000118	0.002265	0.000511	0.000746	0.001454	0.000337	0.009147	0.037284
in	0.489523	0.002735	0.002908	0.003483	0.005129	0.028737	0.003313	0.002815	0.002727	0.005943	0.002492	0.001263	0.000544	0.000686	0.004225	0.002880	0.023296	0.003775	0.004554	0.005659	0.027482	0.046828	0.003531	0.006158	0.002918	0.013514	0.050061	0.001430	0.003113	0.000224	0.001187	0.004497	0.004985	0.009683	0.006250	0.034531	0.002077	0.009007	0.003042	0.006549	0.002339	0.001258	0.001356	0.024743	0.001260	0.002033	0.004883	0.024370	0.001818	0.001471	0.000763	0.001759	0.004369	0.001341	0.018412	0.001924	0.001878	0.020338	0.001112	0.000994	0.002361	0.005007	0.000642	0.001528	0.000105	0.000565	0.001297	0.002279	0.000195	0.001907	0.025977	0.005961
of	0.560266	0.003591	0.004027	0.004938	0.005376	0.022401	0.003106	0.002062	0.004798	0.004007	0.001350	0.001907	0.000795	0.002352	0.001918	0.004968	0.019975	0.001300	0.004384	0.006026	0.026058	0.032753	0.006864	0.004417	0.003852	0.010143	0.038657	0.002215	0.001787	0.000720	0.001892	0.003770	0.003328	0.008975	0.004218	0.027226	0.001644	0.004193	0.001269	0.006919	0.001589	0.001040	0.001394	0.021349	0.001589	0.002920	0.004467	0.018685	0.001085	0.001913	0.000575	0.002543	0.004317	0.001417	0.013625	0.002044	0.002666	0.016592	0.002512	0.000981	0.001748	0.002005	0.000959	0.000847	0.000298	0.000944	0.000935	0.001824	0.000175	0.002229	0.021853	0.012435
the	0.653843	0.003508	0.002648	0.005930	0.005514	0.012741	0.002723	0.004172	0.005805	0.001193	0.003048	0.000880	0.001332	0.000674	0.001927	0.004874	0.022184	0.001421	0.002598	0.009752	0.025457	0.016800	0.004965	0.003602	0.004460	0.011194	0.018279	0.002205	0.000798	0.000328	0.000964	0.004067	0.003976	0.006028	0.003832	0.013971	0.000691	0.007110	0.000933	0.006382	0.002054	0.000617	0.000845	0.012852	0.002046	0.002090	0.005718	0.011771	0.001041	0.003309	0.000413	0.002744	0.004289	0.001093	0.008633	0.001202	0.002841	0.010103	0.002587	0.001090	0.002299	0.001195	0.000983	0.000397	0.000163	0.000498	0.001162	0.001213	0.000726	0.001849	0.021670	0.007696
re	0.131060	0.010457	0.013853	0.008413	0.009371	0.002388	0.008232	0.012611	0.005903	0.004399	0.014386	0.002576	0.005402	0.017832	0.028790	0.011260	0.069995	0.002784	0.001692	0.007984	0.079963	0.003863	0.014323	0.055157	0.029862	0.047404	0.003998	0.000382	0.024744	0.008777	0.008277	0.015574	0.030509	0.007513	0.014038	0.002933	0.013229	0.034801	0.005357	0.010345	0.002829	0.002596	0.004461	0.001989	0.002417	0.001809	0.019472	0.002128	0.002326	0.003755	0.004813	0.006275	0.008802	0.004252	0.002032	0.004262	0.018995	0.002133	0.002120	0.012379	0.006944	0.002715	0.000209	0.015297	0.006673	0.005972	0.010263	0.004310	0.006439	0.002964	0.036115	0.011816
##man	0.172908	0.004523	0.003718	0.006487	0.004390	0.003118	0.000504	0.002422	0.003628	0.004830	0.020943	0.001189	0.038197	0.021718	0.016162	0.007811	0.055342	0.000653	0.002073	0.001984	0.070671	0.004409	0.006313	0.036348	0.028411	0.029736	0.005006	0.018458	0.000775	0.043734	0.003196	0.019293	0.003003	0.005879	0.007772	0.004384	0.003093	0.003204	0.003480	0.010149	0.019253	0.005074	0.005736	0.003737	0.007965	0.004639	0.015722	0.003850	0.006300	0.005546	0.000491	0.001297	0.008145	0.002305	0.003043	0.000391	0.006050	0.003867	0.000952	0.010783	0.018288	0.001257	0.009482	0.000350	0.026810	0.001925	0.021921	0.007248	0.034290	0.004024	0.032964	0.046383
##uf	0.432912	0.001202	0.002087	0.000213	0.002267	0.001613	0.000665	0.000341	0.000461	0.000216	0.010557	0.001724	0.003258	0.020366	0.007358	0.001325	0.070637	0.003793	0.001201	0.000418	0.064071	0.002007	0.000409	0.020972	0.015850	0.044028	0.002410	0.004047	0.001293	0.000660	0.001896	0.005143	0.001166	0.001522	0.014045	0.003520	0.000182	0.000847	0.000324	0.027283	0.000265	0.000092	0.005951	0.002235	0.000055	0.000362	0.027048	0.001887	0.000211	0.000210	0.000325	0.000208	0.018020	0.000160	0.001434	0.000079	0.012192	0.001576	0.000042	0.000307	0.007795	0.000082	0.002139	0.000471	0.000434	0.001006	0.002071	0.003858	0.000441	0.003550	0.116231	0.014976
##act	0.225154	0.003787	0.007083	0.002303	0.003691	0.004765	0.003936	0.001188	0.000732	0.000355	0.006687	0.000915	0.001456	0.002888	0.006292	0.002392	0.092269	0.002882	0.002233	0.001440	0.086209	0.006482	0.008405	0.039221	0.026667	0.043496	0.006937	0.007276	0.014010	0.002678	0.001544	0.018395	0.021239	0.011296	0.027356	0.007203	0.012710	0.000434	0.004953	0.021986	0.000475	0.001088	0.003465	0.004224	0.001120	0.000423	0.024625	0.003808	0.002121	0.001530	0.001691	0.001987	0.016453	0.000734	0.003225	0.001765	0.005085	0.002734	0.000305	0.001216	0.026982	0.001668	0.003914	0.007158	0.001421	0.001045	0.006924	0.007267	0.033551	0.002224	0.082243	0.006583
##uring	0.415749	0.004291	0.006114	0.000683	0.001142	0.002625	0.013480	0.000349	0.002180	0.001191	0.010530	0.001087	0.000913	0.013867	0.003494	0.008978	0.034488	0.002850	0.000946	0.002796	0.028046	0.003040	0.000822	0.004408	0.009035	0.015162	0.003377	0.057862	0.012108	0.001263	0.004788	0.000864	0.018190	0.003784	0.020494	0.004689	0.007813	0.003908	0.002450	0.015409	0.004156	0.004200	0.007397	0.003299	0.001325	0.000414	0.017058	0.004013	0.002591	0.002072	0.002653	0.001108	0.014332	0.001097	0.003178	0.001091	0.010651	0.002874	0.001182	0.003565	0.021460	0.013887	0.042588	0.007362	0.000743	0.002768	0.001726	0.000598	0.010995	0.010780	0.050408	0.003167
requirements	0.007461	0.127351	0.004185	0.011172	0.000401	0.000117	0.005654	0.000710	0.002204	0.013745	0.000299	0.001494	0.000538	0.000658	0.000216	0.001631	0.000340	0.004490	0.000669	0.008876	0.000443	0.000188	0.034644	0.000560	0.000499	0.000649	0.000179	0.000880	0.001597	0.000197	0.001324	0.002110	0.095207	0.004732	0.002397	0.000168	0.320316	0.161964	0.003268	0.000599	0.002371	0.001475	0.000204	0.000115	0.004906	0.001175	0.000328	0.000108	0.003629	0.000417	0.013782	0.001053	0.000337	0.002904	0.000094	0.022651	0.000991	0.000087	0.010400	0.002156	0.000630	0.096109	0.000455	0.001228	0.000129	0.000945	0.000762	0.001507	0.001726	0.001228	0.000511	0.001457
combined	0.175507	0.073669	0.003549	0.002451	0.003755	0.003568	0.021410	0.003752	0.010899	0.004833	0.004305	0.001485	0.001883	0.004138	0.005969	0.005302	0.007336	0.007873	0.002305	0.009461	0.006922	0.005143	0.007834	0.003621	0.004466	0.007680	0.006108	0.011244	0.005915	0.000420	0.005265	0.006054	0.096281	0.007196	0.017940	0.007058	0.009014	0.156609	0.007028	0.008368	0.014221	0.016204	0.001898	0.006691	0.010616	0.002379	0.007499	0.006912	0.019989	0.005797	0.023188	0.003866	0.006711	0.005884	0.004537	0.008108	0.009938	0.004019	0.007581	0.011929	0.010797	0.021541	0.006877	0.003971	0.000302	0.003338	0.002051	0.007122	0.002008	0.007937	0.017586	0.004882
with	0.808689	0.001149	0.000656	0.002317	0.001541	0.007287	0.001045	0.000430	0.000492	0.000433	0.000308	0.000314	0.000224	0.000085	0.000692	0.000494	0.005269	0.000364	0.001106	0.002611	0.007180	0.009230	0.000726	0.000816	0.001129	0.002856	0.013104	0.000581	0.000430	0.000060	0.000512	0.002223	0.002436	0.010282	0.000731	0.013340	0.001049	0.004000	0.002966	0.002325	0.001402	0.001075	0.001559	0.014485	0.002785	0.002713	0.002671	0.012677	0.001643	0.001167	0.000803	0.002441	0.001642	0.000946	0.008399	0.001449	0.000890	0.009139	0.001069	0.000790	0.001119	0.001971	0.000422	0.000307	0.000035	0.000374	0.000263	0.000415	0.000638	0.000339	0.011061	0.001823
the	0.686035	0.002406	0.001729	0.003856	0.003101	0.012952	0.001463	0.001967	0.002087	0.000572	0.001382	0.000529	0.000673	0.000296	0.000988	0.001654	0.012438	0.000512	0.001495	0.004591	0.015318	0.013879	0.002808	0.001732	0.002422	0.006298	0.017795	0.001662	0.000635	0.000200	0.000746	0.002273	0.003313	0.005547	0.003352	0.021057	0.000900	0.006323	0.000993	0.006250	0.002162	0.000589	0.000941	0.023556	0.003055	0.002710	0.006755	0.021024	0.001248	0.003326	0.000612	0.004505	0.004388	0.001081	0.014220	0.001517	0.002130	0.015325	0.003336	0.000772	0.002207	0.001329	0.001086	0.000441	0.000116	0.000501	0.000602	0.000815	0.000809	0.001355	0.018846	0.004411
compliance	0.184415	0.141565	0.005262	0.009559	0.000910	0.000445	0.018764	0.000936	0.002953	0.021194	0.002212	0.002498	0.002578	0.006033	0.001287	0.000799	0.003165	0.001541	0.004353	0.004066	0.003121	0.000480	0.030123	0.002086	0.001611	0.001685	0.000518	0.031087	0.005932	0.003556	0.002549	0.015434	0.087035	0.011613	0.008044	0.000790	0.072601	0.077609	0.005604	0.003068	0.018877	0.007282	0.000485	0.000526	0.011269	0.001433	0.001324	0.000528	0.011613	0.001645	0.010472	0.002079	0.001868	0.003330	0.000348	0.015545	0.003680	0.000291	0.014041	0.006076	0.003227	0.035271	0.018410	0.003577	0.002245	0.001663	0.005459	0.009885	0.013848	0.006275	0.005670	0.002680
