TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
or	0.085203	0.013783	0.013730	0.035513	0.028908	0.021224	0.006620	0.048699	0.012175	0.018482	0.005727	0.005347	0.004665	0.000886	0.005286	0.016151	0.038653	0.008492	0.005658	0.007243	0.063086	0.018698	0.008512	0.010293	0.030235	0.022082	0.013802	0.005695	0.002163	0.000730	0.001713	0.003828	0.004702	0.020597	0.021326	0.012788	0.002231	0.016054	0.015211	0.014489	0.002919	0.004478	0.004538	0.008805	0.002596	0.001980	0.011251	0.007530	0.002466	0.012863	0.010432	0.001527	0.013418	0.005599	0.007191	0.002950	0.008526	0.008345	0.001537	0.005428	0.008868	0.001424	0.002851	0.001093	0.000380	0.000776	0.000847	0.008236	0.003637	0.005140	0.054303	0.117388
none	0.191161	0.002443	0.000509	0.000647	0.003581	0.011412	0.001898	0.004429	0.000900	0.003125	0.000570	0.001728	0.002867	0.000903	0.005900	0.000712	0.054469	0.006442	0.001540	0.001749	0.086917	0.008256	0.002220	0.002646	0.017960	0.029959	0.015951	0.003000	0.001255	0.000476	0.000744	0.000856	0.001241	0.000688	0.005460	0.008035	0.001794	0.000500	0.004854	0.010696	0.003167	0.005013	0.001142	0.006953	0.000305	0.001232	0.012410	0.006552	0.001075	0.000565	0.000105	0.000240	0.004073	0.000510	0.004645	0.001377	0.000765	0.010600	0.000986	0.005869	0.001933	0.001006	0.001664	0.000536	0.000351	0.000577	0.000842	0.002828	0.004871	0.001784	0.073297	0.342232
##xi	0.169314	0.012763	0.007006	0.002141	0.006511	0.020922	0.004218	0.001071	0.000969	0.010556	0.000578	0.001552	0.003146	0.003730	0.009506	0.003315	0.018449	0.003457	0.002913	0.003432	0.032277	0.015830	0.006022	0.001628	0.015692	0.017491	0.028167	0.003962	0.005553	0.001377	0.000647	0.005720	0.004479	0.004370	0.015538	0.017399	0.011201	0.005863	0.022109	0.006342	0.008257	0.018368	0.004886	0.008307	0.001128	0.003505	0.007082	0.011182	0.003505	0.000768	0.001524	0.001070	0.001934	0.001857	0.007613	0.002763	0.001006	0.015029	0.004628	0.015402	0.004672	0.002730	0.002389	0.002732	0.000750	0.000421	0.003550	0.007205	0.007767	0.004342	0.061265	0.275150
##sten	0.326026	0.008323	0.000981	0.001190	0.002489	0.005522	0.000609	0.000478	0.000492	0.000376	0.000230	0.000300	0.003370	0.000178	0.002398	0.000409	0.025704	0.000256	0.000342	0.000696	0.026948	0.003922	0.000626	0.001727	0.003479	0.006653	0.010599	0.001172	0.002072	0.000247	0.001028	0.000984	0.001114	0.000343	0.001716	0.004258	0.004920	0.000735	0.003316	0.003018	0.000585	0.002691	0.000310	0.002615	0.000199	0.001536	0.002864	0.002631	0.001709	0.000308	0.000157	0.000138	0.001476	0.000139	0.001683	0.000367	0.000265	0.004867	0.000852	0.002292	0.002728	0.001589	0.000863	0.001281	0.000185	0.000855	0.001000	0.002043	0.005400	0.001689	0.071560	0.423876
##t	0.069408	0.099107	0.017012	0.010771	0.004811	0.005327	0.017688	0.011016	0.002872	0.009313	0.003097	0.008219	0.046861	0.005365	0.006948	0.003541	0.010279	0.012867	0.001733	0.016847	0.014494	0.003839	0.006011	0.004089	0.007973	0.008882	0.006862	0.015814	0.011765	0.006916	0.003751	0.007392	0.017721	0.008563	0.003403	0.002491	0.010044	0.017160	0.012290	0.002317	0.013866	0.084358	0.006338	0.001809	0.003878	0.019317	0.004766	0.003027	0.039596	0.004315	0.003107	0.005621	0.001803	0.003205	0.001918	0.014024	0.001319	0.004079	0.007415	0.026637	0.006552	0.027546	0.013450	0.005751	0.005477	0.004242	0.008646	0.007624	0.036580	0.015780	0.015751	0.067341
because	0.129516	0.011105	0.019105	0.069967	0.008844	0.006954	0.015568	0.019909	0.015802	0.010092	0.009066	0.005799	0.005418	0.001209	0.005325	0.004874	0.022274	0.004397	0.006281	0.022052	0.027930	0.006799	0.018057	0.010171	0.008619	0.008839	0.005696	0.002692	0.003728	0.000903	0.005702	0.003029	0.003738	0.024331	0.007805	0.004849	0.011013	0.015016	0.040245	0.004852	0.003819	0.009618	0.004711	0.004275	0.009711	0.015977	0.004975	0.003722	0.008348	0.038226	0.005530	0.000946	0.004673	0.006105	0.002351	0.008070	0.004241	0.003485	0.004782	0.012706	0.004766	0.004577	0.001179	0.002245	0.000571	0.002421	0.002042	0.014867	0.003033	0.006796	0.030900	0.162759
,	0.168439	0.005427	0.004150	0.006757	0.019242	0.021061	0.001490	0.003243	0.002452	0.003934	0.005823	0.000637	0.004934	0.000578	0.005299	0.005950	0.058730	0.006115	0.005168	0.003303	0.068446	0.021791	0.003183	0.010720	0.023999	0.040405	0.021128	0.001895	0.002164	0.001178	0.001553	0.003065	0.002177	0.006844	0.014429	0.017696	0.001598	0.003775	0.009861	0.015513	0.001905	0.002297	0.004062	0.014439	0.000746	0.000648	0.018285	0.010304	0.000935	0.002586	0.001446	0.000795	0.011773	0.001415	0.008300	0.001094	0.004863	0.012782	0.000899	0.003129	0.007518	0.001098	0.000941	0.001123	0.000721	0.000753	0.001522	0.005527	0.001624	0.002278	0.074310	0.195731
among	0.256088	0.003641	0.007560	0.012641	0.007891	0.008444	0.004584	0.019323	0.002035	0.010130	0.003049	0.001152	0.001356	0.001271	0.003166	0.002344	0.027855	0.001003	0.002175	0.006202	0.045572	0.008102	0.011551	0.011730	0.002494	0.008006	0.009952	0.001615	0.002275	0.000813	0.001016	0.003132	0.001997	0.015501	0.007778	0.010398	0.003268	0.004587	0.011368	0.006542	0.005480	0.008573	0.003180	0.008364	0.001737	0.003807	0.004948	0.006676	0.002126	0.017570	0.001327	0.000848	0.004796	0.003481	0.003869	0.004743	0.001279	0.005772	0.001584	0.002374	0.001596	0.001367	0.000728	0.001331	0.000451	0.000494	0.001356	0.005885	0.001655	0.002918	0.076117	0.263962
other	0.202351	0.001522	0.008690	0.013245	0.004300	0.010283	0.001784	0.010631	0.003105	0.007457	0.003496	0.001002	0.001210	0.000348	0.003377	0.002246	0.069477	0.004856	0.002348	0.004003	0.097539	0.008649	0.008686	0.014193	0.007220	0.017944	0.008910	0.003171	0.002228	0.000232	0.001685	0.001254	0.000745	0.007497	0.010113	0.008210	0.001327	0.003476	0.007104	0.007382	0.002564	0.003132	0.002622	0.006044	0.000393	0.000793	0.006916	0.004457	0.000503	0.005231	0.001168	0.000623	0.005342	0.002194	0.003427	0.001617	0.002078	0.003859	0.000862	0.001238	0.002041	0.000813	0.000998	0.000960	0.000089	0.000445	0.000643	0.001888	0.000913	0.001326	0.109257	0.252265
reasons	0.101439	0.010802	0.028072	0.015118	0.004111	0.008195	0.027306	0.008931	0.005412	0.002434	0.002332	0.001499	0.006160	0.000743	0.003236	0.008851	0.015807	0.008904	0.005376	0.010260	0.024595	0.007667	0.009479	0.005954	0.020677	0.013179	0.010178	0.010238	0.003871	0.000934	0.004574	0.002510	0.009503	0.007461	0.008026	0.007132	0.023005	0.015360	0.035718	0.005131	0.003859	0.016299	0.009698	0.004500	0.006207	0.023052	0.008647	0.007293	0.015004	0.024666	0.008375	0.001683	0.002545	0.010589	0.004852	0.006833	0.006167	0.007080	0.024026	0.017473	0.009888	0.010070	0.007275	0.003077	0.000669	0.003188	0.004030	0.035181	0.006538	0.024334	0.043454	0.143270
,	0.128269	0.008255	0.009359	0.010144	0.028409	0.016398	0.001999	0.002447	0.003433	0.005007	0.008327	0.000724	0.004560	0.000861	0.006816	0.012612	0.060151	0.010337	0.007245	0.004825	0.066195	0.019416	0.005196	0.019181	0.026238	0.031566	0.017012	0.002782	0.002123	0.001822	0.003131	0.004450	0.002849	0.014372	0.016992	0.015593	0.002335	0.008097	0.011978	0.015174	0.002930	0.003882	0.007657	0.012972	0.001483	0.000960	0.015655	0.008765	0.001593	0.005412	0.002955	0.001845	0.012540	0.001893	0.007299	0.001730	0.005247	0.009470	0.001585	0.004884	0.010462	0.001554	0.001278	0.001060	0.001031	0.001337	0.002148	0.008085	0.001291	0.003990	0.073102	0.167225
the	0.093409	0.025833	0.049540	0.026823	0.017640	0.009522	0.010395	0.009531	0.006085	0.016606	0.016985	0.002347	0.008245	0.003349	0.007794	0.012395	0.012509	0.011154	0.007643	0.023818	0.021526	0.009657	0.007743	0.008585	0.015258	0.014134	0.009698	0.005930	0.010778	0.006595	0.005637	0.009782	0.009506	0.026804	0.013101	0.008371	0.009698	0.029275	0.021999	0.005736	0.013515	0.020104	0.017253	0.007318	0.007706	0.014721	0.008485	0.005829	0.009409	0.025891	0.012103	0.006958	0.005822	0.006563	0.003946	0.004387	0.006276	0.006256	0.003804	0.013644	0.007803	0.009685	0.002935	0.005452	0.004389	0.003645	0.009477	0.016036	0.005375	0.009480	0.035114	0.069188
phase	0.062279	0.039903	0.031432	0.024296	0.002069	0.004662	0.035088	0.008228	0.006057	0.004522	0.003033	0.002560	0.006883	0.002910	0.004788	0.002175	0.008699	0.002138	0.001170	0.024069	0.017805	0.002677	0.003315	0.003888	0.012075	0.007864	0.004445	0.007137	0.017671	0.003937	0.007175	0.005942	0.004950	0.010832	0.004952	0.003463	0.012449	0.012587	0.024951	0.001216	0.009198	0.033085	0.012597	0.002354	0.013149	0.069654	0.006050	0.004006	0.006471	0.022891	0.015116	0.006071	0.001607	0.008473	0.002109	0.006286	0.002663	0.003201	0.008838	0.029487	0.004488	0.026464	0.006170	0.014707	0.003434	0.006685	0.003644	0.020767	0.021047	0.013872	0.067358	0.101763
-	0.086237	0.044158	0.013160	0.044632	0.025325	0.007364	0.011030	0.004988	0.003538	0.026623	0.016989	0.001984	0.002233	0.001606	0.012307	0.028482	0.016445	0.007828	0.005994	0.041601	0.031056	0.010002	0.015979	0.011469	0.008654	0.014603	0.006970	0.003842	0.006359	0.002798	0.001982	0.012474	0.019467	0.022195	0.016340	0.007125	0.006399	0.069759	0.023481	0.003423	0.006744	0.014991	0.007217	0.004522	0.004323	0.008299	0.007632	0.004173	0.004439	0.005737	0.008530	0.002043	0.003481	0.005489	0.002724	0.008426	0.003170	0.003446	0.003349	0.010896	0.004165	0.005048	0.001814	0.003456	0.001705	0.000813	0.008484	0.017095	0.004618	0.007385	0.045479	0.083403
in	0.193018	0.013907	0.016851	0.010125	0.008890	0.009160	0.004475	0.008935	0.003427	0.013183	0.005403	0.002781	0.005362	0.001145	0.003803	0.002250	0.019876	0.004215	0.002888	0.005382	0.033083	0.010462	0.017773	0.009641	0.012297	0.026533	0.013941	0.003095	0.004950	0.002310	0.003557	0.005959	0.007262	0.011671	0.015634	0.010959	0.007008	0.015619	0.017055	0.010290	0.004760	0.009031	0.008697	0.006761	0.003367	0.005108	0.012572	0.007448	0.006171	0.004932	0.004601	0.002899	0.005667	0.005109	0.005373	0.004058	0.002837	0.007070	0.002575	0.005666	0.007054	0.004869	0.001510	0.002449	0.001311	0.001947	0.003009	0.011008	0.004924	0.004653	0.069539	0.198843
of	0.151886	0.013694	0.023711	0.023773	0.009921	0.010368	0.006696	0.014983	0.004805	0.011137	0.009297	0.001696	0.003800	0.001215	0.008153	0.005026	0.023174	0.005949	0.004582	0.005748	0.039256	0.012766	0.013912	0.010694	0.017291	0.017272	0.013526	0.005508	0.003080	0.002680	0.003647	0.004592	0.005755	0.019023	0.014120	0.011968	0.006393	0.013103	0.014850	0.008434	0.005430	0.012851	0.008871	0.010036	0.004221	0.005720	0.011456	0.007621	0.007042	0.019457	0.004323	0.003019	0.006071	0.003637	0.004680	0.003936	0.004237	0.007174	0.003048	0.007691	0.007345	0.003745	0.002357	0.001324	0.001446	0.001842	0.002682	0.008865	0.002127	0.003681	0.066893	0.179687
the	0.061884	0.036430	0.066112	0.030413	0.012788	0.006454	0.019451	0.008506	0.006148	0.016829	0.014826	0.003206	0.009765	0.004758	0.008191	0.011118	0.006401	0.009155	0.004729	0.018883	0.012277	0.006607	0.012167	0.006702	0.012777	0.008239	0.007096	0.007193	0.013502	0.012082	0.007988	0.012365	0.015362	0.032398	0.008814	0.005917	0.014478	0.033819	0.019592	0.003605	0.015408	0.031890	0.017022	0.005381	0.010959	0.026527	0.005774	0.004562	0.015685	0.035005	0.012051	0.009927	0.003588	0.005748	0.002688	0.007380	0.004742	0.004321	0.005187	0.018226	0.005516	0.017125	0.003653	0.006447	0.007692	0.005368	0.009932	0.011251	0.005621	0.012559	0.020872	0.042869
re	0.148146	0.031474	0.018618	0.009940	0.004850	0.009199	0.013237	0.006941	0.006495	0.007442	0.006338	0.003163	0.008057	0.001492	0.003683	0.006080	0.011396	0.003016	0.001849	0.012301	0.022348	0.010760	0.017811	0.005926	0.011105	0.013108	0.016093	0.001602	0.006565	0.005733	0.004975	0.010227	0.014339	0.008685	0.007491	0.009350	0.020967	0.016244	0.024024	0.003493	0.003572	0.018580	0.011528	0.007733	0.009891	0.012346	0.008559	0.008715	0.009116	0.010777	0.008475	0.002811	0.002501	0.004927	0.004162	0.006603	0.002723	0.006874	0.007530	0.012827	0.007259	0.011507	0.000769	0.003306	0.003072	0.002917	0.003381	0.015846	0.009017	0.007094	0.062286	0.168731
##man	0.148585	0.014517	0.006698	0.005565	0.003897	0.010290	0.005455	0.004179	0.002218	0.006049	0.003985	0.001129	0.014480	0.002260	0.005727	0.001975	0.023560	0.002310	0.000744	0.005836	0.040913	0.010469	0.013210	0.009559	0.006901	0.011328	0.021274	0.021126	0.005154	0.001104	0.008982	0.003420	0.010435	0.002881	0.003821	0.010205	0.021779	0.009188	0.003697	0.004097	0.008264	0.022178	0.000961	0.006937	0.001020	0.006270	0.006313	0.010135	0.008548	0.004981	0.001087	0.004028	0.002624	0.000801	0.005715	0.005619	0.000417	0.011506	0.002280	0.010099	0.004375	0.011423	0.015212	0.002478	0.000565	0.005574	0.003665	0.002633	0.019059	0.008570	0.084005	0.233657
##uf	0.142638	0.001151	0.001080	0.000222	0.000507	0.003976	0.000928	0.000432	0.000328	0.000347	0.000384	0.000389	0.004038	0.000203	0.001271	0.000129	0.028350	0.000486	0.000401	0.000180	0.044771	0.006128	0.002263	0.005372	0.004457	0.015519	0.013720	0.001079	0.002308	0.000418	0.002786	0.001117	0.000685	0.000734	0.002887	0.009033	0.002518	0.000867	0.000969	0.004945	0.000933	0.003036	0.000481	0.006373	0.000169	0.000728	0.007506	0.004945	0.000976	0.000235	0.000100	0.000312	0.001591	0.000137	0.003395	0.000483	0.000426	0.006116	0.000709	0.001555	0.001464	0.000611	0.000458	0.000952	0.000177	0.001489	0.000528	0.001589	0.003077	0.001184	0.104146	0.534103
##act	0.255513	0.009464	0.009609	0.001133	0.007477	0.012768	0.002348	0.001474	0.000897	0.000532	0.005313	0.000838	0.010225	0.000408	0.000610	0.001742	0.018183	0.001911	0.002243	0.001100	0.042844	0.020003	0.002571	0.007073	0.007862	0.026654	0.029679	0.002568	0.003424	0.006233	0.001753	0.002386	0.002007	0.001522	0.004280	0.013915	0.007823	0.002631	0.001737	0.004975	0.000642	0.006424	0.001977	0.009344	0.000788	0.003016	0.013682	0.011442	0.003341	0.003455	0.000723	0.000953	0.002912	0.001467	0.006296	0.000446	0.000810	0.011897	0.001334	0.004061	0.002765	0.002870	0.001114	0.001321	0.003040	0.001211	0.001378	0.004643	0.007189	0.003043	0.092608	0.258083
##uring	0.078461	0.007932	0.015291	0.009255	0.001804	0.004230	0.029225	0.004080	0.002696	0.003091	0.008751	0.002104	0.020118	0.004376	0.002232	0.003313	0.010471	0.009241	0.004651	0.013813	0.022664	0.003811	0.006445	0.009896	0.016744	0.009395	0.004885	0.005784	0.024595	0.003340	0.011543	0.005084	0.008473	0.012151	0.012420	0.004890	0.022549	0.046563	0.017800	0.003259	0.014738	0.037674	0.007838	0.002958	0.004727	0.038885	0.006549	0.004309	0.024955	0.005552	0.008844	0.005126	0.002027	0.003429	0.002538	0.006998	0.001688	0.004217	0.003973	0.027360	0.005756	0.014917	0.004076	0.013966	0.002110	0.009377	0.005325	0.021944	0.028778	0.041963	0.041680	0.108296
requirements	0.078073	0.022267	0.010825	0.019928	0.000752	0.002114	0.025928	0.003667	0.002499	0.003384	0.001862	0.002814	0.006771	0.001789	0.004904	0.000601	0.006186	0.003453	0.000849	0.020443	0.013293	0.001973	0.013293	0.004076	0.013140	0.008378	0.002664	0.011406	0.028648	0.000881	0.009151	0.005164	0.009152	0.020163	0.008255	0.003170	0.014155	0.022828	0.021288	0.002507	0.019344	0.063708	0.002666	0.001678	0.001978	0.043467	0.006501	0.002961	0.016730	0.006411	0.005137	0.002088	0.001384	0.002793	0.001527	0.005619	0.001412	0.002712	0.003556	0.042616	0.001912	0.035886	0.008625	0.022528	0.000735	0.007139	0.005360	0.006608	0.022065	0.024338	0.047474	0.150347
combined	0.124130	0.002519	0.008747	0.008802	0.005634	0.004058	0.003209	0.008010	0.003026	0.003517	0.006539	0.001011	0.000994	0.000523	0.001210	0.007361	0.027048	0.004920	0.005715	0.014205	0.046987	0.005732	0.006554	0.028664	0.016395	0.014464	0.005776	0.000755	0.005196	0.000599	0.004607	0.008059	0.001202	0.023911	0.021615	0.009337	0.002663	0.019592	0.028476	0.008765	0.011793	0.008020	0.032696	0.006452	0.007186	0.006407	0.011307	0.004643	0.002825	0.007679	0.010202	0.003811	0.006300	0.005507	0.003356	0.001494	0.003593	0.003516	0.002685	0.003310	0.008255	0.002061	0.000276	0.002937	0.000305	0.002023	0.001172	0.025281	0.001522	0.004133	0.101570	0.207155
with	0.148812	0.003259	0.007479	0.012701	0.004681	0.006281	0.003663	0.004535	0.004988	0.005119	0.015305	0.000874	0.001487	0.000398	0.002444	0.007329	0.024219	0.006340	0.002138	0.008311	0.048572	0.011275	0.011783	0.011332	0.017352	0.019617	0.010947	0.001882	0.001498	0.001269	0.003712	0.002418	0.002060	0.054904	0.011199	0.011094	0.001432	0.016574	0.025058	0.011548	0.004871	0.005508	0.016811	0.009119	0.005340	0.007846	0.012305	0.006643	0.001906	0.014612	0.005248	0.001281	0.007703	0.005627	0.004386	0.002254	0.004819	0.006008	0.004320	0.005141	0.007496	0.002246	0.000640	0.000688	0.000619	0.001564	0.000669	0.014944	0.002333	0.003178	0.067247	0.220741
the	0.108046	0.016538	0.028226	0.018859	0.008546	0.005486	0.009968	0.005690	0.003404	0.010285	0.012618	0.001218	0.003696	0.001593	0.004904	0.006261	0.011287	0.009358	0.004531	0.015358	0.023676	0.007250	0.009644	0.007756	0.016316	0.015062	0.007924	0.006090	0.007397	0.005001	0.006044	0.007959	0.011474	0.042196	0.017858	0.008983	0.009718	0.037273	0.030327	0.007725	0.014570	0.021949	0.015364	0.006637	0.007738	0.018493	0.010904	0.005689	0.009274	0.022745	0.009896	0.005738	0.005667	0.006009	0.003426	0.004400	0.005036	0.005239	0.004480	0.013281	0.006112	0.009721	0.002806	0.003728	0.002963	0.003472	0.005961	0.014955	0.006249	0.010038	0.056984	0.108935
compliance	0.174919	0.021116	0.002618	0.007435	0.001282	0.002868	0.007797	0.002079	0.001405	0.002143	0.001700	0.002757	0.003876	0.000779	0.005033	0.001266	0.007735	0.002391	0.000729	0.006013	0.018011	0.003530	0.017480	0.002441	0.016787	0.013614	0.005738	0.002348	0.013270	0.002784	0.002896	0.005268	0.005145	0.008618	0.005703	0.004470	0.007127	0.011129	0.026937	0.002649	0.007741	0.062633	0.003829	0.003341	0.001988	0.019903	0.008329	0.003721	0.009790	0.002932	0.001379	0.000678	0.001364	0.001357	0.001574	0.002788	0.001004	0.003508	0.003918	0.032745	0.003030	0.020523	0.001247	0.007778	0.002147	0.001649	0.003116	0.005090	0.007480	0.007781	0.045730	0.288023
