TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
in	0.000211	0.000115	0.000004	0.000584	0.000008	0.000159	0.001303	0.000529	0.000114	0.001282	0.000007	0.000156	0.000296	0.000758	0.000190	0.000021	0.000002	0.000025	0.000051	0.000010	0.000009	0.000839	0.058171	0.000725	0.435247	0.001890	0.000302	0.000155	0.000242	0.000093	0.000001	0.000304	0.000488	0.007356	0.000284	0.000270	0.000052	0.008170	0.001398	0.000074	0.000002	0.000002	0.028088	0.000489	0.014239	0.001026	0.000438	0.000068	0.000963	0.000089	0.002790	0.000005	0.000364	0.003524	0.000368	0.042087	0.011528	0.000277	0.024573	0.000283	0.000170	0.000061	0.000084	0.000994	0.000196	0.000003	0.000013	0.001008	0.000784	0.000186	0.064431	0.278970
of	0.000804	0.001102	0.000040	0.005514	0.000700	0.004997	0.018842	0.001408	0.000664	0.002131	0.000019	0.000326	0.000116	0.000852	0.001616	0.000051	0.000011	0.000064	0.000041	0.000051	0.000268	0.007566	0.019103	0.000611	0.021154	0.194818	0.047082	0.001020	0.000099	0.000021	0.000007	0.001989	0.053498	0.008262	0.001953	0.007205	0.008349	0.033717	0.154865	0.004607	0.000019	0.000015	0.027169	0.003065	0.004079	0.001504	0.003815	0.001261	0.020300	0.000723	0.009136	0.000281	0.000780	0.002609	0.000794	0.030910	0.003755	0.000719	0.057198	0.001203	0.001908	0.003148	0.000737	0.000296	0.000071	0.000024	0.000617	0.000208	0.000247	0.000257	0.041403	0.176211
the	0.001125	0.001669	0.000119	0.000756	0.000361	0.008396	0.003408	0.000471	0.000202	0.000220	0.000029	0.000084	0.000022	0.000029	0.000109	0.000032	0.000006	0.000022	0.000009	0.000011	0.000219	0.006443	0.002428	0.000169	0.001268	0.008771	0.078644	0.001230	0.000061	0.000010	0.000004	0.000772	0.006022	0.000521	0.000206	0.001853	0.002093	0.002942	0.003524	0.001567	0.000079	0.000065	0.002377	0.001693	0.001418	0.000280	0.001096	0.005464	0.035794	0.000193	0.000418	0.000700	0.000324	0.000487	0.000524	0.001035	0.000292	0.000379	0.005275	0.000593	0.001967	0.005249	0.001616	0.000228	0.000048	0.000015	0.000908	0.000106	0.000100	0.000101	0.204854	0.590498
re	0.000118	0.000182	0.000000	0.000000	0.000000	0.000001	0.000040	0.000000	0.000000	0.000004	0.000000	0.000008	0.000036	0.000009	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000294	0.000004	0.000098	0.000007	0.000009	0.170824	0.000587	0.000100	0.000128	0.001392	0.000009	0.000001	0.000000	0.000000	0.000070	0.000018	0.000004	0.000021	0.000027	0.000005	0.000172	0.000013	0.000085	0.000085	0.000010	0.000004	0.000424	0.000000	0.000001	0.000000	0.000003	0.000050	0.000000	0.000179	0.000050	0.000001	0.000095	0.000007	0.000052	0.000835	0.301796	0.001539	0.000730	0.000312	0.000857	0.000003	0.000007	0.000003	0.100057	0.418626
##man	0.000153	0.000002	0.000000	0.000000	0.000000	0.000001	0.000003	0.000001	0.000000	0.000002	0.000000	0.000001	0.000008	0.000004	0.000001	0.000000	0.000001	0.000001	0.000000	0.000000	0.000001	0.000001	0.000028	0.000012	0.000012	0.000002	0.000004	0.002772	0.128682	0.000710	0.000442	0.000504	0.000006	0.000001	0.000001	0.000000	0.000048	0.000013	0.000001	0.000033	0.000007	0.000007	0.000021	0.000005	0.000005	0.000006	0.000005	0.000007	0.000080	0.000000	0.000001	0.000001	0.000003	0.000007	0.000001	0.000005	0.000005	0.000002	0.000006	0.000011	0.000014	0.000259	0.009361	0.650573	0.005541	0.001322	0.001110	0.000008	0.000007	0.000004	0.038806	0.159358
##uf	0.000308	0.000063	0.000000	0.000000	0.000000	0.000001	0.000085	0.000003	0.000000	0.000005	0.000001	0.000005	0.000009	0.000010	0.000003	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000001	0.000124	0.000021	0.000029	0.000003	0.000002	0.001046	0.001253	0.064106	0.006171	0.003803	0.000006	0.000001	0.000001	0.000000	0.000016	0.000006	0.000004	0.000051	0.000049	0.000099	0.000009	0.000003	0.000021	0.000004	0.000007	0.000006	0.000198	0.000001	0.000002	0.000003	0.000010	0.000011	0.000001	0.000008	0.000014	0.000005	0.000006	0.000168	0.000142	0.000037	0.007917	0.011571	0.673265	0.016769	0.008528	0.000005	0.000019	0.000011	0.044699	0.159270
##act	0.000068	0.000012	0.000000	0.000000	0.000000	0.000000	0.000012	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000014	0.000002	0.000001	0.000001	0.000000	0.000436	0.000232	0.001337	0.342763	0.010742	0.000013	0.000000	0.000000	0.000000	0.000100	0.000002	0.000001	0.000061	0.000023	0.000236	0.000001	0.000000	0.000000	0.000002	0.000001	0.000001	0.000050	0.000000	0.000000	0.000001	0.000003	0.000002	0.000000	0.000001	0.000005	0.000001	0.000000	0.000280	0.000164	0.000231	0.004244	0.000887	0.009036	0.520709	0.045471	0.000001	0.000001	0.000002	0.019284	0.043558
##uring	0.000542	0.000093	0.000000	0.000002	0.000000	0.000001	0.000156	0.000001	0.000000	0.000003	0.000000	0.000002	0.000001	0.000007	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000511	0.000004	0.000037	0.000008	0.000007	0.000578	0.000068	0.000133	0.000778	0.055217	0.000632	0.000002	0.000000	0.000000	0.000879	0.000171	0.000013	0.000142	0.000016	0.000124	0.000032	0.000002	0.000031	0.000053	0.000015	0.000010	0.002846	0.000001	0.000010	0.000008	0.000045	0.000110	0.000002	0.000267	0.000364	0.000006	0.000018	0.001013	0.001090	0.001808	0.003015	0.000402	0.001465	0.002481	0.047526	0.000019	0.000017	0.000018	0.234391	0.642802
requirements	0.000360	0.000229	0.000005	0.000604	0.000017	0.000073	0.001138	0.000046	0.000033	0.000536	0.000004	0.000074	0.000015	0.000052	0.000902	0.000133	0.000004	0.000038	0.000013	0.000090	0.000041	0.000108	0.002816	0.000083	0.000275	0.000291	0.000221	0.000021	0.000017	0.000002	0.000004	0.001428	0.700439	0.000252	0.000080	0.000061	0.043138	0.025594	0.003023	0.000623	0.000011	0.000012	0.000861	0.000037	0.000359	0.000669	0.000076	0.000050	0.014512	0.000005	0.000218	0.000019	0.000073	0.000402	0.000018	0.003459	0.000499	0.000029	0.000317	0.001617	0.002596	0.025985	0.000098	0.000077	0.000016	0.000028	0.001295	0.000523	0.001762	0.000960	0.063174	0.097362
combined	0.000219	0.000121	0.000060	0.000370	0.000131	0.000889	0.005892	0.000719	0.000766	0.001119	0.000363	0.000151	0.000072	0.000338	0.000382	0.002356	0.000013	0.000796	0.001443	0.000160	0.000345	0.001683	0.000187	0.000188	0.000795	0.000536	0.000120	0.000004	0.000007	0.000002	0.000001	0.000013	0.000166	0.590388	0.026756	0.010496	0.000031	0.001537	0.043202	0.000532	0.000005	0.000002	0.020263	0.000213	0.000571	0.000029	0.000051	0.000043	0.000078	0.001007	0.002626	0.000038	0.000480	0.000843	0.000740	0.001095	0.001132	0.000281	0.000936	0.000051	0.000134	0.000035	0.000002	0.000029	0.000010	0.000004	0.000005	0.002167	0.000433	0.000145	0.051814	0.221391
with	0.000620	0.000603	0.000096	0.002323	0.000705	0.009591	0.031721	0.001066	0.001888	0.005314	0.000744	0.001257	0.000109	0.002242	0.004086	0.004038	0.000051	0.003690	0.005355	0.004357	0.001051	0.021822	0.001772	0.000390	0.001627	0.003065	0.001571	0.000016	0.000029	0.000008	0.000003	0.000056	0.002890	0.171549	0.130756	0.068701	0.000837	0.012333	0.040136	0.002177	0.000033	0.000016	0.039015	0.001469	0.001315	0.000356	0.000588	0.000442	0.000354	0.001808	0.028580	0.000320	0.001975	0.004871	0.005768	0.006677	0.003904	0.001410	0.003528	0.000151	0.000512	0.000383	0.000010	0.000071	0.000021	0.000009	0.000025	0.003350	0.010274	0.003275	0.056644	0.282201
the	0.000327	0.000251	0.000260	0.002698	0.002048	0.018202	0.015393	0.001219	0.003435	0.005443	0.000567	0.003173	0.000180	0.002908	0.007776	0.001443	0.000306	0.001121	0.004572	0.002705	0.002308	0.064615	0.000647	0.000179	0.000747	0.001668	0.003312	0.000009	0.000021	0.000001	0.000000	0.000009	0.001553	0.011270	0.018812	0.495542	0.000888	0.019897	0.026250	0.001940	0.000096	0.000033	0.009447	0.001706	0.000643	0.000525	0.000208	0.000285	0.000184	0.005062	0.007854	0.001020	0.002096	0.001361	0.016262	0.004648	0.001498	0.004226	0.016087	0.000253	0.000360	0.000467	0.000003	0.000053	0.000003	0.000002	0.000011	0.004783	0.045935	0.020293	0.025841	0.105060
compliance	0.000165	0.000715	0.000000	0.000017	0.000001	0.000003	0.000499	0.000001	0.000003	0.000032	0.000001	0.000006	0.000003	0.000011	0.000038	0.000001	0.000001	0.000001	0.000001	0.000004	0.000001	0.000003	0.000097	0.000008	0.000025	0.000015	0.000007	0.000031	0.000011	0.000001	0.000021	0.000564	0.016615	0.000006	0.000002	0.000003	0.413520	0.002074	0.000069	0.000101	0.000013	0.000058	0.000110	0.000004	0.000025	0.000167	0.000008	0.000003	0.001752	0.000000	0.000009	0.000006	0.000007	0.000029	0.000002	0.000300	0.000082	0.000004	0.000023	0.000323	0.000184	0.085234	0.000075	0.000033	0.000006	0.000063	0.000622	0.000039	0.000666	0.000517	0.116990	0.357969
