TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
-	0.000311	0.012374	0.003238	0.006682	0.013749	0.014657	0.006833	0.007518	0.004280	0.010624	0.010446	0.014606	0.018960	0.018886	0.028823	0.017481	0.015836	0.031898	0.033819	0.014305	0.028783	0.061576	0.055222	0.016041	0.055653	0.051540	0.063983	0.018323	0.027537	0.024250	0.016546	0.020801	0.013625	0.022053	0.014306	0.018703	0.008707	0.006936	0.006828	0.008345	0.010012	0.007283	0.012234	0.011273	0.009788	0.004083	0.005437	0.006878	0.004298	0.003319	0.002734	0.007606	0.003500	0.002298	0.008023	0.005469	0.006725	0.009196	0.005701	0.003988	0.006511	0.009998	0.002050	0.003579	0.004305	0.003144	0.001846	0.002932	0.002679	0.003142	0.001973	0.002913
in	0.000568	0.015201	0.007619	0.009805	0.005537	0.004246	0.011337	0.009340	0.005981	0.013434	0.012468	0.011675	0.010987	0.006602	0.011357	0.024901	0.008260	0.037494	0.044972	0.017133	0.015140	0.021641	0.080300	0.021347	0.017933	0.039624	0.029536	0.014131	0.023455	0.027021	0.038219	0.044249	0.043874	0.023117	0.014974	0.010679	0.022980	0.014445	0.015963	0.007398	0.015950	0.020586	0.014532	0.005399	0.019131	0.011780	0.004949	0.003460	0.004169	0.006505	0.002989	0.004446	0.002657	0.001550	0.002950	0.007271	0.002503	0.003390	0.006463	0.004840	0.004488	0.019217	0.001649	0.002720	0.004558	0.006098	0.004988	0.003635	0.002637	0.002779	0.001040	0.005735
of	0.000326	0.006324	0.003912	0.006178	0.007473	0.006492	0.010904	0.009547	0.003931	0.013946	0.011403	0.024970	0.011434	0.010959	0.031435	0.014955	0.009098	0.042485	0.044020	0.012746	0.016175	0.030376	0.058902	0.018769	0.041909	0.085091	0.038978	0.021676	0.021423	0.058166	0.024982	0.030529	0.021387	0.021544	0.020058	0.013759	0.009637	0.009534	0.008771	0.011802	0.020372	0.005862	0.014351	0.006777	0.011524	0.003808	0.008486	0.003753	0.002225	0.003684	0.002861	0.004649	0.003490	0.001255	0.003133	0.006105	0.005545	0.003810	0.003967	0.001439	0.004326	0.005232	0.001893	0.001955	0.007887	0.003160	0.002415	0.002192	0.001958	0.001577	0.000875	0.003430
the	0.000540	0.010281	0.005738	0.006496	0.005058	0.002195	0.009030	0.008360	0.005887	0.008572	0.012582	0.014411	0.007195	0.010426	0.019415	0.007000	0.004437	0.028583	0.032823	0.010398	0.007055	0.008777	0.028063	0.008530	0.017539	0.194362	0.014867	0.020997	0.032075	0.087517	0.022800	0.037095	0.015629	0.031478	0.016985	0.007132	0.009837	0.019288	0.013005	0.010274	0.022214	0.010015	0.013399	0.003472	0.017335	0.006897	0.030030	0.001966	0.004460	0.004542	0.003254	0.002950	0.002393	0.000839	0.001193	0.004354	0.003093	0.001354	0.005124	0.001882	0.002774	0.006930	0.001903	0.002842	0.011580	0.002409	0.004184	0.003415	0.001804	0.002558	0.000662	0.005444
re	0.003693	0.015594	0.004780	0.012035	0.000875	0.001152	0.019265	0.001419	0.007200	0.008470	0.008269	0.009154	0.026199	0.011888	0.009485	0.010827	0.001885	0.015863	0.009251	0.037154	0.002836	0.003626	0.055229	0.011168	0.006544	0.006189	0.005679	0.002557	0.036758	0.139728	0.105361	0.054855	0.077792	0.025302	0.007238	0.003151	0.014130	0.012221	0.017808	0.001335	0.015269	0.024338	0.004587	0.001516	0.014928	0.014543	0.001146	0.000909	0.002683	0.002144	0.003780	0.001698	0.000406	0.003191	0.000556	0.011505	0.001486	0.000553	0.001379	0.008702	0.000663	0.010292	0.000251	0.004001	0.021354	0.015902	0.015759	0.001447	0.003179	0.005648	0.000503	0.001716
##man	0.029749	0.018172	0.003027	0.012645	0.005282	0.009569	0.005090	0.003296	0.005014	0.005720	0.014311	0.012596	0.011959	0.029103	0.016084	0.009848	0.017436	0.009610	0.012512	0.007197	0.031693	0.028955	0.056404	0.031048	0.046270	0.040633	0.035718	0.026026	0.015195	0.018914	0.069451	0.019374	0.043546	0.006958	0.037294	0.031042	0.013912	0.007582	0.010087	0.015127	0.010607	0.012225	0.012489	0.009820	0.005564	0.006781	0.007133	0.007524	0.004610	0.005627	0.004807	0.002916	0.004365	0.002919	0.004978	0.005796	0.005098	0.004221	0.002226	0.002779	0.003100	0.008865	0.002829	0.001654	0.002986	0.009962	0.004473	0.002005	0.001477	0.011168	0.001769	0.003776
##uf	0.107469	0.002087	0.002224	0.002378	0.005750	0.012246	0.006049	0.007271	0.002498	0.003260	0.004322	0.003546	0.016640	0.025593	0.009264	0.008071	0.012424	0.005939	0.002885	0.004079	0.014669	0.026256	0.014044	0.029460	0.038498	0.016861	0.049133	0.014403	0.045891	0.004903	0.056177	0.047598	0.013759	0.004344	0.039818	0.044655	0.007330	0.008480	0.006117	0.030708	0.010277	0.004372	0.012534	0.025340	0.002504	0.004119	0.007325	0.016791	0.004462	0.006662	0.003189	0.001726	0.010196	0.002817	0.008201	0.002016	0.018798	0.009380	0.001798	0.004676	0.006100	0.003213	0.003550	0.009327	0.001130	0.013495	0.015670	0.003982	0.005511	0.015294	0.004945	0.003500
##act	0.015001	0.032713	0.001190	0.010633	0.002129	0.002140	0.015189	0.002381	0.005134	0.007590	0.003765	0.004309	0.025626	0.055784	0.007963	0.001744	0.004213	0.003651	0.002629	0.011422	0.005432	0.003150	0.016693	0.005995	0.011933	0.012319	0.004815	0.021025	0.076775	0.109503	0.021267	0.057100	0.060268	0.015148	0.012029	0.006669	0.055511	0.025023	0.008025	0.013200	0.010674	0.044135	0.015158	0.004323	0.006018	0.008203	0.007555	0.002456	0.007306	0.003679	0.005921	0.002036	0.003635	0.002108	0.001301	0.007016	0.002705	0.001014	0.001695	0.014686	0.001361	0.005045	0.003766	0.015572	0.020476	0.004211	0.008129	0.002285	0.003511	0.024760	0.000843	0.001332
##uring	0.003481	0.003066	0.000688	0.002349	0.000683	0.000869	0.003977	0.000856	0.002496	0.012571	0.001182	0.002575	0.012027	0.043247	0.003764	0.003025	0.001333	0.005663	0.002704	0.004917	0.002153	0.001851	0.021389	0.004309	0.008381	0.007704	0.003750	0.011064	0.034646	0.070456	0.291068	0.007971	0.021691	0.018144	0.008788	0.005039	0.040556	0.052123	0.005540	0.005845	0.036513	0.013116	0.013218	0.002765	0.015963	0.006149	0.003722	0.001524	0.004561	0.002156	0.005189	0.000740	0.001589	0.003407	0.000793	0.014397	0.005571	0.000728	0.001904	0.005674	0.000961	0.003988	0.002067	0.006235	0.015427	0.064930	0.008056	0.003755	0.003697	0.014966	0.000839	0.001461
requirements	0.000910	0.039406	0.003259	0.006331	0.001427	0.001731	0.005872	0.003215	0.004068	0.013101	0.006921	0.004565	0.006581	0.021738	0.005356	0.002682	0.003315	0.004803	0.003002	0.011299	0.004885	0.002879	0.038401	0.006194	0.004169	0.008042	0.004222	0.015931	0.028900	0.011502	0.028766	0.020350	0.043544	0.030738	0.010641	0.010933	0.106309	0.188405	0.015431	0.005274	0.030983	0.088351	0.010567	0.003559	0.012309	0.015933	0.005373	0.002300	0.007546	0.007415	0.007737	0.002063	0.001261	0.002435	0.000778	0.005119	0.000845	0.000540	0.002281	0.007996	0.000562	0.010897	0.002288	0.003935	0.001722	0.004142	0.002835	0.006891	0.001358	0.012865	0.001186	0.000831
combined	0.000951	0.020730	0.003324	0.004419	0.000777	0.001623	0.021192	0.003307	0.003806	0.014332	0.008153	0.005634	0.004268	0.011467	0.002884	0.003520	0.000667	0.008275	0.004403	0.014463	0.000900	0.002106	0.030773	0.002649	0.001422	0.001099	0.003371	0.003238	0.010799	0.016434	0.023450	0.024045	0.224589	0.024818	0.007965	0.008555	0.054651	0.040326	0.037430	0.003953	0.023576	0.108350	0.014089	0.004024	0.034900	0.051781	0.000944	0.002518	0.007571	0.009963	0.006694	0.006714	0.000825	0.003418	0.000930	0.004185	0.001412	0.000630	0.002643	0.015306	0.000307	0.018317	0.000497	0.001578	0.002834	0.003768	0.003170	0.001500	0.002854	0.002142	0.000258	0.001533
with	0.000405	0.009250	0.004705	0.006288	0.002206	0.001666	0.010434	0.005530	0.004394	0.009427	0.004886	0.007420	0.003488	0.003235	0.005519	0.004821	0.001898	0.011852	0.010546	0.011639	0.003004	0.003168	0.024316	0.004425	0.004587	0.006041	0.005320	0.011958	0.019051	0.033117	0.018832	0.038500	0.072427	0.067584	0.010768	0.012381	0.092541	0.063924	0.024566	0.009631	0.042713	0.096238	0.019028	0.006706	0.059949	0.029962	0.004966	0.003290	0.012955	0.011670	0.010998	0.006681	0.001563	0.002758	0.001208	0.008692	0.001516	0.000803	0.003190	0.003674	0.000943	0.006923	0.001240	0.001855	0.003884	0.001888	0.001553	0.001576	0.001655	0.001376	0.000456	0.002339
the	0.000409	0.008695	0.005695	0.010328	0.005781	0.002871	0.008889	0.008467	0.005361	0.007844	0.008603	0.012199	0.004749	0.005989	0.011872	0.003869	0.002345	0.012028	0.013992	0.006654	0.003290	0.003703	0.011971	0.003223	0.006818	0.064469	0.005738	0.010725	0.010890	0.057327	0.010668	0.032693	0.019464	0.042086	0.033556	0.016945	0.027224	0.050174	0.033387	0.028346	0.054748	0.027879	0.037175	0.010611	0.052403	0.016972	0.081834	0.005631	0.009453	0.010203	0.009955	0.009654	0.004630	0.001792	0.002011	0.005097	0.003438	0.001233	0.003891	0.001565	0.001642	0.003688	0.001367	0.001274	0.007667	0.001069	0.002813	0.002660	0.001486	0.001830	0.000548	0.004446
compliance	0.003676	0.017179	0.003340	0.008666	0.001704	0.005082	0.015610	0.004508	0.006773	0.014683	0.002132	0.004208	0.019166	0.023733	0.004170	0.003140	0.002417	0.002735	0.001703	0.012543	0.003565	0.004878	0.023830	0.006582	0.006940	0.003968	0.006220	0.009823	0.035056	0.021764	0.042625	0.029878	0.121059	0.017879	0.017785	0.015242	0.022976	0.039700	0.010823	0.011652	0.028300	0.122108	0.020258	0.012893	0.015164	0.032307	0.004759	0.006786	0.014305	0.006436	0.005017	0.003953	0.002641	0.010361	0.003339	0.010787	0.006679	0.001914	0.002533	0.028108	0.000574	0.003886	0.001533	0.005911	0.003368	0.007230	0.008931	0.001144	0.003142	0.014897	0.000808	0.000512
