TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
,	0.007028	0.000957	0.000318	0.001302	0.004899	0.014569	0.011946	0.013437	0.001759	0.006122	0.002596	0.000617	0.000011	0.000335	0.002754	0.015972	0.000515	0.000203	0.000074	0.004985	0.060941	0.026286	0.002379	0.000405	0.002472	0.005639	0.004698	0.000081	0.000024	0.000010	0.000015	0.000317	0.005078	0.006587	0.031540	0.012823	0.000942	0.008412	0.003501	0.000115	0.000047	0.000155	0.003213	0.000169	0.001608	0.000402	0.000589	0.001017	0.003154	0.021859	0.004273	0.000262	0.002198	0.001194	0.000905	0.000383	0.000232	0.000171	0.000635	0.001057	0.000457	0.000724	0.000047	0.000037	0.000017	0.000026	0.000250	0.002382	0.001829	0.001987	0.305526	0.380530
the	0.003459	0.000479	0.000127	0.000501	0.000591	0.012149	0.013340	0.001306	0.000814	0.003364	0.000337	0.001293	0.000018	0.000294	0.002155	0.003450	0.000318	0.000036	0.000056	0.002378	0.021750	0.358992	0.027665	0.000816	0.006167	0.007587	0.008367	0.000131	0.000020	0.000009	0.000007	0.000208	0.008212	0.008034	0.018759	0.047371	0.001613	0.047839	0.011842	0.000081	0.000071	0.000062	0.017102	0.002024	0.006576	0.001421	0.000370	0.001363	0.003224	0.008093	0.002028	0.000049	0.000782	0.001086	0.001451	0.000380	0.000111	0.000281	0.001307	0.000588	0.000086	0.000521	0.000033	0.000017	0.000009	0.000005	0.000045	0.005206	0.001440	0.002500	0.140870	0.178965
phase	0.002518	0.000028	0.000009	0.000087	0.000046	0.000448	0.000395	0.000096	0.000038	0.000412	0.000122	0.000078	0.000009	0.000685	0.000055	0.000107	0.000034	0.000057	0.000025	0.000084	0.000159	0.001169	0.336336	0.005936	0.005029	0.000095	0.000060	0.000022	0.000010	0.000023	0.000007	0.000128	0.000121	0.000473	0.000170	0.000088	0.000074	0.000480	0.000231	0.000019	0.000007	0.000002	0.001298	0.000386	0.004645	0.002223	0.000592	0.000518	0.000344	0.000047	0.000031	0.000005	0.000466	0.004709	0.001304	0.003913	0.000417	0.000386	0.000156	0.000097	0.000020	0.000025	0.000013	0.000014	0.000067	0.000015	0.000007	0.000100	0.000213	0.000089	0.276734	0.345196
-	0.003434	0.000181	0.000048	0.000196	0.000118	0.000956	0.005080	0.000288	0.000093	0.001479	0.000303	0.000143	0.000020	0.000996	0.000284	0.000360	0.000048	0.000036	0.000017	0.000800	0.000362	0.006588	0.144544	0.080036	0.008076	0.001150	0.000775	0.000006	0.000002	0.000007	0.000001	0.000201	0.001552	0.001400	0.000372	0.000596	0.000388	0.007996	0.000901	0.000015	0.000017	0.000028	0.001475	0.000438	0.002920	0.003273	0.000704	0.001161	0.000756	0.000181	0.000167	0.000014	0.000194	0.004359	0.001518	0.002417	0.000124	0.000229	0.000554	0.000225	0.000047	0.000105	0.000003	0.000003	0.000012	0.000000	0.000020	0.000475	0.000623	0.000736	0.303970	0.403407
in	0.005086	0.000157	0.000093	0.000569	0.000163	0.000882	0.001464	0.000211	0.000043	0.001361	0.000105	0.000482	0.000019	0.000642	0.000482	0.000246	0.000052	0.000010	0.000023	0.000096	0.002468	0.009647	0.022662	0.001528	0.054617	0.002080	0.000351	0.000022	0.000011	0.000031	0.000001	0.000071	0.000963	0.006512	0.002820	0.002442	0.000150	0.003682	0.001216	0.000006	0.000002	0.000002	0.000684	0.000179	0.001942	0.000763	0.000235	0.000247	0.000606	0.000272	0.000105	0.000002	0.000143	0.000852	0.000471	0.002625	0.000522	0.000627	0.000904	0.000404	0.000022	0.000046	0.000011	0.000022	0.000051	0.000001	0.000006	0.000102	0.000204	0.000108	0.379091	0.485285
of	0.004884	0.000232	0.000017	0.000497	0.000403	0.004569	0.017946	0.000357	0.000163	0.001173	0.000463	0.000996	0.000016	0.001009	0.001612	0.000451	0.000024	0.000021	0.000077	0.004216	0.008779	0.010245	0.000605	0.000234	0.003758	0.121528	0.036653	0.000082	0.000008	0.000012	0.000001	0.000304	0.191911	0.001980	0.020288	0.034452	0.001000	0.017221	0.022739	0.000075	0.000021	0.000046	0.005984	0.000647	0.002974	0.001121	0.001155	0.000666	0.003345	0.000635	0.000128	0.000014	0.000011	0.000245	0.000064	0.000722	0.000406	0.000339	0.004729	0.003328	0.000782	0.000936	0.000075	0.000022	0.000042	0.000002	0.000175	0.000045	0.000184	0.000097	0.203614	0.256446
the	0.003365	0.000271	0.000013	0.000076	0.000149	0.036698	0.016786	0.000228	0.000163	0.000383	0.000201	0.001978	0.000013	0.000198	0.000542	0.000076	0.000021	0.000005	0.000006	0.000075	0.001430	0.007601	0.000377	0.000025	0.000520	0.017777	0.623846	0.003472	0.000134	0.000030	0.000027	0.004791	0.072604	0.000108	0.000390	0.005485	0.002913	0.004125	0.001406	0.000352	0.000220	0.000198	0.003979	0.003735	0.003521	0.000544	0.000769	0.003114	0.010379	0.000585	0.000515	0.000086	0.000153	0.000507	0.000356	0.000114	0.000239	0.000200	0.001848	0.001288	0.004433	0.028292	0.004630	0.000591	0.000218	0.000052	0.002205	0.000061	0.000158	0.000099	0.053316	0.064933
re	0.001308	0.000009	0.000000	0.000000	0.000000	0.000029	0.000048	0.000002	0.000000	0.000008	0.000001	0.000101	0.000002	0.000008	0.000003	0.000001	0.000000	0.000000	0.000000	0.000000	0.000003	0.000012	0.000070	0.000002	0.000024	0.000005	0.000083	0.127411	0.001429	0.000340	0.001715	0.001629	0.000050	0.000001	0.000003	0.000016	0.000403	0.000039	0.000002	0.000018	0.000152	0.000075	0.000190	0.000057	0.000331	0.000104	0.000023	0.000030	0.000248	0.000002	0.000002	0.000004	0.000049	0.000152	0.000031	0.000043	0.000094	0.000013	0.000052	0.000082	0.000077	0.003171	0.748554	0.005561	0.005480	0.005118	0.002861	0.000004	0.000083	0.000005	0.040655	0.051917
##man	0.001505	0.000007	0.000000	0.000000	0.000000	0.000009	0.000005	0.000000	0.000000	0.000000	0.000003	0.000010	0.000001	0.000012	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000002	0.000001	0.000008	0.000001	0.000001	0.000000	0.000012	0.008988	0.087974	0.001881	0.001881	0.000142	0.000005	0.000000	0.000000	0.000001	0.000186	0.000004	0.000001	0.000005	0.000008	0.000021	0.000024	0.000004	0.000019	0.000007	0.000007	0.000011	0.000089	0.000001	0.000001	0.000001	0.000011	0.000022	0.000014	0.000017	0.000010	0.000009	0.000021	0.000035	0.000014	0.000491	0.069822	0.495418	0.022725	0.006548	0.000246	0.000001	0.000025	0.000003	0.129852	0.171876
##uf	0.002044	0.000007	0.000000	0.000001	0.000000	0.000016	0.000042	0.000000	0.000000	0.000004	0.000001	0.000072	0.000014	0.000014	0.000001	0.000005	0.000001	0.000001	0.000002	0.000001	0.000007	0.000004	0.000014	0.000007	0.000010	0.000001	0.000006	0.002435	0.014492	0.012686	0.000901	0.000118	0.000010	0.000003	0.000006	0.000010	0.000358	0.000023	0.000007	0.000003	0.000017	0.000014	0.000031	0.000007	0.000068	0.000028	0.000008	0.000006	0.000037	0.000000	0.000001	0.000000	0.000007	0.000040	0.000030	0.000153	0.000026	0.000013	0.000025	0.000048	0.000011	0.000213	0.056130	0.150980	0.276625	0.005102	0.000259	0.000001	0.000058	0.000006	0.207048	0.269677
##act	0.003039	0.000003	0.000000	0.000001	0.000000	0.000033	0.000042	0.000006	0.000000	0.000003	0.000004	0.000013	0.000000	0.000007	0.000000	0.000002	0.000003	0.000000	0.000000	0.000001	0.000005	0.000001	0.000011	0.000000	0.000002	0.000000	0.000003	0.002894	0.002479	0.000142	0.073989	0.002513	0.000007	0.000001	0.000001	0.000008	0.000741	0.000016	0.000004	0.000012	0.000036	0.000073	0.000014	0.000004	0.000100	0.000013	0.000013	0.000064	0.000069	0.000009	0.000001	0.000011	0.000082	0.000028	0.000045	0.000033	0.000010	0.000011	0.000019	0.000029	0.000012	0.000546	0.013725	0.006108	0.003231	0.235199	0.003117	0.000021	0.000106	0.000017	0.279033	0.372232
##uring	0.006283	0.000092	0.000004	0.000011	0.000011	0.001220	0.000612	0.000048	0.000011	0.000117	0.000010	0.000108	0.000001	0.000064	0.000058	0.000046	0.000024	0.000002	0.000011	0.000042	0.000082	0.000120	0.000604	0.000030	0.000128	0.000152	0.000827	0.001382	0.000098	0.000096	0.000824	0.140666	0.001184	0.000096	0.000081	0.000142	0.006423	0.001188	0.000272	0.001903	0.001126	0.000825	0.005597	0.000741	0.008927	0.000928	0.002218	0.008090	0.006833	0.000059	0.000131	0.000545	0.001390	0.001517	0.000503	0.000629	0.000942	0.000248	0.000801	0.001818	0.001664	0.014046	0.002928	0.000277	0.002161	0.003298	0.056355	0.000433	0.001266	0.000374	0.312653	0.395601
requirements	0.003185	0.000209	0.000025	0.000461	0.000197	0.016653	0.052798	0.001255	0.000570	0.003936	0.000984	0.000807	0.000051	0.002583	0.000997	0.000319	0.000049	0.000023	0.000075	0.001728	0.000647	0.001875	0.000913	0.000217	0.000632	0.004298	0.018411	0.000530	0.000093	0.000132	0.000071	0.002634	0.104357	0.000460	0.003334	0.005205	0.005928	0.016053	0.016039	0.000461	0.000190	0.000260	0.010830	0.003188	0.012243	0.003660	0.001598	0.000703	0.002668	0.000740	0.000336	0.000959	0.000660	0.001261	0.000654	0.000626	0.000928	0.000469	0.002666	0.002550	0.001690	0.001189	0.000470	0.000223	0.001188	0.000248	0.004243	0.000299	0.000616	0.000632	0.314276	0.358541
combined	0.001416	0.000004	0.000053	0.000030	0.000051	0.000089	0.000063	0.000217	0.000010	0.000108	0.000019	0.000017	0.000015	0.000027	0.000022	0.001206	0.000151	0.000034	0.000081	0.000225	0.001238	0.000748	0.000453	0.000117	0.000379	0.000151	0.000038	0.000003	0.000010	0.000015	0.000001	0.000004	0.000038	0.016325	0.005289	0.000809	0.000036	0.000286	0.000675	0.000001	0.000001	0.000000	0.000318	0.000013	0.000171	0.000018	0.000008	0.000007	0.000022	0.000605	0.000058	0.000000	0.000092	0.000010	0.000053	0.000083	0.000007	0.000008	0.000051	0.000015	0.000003	0.000008	0.000001	0.000020	0.000012	0.000001	0.000001	0.000147	0.000034	0.000019	0.411385	0.556373
with	0.001547	0.000030	0.000026	0.000040	0.000078	0.000526	0.001464	0.000359	0.000032	0.000224	0.000045	0.000032	0.000006	0.000047	0.000106	0.001832	0.000091	0.000020	0.000019	0.001406	0.006486	0.005473	0.000723	0.000075	0.000987	0.003201	0.000420	0.000028	0.000018	0.000029	0.000001	0.000015	0.003079	0.005009	0.046601	0.018104	0.000296	0.004970	0.005602	0.000005	0.000003	0.000002	0.003158	0.000084	0.001462	0.000215	0.000067	0.000028	0.000195	0.003521	0.000199	0.000003	0.000094	0.000069	0.000071	0.000266	0.000031	0.000029	0.000430	0.000190	0.000012	0.000048	0.000017	0.000030	0.000033	0.000003	0.000011	0.000611	0.000177	0.000081	0.374057	0.505753
the	0.001724	0.000089	0.000023	0.000103	0.000063	0.002732	0.012853	0.000391	0.000146	0.001650	0.000133	0.000501	0.000028	0.000715	0.001879	0.001730	0.000425	0.000017	0.000034	0.001593	0.007625	0.041300	0.001551	0.000120	0.001516	0.009796	0.003354	0.000157	0.000015	0.000016	0.000010	0.000097	0.012525	0.007041	0.029448	0.328447	0.004543	0.090407	0.085041	0.000071	0.000059	0.000020	0.010443	0.000561	0.002838	0.000559	0.000109	0.000118	0.000205	0.006056	0.002069	0.000028	0.000219	0.000145	0.000176	0.000100	0.000095	0.000192	0.001532	0.000444	0.000029	0.000279	0.000030	0.000010	0.000019	0.000009	0.000025	0.004305	0.001180	0.001146	0.137990	0.179104
compliance	0.003704	0.000780	0.000036	0.000117	0.000039	0.001588	0.002422	0.000099	0.000141	0.001434	0.000104	0.001254	0.000067	0.001898	0.001319	0.000348	0.000970	0.000043	0.000315	0.001938	0.000312	0.001225	0.001603	0.000605	0.000816	0.000611	0.000696	0.001888	0.000320	0.000144	0.000552	0.007401	0.001104	0.000646	0.000602	0.003493	0.054266	0.007596	0.004384	0.001439	0.000812	0.000811	0.001938	0.000501	0.001117	0.000783	0.000215	0.000363	0.000249	0.000145	0.000314	0.000608	0.000845	0.000619	0.000222	0.000436	0.000484	0.000350	0.000815	0.001141	0.000338	0.002560	0.000664	0.000162	0.000379	0.000668	0.002801	0.002683	0.009554	0.008517	0.388356	0.462233
