TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
or	0.006518	0.000733	0.001039	0.002491	0.010379	0.017527	0.011767	0.009320	0.044151	0.029169	0.305473	0.021009	0.011254	0.015310	0.035983	0.015340	0.001872	0.013907	0.033573	0.005570	0.023434	0.014272	0.000409	0.001417	0.000237	0.004064	0.009224	0.001711	0.000428	0.000832	0.000203	0.000449	0.003651	0.016305	0.041459	0.025066	0.000635	0.002767	0.000493	0.000137	0.000299	0.000109	0.000522	0.002947	0.001906	0.000580	0.000226	0.000489	0.000317	0.002806	0.001493	0.002878	0.001225	0.000394	0.000571	0.000055	0.000507	0.002298	0.002798	0.000170	0.000978	0.002238	0.000218	0.000209	0.000319	0.000107	0.000212	0.005002	0.000784	0.000319	0.005867	0.221578
none	0.002746	0.010568	0.001538	0.004280	0.005116	0.016709	0.015472	0.017571	0.010619	0.027048	0.014280	0.002454	0.003177	0.000958	0.004223	0.008435	0.000739	0.002673	0.006449	0.003031	0.005847	0.007349	0.000608	0.000821	0.001656	0.015805	0.011919	0.005049	0.000767	0.000455	0.000457	0.001058	0.007425	0.003409	0.003567	0.005366	0.003430	0.001167	0.000578	0.000482	0.000947	0.000773	0.000843	0.001094	0.000739	0.000796	0.000546	0.002104	0.001532	0.004509	0.001315	0.000395	0.001068	0.000790	0.000930	0.000680	0.000722	0.002207	0.003504	0.000260	0.001878	0.001966	0.001249	0.000560	0.000308	0.000256	0.000312	0.002176	0.002331	0.000697	0.001251	0.725967
##xi	0.003259	0.003074	0.000305	0.000578	0.001852	0.007314	0.002232	0.006935	0.008204	0.004475	0.011615	0.003119	0.004095	0.001292	0.002812	0.002674	0.001455	0.008512	0.006334	0.001457	0.005073	0.009094	0.000154	0.003651	0.000838	0.028811	0.010115	0.005891	0.002006	0.004728	0.000581	0.000709	0.002978	0.002193	0.004710	0.006327	0.000890	0.000496	0.000628	0.000447	0.000287	0.000143	0.000390	0.000403	0.000445	0.000127	0.000532	0.000766	0.000373	0.000754	0.000440	0.000324	0.000304	0.000286	0.000287	0.000120	0.000425	0.001667	0.003297	0.000138	0.002482	0.000999	0.000877	0.001392	0.002359	0.000221	0.000113	0.001213	0.001517	0.000405	0.004938	0.800063
##sten	0.004126	0.008229	0.001016	0.003088	0.002232	0.009087	0.006751	0.005336	0.009406	0.015777	0.004785	0.000565	0.002430	0.000717	0.003796	0.004752	0.001032	0.003090	0.002912	0.002351	0.003118	0.006093	0.000385	0.001381	0.001823	0.017365	0.006977	0.001114	0.000259	0.000482	0.000213	0.001182	0.002676	0.002347	0.002602	0.003033	0.001746	0.000677	0.000410	0.000404	0.000405	0.000298	0.000647	0.000721	0.000489	0.000464	0.000174	0.000544	0.000525	0.002199	0.002046	0.000344	0.000829	0.001463	0.000539	0.000430	0.000489	0.001375	0.001202	0.000245	0.001961	0.001563	0.000157	0.000147	0.000214	0.000085	0.000155	0.001184	0.000896	0.000359	0.004234	0.827850
##t	0.003511	0.005674	0.002088	0.004063	0.006811	0.030587	0.019734	0.013617	0.012172	0.024466	0.061493	0.002769	0.004330	0.001613	0.016101	0.016823	0.004236	0.007955	0.013167	0.005342	0.014532	0.013431	0.000341	0.008619	0.010670	0.072011	0.026185	0.003768	0.000862	0.000862	0.000236	0.002307	0.009351	0.007486	0.007135	0.011550	0.003769	0.001426	0.000998	0.000993	0.001251	0.000664	0.004689	0.005543	0.001766	0.002416	0.003033	0.003450	0.001215	0.013935	0.006009	0.001919	0.003008	0.005879	0.004894	0.001804	0.003650	0.009861	0.005971	0.000251	0.010290	0.002917	0.001002	0.000593	0.000564	0.000150	0.000904	0.005722	0.005416	0.001175	0.005546	0.431430
because	0.004947	0.005273	0.007505	0.028731	0.018516	0.009650	0.005308	0.014213	0.003350	0.006818	0.009475	0.002333	0.000795	0.004214	0.001031	0.276882	0.007643	0.104583	0.023628	0.007026	0.027009	0.032588	0.002821	0.000970	0.001107	0.017061	0.006878	0.001218	0.000596	0.000283	0.000341	0.000903	0.001995	0.069960	0.027825	0.014356	0.006157	0.003967	0.012664	0.006152	0.000900	0.000523	0.004794	0.001965	0.001708	0.001465	0.001391	0.001174	0.001992	0.043579	0.022775	0.010033	0.005608	0.001693	0.003111	0.000732	0.000896	0.002746	0.005567	0.000447	0.001747	0.002902	0.000280	0.000368	0.000132	0.000115	0.000236	0.009513	0.000581	0.000578	0.027480	0.066196
,	0.015638	0.004387	0.002603	0.006834	0.021571	0.004574	0.001133	0.001927	0.003306	0.004567	0.003458	0.002502	0.000595	0.006915	0.001479	0.114671	0.008922	0.088335	0.026524	0.014573	0.320065	0.035304	0.004761	0.001136	0.003305	0.003735	0.004579	0.002160	0.000848	0.000958	0.002015	0.001173	0.001767	0.065139	0.027812	0.021302	0.002286	0.003181	0.003039	0.004303	0.000820	0.001006	0.002916	0.002107	0.001237	0.000681	0.001406	0.003013	0.002099	0.007586	0.008439	0.002169	0.002159	0.002354	0.004381	0.000277	0.002019	0.008275	0.007339	0.000555	0.001041	0.003954	0.000645	0.000421	0.000331	0.000710	0.000679	0.001995	0.000409	0.001081	0.015467	0.069051
among	0.021496	0.001616	0.004087	0.001620	0.004378	0.004283	0.003353	0.001097	0.001797	0.002313	0.004276	0.005100	0.001020	0.026692	0.001911	0.085405	0.009726	0.056003	0.038834	0.023040	0.194381	0.021128	0.003505	0.000775	0.004437	0.003897	0.006351	0.002604	0.000824	0.000956	0.003341	0.002575	0.000866	0.062294	0.081657	0.029653	0.002114	0.004873	0.001129	0.001158	0.000490	0.000659	0.001592	0.003361	0.000733	0.000496	0.001230	0.005073	0.001505	0.021454	0.020761	0.012221	0.003876	0.001714	0.006202	0.000286	0.000830	0.004725	0.002738	0.000831	0.000991	0.002593	0.001248	0.000847	0.000534	0.002467	0.002733	0.011184	0.001101	0.004515	0.026678	0.127768
other	0.020208	0.002906	0.004522	0.007571	0.006539	0.015970	0.005088	0.001801	0.004009	0.011596	0.005112	0.001984	0.000762	0.010557	0.002244	0.055274	0.013258	0.071610	0.062720	0.016067	0.032387	0.045482	0.006050	0.001248	0.001030	0.010106	0.023375	0.002283	0.000973	0.001124	0.001476	0.001249	0.002398	0.052949	0.042830	0.078935	0.003587	0.008482	0.005578	0.002342	0.000562	0.000506	0.002297	0.010095	0.002956	0.001206	0.000859	0.004853	0.001685	0.011121	0.008274	0.016900	0.002421	0.001901	0.006505	0.000779	0.000363	0.011644	0.007650	0.000463	0.000952	0.002670	0.000616	0.000859	0.000602	0.000700	0.000647	0.002921	0.000562	0.001119	0.038957	0.212677
reasons	0.012262	0.018499	0.007516	0.025267	0.016063	0.007792	0.018960	0.008854	0.007000	0.017198	0.004453	0.002445	0.002195	0.010916	0.004728	0.055294	0.005828	0.014871	0.008224	0.004238	0.014326	0.018046	0.014381	0.001333	0.001894	0.014054	0.007066	0.004907	0.001351	0.001150	0.001729	0.003370	0.005159	0.040243	0.015128	0.011095	0.011481	0.010298	0.007246	0.003662	0.000838	0.001709	0.003752	0.003762	0.002468	0.005459	0.001115	0.002268	0.004133	0.032873	0.015907	0.014002	0.014439	0.013457	0.008317	0.007668	0.006508	0.007646	0.016083	0.002992	0.004397	0.010513	0.001678	0.001352	0.000733	0.000886	0.001179	0.007841	0.005855	0.009248	0.022758	0.327641
,	0.010262	0.002508	0.002847	0.004906	0.014372	0.010731	0.002212	0.005565	0.001358	0.001062	0.001407	0.000809	0.000463	0.001678	0.000560	0.160764	0.014424	0.083394	0.015995	0.004287	0.079644	0.041580	0.002045	0.000830	0.001452	0.039171	0.013672	0.001803	0.001306	0.000308	0.000310	0.001144	0.001340	0.043783	0.074015	0.024790	0.004259	0.001661	0.005883	0.002502	0.000763	0.000539	0.005796	0.005077	0.001865	0.001771	0.004576	0.004578	0.001571	0.028078	0.011519	0.026393	0.007072	0.002704	0.008617	0.000659	0.003239	0.012391	0.010584	0.000242	0.003506	0.002264	0.000315	0.000665	0.000161	0.000146	0.000475	0.006365	0.000429	0.000361	0.048662	0.117513
the	0.010208	0.004943	0.005691	0.010988	0.011471	0.010291	0.001809	0.011196	0.002098	0.002271	0.005815	0.000322	0.000521	0.000695	0.000513	0.116441	0.011405	0.026094	0.005820	0.002361	0.017443	0.049167	0.010341	0.003222	0.002945	0.057113	0.030044	0.004254	0.001917	0.001606	0.001008	0.005861	0.006406	0.019386	0.013513	0.027775	0.009135	0.005605	0.010455	0.009952	0.005443	0.004717	0.044381	0.031015	0.007256	0.008851	0.006739	0.010779	0.004535	0.053682	0.016017	0.008842	0.020837	0.015087	0.019560	0.001596	0.002334	0.011072	0.009022	0.000694	0.019807	0.003214	0.000655	0.000668	0.000446	0.000200	0.000684	0.013559	0.000477	0.000532	0.040516	0.108679
phase	0.002766	0.017616	0.002462	0.002888	0.003060	0.002336	0.001379	0.002813	0.001508	0.001277	0.001018	0.000078	0.000196	0.000049	0.000144	0.003462	0.004075	0.002399	0.001417	0.000442	0.001917	0.007894	0.006867	0.006624	0.002077	0.021435	0.011818	0.007940	0.002225	0.001230	0.000624	0.004432	0.014056	0.001783	0.002257	0.007838	0.022759	0.002349	0.002978	0.008782	0.010926	0.014020	0.009653	0.004159	0.002276	0.003211	0.002311	0.005509	0.007388	0.011468	0.009143	0.000972	0.007689	0.012664	0.006078	0.003665	0.002424	0.005965	0.005362	0.001175	0.012337	0.003715	0.001770	0.000991	0.000472	0.000153	0.000500	0.001096	0.000815	0.000339	0.006087	0.656398
-	0.003520	0.009666	0.006585	0.003108	0.002981	0.003035	0.002330	0.002561	0.002673	0.001181	0.002780	0.000123	0.000489	0.000183	0.000588	0.010094	0.043654	0.007991	0.005396	0.001455	0.016697	0.010538	0.003867	0.058860	0.006422	0.038500	0.018147	0.004528	0.006201	0.001533	0.001105	0.016453	0.047429	0.008821	0.012054	0.022864	0.026045	0.009099	0.008507	0.003454	0.008802	0.011547	0.034073	0.018521	0.009254	0.030947	0.024385	0.014160	0.017420	0.030677	0.019910	0.002852	0.011227	0.020581	0.006805	0.004717	0.001320	0.004485	0.003960	0.002257	0.011222	0.006527	0.001402	0.002743	0.000788	0.000508	0.003341	0.003075	0.001320	0.000877	0.047071	0.211710
in	0.005658	0.002920	0.001983	0.002324	0.003638	0.010327	0.002462	0.003595	0.003300	0.004042	0.000879	0.000125	0.000367	0.000396	0.000727	0.006418	0.004437	0.003096	0.003305	0.001028	0.018474	0.041065	0.003929	0.010828	0.012820	0.047522	0.036471	0.010341	0.007588	0.003601	0.001995	0.008524	0.013975	0.010426	0.019081	0.047078	0.011132	0.006810	0.009700	0.004137	0.002254	0.001323	0.010295	0.016658	0.014162	0.009251	0.007746	0.011478	0.004607	0.030727	0.016013	0.005362	0.021082	0.023365	0.021053	0.007108	0.004018	0.011986	0.014527	0.000460	0.015072	0.002008	0.003717	0.004263	0.002106	0.000851	0.002349	0.003303	0.002759	0.000611	0.030050	0.312907
of	0.003690	0.004903	0.003507	0.003372	0.003817	0.007362	0.002753	0.004139	0.003803	0.002046	0.002025	0.000301	0.000559	0.000620	0.001107	0.009157	0.003457	0.004328	0.001408	0.001160	0.028549	0.038103	0.001141	0.005553	0.007582	0.081226	0.026086	0.005410	0.003507	0.007117	0.001622	0.007546	0.004758	0.013269	0.040300	0.021241	0.011242	0.004470	0.009111	0.043432	0.003164	0.002357	0.035989	0.014585	0.002715	0.004495	0.011324	0.009071	0.002612	0.101405	0.070275	0.013035	0.018356	0.023549	0.015248	0.001128	0.008383	0.014686	0.007426	0.000527	0.021745	0.001815	0.001201	0.001035	0.002230	0.000273	0.001495	0.006476	0.000521	0.000238	0.024596	0.153268
the	0.010650	0.021701	0.015242	0.006641	0.006277	0.006416	0.001431	0.003347	0.002701	0.001493	0.004834	0.000209	0.000511	0.000303	0.001061	0.021428	0.013791	0.005491	0.002771	0.002121	0.017077	0.044944	0.001791	0.005382	0.002800	0.043321	0.029422	0.002938	0.001752	0.004974	0.001953	0.006671	0.005057	0.008196	0.016375	0.024831	0.011544	0.006391	0.004252	0.024926	0.017450	0.035160	0.033681	0.026788	0.004593	0.011158	0.011433	0.022597	0.004762	0.073106	0.042266	0.010764	0.018171	0.028712	0.025518	0.000952	0.002873	0.022195	0.007149	0.001446	0.028763	0.004136	0.000596	0.000421	0.001196	0.000371	0.001487	0.005404	0.000178	0.000265	0.046216	0.117177
re	0.006404	0.038657	0.003888	0.004057	0.002997	0.003896	0.001509	0.004026	0.003731	0.004316	0.006448	0.000205	0.001323	0.000138	0.000606	0.004606	0.005211	0.004928	0.002402	0.000857	0.007766	0.016043	0.001706	0.009192	0.001886	0.022294	0.015583	0.005652	0.004441	0.002794	0.005193	0.002795	0.008277	0.004347	0.010600	0.020313	0.011763	0.002405	0.004867	0.027791	0.035273	0.056317	0.006559	0.006906	0.003956	0.004578	0.004809	0.010734	0.004733	0.026654	0.013863	0.001772	0.008894	0.006645	0.006777	0.000589	0.002068	0.014628	0.010388	0.000576	0.012264	0.002790	0.001350	0.000962	0.000710	0.000723	0.000761	0.003148	0.000408	0.000184	0.013372	0.450694
##man	0.009731	0.012796	0.002171	0.002548	0.005399	0.007764	0.001171	0.009507	0.008609	0.007716	0.003819	0.000346	0.000975	0.000376	0.001127	0.004986	0.006645	0.003341	0.003585	0.000789	0.006766	0.024230	0.002406	0.007579	0.001198	0.026180	0.026993	0.009330	0.005562	0.009449	0.005779	0.003358	0.017771	0.003059	0.004772	0.021800	0.007930	0.004707	0.006507	0.010035	0.016847	0.015209	0.007060	0.006688	0.005206	0.002631	0.002927	0.010614	0.009131	0.009303	0.003754	0.000984	0.005188	0.003101	0.003110	0.000309	0.000990	0.006767	0.007720	0.000459	0.004298	0.002264	0.001067	0.001161	0.001676	0.000653	0.000409	0.001320	0.000703	0.000345	0.017868	0.551426
##uf	0.017690	0.020489	0.001510	0.002905	0.002634	0.006410	0.004631	0.007901	0.009094	0.018011	0.001203	0.000492	0.002254	0.000889	0.002079	0.007161	0.004111	0.006067	0.004212	0.002861	0.005322	0.011007	0.004354	0.006238	0.004832	0.028939	0.014862	0.012443	0.009055	0.003164	0.005131	0.005264	0.016094	0.003714	0.009668	0.009194	0.014851	0.007863	0.010985	0.008576	0.008616	0.013098	0.002439	0.001882	0.003549	0.002616	0.004499	0.008757	0.018777	0.008498	0.005458	0.005987	0.003879	0.003558	0.003340	0.002070	0.002070	0.007028	0.011036	0.000386	0.002555	0.002025	0.001436	0.002916	0.000963	0.000902	0.000829	0.003009	0.004729	0.001336	0.017379	0.530217
##act	0.007446	0.020799	0.001246	0.001935	0.001570	0.009545	0.004712	0.002947	0.003206	0.004834	0.001467	0.000107	0.000270	0.000344	0.000493	0.006916	0.002479	0.003555	0.001856	0.001742	0.004807	0.009048	0.003797	0.007721	0.002994	0.064279	0.020508	0.005260	0.004683	0.002485	0.002193	0.006301	0.022360	0.003137	0.003343	0.011135	0.010799	0.002497	0.010352	0.008387	0.010890	0.016692	0.000970	0.000827	0.000652	0.000572	0.000879	0.004830	0.010793	0.001235	0.001063	0.000728	0.000879	0.000432	0.000804	0.000428	0.000222	0.002213	0.001773	0.000353	0.001948	0.002141	0.000554	0.001075	0.000591	0.000301	0.000566	0.000744	0.000875	0.000404	0.003391	0.646617
##uring	0.014743	0.025986	0.003627	0.007112	0.003941	0.008673	0.003195	0.002264	0.004416	0.009669	0.002025	0.000109	0.000338	0.000212	0.001398	0.004993	0.004016	0.001760	0.001139	0.004902	0.007617	0.036185	0.002550	0.012273	0.009283	0.026067	0.037257	0.005125	0.002228	0.001165	0.002229	0.004411	0.033231	0.008768	0.014246	0.029545	0.014914	0.005313	0.004813	0.006941	0.017179	0.042804	0.004150	0.006322	0.004893	0.006530	0.003020	0.010129	0.011932	0.010476	0.011210	0.007671	0.010396	0.018176	0.010585	0.002412	0.003455	0.011766	0.003858	0.001119	0.009808	0.004616	0.001071	0.000636	0.000379	0.000568	0.002729	0.002296	0.001041	0.000733	0.013778	0.395580
requirements	0.011195	0.020376	0.009546	0.013719	0.010955	0.006319	0.005589	0.003900	0.005951	0.007308	0.012379	0.000225	0.000529	0.000219	0.001139	0.018996	0.011233	0.002965	0.001802	0.004087	0.008806	0.015089	0.008780	0.010842	0.008651	0.026982	0.015249	0.004761	0.002612	0.001436	0.001064	0.009670	0.024372	0.009276	0.005700	0.008447	0.024838	0.012184	0.002901	0.017926	0.015968	0.043105	0.024682	0.010718	0.003859	0.012098	0.003455	0.007670	0.017634	0.044894	0.046832	0.005028	0.020208	0.025486	0.009039	0.003516	0.006387	0.011480	0.002984	0.003935	0.021049	0.012871	0.001431	0.000917	0.000492	0.000255	0.002739	0.006499	0.001197	0.000863	0.017567	0.247122
combined	0.007630	0.001378	0.001255	0.004219	0.002911	0.003554	0.002738	0.005379	0.002562	0.002018	0.006622	0.000938	0.000803	0.000931	0.000494	0.045887	0.005451	0.062012	0.004623	0.004106	0.019740	0.012830	0.000769	0.002777	0.003342	0.031067	0.006948	0.002331	0.001017	0.001500	0.000647	0.002333	0.002520	0.041522	0.048878	0.013000	0.004612	0.004042	0.014341	0.009610	0.001070	0.000868	0.015007	0.005948	0.004022	0.003768	0.010256	0.008136	0.004277	0.208463	0.073485	0.029587	0.018434	0.008508	0.007150	0.000802	0.002117	0.003771	0.004014	0.000676	0.004998	0.003535	0.001154	0.000853	0.001098	0.000349	0.001857	0.029767	0.000354	0.000563	0.039579	0.116197
with	0.007776	0.000818	0.000675	0.001685	0.002923	0.005207	0.002831	0.003957	0.003778	0.002997	0.003940	0.001113	0.000789	0.001957	0.001151	0.030400	0.003146	0.031336	0.005726	0.001654	0.021686	0.022159	0.000395	0.001150	0.002547	0.029444	0.014245	0.001752	0.001397	0.001316	0.001171	0.001041	0.001254	0.042006	0.163043	0.059350	0.002984	0.004891	0.022298	0.013997	0.000933	0.000571	0.010400	0.010853	0.004952	0.003888	0.015850	0.010657	0.001557	0.069377	0.041057	0.048953	0.018540	0.008261	0.012232	0.000614	0.007250	0.019688	0.008856	0.000244	0.009266	0.002005	0.001503	0.001364	0.001399	0.000880	0.001862	0.027443	0.000647	0.000427	0.025566	0.110920
the	0.016288	0.004455	0.002578	0.005814	0.005599	0.005710	0.003774	0.002191	0.003216	0.006557	0.009626	0.000837	0.000980	0.002918	0.003143	0.051462	0.013598	0.018168	0.013354	0.003625	0.008491	0.026047	0.001954	0.002406	0.001392	0.018741	0.013735	0.001313	0.001051	0.002547	0.001793	0.002283	0.005121	0.020934	0.041458	0.081202	0.015626	0.032611	0.006226	0.004474	0.008601	0.007159	0.005418	0.015967	0.010808	0.010782	0.009082	0.010900	0.004005	0.033502	0.032492	0.050556	0.020460	0.021390	0.028068	0.001943	0.006168	0.033743	0.019095	0.002742	0.013917	0.018461	0.000902	0.000778	0.001872	0.001245	0.001883	0.032618	0.001584	0.001715	0.046269	0.082578
compliance	0.024817	0.023196	0.004463	0.012428	0.006924	0.004890	0.004364	0.001380	0.001583	0.006924	0.002646	0.000116	0.000176	0.000129	0.000485	0.011402	0.002752	0.002164	0.003655	0.004817	0.004758	0.013675	0.004033	0.001424	0.001128	0.013121	0.011594	0.003701	0.001396	0.000455	0.000302	0.002155	0.018831	0.007573	0.007900	0.024151	0.028632	0.013644	0.006655	0.010104	0.026763	0.032890	0.004449	0.004768	0.008855	0.017444	0.006068	0.015830	0.035287	0.011944	0.016605	0.005641	0.012847	0.021308	0.010820	0.005768	0.005228	0.014527	0.011877	0.004208	0.009993	0.031654	0.002153	0.000913	0.000348	0.000190	0.001349	0.003744	0.000833	0.000674	0.017056	0.363426
