TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
or	0.006642	0.000312	0.000042	0.000097	0.001008	0.006573	0.001305	0.011676	0.018540	0.023148	0.017790	0.010006	0.001544	0.000744	0.002011	0.000614	0.000012	0.000070	0.000008	0.000029	0.000021	0.000683	0.000642	0.000082	0.000037	0.000010	0.000128	0.000008	0.000003	0.000003	0.000000	0.000000	0.000001	0.000004	0.000000	0.000003	0.000001	0.000000	0.000004	0.000003	0.000003	0.000004	0.000001	0.000034	0.000000	0.000002	0.000000	0.000005	0.000000	0.000000	0.000000	0.000005	0.000004	0.000001	0.000118	0.000004	0.000006	0.000481	0.000013	0.000036	0.000008	0.000024	0.000001	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000067	0.895379
none	0.043114	0.001162	0.000193	0.000020	0.000488	0.000641	0.000506	0.003845	0.008370	0.024593	0.012447	0.012222	0.002363	0.006398	0.018291	0.000793	0.000095	0.000126	0.000034	0.000103	0.000008	0.000295	0.000719	0.000068	0.000084	0.000162	0.000528	0.000255	0.000865	0.000126	0.000014	0.000045	0.000016	0.000001	0.000000	0.000001	0.000001	0.000001	0.000001	0.000002	0.000015	0.000007	0.000012	0.000073	0.000005	0.000006	0.000008	0.000032	0.000005	0.000021	0.000001	0.000017	0.000009	0.000001	0.000010	0.000002	0.000018	0.000238	0.000033	0.000085	0.000332	0.000166	0.000128	0.000673	0.000095	0.000008	0.000063	0.000003	0.000001	0.000002	0.000961	0.857972
##xi	0.013599	0.000380	0.000036	0.000003	0.000006	0.000101	0.000572	0.002401	0.000097	0.004249	0.000548	0.657278	0.002835	0.002008	0.000648	0.000069	0.000024	0.000084	0.000015	0.000008	0.000002	0.000034	0.000419	0.000031	0.000019	0.000052	0.000032	0.000212	0.001782	0.003336	0.000013	0.000009	0.000019	0.000002	0.000000	0.000000	0.000000	0.000002	0.000002	0.000000	0.000002	0.000002	0.000001	0.000009	0.000001	0.000001	0.000003	0.000011	0.000005	0.000015	0.000001	0.000002	0.000000	0.000000	0.000002	0.000002	0.000001	0.000017	0.000016	0.000020	0.000011	0.000080	0.000141	0.001077	0.002695	0.000002	0.000045	0.000000	0.000001	0.000000	0.000100	0.304809
##sten	0.006963	0.000373	0.000028	0.000036	0.000106	0.000202	0.002671	0.002622	0.002210	0.016205	0.008946	0.131159	0.538169	0.004935	0.015543	0.000370	0.000019	0.000019	0.000037	0.000069	0.000002	0.000229	0.000162	0.000071	0.000310	0.000302	0.001048	0.001158	0.011379	0.011682	0.000091	0.000042	0.000032	0.000002	0.000001	0.000001	0.000001	0.000001	0.000000	0.000001	0.000004	0.000016	0.000010	0.000054	0.000008	0.000021	0.000011	0.000010	0.000004	0.000004	0.000000	0.000002	0.000001	0.000002	0.000005	0.000019	0.000029	0.000193	0.000057	0.000108	0.000297	0.000088	0.000384	0.004475	0.003518	0.000031	0.000025	0.000007	0.000003	0.000008	0.000569	0.232844
##t	0.001965	0.000441	0.000031	0.000032	0.000273	0.000660	0.002840	0.001482	0.001484	0.029871	0.016912	0.584730	0.040945	0.217305	0.006312	0.000280	0.000056	0.000028	0.000056	0.000009	0.000004	0.000159	0.000579	0.000041	0.000016	0.000041	0.000538	0.000415	0.008337	0.004935	0.000071	0.000009	0.000002	0.000001	0.000000	0.000001	0.000000	0.000000	0.000000	0.000001	0.000004	0.000007	0.000003	0.000039	0.000006	0.000004	0.000002	0.000013	0.000000	0.000002	0.000001	0.000002	0.000001	0.000001	0.000012	0.000024	0.000005	0.000138	0.000046	0.000081	0.000093	0.000159	0.000179	0.003481	0.002093	0.000021	0.000004	0.000001	0.000003	0.000001	0.000055	0.072655
because	0.039536	0.002198	0.002884	0.004141	0.003414	0.001686	0.020232	0.034552	0.013729	0.039070	0.042740	0.022022	0.058198	0.015434	0.030584	0.006949	0.004577	0.000269	0.000175	0.002027	0.000061	0.001077	0.001904	0.000230	0.000427	0.001113	0.000193	0.000318	0.000231	0.000069	0.000034	0.000083	0.000353	0.000010	0.000010	0.000003	0.000014	0.000051	0.000001	0.000006	0.000002	0.000023	0.000025	0.000019	0.000013	0.000048	0.000023	0.000017	0.000016	0.000093	0.000011	0.000023	0.000048	0.000028	0.000041	0.000197	0.000291	0.000134	0.000372	0.000255	0.000832	0.000286	0.000144	0.000373	0.000068	0.000030	0.000314	0.000041	0.000018	0.000019	0.001006	0.644583
,	0.021667	0.012617	0.002638	0.000704	0.001085	0.000368	0.000374	0.001267	0.000234	0.000714	0.000597	0.001953	0.000354	0.008730	0.003039	0.210120	0.036626	0.005755	0.003124	0.020432	0.000150	0.000579	0.000204	0.000138	0.000032	0.000145	0.000200	0.000142	0.000043	0.000069	0.000086	0.000189	0.000879	0.000203	0.000005	0.000010	0.000010	0.000008	0.000002	0.000000	0.000001	0.000004	0.000003	0.000004	0.000005	0.000003	0.000003	0.000036	0.000024	0.000204	0.000010	0.000096	0.000015	0.000000	0.000000	0.000000	0.000000	0.000001	0.000002	0.000009	0.000014	0.000051	0.000091	0.000097	0.000078	0.000046	0.000164	0.000060	0.000008	0.000006	0.000989	0.662482
among	0.004549	0.008172	0.001237	0.000144	0.000825	0.000418	0.000337	0.000702	0.000145	0.000847	0.000362	0.001318	0.000452	0.002802	0.001058	0.069722	0.423846	0.022888	0.008837	0.011765	0.000274	0.002029	0.001258	0.000201	0.000072	0.000079	0.000132	0.000095	0.000007	0.000019	0.000027	0.000265	0.000366	0.000522	0.000024	0.000024	0.000044	0.000018	0.000001	0.000000	0.000000	0.000004	0.000001	0.000003	0.000002	0.000001	0.000000	0.000009	0.000004	0.000015	0.000001	0.000014	0.000010	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000007	0.000004	0.000067	0.000023	0.000006	0.000008	0.000006	0.000054	0.000020	0.000002	0.000002	0.000252	0.433600
other	0.023642	0.006930	0.001104	0.000181	0.000664	0.000660	0.000063	0.000112	0.000050	0.000483	0.000021	0.001350	0.000239	0.001169	0.000934	0.043078	0.032079	0.137271	0.013791	0.006129	0.000111	0.001833	0.000271	0.000037	0.000076	0.000116	0.000362	0.000035	0.000098	0.000245	0.000083	0.000461	0.000132	0.000489	0.000021	0.000147	0.000014	0.000002	0.000000	0.000000	0.000001	0.000001	0.000001	0.000006	0.000001	0.000001	0.000004	0.000053	0.000011	0.000010	0.000008	0.000014	0.000001	0.000000	0.000001	0.000000	0.000000	0.000001	0.000000	0.000003	0.000007	0.000100	0.000026	0.000227	0.000246	0.000053	0.000110	0.000053	0.000003	0.000004	0.000997	0.723574
reasons	0.029618	0.003477	0.001639	0.000208	0.000707	0.001160	0.000890	0.000499	0.000182	0.000419	0.000029	0.001252	0.001000	0.006905	0.001227	0.001268	0.007911	0.233009	0.005453	0.001159	0.000084	0.001639	0.000771	0.000033	0.000763	0.000175	0.000369	0.000150	0.000095	0.000086	0.000095	0.000378	0.000205	0.000047	0.000089	0.000117	0.000039	0.000004	0.000000	0.000001	0.000002	0.000001	0.000006	0.000003	0.000010	0.000001	0.000013	0.000078	0.000019	0.000026	0.000007	0.000007	0.000004	0.000001	0.000003	0.000000	0.000002	0.000003	0.000003	0.000006	0.000032	0.000114	0.000119	0.000415	0.000156	0.000096	0.000131	0.000142	0.000096	0.000041	0.000782	0.694525
,	0.007230	0.006640	0.002697	0.001397	0.002071	0.002358	0.003570	0.001662	0.000343	0.000500	0.000257	0.000302	0.000225	0.001849	0.000989	0.017785	0.075976	0.068169	0.377722	0.335862	0.004490	0.004675	0.004164	0.002192	0.000974	0.000441	0.000603	0.000341	0.000065	0.000043	0.000201	0.000964	0.008835	0.001640	0.000319	0.001215	0.002530	0.000262	0.000047	0.000013	0.000030	0.000053	0.000001	0.000002	0.000006	0.000004	0.000003	0.000028	0.000136	0.000047	0.000014	0.000087	0.000058	0.000002	0.000009	0.000002	0.000001	0.000002	0.000007	0.000024	0.000008	0.000118	0.000067	0.000060	0.000024	0.000125	0.000427	0.000194	0.000186	0.000497	0.000580	0.055578
the	0.027898	0.003038	0.000714	0.001020	0.001619	0.003664	0.004578	0.001471	0.000540	0.004370	0.000051	0.000741	0.000443	0.000352	0.001691	0.032476	0.004943	0.006117	0.023232	0.065219	0.005349	0.040258	0.061209	0.004748	0.001756	0.004508	0.001423	0.000901	0.000375	0.000224	0.000110	0.000210	0.003997	0.002563	0.000809	0.001977	0.000920	0.001353	0.000413	0.000058	0.000066	0.000080	0.000005	0.000004	0.000009	0.000003	0.000002	0.000012	0.000025	0.000018	0.000023	0.000106	0.000027	0.000009	0.000047	0.000008	0.000003	0.000009	0.000005	0.000017	0.000009	0.000036	0.000035	0.000054	0.000024	0.000011	0.000104	0.000083	0.000242	0.000333	0.003648	0.677601
phase	0.016430	0.000035	0.000011	0.000003	0.000019	0.000076	0.000073	0.000031	0.000052	0.000084	0.000001	0.000023	0.000003	0.000010	0.000017	0.000064	0.000087	0.000589	0.000143	0.000610	0.000218	0.002462	0.006433	0.001390	0.000546	0.000387	0.000123	0.000198	0.000119	0.000029	0.000004	0.000033	0.000059	0.000023	0.000089	0.000121	0.000167	0.000284	0.000044	0.000013	0.000059	0.000005	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000001	0.000001	0.000003	0.000009	0.000001	0.000001	0.000002	0.000002	0.000002	0.000001	0.000000	0.000002	0.000009	0.000001	0.000000	0.000007	0.000024	0.000238	0.000056	0.002684	0.965784
-	0.005353	0.000974	0.000030	0.000025	0.000393	0.000677	0.003356	0.001053	0.000142	0.000392	0.000006	0.000603	0.000032	0.000249	0.000056	0.000780	0.000271	0.000961	0.001272	0.003619	0.000545	0.006535	0.235388	0.042694	0.000869	0.000580	0.000114	0.000218	0.000060	0.000156	0.000054	0.000261	0.000197	0.000087	0.000110	0.000229	0.002603	0.000780	0.000266	0.000131	0.000547	0.000085	0.000001	0.000000	0.000000	0.000000	0.000000	0.000001	0.000002	0.000003	0.000001	0.000014	0.000014	0.000006	0.000015	0.000011	0.000004	0.000002	0.000002	0.000006	0.000000	0.000002	0.000001	0.000003	0.000005	0.000003	0.000014	0.000007	0.001282	0.000134	0.000878	0.684837
in	0.000902	0.000181	0.000003	0.000008	0.000015	0.000089	0.000492	0.000541	0.000050	0.000401	0.000003	0.000052	0.000029	0.000107	0.000045	0.000164	0.000007	0.000006	0.000070	0.000357	0.000015	0.002101	0.979183	0.001106	0.000267	0.000071	0.000081	0.000129	0.000083	0.000101	0.000011	0.000068	0.000048	0.000021	0.000003	0.000027	0.000081	0.000201	0.000130	0.000007	0.000080	0.000062	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000002	0.000001	0.000001	0.000003	0.000009	0.000001	0.000002	0.000001	0.000001	0.000000	0.000000	0.000001	0.000002	0.000002	0.000000	0.000005	0.000002	0.000070	0.000031	0.000201	0.012263
of	0.001449	0.000124	0.000003	0.000008	0.000012	0.000119	0.000809	0.000462	0.000072	0.000641	0.000008	0.000261	0.000203	0.000278	0.000271	0.000403	0.000017	0.000017	0.000177	0.000594	0.000106	0.014117	0.940990	0.004514	0.004707	0.000783	0.002726	0.006478	0.000409	0.000302	0.000136	0.000129	0.000478	0.000109	0.000007	0.000087	0.000196	0.000722	0.000085	0.000043	0.000119	0.000227	0.000002	0.000003	0.000009	0.000001	0.000000	0.000000	0.000001	0.000000	0.000000	0.000001	0.000000	0.000000	0.000002	0.000005	0.000001	0.000007	0.000007	0.000004	0.000001	0.000002	0.000002	0.000001	0.000001	0.000000	0.000002	0.000000	0.000024	0.000020	0.000124	0.016384
the	0.006235	0.000737	0.000035	0.000038	0.000109	0.000224	0.001350	0.000569	0.000368	0.002830	0.000095	0.001132	0.000346	0.001618	0.000841	0.000723	0.000147	0.000110	0.000386	0.001510	0.002031	0.028969	0.536914	0.057517	0.015964	0.026443	0.026542	0.033555	0.008164	0.001572	0.001080	0.001753	0.004686	0.000576	0.000108	0.000215	0.000251	0.001297	0.001880	0.000580	0.000824	0.001286	0.000130	0.000057	0.000105	0.000014	0.000002	0.000010	0.000013	0.000001	0.000001	0.000003	0.000001	0.000001	0.000006	0.000012	0.000007	0.000039	0.000037	0.000061	0.000016	0.000122	0.000014	0.000010	0.000001	0.000002	0.000013	0.000001	0.000025	0.000039	0.000744	0.226898
re	0.008121	0.000151	0.000018	0.000001	0.000004	0.000010	0.000050	0.000057	0.000088	0.000156	0.000059	0.000469	0.000253	0.000407	0.000204	0.000046	0.000066	0.000015	0.000027	0.000048	0.000061	0.007471	0.003814	0.005236	0.004902	0.019825	0.046070	0.035799	0.049083	0.012353	0.002138	0.004161	0.001741	0.000089	0.000045	0.000071	0.000031	0.000081	0.000168	0.000117	0.000140	0.000153	0.000084	0.000259	0.000043	0.000009	0.000008	0.000036	0.000003	0.000003	0.000000	0.000001	0.000000	0.000000	0.000001	0.000000	0.000001	0.000017	0.000004	0.000011	0.000045	0.000060	0.000021	0.000067	0.000004	0.000001	0.000008	0.000001	0.000002	0.000007	0.001046	0.794459
##man	0.018841	0.000206	0.000026	0.000000	0.000001	0.000007	0.000070	0.000028	0.000004	0.000014	0.000007	0.000237	0.000084	0.000087	0.000025	0.000032	0.000003	0.000011	0.000010	0.000005	0.000025	0.000907	0.000440	0.001867	0.001049	0.003117	0.006990	0.019528	0.022542	0.060833	0.000586	0.003235	0.001430	0.000092	0.000024	0.000032	0.000014	0.000042	0.000024	0.000008	0.000126	0.000121	0.000069	0.000078	0.000007	0.000004	0.000004	0.000026	0.000011	0.000009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000003	0.000002	0.000015	0.000024	0.000046	0.000034	0.000000	0.000004	0.000000	0.000006	0.000003	0.003175	0.853744
##uf	0.001669	0.000064	0.000008	0.000001	0.000002	0.000002	0.000013	0.000011	0.000006	0.000006	0.000005	0.003727	0.000282	0.000124	0.000063	0.000065	0.000005	0.000009	0.000001	0.000021	0.000025	0.000250	0.002609	0.000556	0.000431	0.006854	0.002416	0.036694	0.063122	0.266768	0.009392	0.004432	0.001882	0.000097	0.000161	0.000025	0.000029	0.000383	0.000034	0.000006	0.000012	0.000150	0.000158	0.000070	0.000017	0.000004	0.000014	0.000012	0.000011	0.000006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000001	0.000001	0.000007	0.000005	0.000014	0.000056	0.000171	0.000142	0.000004	0.000003	0.000001	0.000010	0.000002	0.000337	0.596540
##act	0.000061	0.000005	0.000001	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000001	0.000001	0.001173	0.000666	0.000195	0.000015	0.000007	0.000000	0.000002	0.000002	0.000002	0.000002	0.000078	0.000165	0.000022	0.000031	0.000182	0.001100	0.008313	0.037114	0.920111	0.002751	0.000241	0.000114	0.000040	0.000008	0.000007	0.000001	0.000002	0.000001	0.000000	0.000001	0.000006	0.000001	0.000012	0.000002	0.000000	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000018	0.000137	0.000711	0.000001	0.000000	0.000000	0.000002	0.000001	0.000021	0.026663
##uring	0.000302	0.000227	0.000013	0.000000	0.000002	0.000001	0.000015	0.000004	0.000003	0.000017	0.000016	0.004185	0.000362	0.002405	0.000125	0.000033	0.000020	0.000011	0.000088	0.000055	0.000015	0.000160	0.001199	0.001237	0.000146	0.003254	0.014592	0.211761	0.373370	0.231218	0.067253	0.009508	0.001854	0.000050	0.000016	0.000010	0.000012	0.000010	0.000001	0.000002	0.000021	0.000139	0.000021	0.000043	0.000046	0.000004	0.000006	0.000019	0.000010	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000016	0.000002	0.000131	0.000195	0.000695	0.000093	0.000011	0.000003	0.000000	0.000001	0.000004	0.000029	0.074953
requirements	0.001344	0.000394	0.000150	0.000008	0.000023	0.000013	0.000012	0.000019	0.000043	0.000056	0.000006	0.001002	0.000064	0.000413	0.000357	0.000139	0.000272	0.000177	0.000118	0.000051	0.000086	0.002743	0.000775	0.001662	0.000980	0.033083	0.064587	0.056001	0.005453	0.018486	0.003976	0.017143	0.000995	0.000282	0.000281	0.000109	0.000004	0.000067	0.000016	0.000041	0.000062	0.000051	0.001199	0.000160	0.000164	0.000036	0.000124	0.000141	0.000015	0.000006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000004	0.000011	0.000015	0.000129	0.000156	0.000099	0.000030	0.000025	0.000004	0.000016	0.000005	0.000001	0.000004	0.000314	0.785796
combined	0.006753	0.000283	0.000344	0.000080	0.000070	0.000021	0.000015	0.000055	0.000054	0.000024	0.000010	0.000027	0.000014	0.000053	0.000183	0.003149	0.000535	0.000202	0.000729	0.000872	0.000247	0.006062	0.000225	0.000534	0.000079	0.022256	0.005866	0.003603	0.000498	0.002261	0.000154	0.003904	0.003788	0.002251	0.017029	0.001311	0.000049	0.000558	0.000136	0.000893	0.000088	0.000066	0.000337	0.000070	0.000254	0.000116	0.000109	0.000082	0.000012	0.000205	0.000007	0.000013	0.000013	0.000001	0.000001	0.000000	0.000000	0.000001	0.000002	0.000002	0.000096	0.000006	0.000009	0.000006	0.000003	0.000000	0.000004	0.000028	0.000003	0.000003	0.002365	0.910921
with	0.004924	0.000117	0.000057	0.000157	0.000013	0.000005	0.000007	0.000009	0.000003	0.000004	0.000001	0.000005	0.000080	0.000056	0.000084	0.003312	0.001915	0.000542	0.000575	0.002753	0.000162	0.001737	0.000304	0.000513	0.000445	0.001044	0.000921	0.005825	0.001517	0.010508	0.007281	0.001585	0.003672	0.787425	0.013976	0.006603	0.001389	0.001340	0.004445	0.000046	0.000014	0.000129	0.000104	0.000031	0.000021	0.000069	0.000016	0.000047	0.000094	0.000394	0.000090	0.000036	0.000009	0.000001	0.000001	0.000001	0.000000	0.000000	0.000000	0.000002	0.000003	0.000010	0.000029	0.000031	0.000031	0.000023	0.000007	0.000024	0.000018	0.000038	0.000232	0.133140
the	0.018460	0.000830	0.000189	0.000183	0.000074	0.000049	0.000068	0.000010	0.000004	0.000036	0.000000	0.000028	0.000012	0.000022	0.000041	0.000819	0.000731	0.000690	0.001447	0.002981	0.000989	0.002640	0.008115	0.001165	0.000508	0.002459	0.001154	0.007964	0.001557	0.002419	0.001015	0.001650	0.025878	0.091821	0.028230	0.019417	0.004841	0.018452	0.010290	0.000114	0.000132	0.000543	0.000373	0.000119	0.000250	0.000211	0.000128	0.000296	0.000905	0.000177	0.000267	0.000140	0.000019	0.000004	0.000009	0.000003	0.000000	0.000001	0.000001	0.000003	0.000002	0.000074	0.000136	0.000076	0.000032	0.000010	0.000064	0.000029	0.000033	0.000078	0.000688	0.737846
compliance	0.009606	0.000089	0.000059	0.000007	0.000020	0.000027	0.000007	0.000002	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	0.000001	0.000006	0.000009	0.000023	0.000098	0.000136	0.000046	0.000084	0.000274	0.000149	0.000022	0.000101	0.000031	0.000147	0.000021	0.000051	0.000007	0.000383	0.000327	0.000277	0.002969	0.003540	0.001409	0.002303	0.000346	0.000154	0.000316	0.000059	0.000013	0.000003	0.000003	0.000007	0.000021	0.000030	0.000091	0.000029	0.000012	0.000032	0.000022	0.000003	0.000009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000011	0.000010	0.000009	0.000001	0.000045	0.000008	0.000027	0.000031	0.001460	0.975012
