TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
or	0.000107	0.000849	0.000267	0.000534	0.001205	0.004404	0.004559	0.003416	0.004708	0.037197	0.023985	0.052282	0.024431	0.030849	0.041640	0.001358	0.000800	0.000925	0.000196	0.000434	0.000087	0.000535	0.000407	0.000064	0.000083	0.000029	0.000123	0.000010	0.000079	0.000037	0.000041	0.000049	0.000019	0.000097	0.000113	0.000163	0.000052	0.000061	0.000006	0.000011	0.000017	0.000032	0.000002	0.000004	0.000005	0.000014	0.000001	0.000006	0.000009	0.000143	0.000187	0.000030	0.000023	0.000086	0.000189	0.000126	0.000065	0.000075	0.000093	0.000054	0.000014	0.000087	0.000008	0.000028	0.000011	0.000016	0.000030	0.000102	0.000083	0.000133	0.059837	0.702282
none	0.000462	0.001452	0.000029	0.000023	0.000098	0.007843	0.070326	0.000720	0.000511	0.002321	0.016453	0.001981	0.089873	0.032734	0.003604	0.000501	0.001106	0.000258	0.000433	0.001501	0.000166	0.000246	0.000238	0.000237	0.000067	0.000234	0.000374	0.000339	0.009167	0.000980	0.000576	0.000472	0.000223	0.000026	0.000016	0.000039	0.001191	0.000074	0.000004	0.000019	0.000011	0.000278	0.000011	0.000009	0.000004	0.000023	0.000017	0.000029	0.000120	0.000026	0.000018	0.000040	0.000012	0.000007	0.000119	0.000349	0.000062	0.000061	0.000110	0.000160	0.000038	0.000766	0.000627	0.002653	0.000204	0.000094	0.000161	0.000019	0.000206	0.000474	0.040962	0.705414
##xi	0.000023	0.000027	0.000006	0.000006	0.000010	0.000451	0.008563	0.000009	0.000074	0.001494	0.001784	0.001690	0.075917	0.030712	0.000619	0.000084	0.000143	0.000056	0.000791	0.000639	0.000032	0.000064	0.000038	0.000033	0.000020	0.000085	0.000039	0.000033	0.000395	0.000159	0.000238	0.000110	0.000016	0.000013	0.000027	0.000019	0.000113	0.000022	0.000001	0.000009	0.000013	0.000012	0.000003	0.000005	0.000001	0.000003	0.000009	0.000003	0.000002	0.000001	0.000003	0.000002	0.000002	0.000001	0.000014	0.000079	0.000007	0.000017	0.000015	0.000024	0.000008	0.000258	0.000153	0.000261	0.000063	0.000084	0.000041	0.000045	0.000950	0.000774	0.024223	0.848359
##sten	0.000575	0.005567	0.000375	0.000267	0.001708	0.043420	0.133971	0.002275	0.001749	0.007416	0.001618	0.000992	0.019900	0.022837	0.014571	0.002361	0.000473	0.000120	0.000343	0.002003	0.000860	0.006816	0.001972	0.001907	0.001677	0.007595	0.006691	0.001011	0.001239	0.000293	0.000820	0.013614	0.003852	0.000107	0.000076	0.000243	0.001372	0.000145	0.000008	0.000035	0.000067	0.000340	0.000015	0.000016	0.000006	0.000032	0.000009	0.000224	0.000428	0.000033	0.000068	0.000412	0.000061	0.000041	0.000285	0.000941	0.000130	0.000184	0.000128	0.000514	0.000055	0.000798	0.001694	0.000232	0.000061	0.000237	0.002089	0.000022	0.000280	0.000549	0.038323	0.638855
##t	0.000277	0.000816	0.000040	0.000032	0.000145	0.037569	0.534479	0.000241	0.000639	0.001318	0.003545	0.000874	0.000685	0.000606	0.001087	0.001273	0.000111	0.000044	0.000132	0.002088	0.001594	0.002427	0.000234	0.000057	0.000082	0.001317	0.002496	0.000681	0.000094	0.000011	0.000025	0.000244	0.001957	0.000042	0.000048	0.000108	0.004326	0.000171	0.000003	0.000025	0.000099	0.000244	0.000010	0.000008	0.000002	0.000006	0.000004	0.000020	0.000040	0.000009	0.000015	0.000056	0.000014	0.000016	0.000071	0.000156	0.000072	0.000066	0.000052	0.000186	0.000022	0.000949	0.000537	0.000019	0.000003	0.000005	0.000055	0.000015	0.000068	0.000015	0.043658	0.351568
because	0.004333	0.012021	0.014130	0.009605	0.012366	0.007740	0.001199	0.007772	0.001859	0.001603	0.000866	0.000103	0.000145	0.000188	0.000187	0.023724	0.023188	0.013621	0.001960	0.004215	0.010232	0.019714	0.000798	0.000664	0.000258	0.001042	0.002946	0.000196	0.000129	0.000060	0.000128	0.000151	0.000163	0.001268	0.003226	0.004484	0.001819	0.000428	0.000287	0.000057	0.000124	0.000120	0.000034	0.000098	0.000155	0.000112	0.000071	0.000803	0.000253	0.020478	0.005373	0.003374	0.000639	0.000245	0.000247	0.000096	0.000078	0.000178	0.000353	0.000062	0.000024	0.000300	0.000028	0.000036	0.000013	0.000041	0.000009	0.000753	0.000170	0.000222	0.162662	0.613978
,	0.000946	0.005620	0.000464	0.000101	0.000067	0.000661	0.000243	0.000025	0.000048	0.000097	0.000091	0.000098	0.000062	0.000085	0.000035	0.004402	0.002233	0.005400	0.000540	0.001074	0.001319	0.001995	0.000405	0.000075	0.000034	0.000085	0.000052	0.000014	0.000002	0.000002	0.000009	0.000025	0.000023	0.000328	0.000129	0.000164	0.000380	0.000072	0.000111	0.000057	0.000169	0.000031	0.000015	0.000010	0.000040	0.000007	0.000004	0.000023	0.000026	0.000760	0.000251	0.000102	0.000063	0.000043	0.000006	0.000005	0.000010	0.000009	0.000009	0.000008	0.000010	0.000143	0.000004	0.000001	0.000001	0.000004	0.000002	0.000610	0.000290	0.000107	0.145026	0.824638
among	0.000280	0.000359	0.000778	0.000374	0.000688	0.000783	0.000233	0.000352	0.000193	0.000073	0.000429	0.000012	0.000191	0.000071	0.000072	0.003164	0.007177	0.014813	0.039780	0.017131	0.005854	0.000488	0.000019	0.000355	0.000157	0.000591	0.000119	0.000002	0.000013	0.000002	0.000006	0.000007	0.000020	0.000403	0.001162	0.000194	0.000068	0.000049	0.000180	0.000067	0.000039	0.000021	0.000057	0.000087	0.000078	0.000046	0.000231	0.000075	0.000005	0.000694	0.000287	0.000140	0.000037	0.000009	0.000018	0.000002	0.000014	0.000011	0.000005	0.000002	0.000008	0.000009	0.000002	0.000005	0.000001	0.000003	0.000001	0.000357	0.000073	0.000193	0.154815	0.745967
other	0.000187	0.000164	0.000225	0.000171	0.000071	0.000483	0.000279	0.000053	0.000115	0.000160	0.000267	0.000044	0.000046	0.000085	0.000101	0.000865	0.000340	0.002708	0.019163	0.019659	0.000719	0.000250	0.000040	0.000016	0.000014	0.000050	0.000076	0.000005	0.000008	0.000005	0.000006	0.000006	0.000050	0.000186	0.000218	0.000149	0.000143	0.000131	0.000032	0.000002	0.000019	0.000030	0.000003	0.000007	0.000008	0.000010	0.000004	0.000019	0.000013	0.000082	0.000095	0.000028	0.000006	0.000009	0.000006	0.000005	0.000002	0.000010	0.000009	0.000008	0.000003	0.000059	0.000005	0.000004	0.000002	0.000003	0.000006	0.000073	0.000093	0.000185	0.096875	0.855030
reasons	0.001182	0.003343	0.007278	0.002446	0.001202	0.013536	0.001923	0.009586	0.001083	0.000677	0.000177	0.000046	0.000056	0.000044	0.000253	0.006181	0.000644	0.000121	0.000247	0.003380	0.005540	0.014112	0.000521	0.000273	0.000285	0.001567	0.003530	0.000078	0.000037	0.000016	0.000025	0.000088	0.002116	0.000484	0.000105	0.001802	0.000292	0.000437	0.000433	0.000038	0.000070	0.000066	0.000070	0.000042	0.000046	0.000014	0.000019	0.000779	0.000259	0.003505	0.000319	0.001272	0.000256	0.000072	0.000058	0.000014	0.000019	0.000047	0.000041	0.000014	0.000010	0.000125	0.000010	0.000007	0.000003	0.000006	0.000011	0.000369	0.000081	0.000036	0.175989	0.731189
,	0.000740	0.009267	0.000269	0.000087	0.000286	0.004275	0.006479	0.001602	0.001859	0.001677	0.000045	0.000161	0.000012	0.000075	0.000244	0.001059	0.000440	0.000533	0.000032	0.000630	0.007703	0.398438	0.027598	0.000813	0.010663	0.030049	0.010251	0.000377	0.000030	0.000024	0.000021	0.000265	0.002974	0.004955	0.005689	0.035133	0.012016	0.021732	0.006089	0.000840	0.001916	0.000798	0.000057	0.000043	0.000095	0.000034	0.000005	0.000068	0.000088	0.006665	0.002235	0.001014	0.000603	0.000399	0.000089	0.000574	0.000080	0.000134	0.000191	0.000170	0.000013	0.000487	0.000009	0.000002	0.000002	0.000008	0.000018	0.000108	0.000098	0.000037	0.074785	0.303743
the	0.000083	0.000777	0.000022	0.000003	0.000014	0.000496	0.003886	0.000120	0.000204	0.000617	0.000011	0.000111	0.000012	0.000071	0.000076	0.000057	0.000195	0.000063	0.000005	0.000172	0.000648	0.167538	0.283550	0.006834	0.208288	0.068457	0.001373	0.000647	0.000092	0.000197	0.000014	0.000870	0.013301	0.012101	0.003553	0.014721	0.004343	0.046610	0.044434	0.000197	0.000227	0.000150	0.000095	0.000034	0.000381	0.000046	0.000013	0.000021	0.000085	0.000212	0.000140	0.000041	0.000040	0.000126	0.000023	0.002030	0.000022	0.000014	0.000261	0.000228	0.000003	0.000155	0.000012	0.000003	0.000003	0.000002	0.000009	0.000013	0.000044	0.000013	0.017224	0.093567
phase	0.000463	0.000106	0.000113	0.000137	0.000338	0.002266	0.001694	0.000807	0.000696	0.000178	0.000055	0.000048	0.000014	0.000033	0.000564	0.000668	0.000045	0.000063	0.000031	0.000208	0.003279	0.020376	0.005280	0.055381	0.266627	0.048293	0.005968	0.000114	0.000028	0.000069	0.000065	0.001846	0.002273	0.001299	0.000388	0.001445	0.000377	0.001234	0.003310	0.000293	0.000053	0.000175	0.000255	0.000104	0.000036	0.000221	0.000048	0.000424	0.000225	0.000376	0.000288	0.000633	0.000102	0.000611	0.000648	0.001084	0.000945	0.000132	0.000054	0.000053	0.000019	0.000030	0.000006	0.000001	0.000002	0.000006	0.000066	0.000025	0.000010	0.000009	0.083996	0.482892
-	0.000554	0.002335	0.000020	0.000008	0.000020	0.000653	0.001010	0.000015	0.000082	0.000210	0.000008	0.000118	0.000015	0.000064	0.000213	0.000028	0.000012	0.000035	0.000010	0.000067	0.000196	0.024530	0.029939	0.008356	0.223720	0.013432	0.003187	0.000657	0.000037	0.000089	0.000266	0.002998	0.001844	0.000242	0.000144	0.000908	0.002418	0.000679	0.000149	0.000062	0.000240	0.000361	0.000010	0.000017	0.000013	0.000038	0.000004	0.000082	0.000141	0.000024	0.000045	0.000124	0.000013	0.000096	0.000067	0.000310	0.000050	0.000046	0.000039	0.000068	0.000004	0.000133	0.000011	0.000001	0.000002	0.000034	0.000052	0.000002	0.000015	0.000009	0.096226	0.582394
in	0.000222	0.000276	0.000088	0.000019	0.000112	0.004754	0.003525	0.000145	0.000321	0.000123	0.000074	0.000117	0.000008	0.000029	0.000061	0.001342	0.000231	0.000087	0.000106	0.000518	0.011089	0.096294	0.009328	0.004069	0.024622	0.086888	0.032353	0.001363	0.000143	0.000069	0.000032	0.001248	0.021000	0.008697	0.005660	0.012006	0.006232	0.007935	0.007562	0.000938	0.002119	0.000306	0.000504	0.000269	0.000137	0.000035	0.000026	0.000536	0.000188	0.000274	0.000312	0.001221	0.000151	0.000239	0.000174	0.000283	0.000269	0.000496	0.000092	0.000099	0.000064	0.000687	0.000077	0.000007	0.000004	0.000006	0.000070	0.000082	0.000078	0.000004	0.125024	0.516483
of	0.000525	0.001983	0.000026	0.000004	0.000005	0.001325	0.002169	0.000037	0.000062	0.000062	0.000011	0.000018	0.000001	0.000011	0.000015	0.000045	0.000036	0.000028	0.000003	0.000034	0.000066	0.003904	0.007486	0.000207	0.002660	0.014104	0.106311	0.051921	0.002813	0.001071	0.000397	0.019214	0.448023	0.007062	0.000436	0.002607	0.011144	0.006290	0.009176	0.000266	0.008756	0.002257	0.000429	0.000064	0.000224	0.000015	0.000012	0.001654	0.002670	0.000098	0.000032	0.000824	0.000019	0.000026	0.000011	0.000122	0.000049	0.000153	0.000599	0.000580	0.000041	0.021569	0.001452	0.000145	0.000047	0.000081	0.000997	0.000006	0.000016	0.000000	0.048840	0.206653
the	0.001116	0.002369	0.000016	0.000002	0.000003	0.000700	0.002781	0.000088	0.000033	0.000053	0.000048	0.000018	0.000008	0.000023	0.000037	0.000019	0.000014	0.000030	0.000005	0.000025	0.000023	0.000452	0.001533	0.000108	0.002221	0.003562	0.008788	0.046006	0.006715	0.003617	0.000846	0.023163	0.276374	0.000839	0.000067	0.000302	0.003544	0.001766	0.001393	0.000019	0.000553	0.000882	0.000083	0.000028	0.000188	0.000041	0.000039	0.000440	0.004741	0.000097	0.000025	0.000042	0.000004	0.000020	0.000007	0.000181	0.000015	0.000031	0.001989	0.000783	0.000114	0.013314	0.005509	0.000682	0.000289	0.000341	0.001379	0.000015	0.000014	0.000003	0.101442	0.477981
re	0.001130	0.000166	0.000011	0.000005	0.000006	0.000108	0.000023	0.000071	0.000011	0.000010	0.000040	0.000006	0.000038	0.000061	0.000004	0.000029	0.000016	0.000028	0.000013	0.000015	0.000009	0.000023	0.000017	0.000025	0.000020	0.000053	0.002611	0.007865	0.155317	0.013695	0.012590	0.006416	0.000908	0.000026	0.000010	0.000014	0.000751	0.000033	0.000009	0.000016	0.000208	0.000722	0.000032	0.000048	0.000026	0.000091	0.000058	0.000623	0.001318	0.000217	0.000088	0.000169	0.000010	0.000015	0.000040	0.000018	0.000033	0.000149	0.000127	0.000124	0.000347	0.005336	0.008685	0.052494	0.005585	0.008202	0.002704	0.000039	0.000005	0.000003	0.095816	0.614467
##man	0.000554	0.000022	0.000023	0.000012	0.000006	0.000063	0.000005	0.000149	0.000013	0.000013	0.000076	0.000017	0.000095	0.000074	0.000005	0.000504	0.000030	0.000128	0.000070	0.000020	0.000048	0.000113	0.000021	0.000012	0.000013	0.000017	0.000460	0.001912	0.010326	0.027265	0.010872	0.002156	0.000044	0.000180	0.000095	0.000160	0.000392	0.000034	0.000016	0.000006	0.000092	0.000043	0.000035	0.000059	0.000028	0.000105	0.000043	0.000321	0.000239	0.001255	0.000384	0.000218	0.000020	0.000024	0.000038	0.000026	0.000011	0.000062	0.000073	0.000056	0.000073	0.000225	0.000831	0.003023	0.005623	0.003986	0.000260	0.000410	0.000006	0.000002	0.059595	0.866806
##uf	0.000308	0.000005	0.000008	0.000008	0.000004	0.000064	0.000057	0.000009	0.000009	0.000007	0.000036	0.000005	0.000015	0.000045	0.000005	0.001329	0.000008	0.000207	0.000450	0.001017	0.000099	0.000125	0.000037	0.000040	0.000075	0.000138	0.001358	0.001234	0.003860	0.015392	0.037782	0.011815	0.000519	0.000396	0.000254	0.000145	0.001232	0.000408	0.000095	0.000014	0.000047	0.000052	0.000078	0.000073	0.000012	0.000169	0.000277	0.001055	0.000783	0.000168	0.000076	0.000121	0.000006	0.000007	0.000016	0.000157	0.000029	0.000088	0.000066	0.000113	0.000041	0.000389	0.002911	0.002098	0.004561	0.009499	0.002072	0.000034	0.000032	0.000036	0.039771	0.856549
##act	0.000331	0.000084	0.000097	0.000012	0.000009	0.000260	0.000042	0.000043	0.000023	0.000013	0.000010	0.000004	0.000001	0.000005	0.000015	0.000383	0.000012	0.000007	0.000034	0.000126	0.000169	0.000518	0.000010	0.000030	0.000022	0.000186	0.003340	0.000608	0.000234	0.000240	0.001608	0.015742	0.001718	0.000057	0.000044	0.000195	0.000531	0.000395	0.000092	0.000015	0.000352	0.000379	0.000079	0.000041	0.000004	0.000078	0.000019	0.001106	0.000860	0.000352	0.000107	0.000100	0.000009	0.000013	0.000016	0.000003	0.000011	0.000060	0.000017	0.000048	0.000092	0.001153	0.004019	0.000133	0.000198	0.001058	0.012162	0.000112	0.000028	0.000035	0.062081	0.888015
##uring	0.000867	0.000024	0.000030	0.000001	0.000002	0.000029	0.000013	0.000021	0.000002	0.000000	0.000001	0.000000	0.000000	0.000000	0.000001	0.000024	0.000001	0.000000	0.000001	0.000004	0.000028	0.000030	0.000001	0.000003	0.000003	0.000191	0.001149	0.000604	0.000013	0.000009	0.000044	0.001246	0.008771	0.000012	0.000001	0.000017	0.000042	0.000012	0.000012	0.000003	0.000068	0.000128	0.000032	0.000016	0.000004	0.000005	0.000027	0.000732	0.000649	0.000037	0.000005	0.000121	0.000004	0.000003	0.000008	0.000001	0.000006	0.000045	0.000034	0.000025	0.000316	0.000437	0.000867	0.000007	0.000008	0.000038	0.000995	0.000036	0.000001	0.000000	0.126368	0.855761
requirements	0.003791	0.000454	0.000134	0.000057	0.000037	0.000726	0.000313	0.001023	0.000102	0.000018	0.000056	0.000004	0.000004	0.000007	0.000016	0.000601	0.000142	0.000022	0.000013	0.000068	0.002567	0.001670	0.000062	0.000198	0.000292	0.004968	0.009139	0.001698	0.000554	0.000406	0.000380	0.001788	0.012856	0.001276	0.000095	0.000734	0.000520	0.000353	0.003389	0.000169	0.000346	0.000148	0.000707	0.000179	0.000064	0.000018	0.000228	0.001691	0.000778	0.000747	0.000274	0.000667	0.000050	0.000022	0.000027	0.000007	0.000031	0.000071	0.000050	0.000026	0.000219	0.000770	0.000214	0.000071	0.000043	0.000082	0.000184	0.000124	0.000008	0.000003	0.269730	0.671718
combined	0.000447	0.000475	0.000250	0.000139	0.000565	0.001120	0.000213	0.000283	0.000277	0.000114	0.000062	0.000016	0.000004	0.000013	0.000026	0.004128	0.008627	0.004692	0.000243	0.000387	0.027462	0.071077	0.002506	0.001674	0.006071	0.019450	0.004839	0.000142	0.000297	0.000289	0.000095	0.000075	0.000386	0.074111	0.178129	0.042677	0.002972	0.010590	0.012375	0.001736	0.000462	0.000113	0.000367	0.000193	0.000131	0.000034	0.000050	0.000210	0.000040	0.001539	0.002552	0.001875	0.000693	0.000347	0.000363	0.000219	0.000248	0.000081	0.000032	0.000033	0.000006	0.000047	0.000013	0.000049	0.000014	0.000018	0.000005	0.000085	0.000028	0.000031	0.112638	0.398451
with	0.000264	0.000876	0.000082	0.000013	0.000024	0.000512	0.000462	0.000095	0.000076	0.000107	0.000010	0.000018	0.000003	0.000007	0.000014	0.000237	0.001373	0.000330	0.000023	0.000281	0.001577	0.090916	0.014243	0.001341	0.006927	0.015791	0.004579	0.000440	0.000148	0.000191	0.000020	0.000113	0.002752	0.021405	0.013801	0.207510	0.014498	0.090773	0.023205	0.000328	0.000952	0.000597	0.000408	0.000203	0.000417	0.000094	0.000019	0.000161	0.000060	0.001251	0.000372	0.001306	0.000214	0.000113	0.000136	0.000416	0.000040	0.000061	0.000108	0.000094	0.000004	0.000357	0.000035	0.000023	0.000012	0.000007	0.000014	0.000086	0.000122	0.000023	0.078091	0.398838
the	0.000309	0.000210	0.000006	0.000001	0.000005	0.000099	0.001234	0.000035	0.000048	0.000140	0.000007	0.000016	0.000005	0.000010	0.000011	0.000037	0.000365	0.000062	0.000030	0.000171	0.000521	0.015407	0.008877	0.000506	0.006170	0.008338	0.000681	0.000887	0.000101	0.000217	0.000036	0.000242	0.005550	0.004037	0.004234	0.100018	0.053950	0.384489	0.058988	0.000332	0.000703	0.000734	0.000372	0.000177	0.000852	0.000151	0.000042	0.000049	0.000112	0.000387	0.000317	0.000129	0.000118	0.000103	0.000080	0.003509	0.000024	0.000057	0.001005	0.000537	0.000034	0.000330	0.000077	0.000009	0.000012	0.000011	0.000033	0.000061	0.000134	0.000058	0.034531	0.298870
compliance	0.001803	0.000044	0.000092	0.000024	0.000071	0.000244	0.000404	0.000325	0.000081	0.000046	0.000033	0.000008	0.000004	0.000005	0.000077	0.000462	0.000047	0.000028	0.000072	0.001188	0.003009	0.001331	0.000114	0.000306	0.000315	0.002064	0.000721	0.000087	0.000041	0.000046	0.000095	0.000245	0.002683	0.000289	0.000340	0.003985	0.001968	0.066743	0.013445	0.001425	0.000561	0.001883	0.000553	0.000186	0.000029	0.000085	0.000117	0.000150	0.000250	0.001206	0.000479	0.000488	0.000439	0.000335	0.000450	0.000277	0.000379	0.000341	0.000040	0.000576	0.000721	0.000103	0.000272	0.000026	0.000029	0.000063	0.000775	0.000727	0.000055	0.000159	0.148939	0.734999
