TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
or	0.000847	0.006486	0.018460	0.031120	0.055390	0.042310	0.010581	0.219635	0.043460	0.057607	0.284743	0.011090	0.005205	0.002467	0.011135	0.013918	0.000067	0.000663	0.000938	0.000589	0.001378	0.001076	0.000638	0.000064	0.000065	0.000101	0.000057	0.000005	0.000014	0.000004	0.000006	0.000019	0.000026	0.000046	0.000054	0.000045	0.000043	0.000056	0.000021	0.000012	0.000064	0.000049	0.000014	0.000019	0.000029	0.000010	0.000001	0.000002	0.000012	0.000172	0.000049	0.000012	0.000051	0.000021	0.000041	0.000055	0.000085	0.000238	0.000223	0.000170	0.000020	0.000045	0.000000	0.000003	0.000001	0.000002	0.000005	0.000012	0.000001	0.000003	0.000543	0.177608
none	0.001571	0.007148	0.003267	0.010103	0.003606	0.029914	0.025201	0.034108	0.086490	0.090990	0.377391	0.014980	0.024265	0.006154	0.013121	0.002897	0.000521	0.002288	0.002821	0.001500	0.000407	0.000352	0.000483	0.000068	0.000118	0.000141	0.000290	0.000430	0.000183	0.000019	0.000290	0.000570	0.000196	0.000080	0.000029	0.000015	0.000111	0.000025	0.000045	0.000041	0.000254	0.000246	0.000065	0.000072	0.000094	0.000026	0.000008	0.000028	0.000148	0.000323	0.000117	0.000103	0.000114	0.000098	0.000141	0.000351	0.000190	0.000940	0.001340	0.002200	0.000632	0.001727	0.000441	0.000168	0.000027	0.000265	0.000774	0.000429	0.000027	0.000100	0.001964	0.244356
##xi	0.001177	0.003289	0.001583	0.002268	0.002134	0.003921	0.008833	0.024230	0.071499	0.027113	0.174175	0.033333	0.015569	0.012060	0.008143	0.011671	0.000116	0.000785	0.002028	0.001308	0.000326	0.000335	0.000412	0.000060	0.000063	0.000096	0.000266	0.000300	0.000391	0.000043	0.000452	0.000847	0.000277	0.000026	0.000033	0.000008	0.000021	0.000012	0.000017	0.000022	0.000110	0.000189	0.000128	0.000130	0.000115	0.000048	0.000009	0.000032	0.000199	0.000354	0.000106	0.000049	0.000076	0.000087	0.000062	0.000203	0.000143	0.000758	0.000367	0.002014	0.000916	0.001453	0.000305	0.000436	0.000055	0.000549	0.001601	0.000160	0.000009	0.000078	0.002759	0.577261
##sten	0.001556	0.009850	0.001445	0.002593	0.001704	0.007215	0.026469	0.016555	0.053268	0.096613	0.100522	0.106055	0.027219	0.003845	0.009147	0.007459	0.000252	0.000291	0.001284	0.000496	0.000472	0.000361	0.001376	0.000067	0.000291	0.000268	0.000307	0.000646	0.000388	0.000105	0.000142	0.001077	0.000273	0.000015	0.000009	0.000001	0.000098	0.000042	0.000041	0.000028	0.000078	0.000363	0.000044	0.000073	0.000071	0.000025	0.000013	0.000020	0.000322	0.000098	0.000029	0.000089	0.000034	0.000063	0.000030	0.000174	0.000268	0.000777	0.001310	0.002404	0.000460	0.001466	0.000465	0.000302	0.000091	0.000101	0.000651	0.000074	0.000029	0.000063	0.001414	0.508753
##t	0.000843	0.005142	0.003469	0.013034	0.006680	0.021647	0.026514	0.031689	0.080788	0.124216	0.506190	0.054321	0.017360	0.006490	0.024704	0.004814	0.000166	0.000708	0.001627	0.002618	0.001154	0.000274	0.000307	0.000060	0.000143	0.000055	0.000075	0.000112	0.000087	0.000024	0.000059	0.000116	0.000081	0.000053	0.000038	0.000014	0.000139	0.000067	0.000045	0.000064	0.000195	0.000209	0.000037	0.000031	0.000043	0.000015	0.000004	0.000006	0.000114	0.000242	0.000115	0.000078	0.000074	0.000044	0.000074	0.000202	0.000200	0.000279	0.000885	0.001277	0.000263	0.000596	0.000102	0.000067	0.000037	0.000056	0.000157	0.000202	0.000024	0.000025	0.000533	0.057826
because	0.000660	0.011000	0.057766	0.049166	0.032698	0.023435	0.017480	0.083778	0.042051	0.091177	0.048329	0.011319	0.002133	0.007431	0.074555	0.129054	0.015957	0.041479	0.047250	0.045223	0.069601	0.008475	0.001153	0.000310	0.000602	0.001155	0.000478	0.000100	0.000107	0.000132	0.000028	0.000179	0.001175	0.002261	0.001107	0.000425	0.000157	0.001135	0.000181	0.000061	0.000048	0.000163	0.000126	0.000036	0.000035	0.000014	0.000007	0.000015	0.000096	0.003046	0.001537	0.000223	0.000196	0.000097	0.000077	0.000096	0.000098	0.000118	0.000240	0.000234	0.000164	0.000181	0.000010	0.000045	0.000046	0.000021	0.000051	0.000281	0.000039	0.000060	0.002305	0.069529
,	0.002724	0.003798	0.005083	0.005725	0.002358	0.002357	0.000943	0.003758	0.004023	0.004614	0.008178	0.000655	0.000599	0.001145	0.004595	0.092985	0.037569	0.096028	0.030065	0.020561	0.039694	0.014685	0.006423	0.000658	0.002055	0.005484	0.002113	0.000638	0.000930	0.000300	0.000234	0.001379	0.002313	0.004149	0.002345	0.000737	0.000263	0.000224	0.000132	0.000136	0.000090	0.000070	0.000318	0.000142	0.000090	0.000042	0.000041	0.000150	0.000101	0.000859	0.000541	0.000059	0.000048	0.000046	0.000028	0.000032	0.000043	0.000041	0.000032	0.000069	0.000083	0.000298	0.000043	0.000255	0.000038	0.000056	0.000149	0.000883	0.000102	0.000323	0.003845	0.578427
among	0.001045	0.002605	0.002953	0.005048	0.001628	0.000687	0.000241	0.003023	0.001891	0.000699	0.000857	0.000675	0.000101	0.000079	0.000648	0.098692	0.004394	0.019860	0.007671	0.001664	0.021024	0.019861	0.005435	0.000234	0.000646	0.001768	0.001104	0.000597	0.000897	0.000141	0.000091	0.001074	0.000879	0.001751	0.002170	0.000238	0.000124	0.000096	0.000183	0.000081	0.000011	0.000022	0.000155	0.000069	0.000047	0.000009	0.000009	0.000023	0.000033	0.000561	0.000451	0.000042	0.000051	0.000038	0.000012	0.000016	0.000022	0.000016	0.000019	0.000025	0.000036	0.000083	0.000022	0.000186	0.000014	0.000010	0.000038	0.000131	0.000008	0.000044	0.002125	0.782817
other	0.000509	0.002383	0.003247	0.003450	0.002799	0.001540	0.000152	0.002745	0.002628	0.002550	0.004300	0.004092	0.000442	0.000630	0.003620	0.060747	0.052070	0.419984	0.063147	0.003471	0.025169	0.004849	0.001269	0.000071	0.000388	0.000595	0.000767	0.000251	0.000550	0.000110	0.000100	0.001379	0.000390	0.001599	0.001088	0.000084	0.000017	0.000029	0.000016	0.000016	0.000006	0.000007	0.000049	0.000032	0.000020	0.000003	0.000003	0.000017	0.000022	0.000423	0.000252	0.000010	0.000010	0.000002	0.000003	0.000005	0.000002	0.000008	0.000011	0.000017	0.000037	0.000187	0.000024	0.000534	0.000050	0.000029	0.000064	0.000434	0.000018	0.000061	0.001905	0.322511
reasons	0.000634	0.006999	0.005424	0.003322	0.001602	0.002910	0.000614	0.003921	0.006224	0.006636	0.006052	0.003749	0.001999	0.001290	0.006072	0.018526	0.028139	0.424147	0.303706	0.004003	0.005112	0.003402	0.001069	0.000560	0.000445	0.000511	0.000651	0.000421	0.000277	0.000151	0.000124	0.001023	0.000592	0.001955	0.000672	0.000202	0.000057	0.000022	0.000021	0.000008	0.000011	0.000034	0.000039	0.000042	0.000050	0.000005	0.000002	0.000014	0.000050	0.000444	0.000189	0.000067	0.000031	0.000023	0.000012	0.000017	0.000010	0.000018	0.000077	0.000077	0.000251	0.000697	0.000202	0.000662	0.000210	0.000113	0.000306	0.001623	0.000369	0.000515	0.002021	0.138574
,	0.000122	0.003232	0.002482	0.001772	0.000513	0.001040	0.000550	0.001279	0.001834	0.001858	0.000912	0.002018	0.000293	0.001502	0.004145	0.030952	0.174105	0.499168	0.205641	0.025155	0.007894	0.002657	0.001116	0.000169	0.001348	0.000635	0.000528	0.000329	0.000379	0.000167	0.000208	0.001323	0.002524	0.002650	0.001189	0.000476	0.001009	0.000425	0.000267	0.000049	0.000020	0.000113	0.000083	0.000039	0.000028	0.000002	0.000006	0.000036	0.000068	0.000349	0.000189	0.000133	0.000029	0.000019	0.000017	0.000012	0.000017	0.000009	0.000008	0.000016	0.000020	0.000092	0.000039	0.000209	0.000044	0.000076	0.000172	0.001551	0.000328	0.000426	0.000530	0.011406
the	0.000958	0.010129	0.009129	0.006977	0.001303	0.001926	0.002882	0.008705	0.002925	0.003059	0.000878	0.000533	0.000396	0.000582	0.003347	0.144722	0.054592	0.104138	0.062184	0.041842	0.049675	0.022808	0.009603	0.001166	0.007975	0.007270	0.003149	0.002626	0.001082	0.001020	0.000302	0.005231	0.010787	0.029525	0.007150	0.001066	0.001642	0.001088	0.000695	0.000236	0.000073	0.000553	0.000374	0.000063	0.000104	0.000034	0.000012	0.000067	0.000390	0.003731	0.000756	0.000490	0.000106	0.000096	0.000026	0.000085	0.000085	0.000030	0.000080	0.000104	0.000064	0.000275	0.000051	0.000131	0.000075	0.000036	0.000249	0.001760	0.000227	0.000385	0.005129	0.359055
phase	0.001887	0.001105	0.000247	0.001084	0.000475	0.000980	0.004515	0.002394	0.003866	0.004588	0.000232	0.000396	0.000143	0.000780	0.001150	0.025745	0.001369	0.002792	0.003554	0.016290	0.027209	0.028685	0.044084	0.003695	0.014654	0.014404	0.002734	0.005557	0.000585	0.000374	0.000375	0.010593	0.015780	0.001151	0.002141	0.000777	0.007326	0.006508	0.002631	0.002003	0.000424	0.002278	0.000572	0.000079	0.000067	0.000066	0.000050	0.000044	0.000393	0.000318	0.000424	0.000043	0.000100	0.001221	0.000151	0.000550	0.001147	0.000338	0.000503	0.000233	0.000062	0.000164	0.000088	0.000033	0.000016	0.000024	0.000579	0.001147	0.000478	0.000749	0.005181	0.717619
-	0.001208	0.001129	0.000558	0.002245	0.001434	0.001600	0.003048	0.002045	0.008035	0.003307	0.000918	0.000637	0.000121	0.000228	0.000904	0.084668	0.001451	0.001638	0.002964	0.012751	0.076787	0.086364	0.208534	0.048692	0.061643	0.015006	0.003835	0.007004	0.001434	0.001296	0.000226	0.004337	0.009061	0.002315	0.003140	0.000741	0.009776	0.006695	0.001502	0.001518	0.000325	0.000942	0.000189	0.000054	0.000046	0.000047	0.000031	0.000032	0.000193	0.000095	0.000149	0.000117	0.000106	0.000826	0.000133	0.000270	0.001141	0.000216	0.000471	0.000170	0.000019	0.000073	0.000060	0.000048	0.000028	0.000008	0.000179	0.000500	0.000869	0.000932	0.002835	0.308100
in	0.001198	0.002543	0.000706	0.003234	0.001528	0.000938	0.003298	0.004260	0.018019	0.004497	0.000748	0.001662	0.000278	0.000935	0.001940	0.142773	0.000969	0.001110	0.002146	0.016337	0.085017	0.117062	0.158758	0.009211	0.027030	0.008858	0.002493	0.009184	0.004058	0.001945	0.000669	0.006956	0.017173	0.002064	0.004866	0.001009	0.020168	0.031895	0.003324	0.004885	0.000447	0.003611	0.000418	0.000056	0.000020	0.000013	0.000013	0.000010	0.000197	0.000638	0.001056	0.000178	0.000533	0.002445	0.000281	0.000382	0.002492	0.000461	0.000425	0.000189	0.000051	0.000122	0.000117	0.000148	0.000055	0.000021	0.000363	0.000630	0.000721	0.001225	0.003041	0.253902
of	0.001428	0.003473	0.000357	0.001118	0.000901	0.007024	0.006128	0.019502	0.026333	0.005120	0.007410	0.000921	0.000872	0.000610	0.001843	0.028937	0.001221	0.003948	0.022000	0.022938	0.085013	0.347364	0.090379	0.037068	0.058142	0.009158	0.018148	0.005517	0.002848	0.001902	0.000169	0.005443	0.019340	0.015665	0.010984	0.002264	0.013419	0.005729	0.005045	0.004288	0.001101	0.006261	0.001947	0.000523	0.000293	0.000020	0.000013	0.000026	0.000284	0.000361	0.000398	0.000093	0.000058	0.001247	0.000193	0.000083	0.000978	0.000465	0.000365	0.000157	0.000060	0.000235	0.000028	0.000028	0.000015	0.000002	0.000083	0.000458	0.000280	0.000108	0.001542	0.082329
the	0.003872	0.007448	0.002125	0.004195	0.002675	0.005360	0.004852	0.018637	0.008668	0.002581	0.001738	0.000403	0.000350	0.000203	0.000950	0.101627	0.004084	0.005587	0.013806	0.016113	0.092731	0.100675	0.072716	0.014153	0.031491	0.016449	0.015244	0.006977	0.002282	0.001826	0.000192	0.011402	0.015497	0.022146	0.009195	0.000705	0.003337	0.002588	0.002512	0.001302	0.000443	0.006698	0.001642	0.000251	0.000177	0.000051	0.000018	0.000099	0.000596	0.000798	0.000212	0.000339	0.000059	0.000302	0.000040	0.000138	0.000187	0.000135	0.000188	0.000186	0.000031	0.000133	0.000027	0.000029	0.000020	0.000004	0.000174	0.000277	0.000099	0.000106	0.006331	0.351518
re	0.002802	0.001875	0.000518	0.000599	0.000502	0.001147	0.003694	0.005980	0.006090	0.004883	0.001324	0.000792	0.001215	0.000998	0.002260	0.047821	0.000490	0.002917	0.002607	0.014133	0.037353	0.060477	0.065735	0.006061	0.031582	0.041090	0.038019	0.054383	0.010422	0.008201	0.003225	0.028570	0.041619	0.007515	0.003684	0.000438	0.001654	0.002549	0.002548	0.001314	0.000902	0.002813	0.001874	0.000203	0.000191	0.000132	0.000043	0.000091	0.000566	0.000402	0.000188	0.000019	0.000019	0.000077	0.000006	0.000044	0.000042	0.000049	0.000065	0.000133	0.000070	0.000409	0.000063	0.000062	0.000031	0.000030	0.000266	0.000175	0.000061	0.000085	0.006264	0.435545
##man	0.002826	0.001254	0.000154	0.000143	0.000180	0.000347	0.000585	0.000995	0.001179	0.001441	0.001025	0.000455	0.000561	0.000276	0.000189	0.011702	0.000243	0.001733	0.002013	0.004526	0.010523	0.032488	0.035665	0.006623	0.015633	0.027506	0.066012	0.082516	0.024295	0.006958	0.004818	0.066538	0.021495	0.003999	0.003631	0.000548	0.002371	0.001032	0.000608	0.000550	0.002165	0.002995	0.002463	0.001239	0.001114	0.000282	0.000147	0.000542	0.000778	0.000216	0.000072	0.000012	0.000006	0.000019	0.000004	0.000015	0.000012	0.000075	0.000072	0.000047	0.000028	0.000362	0.000093	0.000117	0.000017	0.000028	0.000216	0.000066	0.000024	0.000042	0.005999	0.535097
##uf	0.000586	0.002027	0.000088	0.000101	0.000068	0.000146	0.000956	0.000553	0.000839	0.000709	0.002730	0.001551	0.001929	0.000273	0.000106	0.004377	0.000105	0.000609	0.001291	0.002355	0.002666	0.017280	0.024370	0.006848	0.005548	0.006999	0.053659	0.232550	0.050588	0.006629	0.013807	0.086293	0.025191	0.001495	0.001095	0.000283	0.001942	0.000529	0.000391	0.000505	0.001143	0.001650	0.002113	0.001338	0.000933	0.000235	0.000178	0.000484	0.000875	0.000153	0.000065	0.000015	0.000004	0.000011	0.000004	0.000006	0.000004	0.000042	0.000052	0.000081	0.000054	0.001204	0.000432	0.000363	0.000021	0.000062	0.000222	0.000094	0.000027	0.000036	0.002065	0.425964
##act	0.001244	0.001551	0.000140	0.000089	0.000093	0.000187	0.000529	0.001002	0.001512	0.001304	0.001983	0.001744	0.002615	0.000151	0.000217	0.008252	0.000253	0.001628	0.004182	0.002287	0.005965	0.034611	0.031598	0.003644	0.008009	0.011332	0.059308	0.166673	0.079619	0.012068	0.002688	0.055729	0.016273	0.003036	0.001022	0.000218	0.001072	0.000536	0.000402	0.000726	0.002365	0.001616	0.001179	0.000971	0.001625	0.000313	0.000139	0.000215	0.000546	0.000208	0.000087	0.000006	0.000004	0.000010	0.000003	0.000010	0.000013	0.000074	0.000086	0.000064	0.000052	0.001378	0.000261	0.000607	0.000035	0.000015	0.000154	0.000049	0.000059	0.000075	0.002257	0.460034
##uring	0.002240	0.001017	0.000184	0.000148	0.000112	0.000122	0.002313	0.000751	0.001666	0.002339	0.000772	0.000517	0.000841	0.000212	0.000692	0.029095	0.000163	0.000296	0.000457	0.005605	0.015898	0.033764	0.056377	0.004557	0.022661	0.025699	0.037465	0.153042	0.023437	0.010128	0.002065	0.020484	0.020944	0.001520	0.000688	0.000082	0.001136	0.000868	0.000240	0.000273	0.000704	0.002266	0.001717	0.000165	0.000243	0.000136	0.000054	0.000076	0.000612	0.000167	0.000081	0.000015	0.000008	0.000043	0.000003	0.000036	0.000038	0.000053	0.000088	0.000371	0.000174	0.001281	0.000291	0.000144	0.000036	0.000013	0.000138	0.000066	0.000052	0.000111	0.002468	0.507483
requirements	0.002572	0.001574	0.001165	0.001372	0.000570	0.000497	0.002410	0.002796	0.001865	0.007188	0.000976	0.000641	0.000454	0.000648	0.004509	0.087027	0.000350	0.001040	0.002110	0.010916	0.079765	0.065479	0.030650	0.002290	0.106195	0.249236	0.063254	0.026541	0.013711	0.017055	0.002076	0.007736	0.018414	0.016919	0.007657	0.000603	0.000306	0.001630	0.001148	0.000443	0.001033	0.004906	0.004399	0.000235	0.000581	0.001734	0.000637	0.000150	0.000643	0.000480	0.000113	0.000022	0.000020	0.000102	0.000002	0.000066	0.000180	0.000057	0.000183	0.000675	0.002446	0.001754	0.000067	0.000102	0.000083	0.000028	0.000163	0.000172	0.000046	0.000149	0.003215	0.133769
combined	0.000689	0.000981	0.001650	0.001646	0.000446	0.000457	0.000678	0.002323	0.000717	0.001073	0.000385	0.000164	0.000050	0.000122	0.001172	0.070907	0.001788	0.015479	0.005570	0.009060	0.269287	0.155672	0.016133	0.001338	0.050833	0.121867	0.029566	0.003018	0.004928	0.001857	0.000283	0.002050	0.020113	0.044545	0.039337	0.004901	0.000561	0.009134	0.011914	0.003896	0.000275	0.000990	0.003333	0.000847	0.000584	0.000370	0.000343	0.000345	0.000170	0.000799	0.000263	0.000035	0.000013	0.000017	0.000004	0.000028	0.000046	0.000019	0.000014	0.000024	0.000111	0.000044	0.000002	0.000020	0.000004	0.000001	0.000010	0.000016	0.000009	0.000024	0.000824	0.083828
with	0.000738	0.003360	0.002740	0.002661	0.000605	0.000268	0.000446	0.002154	0.000565	0.000723	0.000881	0.000342	0.000072	0.000235	0.001014	0.095968	0.005155	0.012623	0.011253	0.013667	0.240264	0.141860	0.011303	0.001381	0.035346	0.052530	0.028843	0.005309	0.012524	0.004651	0.000911	0.003514	0.026394	0.107120	0.072303	0.010761	0.001213	0.012113	0.017173	0.005949	0.000403	0.002764	0.010862	0.003307	0.000982	0.000513	0.000885	0.001062	0.000468	0.005786	0.001454	0.000291	0.000088	0.000030	0.000017	0.000042	0.000048	0.000028	0.000016	0.000050	0.000192	0.000101	0.000012	0.000099	0.000020	0.000007	0.000022	0.000137	0.000036	0.000066	0.001099	0.022180
the	0.001124	0.003164	0.003159	0.004969	0.000760	0.000256	0.000207	0.001461	0.000328	0.000594	0.000470	0.000180	0.000072	0.000072	0.000370	0.041466	0.009672	0.023279	0.020757	0.013010	0.121025	0.043631	0.005202	0.001191	0.005086	0.009859	0.006589	0.004110	0.004808	0.002496	0.000416	0.003448	0.011030	0.276891	0.131231	0.022683	0.004526	0.014010	0.012671	0.003125	0.000439	0.004215	0.006307	0.001868	0.002204	0.000727	0.000270	0.000673	0.001002	0.020406	0.003389	0.001176	0.000326	0.000096	0.000035	0.000086	0.000044	0.000013	0.000049	0.000038	0.000043	0.000131	0.000027	0.000164	0.000041	0.000010	0.000045	0.001130	0.000070	0.000177	0.001739	0.143660
compliance	0.003400	0.001345	0.000683	0.000715	0.000340	0.000463	0.000853	0.000258	0.000294	0.000394	0.000027	0.000027	0.000017	0.000047	0.000154	0.018433	0.000393	0.001981	0.001824	0.009918	0.007195	0.006525	0.004186	0.000388	0.001174	0.001261	0.000959	0.004679	0.000957	0.000714	0.000384	0.002119	0.004584	0.029189	0.020161	0.012938	0.020596	0.013578	0.004839	0.002815	0.002034	0.005644	0.001789	0.000119	0.000183	0.000083	0.000050	0.000102	0.001058	0.004296	0.005273	0.001293	0.000895	0.000826	0.000157	0.000175	0.000050	0.000016	0.000042	0.000043	0.000014	0.000097	0.000141	0.000113	0.000058	0.000056	0.000177	0.000911	0.000234	0.000547	0.002400	0.790316
