TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
or	0.001353	0.001062	0.003083	0.001072	0.002842	0.010773	0.001278	0.007051	0.007778	0.009727	0.013484	0.018824	0.002993	0.008157	0.011330	0.094048	0.010428	0.015782	0.024577	0.015640	0.036399	0.006343	0.000341	0.000218	0.000716	0.000986	0.006470	0.000209	0.000040	0.000219	0.000095	0.000406	0.001172	0.001561	0.000690	0.001881	0.000321	0.000166	0.000272	0.000069	0.000167	0.000068	0.000282	0.000894	0.000840	0.000123	0.000248	0.001716	0.000314	0.025988	0.003207	0.000810	0.001989	0.001517	0.007874	0.000493	0.000240	0.003097	0.000576	0.000063	0.000187	0.001705	0.000097	0.000055	0.000176	0.000092	0.000243	0.011843	0.000637	0.000512	0.036790	0.577301
none	0.000930	0.003890	0.000667	0.000166	0.000395	0.006579	0.012513	0.002137	0.001964	0.005139	0.003337	0.013913	0.001630	0.008056	0.006177	0.028443	0.001182	0.002083	0.004416	0.027510	0.062754	0.007038	0.003338	0.000679	0.005895	0.001935	0.005028	0.004062	0.000265	0.000341	0.000675	0.005806	0.004197	0.003203	0.003673	0.002801	0.003174	0.001365	0.000659	0.000257	0.000626	0.000929	0.000913	0.000659	0.000545	0.000546	0.000165	0.001321	0.001052	0.008597	0.007198	0.001213	0.003331	0.005126	0.003246	0.000413	0.000578	0.000975	0.000376	0.000348	0.000525	0.004060	0.001040	0.000254	0.000250	0.000536	0.001407	0.007347	0.002580	0.001795	0.008194	0.685582
##xi	0.000793	0.001490	0.000085	0.000052	0.000080	0.000952	0.000912	0.000207	0.000291	0.000617	0.000483	0.001655	0.000770	0.000752	0.000994	0.001372	0.000787	0.000804	0.000497	0.001201	0.008525	0.001038	0.000268	0.000111	0.000377	0.000341	0.000545	0.001063	0.000072	0.000112	0.000231	0.000943	0.000972	0.002445	0.003067	0.001219	0.000660	0.000285	0.000122	0.000059	0.000196	0.000188	0.000127	0.000125	0.000083	0.000086	0.000031	0.000140	0.000154	0.002218	0.001563	0.000156	0.000778	0.000413	0.000476	0.000042	0.000144	0.000170	0.000052	0.000085	0.000161	0.001105	0.000410	0.000067	0.000078	0.000261	0.000519	0.001210	0.000465	0.000296	0.006356	0.944593
##sten	0.000464	0.002726	0.000413	0.000435	0.000409	0.003085	0.004426	0.001157	0.001194	0.004892	0.002164	0.008541	0.000893	0.002962	0.005455	0.013998	0.001001	0.001210	0.001257	0.008277	0.013969	0.005568	0.001625	0.000480	0.002069	0.004026	0.003597	0.001061	0.000131	0.000116	0.000163	0.002330	0.003246	0.004711	0.005283	0.004379	0.001167	0.001104	0.000427	0.000211	0.000303	0.000272	0.000705	0.000581	0.000168	0.000424	0.000208	0.000617	0.000335	0.004851	0.007474	0.000266	0.001232	0.001239	0.000926	0.000102	0.000201	0.000409	0.000122	0.000239	0.000321	0.001633	0.000304	0.000077	0.000060	0.000095	0.000533	0.002530	0.001541	0.000844	0.006371	0.844396
##t	0.000917	0.001799	0.001069	0.000459	0.001077	0.009698	0.011014	0.008069	0.005474	0.014975	0.009871	0.031382	0.002295	0.009177	0.011295	0.051224	0.002570	0.005186	0.007437	0.031744	0.071453	0.013026	0.002955	0.000810	0.004592	0.003158	0.008179	0.001033	0.000128	0.000132	0.000115	0.001569	0.005598	0.004050	0.006018	0.008537	0.001826	0.001293	0.000859	0.000276	0.000535	0.000522	0.001176	0.000960	0.000660	0.000476	0.000131	0.001642	0.000552	0.032361	0.012646	0.002428	0.003245	0.005747	0.007241	0.000552	0.000814	0.002340	0.000245	0.000256	0.000343	0.002337	0.000212	0.000079	0.000060	0.000056	0.000589	0.022722	0.002962	0.002619	0.023697	0.517454
because	0.025835	0.001867	0.016667	0.010562	0.013496	0.005565	0.001215	0.019358	0.004858	0.008560	0.012527	0.002192	0.000346	0.001466	0.002670	0.016205	0.017029	0.037318	0.025886	0.008675	0.027058	0.017224	0.004420	0.002256	0.007289	0.007989	0.007878	0.000175	0.000063	0.000274	0.000024	0.000221	0.001722	0.011190	0.006814	0.018736	0.000842	0.005397	0.009661	0.004805	0.000891	0.000367	0.008454	0.005331	0.004957	0.002734	0.001798	0.005409	0.000427	0.060126	0.013236	0.005010	0.013233	0.015890	0.016673	0.003217	0.002596	0.016167	0.006626	0.000408	0.000500	0.001294	0.000054	0.000044	0.000096	0.000012	0.000161	0.015206	0.004473	0.004147	0.177363	0.246763
,	0.014956	0.002443	0.006791	0.001307	0.001129	0.000502	0.000364	0.000880	0.000523	0.001521	0.001870	0.001060	0.000187	0.000353	0.000362	0.003002	0.002007	0.006187	0.002753	0.002985	0.006438	0.005703	0.004486	0.000530	0.003889	0.004107	0.002977	0.000309	0.000084	0.000331	0.000067	0.000457	0.001754	0.007252	0.002767	0.003950	0.000929	0.002405	0.007123	0.001863	0.001787	0.001518	0.004379	0.003343	0.001547	0.000919	0.000730	0.004798	0.000586	0.015480	0.005053	0.002251	0.002744	0.003787	0.003039	0.000685	0.000250	0.002592	0.001127	0.000106	0.000180	0.000770	0.000046	0.000021	0.000044	0.000016	0.000120	0.001245	0.001054	0.000525	0.046623	0.784033
among	0.006949	0.000622	0.001591	0.001249	0.000473	0.000174	0.000052	0.000214	0.000156	0.000310	0.000311	0.000320	0.000018	0.000057	0.000106	0.000296	0.000921	0.001804	0.000672	0.000470	0.004102	0.000984	0.000278	0.000112	0.000335	0.001231	0.000636	0.000022	0.000005	0.000048	0.000017	0.000040	0.000409	0.001539	0.000917	0.001488	0.000080	0.000392	0.001230	0.000507	0.000304	0.000165	0.000666	0.000516	0.000214	0.000087	0.000221	0.000721	0.000093	0.011606	0.001985	0.000782	0.000745	0.000355	0.000521	0.000085	0.000046	0.000511	0.000117	0.000019	0.000055	0.000270	0.000005	0.000002	0.000008	0.000007	0.000018	0.000296	0.000180	0.000084	0.034353	0.913826
other	0.008070	0.000354	0.001568	0.003263	0.002448	0.000395	0.000043	0.000564	0.000299	0.000481	0.000523	0.000217	0.000026	0.000119	0.000191	0.002135	0.002026	0.008556	0.003189	0.001647	0.014016	0.001097	0.000329	0.000324	0.000516	0.000653	0.001009	0.000015	0.000006	0.000066	0.000010	0.000038	0.000281	0.001300	0.000492	0.001763	0.000071	0.000241	0.000906	0.000225	0.000138	0.000052	0.000607	0.000647	0.000803	0.000213	0.000318	0.000883	0.000082	0.015837	0.001527	0.003050	0.002060	0.001159	0.001996	0.000273	0.000088	0.001184	0.000299	0.000014	0.000031	0.000296	0.000004	0.000004	0.000019	0.000003	0.000011	0.001316	0.000422	0.000257	0.066505	0.840434
reasons	0.013180	0.000437	0.001294	0.003114	0.002404	0.001071	0.000293	0.001556	0.001401	0.001175	0.001369	0.001109	0.000078	0.000456	0.001319	0.004450	0.003432	0.009400	0.004244	0.009702	0.019688	0.002861	0.001121	0.000529	0.000955	0.001955	0.001325	0.000024	0.000005	0.000051	0.000019	0.000069	0.000542	0.004289	0.003390	0.005473	0.000413	0.000969	0.004436	0.002038	0.000211	0.000082	0.004726	0.001832	0.001434	0.000642	0.000782	0.001143	0.000067	0.048914	0.014057	0.008416	0.012277	0.007637	0.006834	0.000841	0.000461	0.002137	0.000640	0.000027	0.000115	0.000431	0.000008	0.000004	0.000021	0.000007	0.000026	0.010278	0.003914	0.002345	0.061106	0.696947
,	0.012494	0.004135	0.008168	0.011505	0.006366	0.006113	0.001063	0.007567	0.002355	0.004987	0.006147	0.001226	0.000188	0.000373	0.000954	0.005102	0.007714	0.023216	0.009721	0.013950	0.012374	0.018843	0.004310	0.000523	0.007708	0.009000	0.004843	0.000061	0.000046	0.000225	0.000017	0.000171	0.001861	0.022859	0.016573	0.051279	0.000809	0.010357	0.016931	0.018162	0.001011	0.000846	0.027394	0.010591	0.010203	0.007648	0.004404	0.008409	0.000333	0.143580	0.059162	0.021798	0.024587	0.023397	0.020129	0.004294	0.004189	0.016255	0.004941	0.000512	0.001439	0.001076	0.000016	0.000021	0.000059	0.000006	0.000059	0.019491	0.005767	0.007600	0.063728	0.176761
the	0.004009	0.000331	0.001619	0.003028	0.001249	0.002617	0.001290	0.005238	0.001796	0.002206	0.001103	0.000486	0.000112	0.000356	0.000439	0.001289	0.001078	0.002439	0.001939	0.004306	0.006655	0.013724	0.002121	0.000296	0.012051	0.013671	0.002634	0.000071	0.000028	0.000140	0.000011	0.000079	0.001817	0.083647	0.064768	0.048622	0.000272	0.013214	0.027601	0.039281	0.000394	0.000311	0.028520	0.010365	0.009733	0.007216	0.003663	0.009958	0.000348	0.220337	0.126103	0.019203	0.041278	0.040650	0.015195	0.006814	0.011805	0.012220	0.007218	0.000149	0.000703	0.000189	0.000008	0.000008	0.000022	0.000003	0.000031	0.005874	0.003362	0.003877	0.012822	0.033990
phase	0.013503	0.001440	0.000783	0.000889	0.000505	0.002326	0.004747	0.001515	0.002139	0.002409	0.000477	0.000881	0.000145	0.000597	0.000548	0.001814	0.000896	0.001528	0.001732	0.007271	0.004711	0.005078	0.008657	0.000814	0.007246	0.014911	0.007114	0.002083	0.000261	0.000361	0.000623	0.002651	0.006713	0.017443	0.038836	0.010991	0.003655	0.010543	0.004978	0.011858	0.001876	0.002019	0.025617	0.016960	0.014113	0.013727	0.007698	0.014382	0.003473	0.046211	0.098377	0.017794	0.018902	0.023451	0.007919	0.007077	0.008262	0.008484	0.007784	0.000607	0.002793	0.003017	0.000454	0.000076	0.000047	0.000098	0.000554	0.002667	0.001599	0.002058	0.015854	0.420379
-	0.016041	0.001738	0.003612	0.004262	0.001782	0.004079	0.003839	0.001085	0.001888	0.005133	0.000639	0.001738	0.000149	0.000569	0.001235	0.003507	0.001297	0.004174	0.000964	0.003615	0.003058	0.006499	0.009800	0.000779	0.010254	0.011526	0.005091	0.000598	0.000115	0.000362	0.000150	0.000919	0.003950	0.053882	0.051511	0.014360	0.001912	0.005939	0.009273	0.015835	0.001508	0.001210	0.028188	0.012074	0.010771	0.008254	0.004668	0.012233	0.002543	0.078377	0.130971	0.023580	0.029902	0.042151	0.018787	0.006945	0.007742	0.012176	0.003929	0.000680	0.002230	0.002288	0.000222	0.000053	0.000114	0.000045	0.000463	0.009258	0.002544	0.001882	0.020242	0.256811
in	0.008098	0.001104	0.001102	0.002330	0.001328	0.005396	0.003230	0.002045	0.002913	0.003117	0.000922	0.001034	0.000181	0.000584	0.000701	0.002028	0.001486	0.004166	0.002226	0.007109	0.008796	0.006522	0.002101	0.000494	0.010000	0.014087	0.003346	0.000515	0.000063	0.000166	0.000085	0.000651	0.001922	0.044587	0.055431	0.019264	0.000889	0.006340	0.008820	0.010448	0.000585	0.000507	0.023415	0.008858	0.010441	0.004027	0.005743	0.010198	0.001422	0.117621	0.164549	0.014561	0.026321	0.033813	0.019562	0.010048	0.015523	0.016901	0.007472	0.000338	0.001265	0.000649	0.000147	0.000036	0.000046	0.000024	0.000281	0.015707	0.002939	0.003403	0.016958	0.221013
of	0.005035	0.000288	0.000541	0.001684	0.000717	0.003803	0.002418	0.001946	0.001385	0.002042	0.000193	0.000324	0.000046	0.000233	0.000377	0.003193	0.000654	0.001263	0.001044	0.004589	0.005737	0.005938	0.001278	0.000118	0.003093	0.004613	0.003157	0.000192	0.000079	0.000101	0.000051	0.000202	0.001957	0.052426	0.077033	0.024904	0.000809	0.004579	0.007321	0.011108	0.000317	0.000268	0.014234	0.006361	0.009624	0.003982	0.002284	0.015053	0.000686	0.210266	0.160417	0.039889	0.029913	0.031772	0.021734	0.008504	0.012542	0.014619	0.006329	0.000090	0.000321	0.000479	0.000054	0.000028	0.000019	0.000009	0.000133	0.007470	0.001762	0.001750	0.010876	0.151749
the	0.001688	0.000884	0.001612	0.001738	0.001046	0.020940	0.008948	0.013103	0.003809	0.002522	0.000150	0.000301	0.000095	0.000549	0.000817	0.004412	0.000338	0.000518	0.000916	0.002839	0.008833	0.018383	0.002865	0.000396	0.006006	0.007815	0.013853	0.000818	0.000335	0.000388	0.000417	0.000934	0.006191	0.027908	0.029014	0.040520	0.003790	0.010399	0.019972	0.016299	0.000622	0.000445	0.033921	0.030831	0.028418	0.011340	0.007964	0.037660	0.001452	0.134815	0.027576	0.079479	0.067769	0.073046	0.043864	0.012042	0.026266	0.025279	0.026407	0.000190	0.000591	0.001328	0.000195	0.000094	0.000072	0.000088	0.000341	0.001761	0.002020	0.002048	0.015175	0.024544
re	0.004739	0.003292	0.000454	0.000202	0.000244	0.009402	0.017739	0.002515	0.001637	0.001205	0.000076	0.000247	0.000072	0.000411	0.000282	0.001974	0.000283	0.000323	0.000450	0.001017	0.010092	0.006978	0.004166	0.000924	0.003923	0.005115	0.009459	0.006401	0.000940	0.000316	0.002231	0.005745	0.009913	0.010393	0.017225	0.013535	0.023407	0.014000	0.005377	0.004833	0.002597	0.002090	0.018613	0.012822	0.008836	0.007581	0.005057	0.023704	0.005455	0.028745	0.021528	0.036019	0.024752	0.041164	0.026274	0.006357	0.020746	0.017821	0.010030	0.000830	0.001641	0.005109	0.004106	0.000460	0.000076	0.000664	0.004315	0.001499	0.001604	0.001748	0.037446	0.418774
##man	0.007079	0.001259	0.000092	0.000033	0.000057	0.001262	0.000865	0.000135	0.000097	0.000118	0.000033	0.000063	0.000038	0.000097	0.000085	0.000291	0.000251	0.000485	0.000281	0.000194	0.004433	0.000982	0.000901	0.000167	0.000873	0.000666	0.001229	0.002402	0.000258	0.000195	0.001228	0.002062	0.001843	0.001782	0.003477	0.002457	0.006924	0.004661	0.001491	0.001287	0.000886	0.001109	0.002388	0.001831	0.001312	0.000954	0.000861	0.002285	0.001356	0.003892	0.002219	0.011870	0.015008	0.008554	0.005425	0.001047	0.002673	0.002817	0.001350	0.000443	0.000808	0.003435	0.002927	0.000258	0.000121	0.000814	0.002079	0.000430	0.000392	0.000408	0.022649	0.845269
##uf	0.006097	0.001396	0.000139	0.000073	0.000109	0.001180	0.001545	0.000204	0.000107	0.000354	0.000065	0.000204	0.000055	0.000224	0.000164	0.000673	0.000217	0.000434	0.000160	0.000358	0.002505	0.000704	0.001418	0.000476	0.001022	0.000852	0.000905	0.001468	0.000407	0.000246	0.001049	0.001841	0.001658	0.001644	0.002104	0.001365	0.005565	0.003853	0.001182	0.001307	0.001604	0.002021	0.004081	0.001346	0.001300	0.002004	0.001433	0.002617	0.001866	0.002625	0.003737	0.004693	0.006091	0.005482	0.003260	0.001025	0.001718	0.001542	0.001038	0.000963	0.000869	0.004328	0.002144	0.000421	0.000152	0.000529	0.002395	0.001130	0.000704	0.000654	0.013224	0.877676
##act	0.011584	0.004303	0.000143	0.000052	0.000080	0.001500	0.009325	0.000306	0.000362	0.001185	0.000145	0.000763	0.000144	0.000487	0.000368	0.000618	0.000181	0.000320	0.000108	0.000478	0.003372	0.002047	0.008621	0.001502	0.002477	0.002110	0.002884	0.017879	0.001706	0.000711	0.003257	0.008707	0.012627	0.003116	0.005747	0.002539	0.029525	0.012541	0.002059	0.004358	0.007503	0.009011	0.007699	0.003917	0.001453	0.003973	0.000755	0.003111	0.003658	0.006075	0.011798	0.008215	0.008457	0.012409	0.005159	0.003404	0.003542	0.002589	0.001341	0.002582	0.002171	0.010664	0.020890	0.001321	0.000351	0.001731	0.008452	0.001445	0.000980	0.001085	0.015082	0.668942
##uring	0.006963	0.002537	0.000430	0.000200	0.000217	0.007313	0.023810	0.001491	0.001809	0.001579	0.000129	0.000346	0.000082	0.000356	0.000275	0.001738	0.000224	0.000412	0.000355	0.000880	0.004793	0.004596	0.011658	0.000863	0.005804	0.003967	0.009485	0.008558	0.000814	0.000502	0.003298	0.009431	0.019403	0.005146	0.007160	0.005266	0.047038	0.021613	0.004474	0.004062	0.004505	0.005062	0.012926	0.008909	0.012459	0.009465	0.004807	0.024658	0.013405	0.016713	0.018783	0.013757	0.028079	0.055147	0.024526	0.014657	0.030016	0.016603	0.010237	0.003135	0.005261	0.014203	0.008543	0.000640	0.000207	0.001519	0.009780	0.004432	0.002343	0.003191	0.041716	0.351238
requirements	0.006851	0.000903	0.000454	0.000357	0.000603	0.012262	0.005656	0.001031	0.002226	0.001715	0.000132	0.000935	0.000132	0.000932	0.001248	0.002116	0.001203	0.002805	0.001508	0.005296	0.013217	0.004996	0.001586	0.000403	0.002284	0.003666	0.006592	0.001192	0.000239	0.000396	0.000687	0.001106	0.003130	0.014812	0.024791	0.012708	0.005970	0.008404	0.014931	0.011717	0.000845	0.000667	0.017283	0.009045	0.006205	0.006159	0.007971	0.017613	0.002659	0.023576	0.030745	0.134739	0.054644	0.025540	0.032889	0.005626	0.010503	0.012557	0.005322	0.000495	0.001550	0.002611	0.000618	0.000137	0.000173	0.000249	0.000965	0.002367	0.002189	0.001641	0.034723	0.366499
combined	0.006401	0.000318	0.000538	0.002699	0.002630	0.004527	0.003250	0.002867	0.003171	0.006045	0.000856	0.001212	0.000067	0.000358	0.001385	0.001237	0.001079	0.002402	0.000926	0.003150	0.004542	0.004714	0.000970	0.000202	0.002550	0.006153	0.001048	0.000022	0.000008	0.000037	0.000005	0.000046	0.000636	0.013210	0.016399	0.015828	0.000395	0.008022	0.010422	0.015172	0.000076	0.000072	0.020302	0.007587	0.003630	0.003654	0.005285	0.002312	0.000226	0.075606	0.135052	0.015991	0.058200	0.037972	0.045798	0.014467	0.010497	0.027776	0.004396	0.000218	0.001095	0.000414	0.000016	0.000007	0.000021	0.000003	0.000049	0.013940	0.003183	0.003783	0.015755	0.347116
with	0.008382	0.000154	0.000366	0.003501	0.002343	0.004430	0.001815	0.002795	0.005137	0.004745	0.000763	0.001373	0.000054	0.000276	0.001402	0.001399	0.001029	0.003729	0.001291	0.004896	0.005323	0.004811	0.000653	0.000162	0.002838	0.005514	0.001093	0.000014	0.000006	0.000025	0.000003	0.000035	0.000400	0.013654	0.016701	0.018209	0.000296	0.006110	0.006626	0.013174	0.000075	0.000063	0.008839	0.003211	0.002014	0.001177	0.001893	0.001272	0.000086	0.086639	0.240522	0.039625	0.080965	0.097175	0.056919	0.018032	0.015266	0.024722	0.003057	0.000145	0.000901	0.000298	0.000011	0.000007	0.000019	0.000002	0.000031	0.024036	0.003765	0.004095	0.013226	0.126380
the	0.008955	0.000972	0.001953	0.005015	0.002470	0.004359	0.001892	0.005046	0.003748	0.003705	0.001353	0.001080	0.000149	0.000342	0.001062	0.002019	0.001296	0.004341	0.001126	0.002419	0.004148	0.006823	0.001437	0.000189	0.006800	0.005559	0.001520	0.000042	0.000016	0.000094	0.000010	0.000068	0.000742	0.017241	0.012219	0.022189	0.000429	0.010418	0.032054	0.031345	0.000324	0.000239	0.019838	0.007598	0.009845	0.004594	0.003221	0.003819	0.000254	0.108800	0.093633	0.020342	0.098043	0.082797	0.050645	0.022737	0.042471	0.048344	0.021355	0.000678	0.003470	0.000815	0.000023	0.000014	0.000059	0.000008	0.000068	0.012089	0.003457	0.003004	0.023254	0.107517
compliance	0.019601	0.000961	0.000150	0.000125	0.000359	0.002868	0.010027	0.001113	0.001398	0.001033	0.000359	0.000966	0.000315	0.000539	0.000538	0.001213	0.000533	0.000910	0.000338	0.000480	0.002799	0.001370	0.002734	0.000904	0.001858	0.003047	0.001663	0.001283	0.000215	0.000228	0.000748	0.000780	0.002876	0.001476	0.002910	0.002213	0.005362	0.014956	0.006894	0.006964	0.001179	0.000655	0.012518	0.003662	0.004048	0.004457	0.002648	0.001501	0.000945	0.002990	0.009875	0.009032	0.035872	0.045649	0.027632	0.018428	0.062230	0.024274	0.007365	0.004255	0.016639	0.007129	0.003050	0.000432	0.000401	0.001022	0.003140	0.005670	0.003947	0.004299	0.061143	0.508806
