TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
##sten	0.001534	0.000235	0.001442	0.000499	0.000082	0.000212	0.000257	0.000181	0.000317	0.003158	0.005284	0.007304	0.155875	0.009962	0.765155	0.014938	0.007224	0.005426	0.000841	0.001306	0.000081	0.000244	0.000284	0.000059	0.000042	0.000070	0.000750	0.000248	0.001015	0.002033	0.003806	0.002135	0.000054	0.000099	0.000010	0.000012	0.000005	0.000002	0.000015	0.000003	0.000019	0.000009	0.000061	0.000430	0.000186	0.000962	0.000434	0.000730	0.000069	0.000047	0.000119	0.000021	0.000014	0.000005	0.000025	0.000118	0.000020	0.000164	0.000107	0.000158	0.000235	0.000257	0.001029	0.000843	0.000542	0.000917	0.000220	0.000011	0.000003	0.000037	0.000003	0.000001
##t	0.000078	0.002267	0.000413	0.000414	0.000278	0.000080	0.000340	0.000103	0.001198	0.000434	0.003716	0.024405	0.434925	0.271785	0.020130	0.188909	0.012885	0.021643	0.002732	0.001731	0.000394	0.000036	0.000441	0.000088	0.000030	0.000057	0.000038	0.001925	0.000300	0.001522	0.000803	0.000382	0.000102	0.000008	0.000019	0.000005	0.000012	0.000001	0.000001	0.000003	0.000001	0.000005	0.000010	0.000045	0.000135	0.000032	0.000640	0.000467	0.000194	0.000129	0.000022	0.000089	0.000005	0.000004	0.000005	0.000006	0.000025	0.000006	0.000017	0.000227	0.000108	0.000347	0.000685	0.000921	0.001045	0.000107	0.000073	0.000008	0.000003	0.000006	0.000000	0.000001
because	0.007840	0.000752	0.001253	0.000393	0.001181	0.000433	0.000059	0.000245	0.000246	0.001209	0.001808	0.006583	0.021937	0.066351	0.099765	0.070799	0.511389	0.134877	0.033952	0.008927	0.004438	0.003390	0.000284	0.000839	0.000410	0.000348	0.000231	0.000055	0.001187	0.000364	0.000771	0.000137	0.000619	0.000529	0.000044	0.000057	0.000014	0.000004	0.000015	0.000002	0.000015	0.000004	0.000024	0.000067	0.000108	0.002373	0.000561	0.002258	0.000907	0.001134	0.000651	0.000073	0.000399	0.000040	0.000019	0.000042	0.000069	0.000162	0.000026	0.000134	0.002327	0.000870	0.000503	0.000701	0.001073	0.001327	0.000065	0.000261	0.000020	0.000044	0.000004	0.000000
,	0.001519	0.001445	0.000434	0.000783	0.000373	0.000841	0.000094	0.000037	0.000174	0.000108	0.003635	0.000437	0.009762	0.016693	0.027815	0.192632	0.028393	0.630898	0.059663	0.006763	0.005107	0.003535	0.001487	0.000220	0.000320	0.000137	0.000149	0.000044	0.000021	0.000775	0.000189	0.000404	0.000164	0.000322	0.000477	0.000021	0.000029	0.000015	0.000017	0.000002	0.000001	0.000007	0.000002	0.000007	0.000020	0.000022	0.000354	0.000125	0.000207	0.000444	0.000356	0.000255	0.000037	0.000120	0.000021	0.000011	0.000013	0.000012	0.000035	0.000018	0.000094	0.000384	0.000066	0.000112	0.000335	0.000497	0.000401	0.000049	0.000046	0.000007	0.000006	0.000001
among	0.014838	0.000475	0.001739	0.001013	0.000982	0.000152	0.000552	0.000171	0.000122	0.000157	0.000714	0.002015	0.003368	0.016710	0.018985	0.067440	0.044719	0.034019	0.710626	0.037330	0.015837	0.004414	0.007764	0.003360	0.000112	0.000160	0.000107	0.000349	0.000103	0.000061	0.001097	0.000154	0.000136	0.000263	0.000388	0.000140	0.000038	0.000036	0.000035	0.000010	0.000005	0.000001	0.000012	0.000002	0.000013	0.000118	0.000043	0.000208	0.000043	0.000645	0.001179	0.000361	0.000493	0.000026	0.000149	0.000063	0.000023	0.000022	0.000029	0.000084	0.000041	0.000071	0.001285	0.000269	0.000279	0.000861	0.001524	0.001132	0.000067	0.000208	0.000037	0.000016
other	0.002483	0.000034	0.000166	0.000503	0.000262	0.000230	0.000068	0.000232	0.000039	0.000046	0.000099	0.000113	0.000265	0.000145	0.001087	0.009752	0.014146	0.129033	0.022146	0.751263	0.022923	0.010560	0.024507	0.003938	0.000628	0.000119	0.000131	0.000004	0.000029	0.000009	0.000072	0.000418	0.000314	0.000237	0.000126	0.000148	0.000067	0.000010	0.000065	0.000006	0.000003	0.000001	0.000000	0.000002	0.000001	0.000016	0.000015	0.000022	0.000175	0.000079	0.000151	0.000434	0.000247	0.000206	0.000028	0.000038	0.000027	0.000004	0.000021	0.000008	0.000026	0.000029	0.000002	0.000097	0.000020	0.000392	0.000348	0.000600	0.000500	0.000045	0.000035	0.000007
reasons	0.066257	0.000546	0.000218	0.000971	0.000879	0.001271	0.000790	0.000452	0.001367	0.000260	0.000249	0.000187	0.000756	0.006588	0.001213	0.014202	0.027518	0.118896	0.161474	0.036244	0.345880	0.099246	0.032575	0.028050	0.004321	0.005372	0.000598	0.000883	0.000142	0.001405	0.000213	0.000126	0.002102	0.001061	0.001585	0.001658	0.002027	0.000854	0.000183	0.000164	0.000037	0.000017	0.000007	0.000005	0.000047	0.000002	0.000033	0.000112	0.000170	0.002167	0.000620	0.001498	0.003657	0.003239	0.000862	0.000083	0.000747	0.000113	0.000043	0.000105	0.000145	0.000160	0.000132	0.000083	0.004692	0.000515	0.002024	0.001539	0.001251	0.006519	0.000209	0.000385
,	0.001474	0.000074	0.000118	0.000084	0.000312	0.001075	0.000285	0.000222	0.000105	0.000197	0.000276	0.000039	0.000288	0.000285	0.000851	0.001232	0.003615	0.068530	0.074636	0.032604	0.042033	0.642542	0.040781	0.051599	0.015643	0.004586	0.003717	0.000065	0.000103	0.000366	0.000146	0.000195	0.000081	0.000934	0.000518	0.000577	0.000326	0.000473	0.000925	0.000020	0.000029	0.000010	0.000004	0.000002	0.000001	0.000002	0.000002	0.000005	0.000008	0.000041	0.000500	0.000138	0.000612	0.000800	0.000518	0.000429	0.000052	0.000195	0.000031	0.000012	0.000040	0.000028	0.000021	0.000009	0.000190	0.000575	0.000627	0.001063	0.000588	0.000373	0.001091	0.000071
the	0.003401	0.000091	0.000023	0.000086	0.000041	0.000085	0.000769	0.000351	0.000398	0.000119	0.000413	0.000118	0.000455	0.000431	0.000200	0.002111	0.000428	0.009918	0.078935	0.077818	0.116492	0.030069	0.534425	0.100216	0.014101	0.005163	0.002496	0.001991	0.000083	0.000345	0.000269	0.000135	0.000167	0.000079	0.000648	0.000125	0.000392	0.000737	0.000709	0.000273	0.000019	0.000023	0.000009	0.000001	0.000007	0.000002	0.000002	0.000001	0.000005	0.000028	0.000046	0.000099	0.000078	0.001194	0.000451	0.000438	0.000196	0.000022	0.000376	0.000079	0.000006	0.000030	0.000011	0.000022	0.000044	0.000124	0.002087	0.000252	0.000492	0.000622	0.002452	0.005676
phase	0.029576	0.000095	0.000042	0.000102	0.000326	0.000169	0.000354	0.000479	0.001099	0.001316	0.000217	0.000402	0.000810	0.000114	0.000736	0.000280	0.001463	0.000800	0.011081	0.028756	0.044729	0.134284	0.016801	0.523470	0.044898	0.060386	0.024397	0.007923	0.017540	0.000978	0.000754	0.000597	0.001038	0.000423	0.000147	0.001560	0.001994	0.000701	0.001707	0.000338	0.002280	0.000053	0.000117	0.000023	0.000057	0.000006	0.000002	0.000011	0.000011	0.000011	0.000068	0.000110	0.000367	0.000158	0.000952	0.017943	0.000512	0.000708	0.000669	0.000763	0.000181	0.000112	0.000104	0.000173	0.000404	0.000161	0.000579	0.000820	0.005010	0.001057	0.001529	0.002166
-	0.000741	0.000140	0.000010	0.000041	0.000062	0.000361	0.000142	0.000358	0.001353	0.000907	0.000619	0.000143	0.002731	0.000391	0.000125	0.000115	0.000331	0.002812	0.000995	0.007020	0.032620	0.089081	0.142628	0.102027	0.453251	0.062371	0.059196	0.008667	0.008704	0.005532	0.000807	0.000713	0.000199	0.000297	0.000164	0.000148	0.001669	0.000449	0.000698	0.000464	0.000528	0.000486	0.000017	0.000046	0.000022	0.000006	0.000002	0.000001	0.000006	0.000002	0.000003	0.000025	0.000045	0.000332	0.000129	0.000964	0.000779	0.000422	0.000294	0.000127	0.000223	0.000247	0.000008	0.000053	0.000092	0.000362	0.000108	0.000102	0.000885	0.000827	0.001443	0.002331
in	0.000643	0.000028	0.000011	0.000029	0.000018	0.000036	0.000280	0.000078	0.000399	0.001779	0.000946	0.000207	0.000417	0.000480	0.000224	0.000138	0.000170	0.000969	0.001190	0.000575	0.010782	0.029750	0.104191	0.280694	0.020891	0.360046	0.076828	0.050781	0.012785	0.006348	0.021256	0.000103	0.000495	0.000391	0.000229	0.000117	0.000733	0.002637	0.001070	0.000391	0.000650	0.000217	0.000263	0.000012	0.000080	0.000021	0.000002	0.000001	0.000000	0.000004	0.000002	0.000002	0.000014	0.000040	0.000198	0.000461	0.000200	0.000626	0.000163	0.000139	0.000058	0.000095	0.000083	0.000011	0.000063	0.000396	0.000275	0.000085	0.000097	0.002419	0.001072	0.003120
of	0.003649	0.000030	0.000064	0.000083	0.000012	0.000027	0.000136	0.000635	0.000247	0.001885	0.003096	0.001656	0.001707	0.000361	0.002299	0.000362	0.000195	0.000409	0.000533	0.003685	0.001421	0.008093	0.082371	0.190187	0.099909	0.037576	0.445886	0.043735	0.023202	0.005627	0.023178	0.001534	0.000296	0.001206	0.000306	0.000131	0.000219	0.000437	0.003012	0.000397	0.000559	0.000269	0.000241	0.000179	0.000049	0.000123	0.000004	0.000002	0.000002	0.000001	0.000004	0.000001	0.000003	0.000023	0.000023	0.000894	0.000055	0.000194	0.000417	0.000201	0.000243	0.000120	0.000100	0.000048	0.000014	0.000284	0.000088	0.000186	0.000113	0.000298	0.002966	0.002504
the	0.004590	0.000193	0.000016	0.000018	0.000014	0.000003	0.000054	0.000051	0.000491	0.000403	0.000772	0.001729	0.002908	0.001896	0.000134	0.001164	0.000133	0.000198	0.000643	0.001223	0.002576	0.000468	0.025288	0.090805	0.046640	0.093743	0.071117	0.542713	0.056767	0.014158	0.013911	0.003252	0.006240	0.000182	0.000383	0.000124	0.000190	0.000523	0.000309	0.000773	0.000442	0.000223	0.000396	0.000103	0.000581	0.000041	0.000007	0.000003	0.000002	0.000002	0.000000	0.000001	0.000001	0.000003	0.000006	0.000030	0.000112	0.000032	0.000398	0.001335	0.000112	0.000290	0.000056	0.000050	0.000047	0.000019	0.000109	0.000033	0.000040	0.000132	0.000269	0.008334
re	0.000430	0.000026	0.000024	0.000021	0.000009	0.000005	0.000009	0.000020	0.000035	0.000503	0.000109	0.000254	0.003027	0.000801	0.000925	0.000205	0.000474	0.000272	0.000039	0.000293	0.000347	0.000949	0.001380	0.012950	0.010888	0.029457	0.055199	0.004633	0.723430	0.059783	0.025382	0.057264	0.004048	0.002396	0.000100	0.000174	0.000357	0.000039	0.000255	0.000061	0.000554	0.000077	0.000165	0.000182	0.000128	0.000072	0.000008	0.000008	0.000004	0.000001	0.000001	0.000000	0.000002	0.000001	0.000001	0.000010	0.000020	0.000064	0.000014	0.000108	0.000288	0.000163	0.000017	0.000175	0.000261	0.000141	0.000122	0.000036	0.000006	0.000677	0.000070	0.000053
##man	0.003299	0.000819	0.000035	0.000020	0.000004	0.000012	0.000020	0.000001	0.000051	0.000070	0.000262	0.000205	0.003507	0.002169	0.001115	0.000202	0.000023	0.000697	0.000057	0.000189	0.000043	0.000235	0.013106	0.000429	0.001340	0.011493	0.043112	0.040381	0.023520	0.605503	0.091160	0.130083	0.019412	0.002979	0.001032	0.000146	0.000215	0.000510	0.000115	0.000024	0.000089	0.000185	0.000068	0.000153	0.000146	0.000065	0.000071	0.000009	0.000010	0.000002	0.000002	0.000001	0.000000	0.000002	0.000001	0.000002	0.000002	0.000011	0.000053	0.000078	0.000032	0.000223	0.000082	0.000062	0.000367	0.000270	0.000240	0.000014	0.000061	0.000075	0.000008	0.000018
##uf	0.000463	0.000176	0.000146	0.000018	0.000020	0.000004	0.000079	0.000001	0.000010	0.000038	0.000045	0.000072	0.000273	0.001447	0.000935	0.000312	0.000070	0.000132	0.000046	0.000179	0.000031	0.000070	0.001240	0.000591	0.000143	0.001847	0.006096	0.016902	0.041679	0.009715	0.755032	0.145448	0.011868	0.000516	0.000691	0.000894	0.000212	0.000277	0.000030	0.000033	0.000032	0.000024	0.000152	0.000080	0.000040	0.000046	0.000034	0.000051	0.000003	0.000002	0.000002	0.000001	0.000000	0.000000	0.000001	0.000001	0.000002	0.000003	0.000002	0.000020	0.000005	0.000049	0.000172	0.000133	0.000078	0.000770	0.000403	0.000015	0.000005	0.000066	0.000006	0.000022
##act	0.000863	0.000534	0.000028	0.000042	0.000027	0.000007	0.000003	0.000002	0.000020	0.000006	0.000007	0.000046	0.001028	0.000156	0.000155	0.000172	0.000056	0.000257	0.000055	0.000201	0.000037	0.000023	0.000038	0.000052	0.000329	0.000216	0.001100	0.037658	0.020808	0.377738	0.009974	0.507298	0.026360	0.004201	0.002274	0.001134	0.001826	0.000066	0.000118	0.000071	0.000030	0.000025	0.000074	0.000160	0.000085	0.000005	0.000087	0.000047	0.000064	0.000007	0.000013	0.000004	0.000001	0.000001	0.000000	0.000001	0.000000	0.000000	0.000003	0.000011	0.000021	0.000030	0.000224	0.000353	0.003201	0.000058	0.000426	0.000018	0.000037	0.000019	0.000003	0.000006
##uring	0.020866	0.001570	0.000367	0.000091	0.000529	0.000058	0.000017	0.000009	0.000075	0.000053	0.000017	0.000274	0.000234	0.005954	0.000503	0.000810	0.000697	0.000958	0.000717	0.000350	0.000480	0.000132	0.000101	0.000250	0.000280	0.001159	0.000885	0.093836	0.048535	0.115731	0.353958	0.000606	0.276341	0.012747	0.024285	0.016052	0.004617	0.003497	0.000152	0.000424	0.000446	0.000111	0.000183	0.000196	0.002103	0.000402	0.000216	0.000715	0.000118	0.000845	0.000026	0.000021	0.000014	0.000003	0.000002	0.000001	0.000007	0.000003	0.000003	0.000012	0.000015	0.000071	0.001122	0.000276	0.003059	0.001379	0.000054	0.000083	0.000108	0.000154	0.000007	0.000030
requirements	0.094628	0.002162	0.001196	0.000837	0.000176	0.000213	0.000018	0.000012	0.000004	0.000048	0.000012	0.000009	0.000100	0.000296	0.000219	0.000092	0.000370	0.000820	0.001159	0.000471	0.000131	0.000606	0.000276	0.000204	0.000166	0.000480	0.002145	0.000664	0.008894	0.013146	0.036063	0.035281	0.151213	0.408866	0.118569	0.056226	0.042107	0.014119	0.003679	0.000213	0.000620	0.000145	0.000142	0.000147	0.000359	0.000356	0.000293	0.000233	0.000334	0.000157	0.000231	0.000015	0.000011	0.000006	0.000001	0.000000	0.000000	0.000001	0.000002	0.000001	0.000009	0.000022	0.000031	0.000041	0.000059	0.000308	0.000234	0.000108	0.000119	0.000104	0.000022	0.000002
combined	0.048441	0.001072	0.000630	0.001953	0.000551	0.000128	0.000154	0.000024	0.000037	0.000011	0.000059	0.000039	0.000017	0.000297	0.000031	0.000930	0.000095	0.000411	0.000777	0.000828	0.000449	0.000092	0.001692	0.000460	0.000058	0.000220	0.000212	0.000398	0.000405	0.000449	0.029550	0.003474	0.087868	0.005696	0.628120	0.078208	0.027813	0.055674	0.007311	0.006974	0.000559	0.001353	0.000348	0.000161	0.000721	0.000172	0.001194	0.000464	0.000620	0.001225	0.000144	0.000435	0.000048	0.000034	0.000011	0.000001	0.000004	0.000000	0.000003	0.000002	0.000002	0.000014	0.000003	0.000022	0.000006	0.000125	0.000089	0.000142	0.000246	0.000192	0.000024	0.000028
with	0.003179	0.000101	0.000451	0.000746	0.001041	0.000104	0.000190	0.000107	0.000007	0.000014	0.000004	0.000016	0.000041	0.000032	0.000035	0.000051	0.000246	0.000236	0.001043	0.001993	0.000482	0.000279	0.000089	0.001183	0.000140	0.000078	0.000101	0.000305	0.001938	0.000891	0.032882	0.010442	0.074231	0.221559	0.065270	0.381424	0.122062	0.043653	0.022481	0.004469	0.001734	0.000195	0.000372	0.000101	0.000414	0.000519	0.000044	0.000361	0.000230	0.000231	0.000416	0.000113	0.000284	0.000006	0.000004	0.000019	0.000001	0.000000	0.000000	0.000000	0.000001	0.000001	0.000004	0.000008	0.000053	0.000235	0.000216	0.000434	0.000087	0.000279	0.000027	0.000014
the	0.004229	0.000792	0.000143	0.000514	0.000480	0.000744	0.000341	0.000072	0.000102	0.000033	0.000014	0.000004	0.000141	0.000040	0.000008	0.000035	0.000048	0.000474	0.000506	0.001128	0.001154	0.000242	0.000725	0.000182	0.000307	0.000055	0.000040	0.000116	0.000181	0.001046	0.001005	0.006160	0.059327	0.050542	0.123056	0.059414	0.462830	0.166803	0.033894	0.011005	0.005083	0.002106	0.000160	0.000114	0.001079	0.000228	0.000063	0.000030	0.001251	0.000430	0.000297	0.000231	0.000167	0.000323	0.000005	0.000010	0.000003	0.000000	0.000001	0.000000	0.000000	0.000001	0.000000	0.000002	0.000008	0.000049	0.000113	0.000027	0.000139	0.000061	0.000062	0.000023
compliance	0.025451	0.000343	0.000351	0.000692	0.000873	0.001459	0.001217	0.000106	0.000182	0.000645	0.000044	0.000010	0.000011	0.000023	0.000009	0.000007	0.000023	0.000072	0.000326	0.000366	0.000562	0.001145	0.001197	0.000406	0.000202	0.000741	0.000165	0.000149	0.000236	0.000281	0.001072	0.000941	0.029696	0.042376	0.090667	0.152220	0.035618	0.369678	0.115448	0.043736	0.057628	0.013118	0.003578	0.000242	0.000957	0.000703	0.000154	0.000207	0.000198	0.001013	0.000991	0.000589	0.000856	0.000360	0.000267	0.000022	0.000021	0.000007	0.000003	0.000001	0.000000	0.000003	0.000001	0.000001	0.000004	0.000008	0.000041	0.000022	0.000085	0.000128	0.000030	0.000019
