TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
##xi	0.000824	0.000384	0.001019	0.000754	0.001711	0.000841	0.011467	0.012660	0.013622	0.015800	0.005415	0.001042	0.000851	0.000370	0.003904	0.007193	0.000158	0.000108	0.000131	0.000549	0.000195	0.000217	0.000030	0.000071	0.000032	0.000218	0.000156	0.000012	0.000013	0.000003	0.000002	0.000007	0.000082	0.000038	0.000005	0.000001	0.000002	0.000014	0.000004	0.000005	0.000003	0.000013	0.000032	0.000013	0.000002	0.000003	0.000007	0.000005	0.000004	0.000107	0.000018	0.000008	0.000008	0.000010	0.000004	0.000018	0.000017	0.000034	0.000026	0.000182	0.000271	0.000122	0.000003	0.000009	0.000002	0.000001	0.000040	0.000013	0.000003	0.000012	0.000232	0.918869
##sten	0.000875	0.021582	0.002487	0.000818	0.003438	0.008732	0.166810	0.189858	0.142737	0.127102	0.016124	0.070804	0.004127	0.003046	0.005213	0.025599	0.000147	0.000152	0.000063	0.000764	0.000325	0.001334	0.002204	0.000756	0.001466	0.001306	0.001378	0.000444	0.000384	0.000112	0.000014	0.000136	0.000363	0.000032	0.000004	0.000001	0.000045	0.000033	0.000015	0.000049	0.000055	0.000254	0.000052	0.000042	0.000010	0.000041	0.000024	0.000026	0.000048	0.000119	0.000023	0.000014	0.000008	0.000015	0.000011	0.000094	0.000097	0.000242	0.000330	0.001575	0.000660	0.000688	0.000046	0.000193	0.000077	0.000010	0.000186	0.000012	0.000006	0.000013	0.000200	0.193950
##t	0.000525	0.005336	0.002967	0.000997	0.007638	0.059737	0.446201	0.213773	0.170898	0.026714	0.007634	0.005419	0.000301	0.000703	0.001812	0.019255	0.000049	0.000038	0.000031	0.000865	0.000178	0.002063	0.000620	0.000268	0.000643	0.000192	0.000307	0.000030	0.000007	0.000003	0.000001	0.000012	0.000081	0.000003	0.000001	0.000002	0.000029	0.000020	0.000009	0.000005	0.000004	0.000025	0.000005	0.000004	0.000002	0.000003	0.000001	0.000002	0.000006	0.000028	0.000006	0.000021	0.000004	0.000011	0.000014	0.000026	0.000035	0.000052	0.000200	0.000211	0.000101	0.000075	0.000007	0.000006	0.000005	0.000001	0.000028	0.000001	0.000001	0.000001	0.000049	0.023701
because	0.001334	0.025007	0.046455	0.043056	0.054106	0.040300	0.092363	0.140699	0.097260	0.089680	0.036626	0.023998	0.007649	0.004794	0.033764	0.035389	0.001914	0.000853	0.000492	0.003488	0.003129	0.005526	0.000628	0.000670	0.001462	0.000804	0.000255	0.000057	0.000064	0.000033	0.000028	0.000055	0.000310	0.000803	0.000137	0.000051	0.000071	0.000281	0.000091	0.000027	0.000032	0.000161	0.000081	0.000014	0.000029	0.000028	0.000012	0.000025	0.000053	0.001674	0.000384	0.000404	0.000534	0.000230	0.000193	0.000325	0.000329	0.000125	0.000139	0.000852	0.000731	0.000868	0.000025	0.000093	0.000059	0.000036	0.000060	0.000050	0.000012	0.000014	0.000306	0.198414
,	0.000713	0.001754	0.004710	0.002436	0.001950	0.000678	0.001074	0.003452	0.002331	0.004014	0.003300	0.000148	0.000109	0.000358	0.002099	0.159996	0.000810	0.002937	0.007385	0.011041	0.002142	0.002274	0.000229	0.000562	0.000257	0.001263	0.000356	0.000058	0.000035	0.000008	0.000023	0.000042	0.000702	0.000838	0.000371	0.000028	0.000005	0.000037	0.000008	0.000005	0.000013	0.000015	0.000035	0.000013	0.000008	0.000003	0.000016	0.000025	0.000017	0.000516	0.000046	0.000020	0.000074	0.000007	0.000007	0.000003	0.000021	0.000011	0.000015	0.000043	0.000178	0.000123	0.000050	0.000040	0.000008	0.000022	0.000073	0.000479	0.000012	0.000054	0.000767	0.776748
among	0.000570	0.000704	0.001495	0.002658	0.001668	0.000342	0.000504	0.000811	0.000762	0.001821	0.000953	0.000134	0.000402	0.000371	0.001450	0.074646	0.000609	0.003020	0.015845	0.029769	0.001399	0.000969	0.000332	0.000182	0.000108	0.000314	0.000155	0.000043	0.000028	0.000007	0.000063	0.000076	0.000247	0.000256	0.000091	0.000019	0.000006	0.000017	0.000002	0.000001	0.000002	0.000002	0.000007	0.000003	0.000002	0.000001	0.000005	0.000009	0.000002	0.000093	0.000009	0.000014	0.000015	0.000003	0.000002	0.000001	0.000006	0.000004	0.000002	0.000009	0.000033	0.000149	0.000029	0.000039	0.000008	0.000043	0.000062	0.000196	0.000038	0.000058	0.000705	0.855597
other	0.000647	0.012392	0.003981	0.004282	0.002858	0.000559	0.002182	0.002430	0.001583	0.005849	0.000129	0.000649	0.001028	0.001157	0.005513	0.119596	0.003645	0.016001	0.014906	0.034297	0.001967	0.001768	0.000759	0.000247	0.000360	0.000507	0.000432	0.000177	0.000064	0.000033	0.000053	0.000614	0.002852	0.001649	0.000085	0.000027	0.000038	0.000029	0.000004	0.000001	0.000002	0.000006	0.000007	0.000003	0.000001	0.000003	0.000002	0.000006	0.000013	0.000234	0.000025	0.000020	0.000004	0.000002	0.000001	0.000002	0.000001	0.000001	0.000001	0.000019	0.000036	0.000331	0.000050	0.000078	0.000035	0.000025	0.000362	0.000195	0.000078	0.000073	0.000545	0.752487
reasons	0.000744	0.008753	0.006955	0.003220	0.008221	0.003713	0.002488	0.003752	0.002699	0.004272	0.000581	0.004061	0.004528	0.003466	0.012555	0.324947	0.061681	0.175110	0.056003	0.026424	0.006112	0.008847	0.000554	0.000448	0.000719	0.000991	0.001147	0.000398	0.000044	0.000187	0.000238	0.001800	0.001378	0.002425	0.000222	0.000184	0.000345	0.000030	0.000039	0.000002	0.000002	0.000007	0.000017	0.000009	0.000005	0.000002	0.000006	0.000051	0.000061	0.000370	0.000245	0.000069	0.000041	0.000012	0.000005	0.000002	0.000003	0.000003	0.000002	0.000021	0.000357	0.000778	0.000299	0.000180	0.000575	0.000265	0.001421	0.001587	0.000433	0.000439	0.000534	0.251914
,	0.000252	0.005369	0.005620	0.004334	0.002051	0.002702	0.007503	0.001800	0.000694	0.002576	0.000061	0.000382	0.000176	0.001020	0.007474	0.072872	0.019712	0.087531	0.081941	0.540085	0.003463	0.009508	0.007298	0.001579	0.007676	0.000606	0.000423	0.000126	0.000032	0.000078	0.000117	0.001951	0.022664	0.006357	0.000449	0.000816	0.001557	0.002195	0.000159	0.000004	0.000019	0.000050	0.000002	0.000001	0.000006	0.000004	0.000001	0.000013	0.000102	0.000234	0.000114	0.000136	0.000022	0.000015	0.000008	0.000014	0.000002	0.000001	0.000003	0.000058	0.000012	0.000178	0.000061	0.000060	0.000113	0.000128	0.001635	0.001023	0.001552	0.001506	0.000652	0.081060
the	0.000970	0.012462	0.002723	0.004722	0.010482	0.007622	0.027661	0.011265	0.004837	0.004925	0.000480	0.000691	0.000206	0.001261	0.004126	0.257822	0.004550	0.007075	0.002998	0.140920	0.019816	0.050225	0.018325	0.028647	0.029673	0.008660	0.001827	0.000871	0.000210	0.000228	0.000283	0.001662	0.013876	0.003898	0.001014	0.000388	0.001490	0.001551	0.000115	0.000046	0.000046	0.000163	0.000024	0.000001	0.000002	0.000003	0.000002	0.000005	0.000025	0.000337	0.000136	0.000322	0.000094	0.000057	0.000024	0.000038	0.000056	0.000007	0.000016	0.000116	0.000103	0.000462	0.000096	0.000072	0.000094	0.000087	0.000685	0.000736	0.000373	0.000374	0.003125	0.301718
phase	0.000803	0.000484	0.000086	0.000130	0.000319	0.000545	0.001854	0.000735	0.000246	0.000079	0.000033	0.000010	0.000008	0.000020	0.000019	0.015339	0.000154	0.000336	0.000077	0.001858	0.014551	0.021219	0.004108	0.006596	0.004390	0.005312	0.000987	0.000326	0.000059	0.000041	0.000041	0.000278	0.002142	0.000783	0.000801	0.000209	0.001211	0.000135	0.000464	0.000122	0.000016	0.000056	0.000019	0.000001	0.000000	0.000000	0.000001	0.000001	0.000002	0.000044	0.000023	0.000018	0.000028	0.000038	0.000010	0.000004	0.000024	0.000006	0.000002	0.000015	0.000039	0.000046	0.000006	0.000004	0.000002	0.000003	0.000032	0.000116	0.000030	0.000039	0.001571	0.910893
-	0.000214	0.000478	0.000398	0.001005	0.002086	0.003169	0.003245	0.003489	0.001095	0.000911	0.000320	0.000106	0.000016	0.000147	0.000131	0.041930	0.000751	0.003006	0.001301	0.013014	0.057648	0.154667	0.460869	0.024860	0.015796	0.016286	0.001439	0.000425	0.000096	0.000071	0.000049	0.000241	0.001240	0.002910	0.002846	0.000587	0.001506	0.000916	0.001108	0.000117	0.000028	0.000016	0.000005	0.000000	0.000001	0.000000	0.000000	0.000000	0.000001	0.000014	0.000013	0.000005	0.000023	0.000068	0.000025	0.000012	0.000037	0.000010	0.000003	0.000013	0.000004	0.000006	0.000002	0.000002	0.000001	0.000002	0.000004	0.000049	0.000022	0.000029	0.000528	0.178591
in	0.001540	0.000907	0.000273	0.000617	0.003055	0.002416	0.006450	0.005449	0.004429	0.000520	0.000348	0.000106	0.000016	0.000245	0.000086	0.099083	0.000675	0.002510	0.001190	0.014465	0.093972	0.143996	0.349458	0.024486	0.006048	0.005034	0.005174	0.001669	0.000339	0.000177	0.000081	0.000832	0.004939	0.003164	0.004305	0.001564	0.015633	0.003861	0.003054	0.000205	0.000036	0.000445	0.000035	0.000004	0.000002	0.000001	0.000000	0.000003	0.000013	0.000148	0.000057	0.000096	0.000071	0.000366	0.000135	0.000041	0.000105	0.000036	0.000021	0.000073	0.000031	0.000052	0.000022	0.000012	0.000006	0.000004	0.000069	0.000166	0.000167	0.000159	0.004446	0.180807
of	0.000192	0.000832	0.000104	0.000177	0.000697	0.001250	0.004202	0.008934	0.003542	0.000468	0.000654	0.000304	0.000096	0.000963	0.000100	0.014687	0.000407	0.000607	0.000224	0.005472	0.045725	0.199238	0.242269	0.354849	0.052366	0.006820	0.006394	0.005664	0.001205	0.002198	0.000827	0.001326	0.002603	0.001006	0.000533	0.000402	0.006315	0.001086	0.000480	0.000133	0.000106	0.000389	0.000034	0.000002	0.000006	0.000001	0.000000	0.000000	0.000002	0.000034	0.000009	0.000025	0.000020	0.000052	0.000021	0.000022	0.000089	0.000020	0.000034	0.000084	0.000016	0.000043	0.000016	0.000007	0.000015	0.000009	0.000014	0.000024	0.000096	0.000042	0.001032	0.022391
the	0.000324	0.001101	0.000114	0.000355	0.001720	0.001114	0.003835	0.013073	0.004597	0.002597	0.001024	0.000846	0.000535	0.001281	0.000582	0.061947	0.000496	0.000682	0.000223	0.005613	0.050532	0.125142	0.154380	0.299481	0.028179	0.021215	0.009628	0.009831	0.003462	0.004188	0.001089	0.001338	0.003403	0.002953	0.000934	0.000189	0.001214	0.000770	0.000767	0.000407	0.000317	0.000664	0.000125	0.000004	0.000004	0.000001	0.000000	0.000001	0.000002	0.000090	0.000019	0.000029	0.000030	0.000024	0.000006	0.000011	0.000067	0.000018	0.000017	0.000061	0.000040	0.000089	0.000016	0.000009	0.000015	0.000005	0.000025	0.000051	0.000082	0.000069	0.001680	0.175266
re	0.000863	0.000564	0.000040	0.000073	0.000241	0.000145	0.001047	0.002398	0.001145	0.000589	0.000154	0.000176	0.000164	0.000237	0.000131	0.012779	0.000137	0.000083	0.000034	0.000571	0.005880	0.019635	0.005345	0.026632	0.005821	0.031981	0.065358	0.055928	0.021499	0.004057	0.002567	0.011261	0.011805	0.000970	0.000425	0.000112	0.001093	0.000125	0.000136	0.000349	0.000339	0.000716	0.000402	0.000058	0.000010	0.000003	0.000004	0.000011	0.000012	0.000098	0.000013	0.000005	0.000003	0.000006	0.000001	0.000002	0.000019	0.000014	0.000009	0.000035	0.000098	0.000974	0.000029	0.000025	0.000003	0.000003	0.000043	0.000027	0.000008	0.000010	0.001265	0.703209
##man	0.000525	0.000134	0.000028	0.000047	0.000064	0.000018	0.000082	0.000482	0.000330	0.000271	0.000229	0.000058	0.000031	0.000049	0.000050	0.002410	0.000024	0.000047	0.000016	0.000183	0.003111	0.010096	0.002690	0.005226	0.002343	0.030293	0.041908	0.016687	0.011015	0.001673	0.000893	0.002413	0.006727	0.002061	0.001224	0.000164	0.000245	0.000152	0.000189	0.000467	0.000275	0.000614	0.000752	0.000231	0.000027	0.000020	0.000034	0.000040	0.000013	0.000091	0.000008	0.000001	0.000002	0.000002	0.000001	0.000001	0.000007	0.000010	0.000004	0.000011	0.000049	0.000105	0.000003	0.000004	0.000000	0.000000	0.000004	0.000010	0.000001	0.000003	0.000566	0.852455
##uf	0.000970	0.000305	0.000121	0.000071	0.000065	0.000041	0.000453	0.000665	0.000610	0.000187	0.000184	0.000218	0.000093	0.000193	0.000033	0.001751	0.000109	0.000109	0.000121	0.000988	0.001669	0.003211	0.003625	0.004054	0.002572	0.010216	0.044824	0.039772	0.028816	0.003358	0.002363	0.013801	0.014795	0.000824	0.000246	0.000107	0.000850	0.000218	0.000060	0.000198	0.000276	0.001356	0.000385	0.000154	0.000036	0.000056	0.000031	0.000058	0.000047	0.000050	0.000006	0.000002	0.000000	0.000002	0.000001	0.000002	0.000005	0.000005	0.000003	0.000030	0.000022	0.000271	0.000015	0.000022	0.000001	0.000001	0.000015	0.000005	0.000004	0.000006	0.000503	0.813765
##act	0.001155	0.000436	0.000070	0.000027	0.000036	0.000015	0.000103	0.000326	0.000359	0.000333	0.000489	0.001370	0.000803	0.000503	0.000131	0.003286	0.000075	0.000089	0.000138	0.000422	0.001439	0.002923	0.000521	0.002661	0.001817	0.006936	0.072725	0.091102	0.053364	0.025242	0.003233	0.007760	0.006123	0.000830	0.000267	0.000107	0.000230	0.000055	0.000048	0.000149	0.000126	0.000344	0.000134	0.000205	0.000039	0.000018	0.000028	0.000113	0.000049	0.000055	0.000004	0.000000	0.000001	0.000000	0.000000	0.000000	0.000002	0.000005	0.000004	0.000011	0.000072	0.000586	0.000081	0.000081	0.000014	0.000002	0.000018	0.000018	0.000010	0.000023	0.000696	0.709562
##uring	0.001254	0.000945	0.000051	0.000022	0.000037	0.000031	0.000119	0.000328	0.000541	0.000286	0.000291	0.000667	0.000138	0.000273	0.000059	0.004951	0.000039	0.000051	0.000026	0.000177	0.001585	0.005461	0.003071	0.004106	0.003363	0.017677	0.122496	0.289964	0.156754	0.020564	0.004770	0.006851	0.004105	0.000228	0.000254	0.000084	0.000401	0.000070	0.000012	0.000163	0.000148	0.000292	0.000338	0.000089	0.000022	0.000007	0.000011	0.000017	0.000027	0.000056	0.000005	0.000001	0.000000	0.000001	0.000000	0.000000	0.000003	0.000004	0.000006	0.000020	0.000146	0.001178	0.000158	0.000178	0.000010	0.000003	0.000019	0.000012	0.000003	0.000004	0.000550	0.344425
requirements	0.001149	0.001075	0.000061	0.000101	0.000107	0.000081	0.000129	0.000279	0.000410	0.000581	0.000416	0.000661	0.000380	0.001295	0.000222	0.006887	0.000300	0.000761	0.000169	0.000545	0.007138	0.013730	0.004790	0.009494	0.007066	0.086619	0.164029	0.240867	0.070969	0.032293	0.026917	0.013568	0.008690	0.002230	0.001077	0.000251	0.000199	0.000045	0.000061	0.000351	0.000451	0.000376	0.002123	0.000316	0.000351	0.000074	0.000126	0.000122	0.000054	0.000070	0.000017	0.000001	0.000001	0.000002	0.000000	0.000001	0.000015	0.000011	0.000028	0.000054	0.000506	0.001813	0.000165	0.000146	0.000032	0.000029	0.000032	0.000045	0.000006	0.000004	0.000436	0.286597
combined	0.000153	0.000168	0.000156	0.000165	0.000089	0.000146	0.000146	0.000245	0.000186	0.000258	0.000054	0.000079	0.000055	0.000101	0.000268	0.004529	0.000180	0.000662	0.001069	0.034797	0.024715	0.078859	0.045683	0.078130	0.066611	0.277487	0.067905	0.047934	0.012890	0.025426	0.025440	0.025773	0.084652	0.036862	0.006860	0.004751	0.001234	0.004918	0.002216	0.000818	0.002823	0.001541	0.001422	0.000162	0.000648	0.000299	0.000132	0.000119	0.000031	0.000152	0.000021	0.000008	0.000001	0.000004	0.000001	0.000008	0.000004	0.000002	0.000017	0.000061	0.000042	0.000247	0.000010	0.000009	0.000007	0.000012	0.000020	0.000028	0.000046	0.000026	0.000108	0.029319
with	0.000592	0.001290	0.001423	0.000561	0.000302	0.000279	0.000491	0.000807	0.000716	0.000225	0.000053	0.000034	0.000011	0.000093	0.000190	0.025154	0.000299	0.000616	0.001689	0.034512	0.008615	0.064938	0.013595	0.083171	0.041119	0.130852	0.066903	0.034668	0.021055	0.011690	0.028428	0.046878	0.252010	0.050397	0.012190	0.005245	0.004513	0.010217	0.002082	0.000403	0.001155	0.003932	0.003882	0.000629	0.000572	0.000400	0.000131	0.000311	0.000149	0.002031	0.000111	0.000141	0.000010	0.000007	0.000002	0.000006	0.000002	0.000002	0.000008	0.000034	0.000027	0.000294	0.000021	0.000034	0.000008	0.000028	0.000072	0.000043	0.000033	0.000032	0.000326	0.027261
the	0.001222	0.001832	0.000840	0.001390	0.000835	0.000147	0.000289	0.000374	0.000264	0.000203	0.000027	0.000074	0.000027	0.000100	0.000265	0.046926	0.002298	0.003143	0.001384	0.019363	0.031461	0.033787	0.006011	0.028202	0.015898	0.030715	0.008842	0.014765	0.005974	0.011812	0.005213	0.012995	0.081588	0.301057	0.107403	0.016913	0.014717	0.032791	0.004750	0.001619	0.000573	0.003401	0.004099	0.000144	0.000199	0.000234	0.000116	0.000117	0.000242	0.008920	0.002431	0.000895	0.000226	0.000058	0.000009	0.000011	0.000008	0.000002	0.000002	0.000019	0.000070	0.000211	0.000061	0.000051	0.000045	0.000017	0.000110	0.000291	0.000163	0.000218	0.000848	0.128687
compliance	0.001968	0.000174	0.000072	0.000210	0.000327	0.000180	0.000050	0.000046	0.000024	0.000019	0.000002	0.000002	0.000002	0.000003	0.000007	0.001015	0.000240	0.000243	0.000123	0.000501	0.005265	0.002290	0.000561	0.001128	0.000185	0.000645	0.000597	0.000867	0.000280	0.000215	0.000164	0.000666	0.001273	0.009212	0.017112	0.023232	0.028317	0.002959	0.000621	0.000764	0.000272	0.000293	0.000339	0.000038	0.000030	0.000006	0.000033	0.000081	0.000131	0.001186	0.000824	0.000199	0.000181	0.000144	0.000060	0.000011	0.000012	0.000004	0.000002	0.000002	0.000014	0.000058	0.000031	0.000021	0.000010	0.000007	0.000033	0.000197	0.000049	0.000041	0.000755	0.893381
