TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
or	0.030914	0.003249	0.011631	0.031442	0.049478	0.041139	0.036478	0.042468	0.108515	0.107379	0.132470	0.005627	0.008771	0.002015	0.061407	0.007451	0.000957	0.000794	0.000564	0.001139	0.000220	0.000626	0.002228	0.000147	0.000074	0.000035	0.000055	0.000021	0.000024	0.000010	0.000006	0.000009	0.000045	0.000045	0.000016	0.000021	0.000038	0.000137	0.000066	0.000026	0.000010	0.000012	0.000006	0.000008	0.000005	0.000006	0.000003	0.000005	0.000025	0.000028	0.000031	0.000101	0.000126	0.000071	0.000110	0.000075	0.000031	0.000071	0.000116	0.000069	0.000028	0.000018	0.000004	0.000008	0.000004	0.000005	0.000010	0.000007	0.000010	0.000004	0.000300	0.310954
none	0.003717	0.003590	0.001659	0.005577	0.015120	0.007423	0.014772	0.014396	0.005427	0.031701	0.005577	0.005024	0.004413	0.001228	0.005755	0.001663	0.000257	0.000708	0.000338	0.000330	0.000110	0.000151	0.000134	0.000100	0.000048	0.000085	0.000028	0.000191	0.000040	0.000018	0.000009	0.000025	0.000018	0.000005	0.000002	0.000002	0.000011	0.000042	0.000006	0.000026	0.000022	0.000028	0.000007	0.000010	0.000023	0.000006	0.000014	0.000016	0.000025	0.000025	0.000028	0.000050	0.000110	0.000048	0.000055	0.000152	0.000048	0.000067	0.000362	0.000075	0.000196	0.000181	0.000084	0.000032	0.000022	0.000015	0.000020	0.000004	0.000015	0.000002	0.000315	0.868217
##xi	0.001179	0.000692	0.000079	0.000191	0.000526	0.000760	0.002776	0.000543	0.000919	0.001341	0.000338	0.000393	0.001376	0.000571	0.001138	0.000184	0.000039	0.000096	0.000040	0.000109	0.000015	0.000057	0.000113	0.000016	0.000037	0.000026	0.000032	0.000031	0.000025	0.000010	0.000011	0.000017	0.000033	0.000001	0.000002	0.000002	0.000004	0.000010	0.000002	0.000003	0.000003	0.000007	0.000008	0.000012	0.000014	0.000006	0.000003	0.000007	0.000012	0.000002	0.000002	0.000018	0.000005	0.000009	0.000016	0.000014	0.000021	0.000049	0.000040	0.000063	0.000064	0.000050	0.000012	0.000020	0.000008	0.000012	0.000025	0.000002	0.000004	0.000001	0.000322	0.985432
##sten	0.007443	0.004563	0.000378	0.005420	0.009648	0.016410	0.022411	0.004740	0.019526	0.021319	0.005291	0.001107	0.004735	0.000711	0.010968	0.001377	0.000159	0.000091	0.000084	0.000401	0.000136	0.000808	0.000411	0.000068	0.000252	0.000157	0.000166	0.000076	0.000103	0.000043	0.000035	0.000044	0.000048	0.000007	0.000014	0.000018	0.000023	0.000060	0.000037	0.000103	0.000022	0.000036	0.000080	0.000066	0.000028	0.000015	0.000030	0.000031	0.000021	0.000010	0.000040	0.000084	0.000091	0.000356	0.000272	0.000304	0.000504	0.000626	0.000370	0.000172	0.000370	0.000080	0.000028	0.000058	0.000031	0.000037	0.000040	0.000011	0.000012	0.000006	0.001192	0.855586
##t	0.035698	0.003899	0.001989	0.019613	0.041254	0.121715	0.072957	0.045734	0.166633	0.024006	0.013238	0.001148	0.000959	0.001228	0.025073	0.014638	0.000138	0.000139	0.000296	0.002329	0.000350	0.003389	0.000198	0.000041	0.000153	0.000281	0.000385	0.000020	0.000006	0.000003	0.000003	0.000021	0.000149	0.000022	0.000018	0.000075	0.000043	0.000139	0.000188	0.000087	0.000016	0.000051	0.000012	0.000084	0.000007	0.000005	0.000018	0.000039	0.000048	0.000027	0.000108	0.000215	0.000257	0.000430	0.000722	0.000299	0.000261	0.002753	0.000914	0.001220	0.000982	0.000071	0.000012	0.000005	0.000005	0.000009	0.000084	0.000017	0.000005	0.000006	0.000872	0.392189
because	0.023442	0.046233	0.065208	0.096229	0.233204	0.044289	0.044996	0.136642	0.050278	0.032779	0.102496	0.011152	0.003915	0.004381	0.017996	0.047350	0.004519	0.004074	0.004047	0.002997	0.001234	0.000755	0.000606	0.000136	0.000129	0.000197	0.000043	0.000009	0.000012	0.000015	0.000003	0.000013	0.000076	0.000127	0.000023	0.000010	0.000017	0.000043	0.000027	0.000030	0.000014	0.000051	0.000010	0.000003	0.000002	0.000011	0.000022	0.000016	0.000054	0.000178	0.000196	0.000284	0.000304	0.000615	0.000143	0.000116	0.000434	0.000138	0.000618	0.000319	0.000106	0.000025	0.000008	0.000030	0.000065	0.000024	0.000024	0.000020	0.000011	0.000003	0.000316	0.016109
,	0.018550	0.046331	0.017670	0.024252	0.027996	0.011999	0.002692	0.008753	0.005861	0.003838	0.001658	0.000932	0.000930	0.000916	0.007330	0.064550	0.015078	0.006887	0.024609	0.004503	0.001034	0.003284	0.000352	0.000034	0.000178	0.000563	0.000997	0.000237	0.000075	0.000029	0.000017	0.000047	0.000152	0.000173	0.000013	0.000042	0.000013	0.000021	0.000004	0.000002	0.000001	0.000002	0.000010	0.000021	0.000003	0.000010	0.000016	0.000076	0.000072	0.000071	0.000023	0.000071	0.000029	0.000007	0.000023	0.000005	0.000008	0.000083	0.000064	0.000048	0.000204	0.000197	0.000084	0.000060	0.000022	0.000015	0.000017	0.000014	0.000002	0.000002	0.000693	0.695444
among	0.021685	0.008878	0.016709	0.021220	0.020737	0.009424	0.002822	0.005683	0.005560	0.014801	0.002925	0.000405	0.000702	0.002150	0.009121	0.232813	0.017922	0.020371	0.038436	0.010339	0.003693	0.012443	0.000693	0.000138	0.000546	0.000790	0.001383	0.000261	0.000049	0.000064	0.000021	0.000060	0.000278	0.000548	0.000040	0.000069	0.000006	0.000066	0.000010	0.000002	0.000001	0.000004	0.000011	0.000011	0.000008	0.000009	0.000005	0.000019	0.000013	0.000053	0.000015	0.000051	0.000030	0.000003	0.000019	0.000002	0.000003	0.000025	0.000048	0.000017	0.000203	0.000074	0.000046	0.000020	0.000019	0.000007	0.000023	0.000044	0.000001	0.000002	0.000675	0.514675
other	0.009854	0.010272	0.010806	0.010825	0.005311	0.004525	0.001309	0.002628	0.001056	0.002365	0.000681	0.000829	0.001770	0.003356	0.005444	0.067766	0.007003	0.010461	0.008893	0.004939	0.000888	0.003141	0.000310	0.000038	0.000257	0.000631	0.000728	0.000259	0.000040	0.000017	0.000044	0.000064	0.000150	0.000187	0.000010	0.000025	0.000006	0.000017	0.000001	0.000000	0.000000	0.000001	0.000002	0.000006	0.000004	0.000002	0.000004	0.000022	0.000007	0.000015	0.000006	0.000008	0.000004	0.000000	0.000003	0.000000	0.000000	0.000004	0.000006	0.000004	0.000095	0.000083	0.000047	0.000028	0.000006	0.000014	0.000019	0.000014	0.000001	0.000001	0.000346	0.822341
reasons	0.023647	0.020920	0.009302	0.017120	0.007767	0.001699	0.018355	0.015090	0.007151	0.004168	0.004081	0.002755	0.003366	0.008978	0.027389	0.067832	0.010957	0.013346	0.020028	0.006251	0.002133	0.001127	0.001447	0.000135	0.001273	0.005530	0.000761	0.000538	0.000224	0.000079	0.000091	0.000280	0.001747	0.000295	0.000043	0.000013	0.000039	0.000050	0.000011	0.000003	0.000001	0.000008	0.000014	0.000009	0.000004	0.000010	0.000062	0.000022	0.000077	0.000049	0.000033	0.000028	0.000014	0.000017	0.000003	0.000009	0.000016	0.000009	0.000034	0.000113	0.000380	0.000330	0.000263	0.000331	0.000072	0.000114	0.000174	0.000039	0.000010	0.000037	0.001509	0.690189
,	0.011947	0.003647	0.004817	0.010494	0.006794	0.006743	0.004701	0.037479	0.013126	0.002087	0.005923	0.003249	0.010962	0.028559	0.012253	0.048220	0.480883	0.062494	0.120967	0.037427	0.006049	0.003241	0.004219	0.000678	0.002128	0.004398	0.002461	0.000554	0.000883	0.000273	0.000638	0.001373	0.003524	0.001028	0.000132	0.000180	0.000301	0.000068	0.000032	0.000009	0.000005	0.000015	0.000011	0.000022	0.000005	0.000010	0.000023	0.000117	0.000130	0.000081	0.000085	0.000071	0.000019	0.000019	0.000016	0.000004	0.000009	0.000020	0.000024	0.000151	0.000398	0.000894	0.000300	0.000915	0.000170	0.000459	0.000266	0.000437	0.000117	0.000050	0.001517	0.048702
the	0.021228	0.056023	0.045461	0.023171	0.018688	0.033895	0.017897	0.038243	0.021410	0.005730	0.002216	0.001242	0.001055	0.007880	0.015065	0.218280	0.025065	0.024406	0.072781	0.088120	0.006209	0.030807	0.005276	0.001513	0.003922	0.004268	0.004979	0.001093	0.000231	0.000309	0.000307	0.001790	0.010614	0.001547	0.000261	0.000525	0.000443	0.000529	0.000112	0.000034	0.000028	0.000129	0.000009	0.000008	0.000005	0.000008	0.000007	0.000049	0.000134	0.000155	0.000067	0.000318	0.000041	0.000015	0.000048	0.000027	0.000009	0.000040	0.000078	0.000212	0.000362	0.000217	0.000092	0.000066	0.000063	0.000130	0.000325	0.000179	0.000099	0.000064	0.001842	0.182546
phase	0.003754	0.003194	0.000217	0.000523	0.000437	0.003641	0.005412	0.000506	0.000606	0.000293	0.000033	0.000090	0.000131	0.000181	0.002346	0.013596	0.000327	0.001564	0.005048	0.020137	0.000804	0.015723	0.008373	0.002824	0.001556	0.004849	0.005723	0.002619	0.000313	0.000253	0.000331	0.001959	0.007115	0.000684	0.000246	0.001203	0.001858	0.001780	0.000301	0.000064	0.000017	0.000044	0.000001	0.000013	0.000003	0.000006	0.000006	0.000038	0.000175	0.000014	0.000012	0.000070	0.000011	0.000013	0.000057	0.000050	0.000005	0.000061	0.000047	0.000226	0.000071	0.000122	0.000085	0.000044	0.000027	0.000060	0.000702	0.000189	0.000315	0.000386	0.001743	0.874772
-	0.018082	0.006256	0.002893	0.013962	0.009513	0.002530	0.009314	0.004688	0.004840	0.000839	0.000118	0.000040	0.000038	0.000175	0.002473	0.363118	0.017292	0.025516	0.016048	0.060324	0.004405	0.023169	0.036500	0.011179	0.004726	0.004633	0.000697	0.000977	0.000085	0.000081	0.000108	0.000304	0.005224	0.002867	0.000570	0.000231	0.000440	0.000929	0.000066	0.000041	0.000004	0.000025	0.000002	0.000000	0.000000	0.000001	0.000001	0.000001	0.000020	0.000027	0.000022	0.000048	0.000041	0.000012	0.000003	0.000013	0.000010	0.000002	0.000008	0.000031	0.000022	0.000009	0.000021	0.000006	0.000005	0.000009	0.000047	0.000159	0.000119	0.000124	0.004329	0.339584
in	0.032365	0.002386	0.001875	0.005423	0.004846	0.006250	0.018782	0.003313	0.006522	0.000333	0.000078	0.000043	0.000046	0.001530	0.001787	0.070777	0.003044	0.009213	0.006128	0.020935	0.014295	0.064805	0.017496	0.003143	0.006449	0.013480	0.004607	0.000221	0.000038	0.000116	0.000093	0.000396	0.015433	0.002407	0.000705	0.001131	0.000914	0.000646	0.003220	0.000110	0.000009	0.000177	0.000005	0.000004	0.000001	0.000002	0.000004	0.000006	0.000112	0.000019	0.000025	0.000133	0.000016	0.000035	0.000032	0.000026	0.000015	0.000027	0.000018	0.000204	0.000038	0.000014	0.000004	0.000003	0.000006	0.000011	0.000220	0.000107	0.000072	0.000123	0.008267	0.644882
of	0.014492	0.011727	0.003053	0.003389	0.005036	0.022031	0.006094	0.015523	0.006103	0.000512	0.000140	0.000082	0.000203	0.000989	0.002584	0.046520	0.002979	0.002187	0.054479	0.098051	0.023083	0.269930	0.042042	0.016843	0.012688	0.065936	0.011339	0.001098	0.000194	0.000102	0.000148	0.001765	0.011569	0.002305	0.000654	0.002118	0.000989	0.000975	0.001683	0.000182	0.000061	0.000177	0.000001	0.000004	0.000001	0.000000	0.000003	0.000004	0.000019	0.000014	0.000011	0.000023	0.000010	0.000013	0.000040	0.000006	0.000007	0.000025	0.000025	0.000089	0.000023	0.000016	0.000003	0.000003	0.000001	0.000006	0.000056	0.000040	0.000060	0.000028	0.003116	0.234297
the	0.016381	0.028318	0.004716	0.003232	0.005781	0.016457	0.009662	0.010874	0.003896	0.001128	0.000467	0.000498	0.000516	0.002431	0.002216	0.040219	0.003456	0.002554	0.019939	0.075979	0.042847	0.231000	0.063958	0.023861	0.018603	0.045648	0.029157	0.007973	0.000780	0.000955	0.000897	0.008284	0.025066	0.002851	0.001055	0.001611	0.002123	0.002154	0.001815	0.000835	0.000633	0.001381	0.000010	0.000010	0.000006	0.000003	0.000004	0.000019	0.000077	0.000023	0.000008	0.000066	0.000012	0.000009	0.000034	0.000025	0.000011	0.000055	0.000114	0.000300	0.000084	0.000090	0.000017	0.000006	0.000006	0.000017	0.000117	0.000078	0.000162	0.000082	0.005870	0.230482
re	0.005713	0.002439	0.000402	0.001256	0.001300	0.001150	0.005667	0.002561	0.000524	0.001464	0.000145	0.000633	0.000475	0.001246	0.001059	0.005017	0.003624	0.000939	0.001109	0.004322	0.009960	0.058880	0.037530	0.123004	0.009266	0.053085	0.020275	0.060997	0.007186	0.004374	0.003301	0.004990	0.018425	0.001250	0.000581	0.000497	0.000711	0.002331	0.000548	0.000902	0.000865	0.002987	0.000062	0.000016	0.000033	0.000006	0.000009	0.000013	0.000044	0.000019	0.000009	0.000028	0.000012	0.000008	0.000006	0.000013	0.000009	0.000011	0.000037	0.000057	0.000045	0.000107	0.000057	0.000019	0.000008	0.000009	0.000058	0.000014	0.000140	0.000043	0.002901	0.533217
##man	0.001492	0.000200	0.000020	0.000017	0.000089	0.000121	0.000703	0.000175	0.000034	0.000215	0.000012	0.000103	0.000213	0.000238	0.000083	0.000263	0.000111	0.000123	0.000041	0.000313	0.000755	0.002267	0.006483	0.005671	0.001319	0.002796	0.002463	0.006779	0.001966	0.000721	0.000626	0.001136	0.002015	0.000039	0.000035	0.000036	0.000120	0.000144	0.000029	0.000069	0.000176	0.000157	0.000069	0.000005	0.000008	0.000002	0.000001	0.000003	0.000006	0.000001	0.000001	0.000003	0.000000	0.000001	0.000001	0.000001	0.000001	0.000002	0.000001	0.000009	0.000006	0.000017	0.000004	0.000004	0.000001	0.000001	0.000008	0.000002	0.000019	0.000001	0.001094	0.958360
##uf	0.003850	0.000504	0.000116	0.000201	0.000463	0.000168	0.001177	0.000240	0.000130	0.000417	0.000072	0.000480	0.003776	0.000844	0.000963	0.001421	0.002184	0.002445	0.000697	0.000959	0.004145	0.007592	0.018018	0.017346	0.005647	0.018674	0.006213	0.013015	0.008111	0.003980	0.005758	0.003972	0.003914	0.000269	0.000169	0.000119	0.000353	0.000633	0.000126	0.000054	0.000058	0.000050	0.000038	0.000018	0.000028	0.000004	0.000008	0.000010	0.000016	0.000002	0.000001	0.000003	0.000001	0.000001	0.000001	0.000002	0.000002	0.000004	0.000003	0.000011	0.000013	0.000059	0.000011	0.000021	0.000005	0.000011	0.000014	0.000002	0.000057	0.000009	0.002634	0.857684
##act	0.003203	0.000301	0.000049	0.000026	0.000031	0.000078	0.000357	0.000059	0.000091	0.000098	0.000069	0.000154	0.000240	0.000288	0.000179	0.000420	0.000143	0.000057	0.000139	0.000713	0.000779	0.007153	0.001795	0.001999	0.001604	0.003987	0.023349	0.006043	0.005263	0.001422	0.000536	0.003669	0.003518	0.000053	0.000030	0.000092	0.000063	0.000171	0.000053	0.000063	0.000078	0.000537	0.000059	0.000059	0.000014	0.000004	0.000003	0.000014	0.000019	0.000001	0.000000	0.000002	0.000000	0.000000	0.000001	0.000001	0.000001	0.000018	0.000006	0.000038	0.000031	0.000111	0.000011	0.000018	0.000002	0.000002	0.000040	0.000008	0.000015	0.000015	0.003570	0.926984
##uring	0.007086	0.003116	0.000145	0.000562	0.000412	0.000239	0.003226	0.001871	0.000531	0.000173	0.000140	0.000295	0.000171	0.000522	0.000561	0.002196	0.000440	0.000088	0.000308	0.002236	0.006247	0.020630	0.007554	0.014226	0.004819	0.122900	0.037125	0.031238	0.005567	0.002451	0.001696	0.007600	0.028386	0.000386	0.000155	0.000116	0.000199	0.000532	0.000236	0.000507	0.000447	0.002270	0.000093	0.000047	0.000043	0.000009	0.000022	0.000018	0.000155	0.000006	0.000002	0.000007	0.000002	0.000003	0.000001	0.000003	0.000008	0.000022	0.000056	0.000346	0.000069	0.000310	0.000024	0.000010	0.000003	0.000004	0.000062	0.000005	0.000016	0.000018	0.004176	0.674859
requirements	0.017470	0.001196	0.000663	0.001279	0.001136	0.001018	0.003585	0.005681	0.005821	0.000250	0.000724	0.000350	0.000107	0.005318	0.001869	0.007498	0.000431	0.000070	0.001627	0.014377	0.023168	0.164887	0.008348	0.015811	0.014979	0.288897	0.149827	0.018181	0.002947	0.005269	0.002516	0.007024	0.044444	0.001317	0.000908	0.000951	0.000114	0.002230	0.001636	0.001042	0.000099	0.000857	0.000331	0.000055	0.000010	0.000019	0.000041	0.000010	0.000037	0.000012	0.000001	0.000016	0.000004	0.000006	0.000003	0.000025	0.000022	0.000041	0.000034	0.000643	0.000324	0.000060	0.000020	0.000006	0.000008	0.000009	0.000035	0.000007	0.000010	0.000034	0.005204	0.167049
combined	0.016045	0.000909	0.004521	0.003911	0.000993	0.000375	0.001357	0.006407	0.002990	0.000423	0.000800	0.000074	0.000290	0.003948	0.002559	0.064878	0.005700	0.006940	0.005319	0.023210	0.091533	0.162730	0.021015	0.009126	0.018950	0.212330	0.029000	0.007572	0.001732	0.012966	0.006101	0.006959	0.139767	0.073105	0.024380	0.001539	0.000559	0.008872	0.004481	0.000798	0.000109	0.000181	0.000241	0.000024	0.000067	0.000047	0.000020	0.000010	0.000028	0.000144	0.000018	0.000020	0.000021	0.000013	0.000002	0.000006	0.000004	0.000003	0.000012	0.000009	0.000061	0.000011	0.000003	0.000003	0.000006	0.000010	0.000008	0.000028	0.000019	0.000024	0.001606	0.012081
with	0.013954	0.001477	0.002284	0.001729	0.000274	0.000201	0.000830	0.000802	0.000486	0.000213	0.000097	0.000104	0.000072	0.001876	0.001099	0.012429	0.005526	0.007315	0.007057	0.008028	0.014324	0.068125	0.019938	0.006075	0.021908	0.115355	0.056161	0.035755	0.004862	0.021834	0.009522	0.016059	0.335154	0.054683	0.021242	0.004176	0.000974	0.013351	0.010958	0.000919	0.000206	0.001121	0.000280	0.000060	0.000069	0.000053	0.000047	0.000046	0.000096	0.000052	0.000017	0.000029	0.000004	0.000001	0.000001	0.000001	0.000001	0.000002	0.000005	0.000009	0.000043	0.000023	0.000013	0.000009	0.000011	0.000007	0.000021	0.000013	0.000017	0.000015	0.001143	0.099359
the	0.009782	0.013307	0.004488	0.001482	0.000537	0.001205	0.001012	0.000831	0.000284	0.000107	0.000047	0.000063	0.000050	0.000671	0.000530	0.015598	0.001866	0.002411	0.012301	0.019949	0.015836	0.109113	0.015429	0.006093	0.023988	0.092490	0.092795	0.032594	0.004977	0.009044	0.006067	0.039029	0.221191	0.036558	0.014429	0.015069	0.006125	0.016822	0.006519	0.001022	0.000641	0.002750	0.000234	0.000143	0.000102	0.000074	0.000078	0.000241	0.000366	0.000169	0.000021	0.000115	0.000009	0.000002	0.000006	0.000003	0.000001	0.000006	0.000008	0.000024	0.000052	0.000064	0.000023	0.000019	0.000011	0.000017	0.000046	0.000019	0.000033	0.000025	0.001015	0.141974
compliance	0.005832	0.003397	0.000201	0.000249	0.000187	0.000099	0.000563	0.000054	0.000013	0.000016	0.000001	0.000020	0.000014	0.000041	0.000048	0.000878	0.000234	0.000140	0.000407	0.000749	0.001091	0.000895	0.001911	0.000812	0.001230	0.007295	0.001661	0.004010	0.001160	0.000991	0.001814	0.010246	0.023923	0.001963	0.002333	0.002180	0.011974	0.006136	0.001179	0.000686	0.000286	0.001749	0.000158	0.000027	0.000049	0.000024	0.000314	0.000223	0.001183	0.000108	0.000040	0.000146	0.000009	0.000006	0.000003	0.000008	0.000002	0.000001	0.000002	0.000022	0.000012	0.000082	0.000048	0.000061	0.000024	0.000049	0.000151	0.000013	0.000088	0.000031	0.001677	0.896772
