TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
reasons	0.071413	0.000670	0.003158	0.000872	0.006842	0.004144	0.000246	0.007198	0.002987	0.001876	0.005301	0.003134	0.000027	0.000622	0.001343	0.283948	0.065342	0.433935	0.014266	0.000392	0.002873	0.003073	0.000041	0.000661	0.000071	0.000232	0.001420	0.000008	0.000071	0.000034	0.000011	0.000014	0.000058	0.001032	0.000035	0.000034	0.000007	0.000010	0.000136	0.000013	0.000001	0.000001	0.000008	0.000023	0.000000	0.000000	0.000004	0.000032	0.000018	0.000148	0.000032	0.000017	0.000028	0.000000	0.000013	0.000000	0.000000	0.000015	0.000001	0.000059	0.006054	0.000003	0.000003	0.000054	0.000011	0.000002	0.000009	0.000094	0.000000	0.000005	0.011183	0.064632
,	0.012944	0.001377	0.000790	0.000644	0.000533	0.000520	0.000188	0.000128	0.000066	0.000182	0.001549	0.000345	0.000217	0.001196	0.000672	0.007606	0.251754	0.643984	0.053211	0.001646	0.002131	0.001184	0.000131	0.001072	0.000473	0.000266	0.000546	0.000052	0.000096	0.000215	0.000069	0.000132	0.000125	0.000627	0.000056	0.000054	0.000008	0.000006	0.000010	0.000002	0.000003	0.000025	0.000003	0.000005	0.000005	0.000004	0.000005	0.000015	0.000006	0.000030	0.000003	0.000007	0.000004	0.000001	0.000003	0.000000	0.000002	0.000009	0.000011	0.000017	0.000014	0.000005	0.000010	0.000070	0.000067	0.000012	0.000034	0.000067	0.000001	0.000007	0.001507	0.011242
the	0.011834	0.010987	0.015569	0.037454	0.007864	0.001969	0.001553	0.007354	0.002537	0.002311	0.002518	0.000287	0.000073	0.002362	0.002900	0.553071	0.018276	0.015427	0.010992	0.093493	0.005813	0.015005	0.005071	0.001823	0.006551	0.005773	0.001323	0.000138	0.000104	0.000407	0.000138	0.000169	0.000861	0.005058	0.000282	0.000282	0.000036	0.000146	0.001124	0.000044	0.000005	0.000028	0.000047	0.000006	0.000009	0.000025	0.000019	0.000016	0.000021	0.000849	0.000152	0.000021	0.000159	0.000098	0.000018	0.000005	0.000018	0.000015	0.000021	0.000027	0.000024	0.000010	0.000015	0.000032	0.000088	0.000032	0.000041	0.000062	0.000003	0.000011	0.001800	0.147339
phase	0.037352	0.000428	0.000348	0.007220	0.000653	0.000957	0.000904	0.000865	0.000731	0.000731	0.000198	0.000419	0.000023	0.000185	0.000287	0.009540	0.001175	0.000422	0.000841	0.021464	0.001808	0.009176	0.010615	0.002239	0.013394	0.007293	0.001473	0.000269	0.001260	0.001088	0.000625	0.001277	0.002493	0.002803	0.000109	0.000486	0.000094	0.009585	0.001161	0.000048	0.000011	0.000027	0.000290	0.000025	0.000013	0.000019	0.000035	0.000041	0.000024	0.000200	0.000043	0.000017	0.000040	0.000020	0.000061	0.000006	0.000051	0.000029	0.000007	0.000005	0.000011	0.000040	0.000029	0.000120	0.000082	0.000049	0.000165	0.000062	0.000160	0.000214	0.010434	0.835630
-	0.013150	0.000892	0.001666	0.004574	0.004320	0.001770	0.003676	0.001345	0.006196	0.005676	0.001051	0.000903	0.000136	0.001295	0.002886	0.086375	0.055953	0.030683	0.006161	0.051637	0.004041	0.012981	0.008949	0.001513	0.004253	0.004115	0.001613	0.000145	0.000120	0.000242	0.000155	0.001775	0.013477	0.001995	0.000404	0.000824	0.000089	0.000555	0.000239	0.000092	0.000006	0.000062	0.000011	0.000005	0.000005	0.000008	0.000004	0.000007	0.000017	0.000061	0.000011	0.000018	0.000041	0.000032	0.000023	0.000035	0.000018	0.000019	0.000025	0.000042	0.000015	0.000015	0.000009	0.000014	0.000019	0.000019	0.000078	0.000075	0.000040	0.000088	0.003708	0.657546
in	0.028628	0.003698	0.001969	0.000739	0.000881	0.009746	0.002440	0.003146	0.002633	0.001127	0.000675	0.000392	0.000142	0.000163	0.000877	0.055852	0.002625	0.001369	0.000857	0.003017	0.001394	0.040218	0.267051	0.001318	0.000817	0.002910	0.002131	0.001161	0.000529	0.000723	0.000174	0.000868	0.002565	0.000974	0.000662	0.001272	0.000434	0.002513	0.000706	0.000121	0.000023	0.000220	0.000031	0.000012	0.000013	0.000020	0.000004	0.000028	0.000027	0.000481	0.000111	0.000018	0.000170	0.000054	0.000124	0.000004	0.000015	0.000035	0.000028	0.000019	0.000030	0.000025	0.000069	0.000046	0.000069	0.000035	0.000106	0.000380	0.000093	0.000030	0.009593	0.538573
of	0.015033	0.000234	0.000303	0.000567	0.000803	0.003803	0.000970	0.001474	0.001770	0.013282	0.001029	0.007571	0.001043	0.001744	0.011850	0.061262	0.002746	0.000504	0.001255	0.013687	0.002735	0.078674	0.656965	0.003938	0.001679	0.001018	0.003566	0.001406	0.000616	0.004079	0.000190	0.000391	0.001730	0.000804	0.000531	0.001642	0.000070	0.000772	0.000169	0.000073	0.000011	0.000012	0.000008	0.000008	0.000008	0.000005	0.000000	0.000002	0.000002	0.000009	0.000002	0.000001	0.000007	0.000004	0.000036	0.000031	0.000004	0.000035	0.000016	0.000004	0.000003	0.000007	0.000009	0.000008	0.000064	0.000009	0.000013	0.000022	0.000032	0.000048	0.007717	0.089884
the	0.013591	0.003560	0.001554	0.001573	0.002063	0.002982	0.003350	0.005980	0.000977	0.002703	0.000764	0.000514	0.000278	0.004688	0.002447	0.103791	0.005667	0.002632	0.003309	0.071193	0.013326	0.112423	0.438993	0.015439	0.014271	0.019730	0.010457	0.005030	0.001165	0.003505	0.001578	0.001348	0.004972	0.006734	0.001092	0.001497	0.000482	0.005147	0.001550	0.000379	0.000098	0.000281	0.000080	0.000021	0.000027	0.000100	0.000012	0.000012	0.000016	0.000085	0.000025	0.000006	0.000042	0.000037	0.000030	0.000060	0.000028	0.000044	0.000035	0.000066	0.000023	0.000025	0.000026	0.000014	0.000029	0.000030	0.000053	0.000066	0.000061	0.000132	0.006402	0.099299
re	0.021248	0.001876	0.000155	0.000280	0.000551	0.001203	0.004507	0.006702	0.003030	0.002469	0.000861	0.000252	0.000282	0.004869	0.001588	0.006625	0.000629	0.000060	0.000469	0.025014	0.004367	0.061098	0.339760	0.017483	0.011800	0.036820	0.025339	0.009788	0.003569	0.002184	0.004498	0.007198	0.173906	0.002939	0.000906	0.001427	0.000369	0.026037	0.007781	0.001297	0.000121	0.001210	0.000383	0.000093	0.000129	0.000422	0.000053	0.000057	0.001002	0.000084	0.000160	0.000015	0.000080	0.000023	0.000032	0.000098	0.000042	0.000064	0.000061	0.000533	0.000426	0.000375	0.000046	0.000024	0.000011	0.000048	0.000161	0.000148	0.000166	0.000225	0.012614	0.159858
##man	0.012624	0.000081	0.000002	0.000063	0.000275	0.000159	0.000538	0.000175	0.000439	0.000664	0.000806	0.001509	0.000062	0.000586	0.000480	0.002084	0.000406	0.000028	0.000049	0.002149	0.001128	0.006035	0.009074	0.005532	0.001096	0.008417	0.006003	0.011891	0.007274	0.016414	0.000701	0.003365	0.027529	0.000192	0.000102	0.000188	0.000032	0.004143	0.000090	0.000261	0.000135	0.000579	0.000086	0.000087	0.000018	0.000011	0.000013	0.000011	0.000017	0.000002	0.000001	0.000004	0.000003	0.000001	0.000003	0.000012	0.000004	0.000017	0.000002	0.000028	0.000018	0.000110	0.000037	0.000038	0.000042	0.000006	0.000063	0.000002	0.000078	0.000067	0.008093	0.857764
##uf	0.011742	0.000553	0.000017	0.000407	0.000125	0.000106	0.000484	0.000082	0.000467	0.000097	0.000222	0.000097	0.000036	0.000123	0.000093	0.001404	0.000190	0.000028	0.000047	0.000691	0.004026	0.009689	0.002226	0.001771	0.001953	0.009642	0.008070	0.002578	0.005345	0.005182	0.000542	0.000942	0.002363	0.001444	0.000751	0.000302	0.000051	0.000286	0.000042	0.000408	0.000094	0.003924	0.000087	0.000087	0.000004	0.000004	0.000016	0.000028	0.000014	0.000018	0.000003	0.000003	0.000004	0.000006	0.000004	0.000000	0.000009	0.000020	0.000001	0.000024	0.000024	0.000303	0.000010	0.000033	0.000016	0.000003	0.000027	0.000002	0.000029	0.000011	0.007165	0.913402
##act	0.019430	0.001672	0.000027	0.000208	0.000030	0.000138	0.000841	0.000045	0.000078	0.000662	0.000211	0.001773	0.000097	0.000359	0.000321	0.000609	0.000322	0.000022	0.000263	0.000308	0.001355	0.007629	0.008178	0.003874	0.001131	0.013022	0.008565	0.003312	0.004379	0.051198	0.000708	0.001373	0.003418	0.000896	0.000087	0.000135	0.000072	0.000394	0.000094	0.000153	0.000151	0.001993	0.000285	0.000141	0.000044	0.000010	0.000087	0.000042	0.000052	0.000006	0.000001	0.000003	0.000001	0.000000	0.000002	0.000003	0.000002	0.000016	0.000005	0.000055	0.000147	0.000247	0.000019	0.000042	0.000329	0.000009	0.000108	0.000002	0.000048	0.000046	0.012671	0.846040
##uring	0.005212	0.000455	0.000003	0.000029	0.000038	0.000070	0.002096	0.000046	0.000062	0.001473	0.000172	0.000660	0.000124	0.001079	0.000783	0.000072	0.000184	0.000031	0.000186	0.005957	0.000574	0.009341	0.816858	0.007343	0.002028	0.011261	0.015719	0.030100	0.004058	0.004715	0.002593	0.001451	0.024046	0.000132	0.000034	0.000139	0.000078	0.006535	0.000137	0.000229	0.000041	0.001989	0.000464	0.000072	0.000098	0.001141	0.000074	0.000021	0.000341	0.000001	0.000002	0.000001	0.000000	0.000000	0.000002	0.000337	0.000009	0.000032	0.000025	0.000702	0.000193	0.000287	0.000094	0.000020	0.000011	0.000015	0.000068	0.000012	0.001134	0.000434	0.005971	0.030306
requirements	0.080812	0.000841	0.000216	0.000905	0.000768	0.006237	0.001785	0.003601	0.000985	0.016181	0.000816	0.003311	0.000205	0.005861	0.013714	0.051739	0.001790	0.000345	0.001634	0.003641	0.018638	0.303576	0.010718	0.025332	0.014871	0.125352	0.161874	0.002188	0.002505	0.002239	0.018140	0.008637	0.008603	0.006582	0.001194	0.002263	0.013989	0.016666	0.000370	0.002684	0.000048	0.000046	0.000077	0.000348	0.000027	0.000071	0.000026	0.000142	0.000073	0.000008	0.000001	0.000069	0.000016	0.000001	0.000057	0.000012	0.000010	0.000212	0.000053	0.000410	0.000218	0.000148	0.000017	0.000019	0.000011	0.000063	0.000164	0.000073	0.000020	0.000350	0.029009	0.026391
combined	0.013944	0.000140	0.001884	0.000101	0.001424	0.001563	0.000318	0.000398	0.000412	0.000119	0.000308	0.000240	0.000117	0.000041	0.000472	0.143865	0.005168	0.006113	0.002126	0.000543	0.400404	0.167559	0.001371	0.010638	0.025103	0.040246	0.044193	0.004147	0.001229	0.007221	0.000400	0.000321	0.000265	0.026151	0.016150	0.004073	0.000056	0.000041	0.000055	0.000065	0.000013	0.000030	0.000051	0.000056	0.000007	0.000003	0.000005	0.000030	0.000001	0.000047	0.000000	0.000003	0.000009	0.000000	0.000017	0.000000	0.000001	0.000018	0.000003	0.000001	0.000004	0.000001	0.000005	0.000008	0.000017	0.000004	0.000002	0.000008	0.000000	0.000003	0.003899	0.066766
with	0.033405	0.000151	0.000177	0.000105	0.000102	0.000172	0.000124	0.000677	0.000040	0.000019	0.000026	0.000039	0.000117	0.000208	0.000440	0.006189	0.007070	0.005898	0.000949	0.000927	0.019075	0.053021	0.001343	0.003935	0.037953	0.018470	0.014947	0.006094	0.002093	0.009608	0.003713	0.001680	0.001069	0.719290	0.001760	0.003295	0.001729	0.000221	0.000262	0.000144	0.000015	0.000101	0.000227	0.000141	0.000021	0.000059	0.000019	0.000107	0.000015	0.000353	0.000006	0.000006	0.000041	0.000001	0.000009	0.000001	0.000003	0.000014	0.000001	0.000010	0.000013	0.000007	0.000013	0.000018	0.000029	0.000019	0.000007	0.000013	0.000014	0.000029	0.007667	0.034482
the	0.023882	0.002678	0.002187	0.004952	0.001079	0.000398	0.000251	0.000859	0.000076	0.000500	0.000168	0.000080	0.000019	0.000452	0.000633	0.073066	0.005109	0.011031	0.005458	0.027766	0.017290	0.064322	0.048740	0.010298	0.011907	0.041531	0.020611	0.008175	0.001763	0.012363	0.006855	0.001562	0.011933	0.414537	0.010812	0.008476	0.001232	0.013095	0.009675	0.000983	0.000174	0.000642	0.001884	0.000232	0.000301	0.000881	0.000157	0.000163	0.000181	0.001116	0.000333	0.000021	0.000088	0.000009	0.000015	0.000012	0.000006	0.000013	0.000006	0.000049	0.000029	0.000018	0.000028	0.000024	0.000066	0.000045	0.000018	0.000042	0.000008	0.000050	0.004658	0.111927
compliance	0.019566	0.005080	0.000135	0.002964	0.000415	0.000361	0.008601	0.000091	0.000027	0.001485	0.000068	0.000238	0.000023	0.001673	0.002505	0.001374	0.001419	0.000047	0.000192	0.012858	0.000819	0.004395	0.027601	0.004985	0.020084	0.017507	0.006895	0.008196	0.002700	0.002236	0.016910	0.033371	0.237887	0.003086	0.001774	0.009040	0.014857	0.145651	0.005084	0.010145	0.000576	0.005169	0.000533	0.000454	0.000635	0.002483	0.001209	0.000740	0.004188	0.000115	0.000282	0.000294	0.000078	0.000005	0.000055	0.002000	0.000041	0.000023	0.000013	0.000681	0.000121	0.000595	0.000406	0.000220	0.000107	0.001622	0.002133	0.000125	0.006930	0.025929	0.011211	0.298681
