TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
or	0.030471	0.012707	0.009043	0.003563	0.006929	0.018773	0.015465	0.011907	0.013071	0.007315	0.002991	0.001413	0.001106	0.000783	0.003148	0.033593	0.008282	0.013861	0.004023	0.005675	0.044066	0.018110	0.017018	0.014163	0.006395	0.010834	0.020280	0.003082	0.000602	0.000384	0.002621	0.004627	0.014084	0.028130	0.017079	0.011151	0.007551	0.008205	0.009216	0.007795	0.001956	0.001591	0.026961	0.006669	0.005130	0.005475	0.005788	0.006885	0.010714	0.028003	0.010534	0.007191	0.007465	0.005825	0.005462	0.005919	0.006552	0.004580	0.011349	0.001727	0.016725	0.005984	0.002785	0.000790	0.000335	0.002264	0.006252	0.035747	0.002231	0.008073	0.008760	0.294763
none	0.021456	0.002772	0.004040	0.003347	0.003779	0.003691	0.003162	0.006623	0.018723	0.010712	0.003095	0.000352	0.003330	0.001171	0.001181	0.017174	0.001249	0.012839	0.008784	0.007155	0.010467	0.010604	0.006729	0.001210	0.014158	0.006221	0.005187	0.002410	0.001843	0.001598	0.003739	0.003735	0.005775	0.019080	0.015727	0.007008	0.019620	0.029459	0.009180	0.012691	0.010135	0.011435	0.019810	0.003488	0.003433	0.004181	0.011087	0.004549	0.007018	0.018131	0.043138	0.014092	0.018491	0.045233	0.011080	0.005849	0.040141	0.010650	0.029355	0.002394	0.059622	0.010294	0.002840	0.002139	0.000898	0.002911	0.004882	0.038939	0.005063	0.007439	0.004758	0.225450
##xi	0.006240	0.002748	0.004756	0.007101	0.012887	0.013269	0.003963	0.007888	0.031459	0.020499	0.009433	0.002928	0.000865	0.007929	0.002260	0.020000	0.003633	0.009568	0.007070	0.004257	0.019828	0.023884	0.002786	0.002292	0.008032	0.007835	0.016054	0.002467	0.011017	0.017312	0.011052	0.010805	0.009340	0.016230	0.034795	0.015614	0.026891	0.020354	0.003484	0.003107	0.002186	0.002755	0.011754	0.004549	0.003759	0.001854	0.006617	0.009355	0.002950	0.005092	0.021297	0.012870	0.044885	0.047218	0.024252	0.001282	0.015417	0.009463	0.010265	0.000309	0.021902	0.012407	0.001417	0.008638	0.008041	0.006962	0.002020	0.038126	0.001273	0.005681	0.002320	0.211155
##sten	0.045082	0.006368	0.009308	0.005105	0.007508	0.012738	0.005372	0.014694	0.045310	0.010590	0.013917	0.003145	0.001635	0.000511	0.002172	0.009177	0.002018	0.007954	0.004453	0.003705	0.018339	0.012463	0.005081	0.001909	0.006454	0.004837	0.004371	0.001058	0.001394	0.004247	0.002352	0.004535	0.003642	0.006625	0.010863	0.006360	0.008543	0.016917	0.013734	0.005000	0.001026	0.001582	0.006591	0.002095	0.001469	0.000401	0.002458	0.002759	0.003155	0.013365	0.024432	0.022175	0.039787	0.021926	0.013652	0.005410	0.005636	0.006099	0.005471	0.000227	0.009333	0.002930	0.000530	0.001962	0.002614	0.001386	0.001259	0.021123	0.001516	0.002759	0.012366	0.413022
##t	0.009125	0.003583	0.005763	0.004217	0.009524	0.005959	0.015668	0.014171	0.049100	0.020323	0.009945	0.001556	0.002473	0.001154	0.002454	0.016268	0.004753	0.015252	0.012036	0.008286	0.021882	0.011342	0.003897	0.001937	0.006010	0.009334	0.005248	0.002238	0.000985	0.001636	0.002513	0.003184	0.008030	0.023993	0.022914	0.010835	0.016179	0.028614	0.008234	0.006432	0.002821	0.002214	0.013719	0.002486	0.004272	0.003785	0.013618	0.003052	0.004712	0.031342	0.047298	0.006743	0.033832	0.067814	0.013914	0.011879	0.035881	0.008764	0.040009	0.001555	0.043980	0.009159	0.001769	0.001249	0.001090	0.002130	0.002939	0.037340	0.003700	0.009128	0.004758	0.126000
because	0.046225	0.014183	0.035995	0.025667	0.033691	0.017020	0.022405	0.042582	0.023365	0.006924	0.004765	0.007830	0.001170	0.001232	0.005458	0.018581	0.016369	0.007968	0.005193	0.004049	0.056896	0.012126	0.002317	0.009173	0.000810	0.006812	0.009064	0.002248	0.000663	0.000801	0.002971	0.002584	0.007002	0.013789	0.008135	0.004974	0.002932	0.002112	0.007220	0.003385	0.003516	0.001947	0.021353	0.004826	0.002988	0.002863	0.005620	0.005665	0.007971	0.062191	0.017354	0.012698	0.009159	0.005902	0.005713	0.001104	0.003151	0.002466	0.005578	0.001840	0.003671	0.008900	0.002577	0.001195	0.000861	0.001977	0.007105	0.044447	0.001056	0.003145	0.014187	0.230288
,	0.010494	0.038205	0.041667	0.008364	0.030638	0.018430	0.021064	0.014637	0.010460	0.021218	0.002741	0.002472	0.001582	0.000660	0.010265	0.059300	0.000154	0.001424	0.000652	0.009717	0.010521	0.006092	0.001591	0.004919	0.002631	0.006497	0.009871	0.002009	0.000523	0.000485	0.001280	0.004553	0.021810	0.043174	0.008325	0.012221	0.005460	0.011977	0.008853	0.003835	0.004558	0.005071	0.005617	0.001378	0.001131	0.001817	0.002784	0.006705	0.003792	0.059046	0.007795	0.007952	0.006541	0.002479	0.002581	0.001047	0.004365	0.001681	0.003083	0.001251	0.002241	0.003197	0.001662	0.000553	0.000364	0.000553	0.003089	0.012545	0.000984	0.001279	0.008054	0.364037
among	0.032664	0.032589	0.011333	0.008692	0.025680	0.016031	0.023880	0.015587	0.013478	0.018796	0.011438	0.006403	0.001737	0.000820	0.004495	0.018578	0.002994	0.001043	0.001129	0.007244	0.024248	0.004230	0.003143	0.001715	0.001024	0.002146	0.003352	0.001654	0.000274	0.000548	0.000989	0.003513	0.011940	0.005965	0.002000	0.004823	0.009345	0.013247	0.010505	0.004737	0.018169	0.008338	0.003758	0.001264	0.001734	0.001999	0.001641	0.004304	0.009575	0.029805	0.017639	0.021415	0.012076	0.005185	0.004964	0.004525	0.002407	0.002388	0.003726	0.007005	0.003304	0.004978	0.001992	0.000380	0.000497	0.000771	0.003762	0.022546	0.002837	0.002401	0.020863	0.409739
other	0.067137	0.012550	0.033493	0.018823	0.035115	0.026273	0.022619	0.033661	0.017587	0.027597	0.006020	0.012252	0.001743	0.001141	0.006022	0.028345	0.003039	0.002220	0.001255	0.015199	0.016482	0.015027	0.003675	0.003310	0.000944	0.002114	0.007934	0.001747	0.001076	0.000738	0.001199	0.004083	0.015226	0.003410	0.002327	0.011810	0.004738	0.007493	0.013763	0.003262	0.002878	0.000886	0.005906	0.001778	0.001933	0.001413	0.001454	0.009992	0.007017	0.076633	0.012254	0.018452	0.013398	0.005486	0.010605	0.005262	0.001666	0.006225	0.009477	0.001757	0.002851	0.003226	0.000808	0.001154	0.000629	0.000853	0.002892	0.020560	0.010611	0.007200	0.008110	0.254185
reasons	0.008491	0.005492	0.039399	0.021343	0.039546	0.031026	0.051000	0.178536	0.032002	0.027578	0.003272	0.008224	0.000648	0.002022	0.004656	0.008649	0.004264	0.002794	0.003373	0.001059	0.023071	0.017688	0.002160	0.002011	0.000692	0.002692	0.011133	0.001301	0.000734	0.001728	0.001819	0.004699	0.008521	0.001283	0.002381	0.005705	0.004078	0.007256	0.003505	0.001111	0.000491	0.000159	0.003358	0.001438	0.002555	0.001119	0.001206	0.005704	0.008321	0.077684	0.022313	0.010324	0.018691	0.019478	0.010477	0.003788	0.003501	0.003947	0.043122	0.001596	0.002762	0.002495	0.000591	0.001204	0.001682	0.001683	0.001580	0.035977	0.003385	0.008652	0.000984	0.122788
,	0.022448	0.007736	0.038071	0.010079	0.013883	0.008435	0.004979	0.012000	0.026696	0.006332	0.003101	0.002459	0.001046	0.000355	0.003825	0.025732	0.002444	0.006032	0.002247	0.007606	0.020103	0.009659	0.001641	0.006691	0.004763	0.020075	0.009044	0.001111	0.000320	0.000380	0.001166	0.002734	0.012196	0.063903	0.015290	0.009955	0.009847	0.006028	0.033548	0.015524	0.009395	0.007575	0.026169	0.005919	0.004076	0.003973	0.009361	0.009649	0.007205	0.061996	0.010971	0.010021	0.012692	0.002611	0.003386	0.000664	0.006586	0.001834	0.004119	0.001553	0.007480	0.007593	0.000781	0.000445	0.000251	0.000589	0.003560	0.031579	0.000573	0.001015	0.017689	0.279203
the	0.032291	0.015399	0.037581	0.012113	0.013595	0.008929	0.020509	0.025243	0.025824	0.007570	0.003569	0.004871	0.001540	0.000792	0.005648	0.021464	0.007136	0.006435	0.002280	0.007863	0.021892	0.006082	0.005435	0.003898	0.004654	0.013453	0.007775	0.002468	0.000562	0.000356	0.000825	0.004514	0.011946	0.012635	0.007155	0.005993	0.007445	0.006393	0.032936	0.010823	0.003087	0.002051	0.019090	0.003975	0.003618	0.003007	0.005491	0.003537	0.011544	0.078190	0.016887	0.009018	0.010018	0.006244	0.003518	0.003634	0.007080	0.003616	0.008932	0.006047	0.011703	0.010882	0.001357	0.000653	0.000270	0.000541	0.005923	0.027294	0.002519	0.003067	0.011250	0.288069
phase	0.013757	0.009655	0.014094	0.014093	0.007203	0.004472	0.009389	0.020155	0.015956	0.004571	0.004198	0.002720	0.002634	0.002243	0.003162	0.002217	0.001598	0.004833	0.003382	0.001803	0.006649	0.002822	0.001672	0.000536	0.001182	0.015332	0.004970	0.002402	0.003302	0.003187	0.002448	0.007285	0.003742	0.001712	0.001863	0.001777	0.003407	0.005692	0.014040	0.005460	0.002825	0.001863	0.007000	0.002177	0.001643	0.001489	0.008188	0.002831	0.009361	0.017626	0.009962	0.011864	0.012645	0.021278	0.009303	0.006337	0.012670	0.008514	0.023709	0.005150	0.013669	0.016524	0.001410	0.004777	0.002747	0.001636	0.007528	0.011298	0.006634	0.009035	0.010481	0.506209
-	0.018629	0.030437	0.027229	0.008877	0.012018	0.005683	0.013526	0.010865	0.017489	0.009948	0.011096	0.002017	0.000677	0.000378	0.001939	0.024539	0.007979	0.009023	0.003564	0.006090	0.019395	0.011017	0.006041	0.001967	0.003415	0.006713	0.003757	0.000586	0.000194	0.000168	0.000450	0.001635	0.008212	0.011905	0.006321	0.013493	0.009764	0.015867	0.014785	0.006731	0.010119	0.004788	0.008003	0.002282	0.001466	0.002073	0.005048	0.004911	0.013781	0.024917	0.011577	0.010849	0.006216	0.004503	0.005481	0.012882	0.006956	0.005554	0.009092	0.008643	0.010230	0.007422	0.000697	0.000330	0.000144	0.000377	0.002203	0.018135	0.006085	0.003016	0.047320	0.380476
in	0.037222	0.003477	0.005671	0.007177	0.006407	0.009064	0.007443	0.009237	0.021622	0.008624	0.009429	0.010924	0.003993	0.004222	0.007117	0.003589	0.011375	0.016947	0.006350	0.003736	0.021122	0.008426	0.001349	0.001873	0.000269	0.005273	0.002784	0.001005	0.001101	0.002031	0.002727	0.003901	0.003622	0.007744	0.012457	0.004001	0.002915	0.003381	0.022064	0.004028	0.001146	0.000664	0.007317	0.002349	0.001545	0.001089	0.001982	0.001502	0.004575	0.018742	0.009560	0.009403	0.020144	0.018424	0.022552	0.005636	0.007440	0.008941	0.006733	0.003624	0.014382	0.012215	0.000735	0.001991	0.001989	0.001190	0.004397	0.034140	0.009850	0.013434	0.012370	0.434236
of	0.014466	0.018280	0.013183	0.003858	0.003515	0.011538	0.022270	0.003249	0.024567	0.009739	0.005528	0.005238	0.000956	0.000497	0.004777	0.003495	0.003288	0.003543	0.000506	0.002433	0.012295	0.007772	0.003426	0.002807	0.004636	0.018090	0.009338	0.003123	0.000494	0.000414	0.000999	0.009787	0.010950	0.008926	0.019035	0.005357	0.015443	0.005811	0.033027	0.007678	0.000798	0.001107	0.016114	0.003872	0.001208	0.001486	0.010006	0.006480	0.016413	0.012137	0.011414	0.007934	0.010557	0.017062	0.007425	0.007341	0.030190	0.010311	0.007265	0.005150	0.048891	0.012245	0.002016	0.000724	0.000301	0.000432	0.006722	0.020541	0.001952	0.001495	0.007995	0.378082
the	0.016019	0.045527	0.012179	0.009334	0.005569	0.002977	0.036228	0.006724	0.014901	0.003684	0.003616	0.002670	0.001849	0.000425	0.005333	0.010704	0.004921	0.003777	0.001229	0.005764	0.012558	0.002343	0.004268	0.001819	0.003982	0.019657	0.004409	0.004819	0.000399	0.000205	0.000879	0.009938	0.008350	0.006051	0.004206	0.001840	0.008124	0.005992	0.015426	0.019214	0.006333	0.013683	0.017203	0.002672	0.001088	0.001457	0.009717	0.003076	0.016735	0.007609	0.009829	0.013440	0.005848	0.014172	0.003874	0.007934	0.027658	0.011331	0.007633	0.014839	0.027657	0.021731	0.005142	0.000481	0.000193	0.000686	0.021598	0.006245	0.003162	0.002274	0.017828	0.368961
re	0.010953	0.006240	0.002127	0.005689	0.004475	0.002786	0.009078	0.005377	0.009506	0.002378	0.002895	0.001272	0.002928	0.001069	0.002397	0.004937	0.000901	0.004275	0.001051	0.001157	0.004983	0.002274	0.001758	0.000771	0.001607	0.013084	0.005241	0.002589	0.001370	0.001551	0.006177	0.016246	0.013115	0.005057	0.003674	0.001041	0.013535	0.013827	0.010280	0.008881	0.004945	0.015282	0.006921	0.001492	0.000690	0.001051	0.008435	0.003316	0.008753	0.002877	0.005730	0.013969	0.008220	0.014612	0.004538	0.003230	0.019247	0.004761	0.005448	0.004546	0.018548	0.015860	0.005539	0.002058	0.001409	0.005815	0.015304	0.009132	0.002411	0.001665	0.034011	0.541631
##man	0.008435	0.029981	0.002286	0.003207	0.003582	0.004516	0.015535	0.004127	0.007989	0.003313	0.003602	0.003623	0.005024	0.001904	0.006303	0.005233	0.003617	0.003605	0.003198	0.002723	0.017133	0.005972	0.010178	0.004615	0.006391	0.012906	0.005795	0.002952	0.000597	0.001760	0.003407	0.009305	0.011075	0.009369	0.008468	0.001721	0.026091	0.022511	0.011803	0.014859	0.003632	0.029952	0.006402	0.002185	0.001110	0.001102	0.004249	0.002278	0.005110	0.002852	0.011896	0.011214	0.008709	0.016154	0.005330	0.005827	0.012358	0.006250	0.004353	0.003991	0.010300	0.022138	0.005188	0.000956	0.001456	0.002920	0.007053	0.010688	0.001173	0.001472	0.038130	0.444860
##uf	0.012211	0.054647	0.002858	0.006136	0.005925	0.014172	0.012875	0.002503	0.003457	0.002982	0.008216	0.003952	0.006228	0.001149	0.003738	0.003715	0.001154	0.005826	0.001831	0.005950	0.008518	0.004081	0.008347	0.002569	0.006473	0.011396	0.010274	0.005214	0.002432	0.000369	0.001090	0.013957	0.014715	0.003409	0.004015	0.002239	0.026603	0.010502	0.020645	0.010026	0.004502	0.022227	0.002952	0.001051	0.000290	0.000931	0.001493	0.004729	0.008384	0.001852	0.001965	0.018951	0.005079	0.003797	0.003548	0.006980	0.002092	0.003477	0.002485	0.003687	0.009036	0.015931	0.010413	0.003838	0.000325	0.000960	0.021422	0.008503	0.003585	0.001729	0.062367	0.435019
##act	0.024276	0.077566	0.002109	0.002479	0.000987	0.002963	0.027294	0.003222	0.002512	0.001707	0.001453	0.000996	0.001858	0.000615	0.001533	0.001379	0.000116	0.001697	0.000341	0.001542	0.001537	0.001432	0.014989	0.001571	0.008439	0.006111	0.004597	0.006638	0.000900	0.001513	0.001116	0.022295	0.024396	0.001564	0.000493	0.000658	0.037509	0.018670	0.010453	0.007681	0.004651	0.046730	0.002337	0.000963	0.000867	0.001429	0.001927	0.003742	0.018525	0.001318	0.002347	0.011231	0.004044	0.005886	0.001813	0.008088	0.003297	0.003313	0.006553	0.005799	0.010740	0.025418	0.018807	0.001795	0.001945	0.001228	0.041066	0.001861	0.001830	0.001449	0.042386	0.387408
##uring	0.005618	0.072343	0.008478	0.004698	0.001663	0.002883	0.039324	0.003783	0.008216	0.001994	0.001614	0.000707	0.001141	0.000558	0.002049	0.003269	0.000393	0.001538	0.000713	0.001519	0.003488	0.001806	0.010186	0.000963	0.003119	0.017814	0.007037	0.011024	0.001254	0.000950	0.004453	0.013217	0.013097	0.002666	0.002606	0.000850	0.042842	0.009286	0.007737	0.017117	0.006438	0.044298	0.006304	0.001284	0.000739	0.003051	0.006724	0.003742	0.030660	0.010029	0.010484	0.010339	0.007369	0.028817	0.004593	0.027693	0.018142	0.008415	0.018757	0.011618	0.023378	0.041799	0.024802	0.002415	0.001104	0.003584	0.038907	0.004703	0.004045	0.004672	0.013389	0.243696
requirements	0.017400	0.042809	0.013688	0.006716	0.006624	0.007494	0.022244	0.010411	0.019549	0.003984	0.003455	0.003195	0.002033	0.001011	0.006699	0.006585	0.005527	0.005373	0.004359	0.003087	0.032074	0.004522	0.001468	0.002295	0.001090	0.010443	0.005180	0.001449	0.000247	0.000640	0.001648	0.003102	0.001439	0.007904	0.013058	0.002348	0.001802	0.002918	0.008744	0.007740	0.001885	0.002892	0.005035	0.001228	0.000528	0.000517	0.003013	0.001464	0.005787	0.023878	0.021518	0.018842	0.007623	0.019557	0.008334	0.008958	0.016213	0.008540	0.011716	0.002126	0.010887	0.008264	0.001375	0.000441	0.000698	0.000932	0.004632	0.014161	0.002523	0.004110	0.004801	0.475170
combined	0.023180	0.003351	0.007094	0.001725	0.004066	0.013346	0.006123	0.012045	0.034857	0.002865	0.022159	0.007538	0.001105	0.000876	0.003649	0.008811	0.072071	0.022408	0.001238	0.001602	0.044077	0.005778	0.001042	0.009173	0.002688	0.015969	0.004410	0.000737	0.000344	0.000460	0.000397	0.001491	0.001446	0.009491	0.025198	0.005840	0.001992	0.003066	0.037817	0.003345	0.000219	0.000149	0.016605	0.001869	0.001428	0.000819	0.007130	0.001629	0.001766	0.035866	0.023136	0.005162	0.009003	0.003674	0.003589	0.004711	0.002764	0.001749	0.004646	0.001053	0.013404	0.001913	0.000375	0.000569	0.000342	0.000219	0.001222	0.125938	0.000444	0.000813	0.006473	0.296450
with	0.071255	0.001550	0.004501	0.002907	0.003699	0.007225	0.004246	0.016822	0.050360	0.002182	0.014092	0.003827	0.001555	0.000642	0.002534	0.004128	0.025843	0.024934	0.001489	0.002872	0.025947	0.005002	0.001293	0.008866	0.002115	0.033008	0.005463	0.000574	0.000214	0.000345	0.000428	0.001747	0.001970	0.017690	0.013696	0.002811	0.001971	0.003334	0.031472	0.008504	0.000706	0.000284	0.014507	0.002594	0.002979	0.003000	0.013913	0.002309	0.003349	0.022763	0.015144	0.007244	0.011033	0.007357	0.003996	0.005665	0.009211	0.002778	0.008989	0.001607	0.023550	0.002504	0.000225	0.000314	0.000243	0.000218	0.001738	0.041857	0.001165	0.001345	0.007879	0.366423
the	0.035738	0.009377	0.018732	0.007565	0.011723	0.008168	0.009301	0.024560	0.045642	0.007354	0.006844	0.005983	0.002400	0.001280	0.007469	0.041363	0.031315	0.019281	0.003967	0.008337	0.052346	0.010964	0.002169	0.008223	0.002188	0.008802	0.004328	0.000651	0.000294	0.000417	0.000667	0.001191	0.003288	0.031710	0.020252	0.008243	0.001915	0.005551	0.018425	0.008586	0.002278	0.001332	0.016159	0.002350	0.002534	0.001410	0.004710	0.002370	0.003401	0.067589	0.039192	0.010469	0.015110	0.010752	0.010186	0.006988	0.010424	0.008073	0.012152	0.002273	0.011611	0.004228	0.000421	0.000367	0.000383	0.000458	0.001676	0.041470	0.002519	0.004615	0.007391	0.198499
compliance	0.025092	0.014411	0.001312	0.011379	0.004878	0.005292	0.011982	0.004064	0.010259	0.005560	0.002699	0.001895	0.002454	0.001637	0.003935	0.005460	0.001922	0.004713	0.002267	0.004229	0.012114	0.004920	0.001461	0.002624	0.000700	0.009022	0.003773	0.002036	0.001314	0.001548	0.006595	0.009086	0.006795	0.009897	0.011605	0.002451	0.001366	0.005042	0.007970	0.004282	0.002015	0.004961	0.003865	0.001022	0.000473	0.000821	0.008297	0.003556	0.007208	0.002891	0.007108	0.012947	0.007927	0.034596	0.016916	0.007626	0.025830	0.017767	0.026579	0.002675	0.018163	0.013426	0.004504	0.003225	0.002559	0.005719	0.014832	0.010690	0.008226	0.012694	0.009248	0.471592
