TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
##xi	0.000119	0.000154	0.000044	0.000050	0.000024	0.000381	0.000137	0.000051	0.000765	0.000966	0.000125	0.047162	0.808424	0.012066	0.009739	0.000123	0.000076	0.000641	0.000644	0.000118	0.000195	0.000191	0.000051	0.000034	0.000285	0.000026	0.000039	0.001284	0.020364	0.018450	0.001956	0.000128	0.000018	0.000826	0.000474	0.000298	0.000389	0.000414	0.000091	0.000011	0.000150	0.000254	0.000176	0.000109	0.000121	0.000027	0.000004	0.000008	0.000162	0.000570	0.001849	0.000076	0.000165	0.000874	0.001401	0.002003	0.000345	0.001194	0.000830	0.000604	0.000103	0.000109	0.000446	0.009307	0.011575	0.002051	0.000203	0.001727	0.000754	0.001511	0.016041	0.017914
##sten	0.000060	0.000023	0.000017	0.000103	0.000015	0.000091	0.000210	0.000033	0.000330	0.001001	0.000065	0.002952	0.004048	0.960294	0.006637	0.000197	0.000023	0.000032	0.000059	0.000041	0.000088	0.000207	0.000219	0.000012	0.000081	0.000030	0.000010	0.000074	0.000908	0.001158	0.000504	0.000206	0.000008	0.000094	0.000202	0.000103	0.000174	0.000128	0.000036	0.000021	0.000049	0.000120	0.000149	0.000029	0.000032	0.000023	0.000002	0.000002	0.000018	0.000068	0.000121	0.000019	0.000027	0.000353	0.000069	0.000361	0.000115	0.000220	0.000125	0.000026	0.000025	0.000033	0.000023	0.000569	0.000958	0.000863	0.000141	0.000052	0.000285	0.001437	0.006185	0.007006
##t	0.000518	0.000038	0.000044	0.000249	0.000308	0.001280	0.000401	0.000470	0.004063	0.004712	0.000248	0.001877	0.001857	0.006871	0.948675	0.002080	0.000166	0.000528	0.000593	0.000151	0.001392	0.000998	0.000030	0.000061	0.001022	0.000343	0.000072	0.000011	0.000025	0.000101	0.000448	0.000300	0.000017	0.001371	0.002975	0.000435	0.000115	0.000294	0.000100	0.000155	0.000028	0.000060	0.000736	0.000058	0.000090	0.000028	0.000016	0.000014	0.000051	0.000380	0.000405	0.000122	0.000217	0.000976	0.000596	0.000322	0.000427	0.000291	0.000111	0.000069	0.000266	0.000018	0.000004	0.000022	0.000102	0.000815	0.000203	0.002874	0.000097	0.002093	0.001496	0.001619
because	0.001139	0.000683	0.005141	0.014733	0.022647	0.002938	0.000286	0.003444	0.002675	0.001408	0.000987	0.000501	0.000282	0.000672	0.008180	0.726587	0.002420	0.002930	0.009853	0.002029	0.026870	0.004581	0.000134	0.000344	0.000088	0.002500	0.000739	0.000167	0.000139	0.000088	0.000420	0.002497	0.000247	0.010232	0.019713	0.004360	0.001114	0.000503	0.000574	0.001682	0.001747	0.002757	0.003181	0.000593	0.000362	0.000829	0.000459	0.000781	0.001500	0.015260	0.007517	0.002406	0.003787	0.004095	0.001254	0.000273	0.002169	0.001290	0.000334	0.000992	0.001533	0.000762	0.000238	0.000125	0.000108	0.000735	0.003620	0.012176	0.000477	0.002533	0.019037	0.020544
,	0.005833	0.001265	0.008622	0.014728	0.040292	0.018305	0.002507	0.007495	0.016428	0.009577	0.001131	0.001123	0.000353	0.000425	0.020634	0.032612	0.320176	0.008507	0.039047	0.004466	0.072714	0.025334	0.000056	0.005317	0.000596	0.004458	0.008663	0.000042	0.000215	0.000047	0.000043	0.000407	0.001241	0.008917	0.012344	0.043033	0.002713	0.006985	0.004209	0.004187	0.001342	0.001381	0.005789	0.007091	0.002398	0.002768	0.002968	0.003564	0.000696	0.003700	0.001961	0.005413	0.001963	0.003042	0.006002	0.001369	0.011436	0.083984	0.009116	0.003628	0.002681	0.000700	0.000019	0.000212	0.000037	0.000041	0.000607	0.021702	0.002293	0.004274	0.025626	0.027150
among	0.000817	0.000980	0.002051	0.010412	0.004484	0.002676	0.000198	0.002021	0.002835	0.001802	0.000248	0.001293	0.000185	0.000379	0.002897	0.005306	0.004629	0.835282	0.052004	0.004220	0.000969	0.001598	0.000954	0.000428	0.000510	0.000203	0.000156	0.000012	0.000088	0.000099	0.000008	0.000119	0.000041	0.002575	0.001441	0.000638	0.000384	0.000870	0.000296	0.000261	0.000343	0.000330	0.003307	0.000707	0.000635	0.000386	0.000065	0.000096	0.000114	0.001619	0.004388	0.000878	0.000232	0.001914	0.000569	0.000312	0.000271	0.001190	0.000201	0.000395	0.000070	0.000035	0.000010	0.000073	0.000069	0.000015	0.000035	0.004545	0.000286	0.000529	0.014164	0.015844
other	0.000166	0.000209	0.000437	0.000761	0.000905	0.005531	0.000163	0.000431	0.001154	0.001283	0.000024	0.000182	0.000039	0.000081	0.001618	0.002330	0.000930	0.001986	0.954583	0.001335	0.000631	0.001636	0.000048	0.000057	0.000484	0.000179	0.000466	0.000011	0.000013	0.000005	0.000003	0.000068	0.000006	0.000094	0.000270	0.001946	0.000313	0.000338	0.000023	0.000061	0.000290	0.000195	0.000249	0.000183	0.001504	0.000084	0.000017	0.000141	0.000033	0.000595	0.000238	0.000245	0.000035	0.000135	0.000341	0.000210	0.000057	0.000628	0.000623	0.000053	0.000019	0.000045	0.000009	0.000014	0.000005	0.000009	0.000042	0.000956	0.000176	0.001015	0.005150	0.005905
reasons	0.002365	0.012779	0.002522	0.017218	0.002885	0.007455	0.028203	0.005422	0.006072	0.013722	0.001164	0.003464	0.000178	0.002781	0.003299	0.027560	0.002623	0.003563	0.025535	0.088016	0.002147	0.004736	0.004307	0.001753	0.009148	0.001760	0.000699	0.000049	0.000031	0.000035	0.000039	0.003201	0.002332	0.003476	0.004279	0.006338	0.007982	0.015653	0.002580	0.000083	0.001573	0.013854	0.003582	0.000410	0.002345	0.009999	0.000407	0.000433	0.005464	0.007770	0.007850	0.000987	0.000162	0.002437	0.000523	0.002770	0.001132	0.001563	0.001170	0.005250	0.000080	0.000825	0.000068	0.000046	0.000045	0.000070	0.001829	0.000582	0.003532	0.022234	0.267973	0.305583
,	0.001658	0.000809	0.003084	0.004443	0.033183	0.006655	0.001860	0.009258	0.007591	0.004637	0.001766	0.001014	0.000249	0.000441	0.013914	0.207501	0.006073	0.000668	0.002588	0.002007	0.285739	0.026260	0.000108	0.001725	0.000959	0.013020	0.001137	0.000054	0.000019	0.000011	0.000055	0.001508	0.000823	0.030408	0.103355	0.032266	0.001356	0.002909	0.006561	0.002606	0.001206	0.000768	0.012047	0.001781	0.000919	0.000869	0.002656	0.000720	0.000424	0.008520	0.010956	0.004693	0.006329	0.004905	0.003752	0.000241	0.012512	0.004509	0.000956	0.000642	0.002121	0.000352	0.000031	0.000024	0.000013	0.000087	0.001087	0.009563	0.000985	0.003770	0.039597	0.042687
the	0.000509	0.000476	0.001487	0.002238	0.006600	0.007130	0.000454	0.002905	0.013108	0.006561	0.000614	0.000787	0.000187	0.001439	0.011691	0.011984	0.003799	0.000409	0.002403	0.000445	0.028585	0.478889	0.000456	0.000529	0.001563	0.007534	0.004532	0.000026	0.000006	0.000002	0.000010	0.000128	0.000095	0.003719	0.128254	0.171587	0.000586	0.001136	0.006544	0.004571	0.000278	0.000221	0.001367	0.002587	0.000441	0.000227	0.000462	0.001006	0.000136	0.002689	0.004379	0.001975	0.004447	0.002499	0.009860	0.000154	0.005689	0.021641	0.003441	0.000156	0.002732	0.000280	0.000014	0.000008	0.000003	0.000027	0.000066	0.007285	0.000802	0.001153	0.004826	0.005171
phase	0.000193	0.000684	0.000177	0.001028	0.000054	0.000208	0.000905	0.000532	0.001292	0.002343	0.000966	0.002404	0.000131	0.005861	0.001007	0.000167	0.000113	0.001093	0.000118	0.000282	0.000040	0.002263	0.783484	0.000680	0.001602	0.000098	0.000053	0.000367	0.000159	0.000225	0.000075	0.000709	0.000995	0.000491	0.000239	0.000366	0.000841	0.005490	0.000709	0.000025	0.000789	0.000538	0.000502	0.000697	0.002346	0.006050	0.000116	0.000082	0.000890	0.000346	0.000854	0.000147	0.000433	0.014315	0.000584	0.001897	0.001163	0.001077	0.001255	0.001025	0.000154	0.000375	0.000302	0.000159	0.000357	0.000178	0.000178	0.000621	0.005367	0.003197	0.063722	0.071814
-	0.001592	0.001387	0.001766	0.001420	0.001041	0.003230	0.004386	0.002226	0.007778	0.002668	0.007366	0.002193	0.001026	0.006011	0.008547	0.002487	0.020298	0.000575	0.002618	0.000767	0.009469	0.013501	0.009795	0.157561	0.033820	0.004710	0.000868	0.000299	0.002407	0.000914	0.000139	0.001767	0.002497	0.009012	0.004091	0.013885	0.003330	0.011963	0.008174	0.000340	0.001380	0.001721	0.001513	0.004665	0.001856	0.006272	0.001970	0.001093	0.001321	0.001094	0.000842	0.003053	0.001353	0.002443	0.007274	0.001970	0.007822	0.019419	0.004330	0.003256	0.003210	0.001118	0.000143	0.003182	0.000567	0.000148	0.000808	0.005790	0.008278	0.026930	0.239737	0.267518
in	0.000063	0.000016	0.000006	0.000024	0.000005	0.000017	0.000063	0.000014	0.000098	0.000088	0.000005	0.000127	0.000014	0.000069	0.000569	0.000023	0.000013	0.000041	0.000027	0.000075	0.000047	0.000083	0.000122	0.000098	0.992101	0.001076	0.000011	0.000001	0.000001	0.000004	0.000002	0.000136	0.000026	0.000239	0.000609	0.000107	0.000018	0.000523	0.000399	0.000003	0.000002	0.000004	0.000034	0.000016	0.000016	0.000109	0.000019	0.000004	0.000043	0.000006	0.000050	0.000003	0.000002	0.000055	0.000007	0.000163	0.000229	0.000070	0.000052	0.000076	0.000012	0.000004	0.000001	0.000001	0.000008	0.000005	0.000035	0.000012	0.000050	0.000221	0.000829	0.000904
of	0.000741	0.000122	0.001797	0.001709	0.005622	0.002109	0.000369	0.009754	0.006481	0.001091	0.002326	0.000607	0.000092	0.000945	0.002088	0.008206	0.002383	0.000356	0.001813	0.000695	0.036231	0.008009	0.000083	0.001721	0.025922	0.483221	0.003034	0.000034	0.000030	0.000015	0.000038	0.000910	0.000414	0.009139	0.191648	0.016147	0.000302	0.001110	0.016578	0.005950	0.000144	0.000143	0.002663	0.001046	0.000270	0.000647	0.002222	0.000371	0.000366	0.002696	0.001368	0.000424	0.000818	0.001314	0.000587	0.000331	0.035552	0.003436	0.001306	0.000691	0.004035	0.000452	0.000035	0.000064	0.000018	0.000071	0.000504	0.001402	0.000137	0.000705	0.041388	0.044956
the	0.003055	0.003002	0.005899	0.003512	0.014418	0.053089	0.002846	0.013634	0.015752	0.002137	0.001890	0.000645	0.000161	0.000506	0.002374	0.002129	0.004249	0.000250	0.009067	0.000739	0.005866	0.034996	0.000267	0.000378	0.000634	0.014105	0.295216	0.002373	0.000865	0.000079	0.000677	0.001290	0.002625	0.001341	0.006820	0.053317	0.005332	0.001933	0.002993	0.031504	0.007044	0.011776	0.001344	0.008008	0.001547	0.001137	0.001333	0.038198	0.007023	0.008030	0.001482	0.012249	0.002883	0.001626	0.011810	0.002582	0.011145	0.063470	0.028993	0.007224	0.012588	0.023879	0.002045	0.001221	0.000100	0.001094	0.002974	0.003238	0.000756	0.001734	0.057005	0.062495
re	0.000096	0.000375	0.000070	0.000038	0.000042	0.000792	0.000370	0.000093	0.000072	0.000063	0.000120	0.001168	0.000101	0.000093	0.000060	0.000082	0.000004	0.000006	0.000021	0.000015	0.000025	0.000026	0.000246	0.000003	0.000036	0.000012	0.000576	0.345217	0.014545	0.009333	0.009010	0.001134	0.000174	0.000016	0.000006	0.000018	0.002286	0.000155	0.000005	0.000088	0.027776	0.005330	0.000052	0.000087	0.000305	0.000239	0.000034	0.000807	0.000850	0.000567	0.000084	0.000406	0.000207	0.000328	0.000343	0.001612	0.000138	0.000199	0.001066	0.001264	0.000251	0.007341	0.499736	0.006477	0.015006	0.012744	0.003296	0.000147	0.001290	0.000095	0.011908	0.013423
##man	0.000008	0.000023	0.000006	0.000005	0.000005	0.000049	0.000006	0.000003	0.000009	0.000003	0.000012	0.000099	0.000198	0.000078	0.000010	0.000007	0.000003	0.000001	0.000005	0.000001	0.000006	0.000002	0.000009	0.000003	0.000001	0.000001	0.000017	0.003947	0.548543	0.080789	0.004246	0.000147	0.000004	0.000008	0.000001	0.000002	0.000048	0.000006	0.000001	0.000003	0.000343	0.000308	0.000006	0.000014	0.000013	0.000011	0.000004	0.000038	0.000094	0.000077	0.000016	0.000029	0.000018	0.000060	0.000122	0.000179	0.000041	0.000203	0.000086	0.000208	0.000013	0.000338	0.003290	0.255881	0.082059	0.003923	0.000466	0.000045	0.000054	0.000041	0.006397	0.007306
##uf	0.000013	0.000016	0.000003	0.000002	0.000002	0.000035	0.000005	0.000002	0.000009	0.000004	0.000047	0.000169	0.000340	0.000199	0.000062	0.000014	0.000001	0.000010	0.000005	0.000001	0.000002	0.000001	0.000013	0.000001	0.000008	0.000001	0.000005	0.001279	0.043160	0.396753	0.028225	0.000525	0.000001	0.000006	0.000002	0.000001	0.000026	0.000003	0.000001	0.000002	0.000139	0.000083	0.000007	0.000009	0.000006	0.000012	0.000003	0.000010	0.000018	0.000044	0.000047	0.000015	0.000015	0.000098	0.000097	0.000087	0.000041	0.000069	0.000011	0.000046	0.000006	0.000052	0.001469	0.020360	0.459271	0.035594	0.000483	0.000026	0.000049	0.000040	0.005141	0.005703
##act	0.000010	0.000006	0.000002	0.000002	0.000005	0.000037	0.000007	0.000008	0.000012	0.000003	0.000018	0.000011	0.000193	0.000094	0.000095	0.000041	0.000001	0.000003	0.000002	0.000001	0.000004	0.000001	0.000004	0.000001	0.000002	0.000002	0.000010	0.000716	0.003243	0.022683	0.365902	0.002292	0.000007	0.000008	0.000002	0.000001	0.000045	0.000004	0.000000	0.000004	0.000098	0.000215	0.000006	0.000005	0.000004	0.000023	0.000003	0.000023	0.000053	0.000165	0.000025	0.000020	0.000014	0.000084	0.000076	0.000094	0.000047	0.000045	0.000009	0.000069	0.000009	0.000028	0.001038	0.001327	0.048860	0.542539	0.007166	0.000103	0.000018	0.000077	0.001088	0.001185
##uring	0.000074	0.000156	0.000028	0.000040	0.000030	0.000160	0.000271	0.000086	0.000067	0.000015	0.000114	0.000009	0.000059	0.000154	0.000333	0.000655	0.000017	0.000004	0.000028	0.000043	0.000074	0.000016	0.000065	0.000037	0.000175	0.000082	0.000053	0.000365	0.000884	0.001586	0.013349	0.656172	0.000316	0.000101	0.000014	0.000021	0.001131	0.000295	0.000184	0.000089	0.001211	0.001765	0.000090	0.000035	0.000068	0.000171	0.000025	0.000100	0.001599	0.000709	0.000449	0.000178	0.000079	0.000472	0.000051	0.001485	0.000100	0.000069	0.000131	0.000358	0.000029	0.000431	0.000318	0.000840	0.005133	0.040732	0.239272	0.000058	0.000046	0.000875	0.012101	0.013673
requirements	0.000508	0.002524	0.000467	0.000657	0.000412	0.000608	0.023244	0.019664	0.002499	0.000965	0.001304	0.000137	0.000021	0.000129	0.000131	0.000407	0.000124	0.000010	0.000026	0.000637	0.000158	0.000105	0.002660	0.000206	0.000329	0.000326	0.000552	0.001032	0.000044	0.000012	0.000402	0.004305	0.558145	0.002288	0.000084	0.000199	0.005885	0.049529	0.006296	0.000126	0.002496	0.037662	0.001967	0.000113	0.000462	0.002888	0.000049	0.000217	0.021295	0.023316	0.003751	0.001542	0.000786	0.002640	0.000360	0.004872	0.002543	0.000290	0.001165	0.034878	0.000246	0.001375	0.000955	0.000071	0.000022	0.000323	0.009011	0.001323	0.000329	0.002442	0.072420	0.081032
combined	0.000074	0.000051	0.000136	0.000398	0.000308	0.000044	0.000022	0.001346	0.000306	0.000334	0.000011	0.000055	0.000025	0.000015	0.000540	0.003899	0.000157	0.001009	0.000044	0.000047	0.001936	0.000283	0.000194	0.000254	0.000750	0.000325	0.000011	0.000004	0.000009	0.000006	0.000004	0.000260	0.000143	0.931007	0.009465	0.000163	0.000078	0.002471	0.005949	0.000067	0.000042	0.000143	0.001572	0.000031	0.000031	0.000133	0.000056	0.000013	0.000337	0.004498	0.009360	0.000132	0.000260	0.001492	0.000069	0.000369	0.000847	0.000126	0.000138	0.001189	0.000226	0.000014	0.000004	0.000010	0.000013	0.000006	0.000232	0.012910	0.000062	0.000512	0.001428	0.001541
with	0.000162	0.000032	0.000253	0.000138	0.001279	0.000290	0.000027	0.000713	0.001495	0.001039	0.000073	0.000099	0.000065	0.000377	0.002568	0.007105	0.000359	0.000285	0.000333	0.000182	0.021322	0.013545	0.000053	0.000140	0.001373	0.014034	0.000171	0.000002	0.000001	0.000001	0.000001	0.000036	0.000011	0.007039	0.881425	0.006891	0.000047	0.000448	0.000877	0.003209	0.000023	0.000041	0.003971	0.000162	0.000046	0.000033	0.000095	0.000015	0.000027	0.002453	0.003097	0.000189	0.000846	0.001143	0.000342	0.000035	0.006586	0.000740	0.000157	0.000079	0.000880	0.000014	0.000002	0.000002	0.000001	0.000002	0.000037	0.008587	0.000078	0.000494	0.001137	0.001189
the	0.000801	0.000290	0.000880	0.000709	0.002825	0.005725	0.000338	0.001330	0.005072	0.004966	0.000398	0.000707	0.000405	0.001371	0.007757	0.011906	0.004353	0.000144	0.005721	0.000543	0.039666	0.142573	0.000062	0.000263	0.001944	0.007868	0.004642	0.000022	0.000007	0.000002	0.000010	0.000136	0.000067	0.004237	0.111438	0.547982	0.001153	0.000964	0.006302	0.004935	0.000324	0.000366	0.000440	0.000707	0.000264	0.000065	0.000092	0.000303	0.000067	0.002048	0.003976	0.001216	0.001849	0.000871	0.005638	0.000551	0.004470	0.021260	0.006037	0.000424	0.001860	0.000232	0.000015	0.000010	0.000003	0.000027	0.000094	0.005698	0.000283	0.000728	0.004633	0.004935
compliance	0.001168	0.012105	0.002316	0.002928	0.001056	0.011537	0.023883	0.003740	0.001972	0.009363	0.002625	0.003172	0.000598	0.003066	0.003438	0.007743	0.000821	0.000095	0.000617	0.001879	0.001095	0.002721	0.002533	0.000408	0.001967	0.000701	0.002288	0.005048	0.000528	0.000368	0.002213	0.060273	0.007474	0.000904	0.000440	0.006192	0.181865	0.016368	0.002195	0.001545	0.050473	0.055184	0.001282	0.000484	0.005396	0.002518	0.000259	0.000634	0.007921	0.010628	0.003363	0.003477	0.004005	0.004467	0.001791	0.013998	0.002247	0.001681	0.015235	0.008725	0.000962	0.022662	0.004123	0.000480	0.000815	0.005263	0.021444	0.000515	0.006010	0.008499	0.161832	0.182385
